arm,iv,seed,task,step,CE_before,CE_after,CE_improvement,acc_before,acc_after,logit_change_rms,credit_D_only,credit_N_only,credit_both,credit_rest,credit_downstream
LR,none,1,101,300,4.162046910653713,0.40623302066838113,3.7558138899853315,0.1015625,0.86328125,4.948431532740766,0.3043546756293599,1.2936765301811137,0.28657735790193417,1.2853695330672554,0.5858357932056684
LR,none,1,101,625,4.162046910653713,0.3644825514097283,3.7975643592439843,0.1015625,0.888671875,4.894008591500449,0.2694624854215967,1.2917720561902981,0.2881141398492077,1.4091044839887354,0.5391111937941465
LR,none,1,102,300,3.4759038922761714,0.3907173947827675,3.085186497493404,0.130859375,0.875,4.181892857605644,0.23503029556987579,0.8472064245930871,0.08376034162208901,1.280204028205813,0.6389854075025392
LR,none,1,102,625,3.4759038922761714,0.31126032394088815,3.164643568335283,0.130859375,0.900390625,4.735498182227812,0.2465012911923189,0.7623411753129207,0.06388610024980435,1.4378289611978228,0.6540860403824167
LR,none,1,103,300,3.580465853681031,0.38228382146863066,3.1981820322124004,0.12890625,0.876953125,4.213538275150281,0.18203196903321528,1.0279304382370256,0.38849489381899727,0.9894670741744609,0.6102576569487015
LR,none,1,103,625,3.580465853681031,0.29816191115761764,3.2823039425234133,0.12890625,0.900390625,5.2684202514383065,0.20233501191962566,0.9959174722141689,0.3799652361967345,1.0471329869736636,0.6569532352192204
LR,none,1,104,300,4.822291080132288,0.40729090311313915,4.415000177019149,0.138671875,0.873046875,5.326087786526373,0.39736766950781854,1.6025465525869638,0.2536805399616999,1.3480970570028241,0.8133083579598428
LR,none,1,104,625,4.822291080132288,0.32741658722365624,4.494874492908632,0.138671875,0.900390625,5.449404158608473,0.4366402240638604,1.4661527653368187,0.23421606936307185,1.4673492233001215,0.89051621084476
LR,none,1,105,300,4.135344855380253,0.4286661054083421,3.7066787499719105,0.072265625,0.849609375,4.750968759727031,0.3414845546979315,1.226234880966969,0.12634215759998096,1.199770730120524,0.8128464265865057
LR,none,1,105,625,4.135344855380253,0.3405421060813908,3.794802749298862,0.072265625,0.888671875,5.206427941466257,0.3617548666969483,1.2348546886032175,0.10971013196292805,1.288728575604079,0.7997544864316892
LR,none,1,106,300,3.5021017460350654,0.4057935263189241,3.0963082197161413,0.12890625,0.869140625,4.386324356807637,0.2569019557300748,0.7005301326620808,0.1869931701368939,1.2032678145406062,0.7486151466464857
LR,none,1,106,625,3.5021017460350654,0.3211843747866222,3.180917371248443,0.12890625,0.896484375,4.829390212083664,0.28607392520954,0.73820759652143,0.18508982853107486,1.2207776535398525,0.7507683674465464
LR,none,1,107,300,3.654288011298196,0.45590087970541215,3.1983871315927836,0.08203125,0.87109375,4.12654959492576,0.3140328986121296,0.926871713346246,0.14507475693894106,1.1264429302462415,0.6859648324492258
LR,none,1,107,625,3.654288011298196,0.3311345378858539,3.323153473412342,0.08203125,0.892578125,4.729202911640043,0.34340927815069666,0.9985098842876619,0.1500014289870784,1.1227314254325491,0.7085014565543563
LR,none,1,108,300,4.7791564305736065,0.4937948749623296,4.285361555611277,0.169921875,0.849609375,5.067927729836991,0.5396876407737725,1.4970531562262979,0.23249905295189244,1.2760701354784885,0.740051570180826
LR,none,1,108,625,4.7791564305736065,0.37204826485422254,4.407108165719384,0.169921875,0.884765625,5.228397803851204,0.6997853348455856,1.4212455827626411,0.22971339117814157,1.3062060114298175,0.7501578455031982
LR,none,1,109,300,2.9417158311044402,0.3896601433447584,2.552055687759682,0.115234375,0.880859375,4.418637441350278,0.18430141341636816,0.7302401949448244,0.2111049984636178,0.97447886570626,0.45193021522861165
LR,none,1,109,625,2.9417158311044402,0.28661347551793953,2.6551023555865005,0.115234375,0.91796875,5.055129410862319,0.2057916957306047,0.7267325301740867,0.22256144727146218,1.0701240359302846,0.42989264648006287
LR,none,1,110,300,4.319560115418024,0.4572914038804709,3.8622687115375527,0.078125,0.8671875,4.9842742264378295,0.3803588903062952,1.4700229584594462,0.22486639020198917,1.2020595467814685,0.5849609257883537
LR,none,1,110,625,4.319560115418024,0.35678689899828575,3.962773216419738,0.078125,0.90234375,5.332451965333879,0.41136959092768005,1.5105929855519566,0.21831852284852588,1.2186325348107379,0.6038595822808379
LR,none,1,111,300,3.7003592222400865,0.42556595040836515,3.2747932718317214,0.11328125,0.876953125,4.963025147976764,0.3265125041387666,0.6897433053445596,0.19615869699991476,1.2344207293659168,0.8279580359825632
LR,none,1,111,625,3.7003592222400865,0.34520456143375666,3.35515466080633,0.11328125,0.88671875,5.684441933846814,0.39978111566033964,0.6371978244800148,0.20587168695719277,1.3248129461267102,0.7874910875820723
LR,none,1,112,300,4.440899113999324,0.4439711634332496,3.996927950566074,0.064453125,0.857421875,4.683185186511706,0.2629906134960266,1.523207360294628,0.24908621802369366,1.1530885093694179,0.8085552493823084
LR,none,1,112,625,4.440899113999324,0.35380560014657897,4.087093513852745,0.064453125,0.908203125,5.301661338237448,0.2727243167709634,1.491099176495558,0.2532809753188394,1.3524127218677529,0.7175763233996312
LR,none,1,113,300,4.062396372694118,0.39416234746374396,3.668234025230374,0.07421875,0.876953125,4.886842636490603,0.3466902741148127,1.06161252184095,0.1277074088792293,1.2147300067099984,0.9174938136853836
LR,none,1,113,625,4.062396372694118,0.29707730069737404,3.765319071996744,0.07421875,0.908203125,5.1423916355518715,0.42785826871342075,1.1474257725179355,0.1037870185009065,1.265848682353045,0.8203993299114357
LR,none,1,114,300,5.0362990222035355,0.4355714285559119,4.6007275936476235,0.09765625,0.853515625,4.823833545122355,0.5035694179707174,0.970115253212672,0.29704337572870143,1.7449797229721866,1.0850198237633462
LR,none,1,114,625,5.0362990222035355,0.33551725338315147,4.700781768820384,0.09765625,0.896484375,5.142674618589205,0.536868919753852,0.9859727798572517,0.3735915183022954,1.8465251545638874,0.9578233963430978
LR,none,1,115,300,3.37801470332759,0.43913195411561085,2.938882749211979,0.068359375,0.84765625,4.540828027714203,0.3868509214666201,0.9215731263437056,0.1935311077785666,1.1063170087368572,0.3306105848862295
LR,none,1,115,625,3.37801470332759,0.3222656293173855,3.0557490740102042,0.068359375,0.90625,4.910360717162457,0.39399124220014786,0.9554648481808623,0.18214905498905842,1.1693813333953815,0.35476259524475434
LR,none,1,116,300,3.549868390049342,0.40393069299411005,3.145937697055232,0.095703125,0.8828125,4.754510618511251,0.2578831257667563,0.9275435371270846,0.14804130287318157,1.1968417409604357,0.6156279903277742
LR,none,1,116,625,3.549868390049342,0.3671980669950501,3.182670323054292,0.095703125,0.88671875,5.195830499546678,0.2691034834042379,0.8862084825825519,0.1588151220544362,1.3238679257242763,0.5446753092887896
LR,none,1,117,300,4.054592931058605,0.4739582759968675,3.580634655061737,0.05859375,0.86328125,4.867614564135781,0.3542304913791704,1.1241746062234463,0.18500704801802706,1.435732340241244,0.4814901691998496
LR,none,1,117,625,4.054592931058605,0.3791386035253855,3.6754543275332194,0.05859375,0.88671875,5.070383272502464,0.41156098833861204,1.1387065326077745,0.2326419302658429,1.4588256193854614,0.43371925693552893
LR,none,1,118,300,3.8874557520633846,0.37819531401443596,3.5092604380489485,0.099609375,0.87890625,4.962295101038932,0.5130766559384545,0.9078322069029127,0.2699728442389731,1.2513587915585704,0.5670199394100381
LR,none,1,118,625,3.8874557520633846,0.27202735569366127,3.6154283963697234,0.099609375,0.912109375,5.368919652425374,0.5075792222672936,0.9170612918080038,0.28972704297032603,1.3371762260738886,0.5638846132502116
LR,none,1,119,300,4.191190302931739,0.43215611211774985,3.7590341908139893,0.091796875,0.865234375,4.905802622219596,0.3357385147293712,0.8793839987586711,0.4286659311701417,1.3773313408782173,0.7379144052775873
LR,none,1,119,625,4.191190302931739,0.3163459504540975,3.8748443524776413,0.091796875,0.904296875,5.605954934074964,0.3665584061319506,0.8997822437811912,0.4259050577457281,1.3667693604515476,0.8158292843672235
LR,none,1,120,300,3.564035487021982,0.437107179324485,3.1269283076974967,0.13671875,0.865234375,4.579951012120282,0.34825918626952557,1.1347443052068114,0.20684574577565876,0.8122657392490242,0.624813331196477
LR,none,1,120,625,3.564035487021982,0.28802017843289,3.2760153085890917,0.13671875,0.912109375,5.459952679360582,0.35452845245906894,1.1271650308547125,0.2367598009804293,0.8957148112039803,0.6618472130909008
