seed,none_B02_meanlog10unfit,none_B02_log10meanunfit,none_B02_L1_dead,none_B02_L2_dead,none_B02_L1_eff_rank,none_B10_meanlog10unfit,none_B10_log10meanunfit,none_B10_L1_dead,none_B10_L2_dead,none_B10_L1_eff_rank,none_drift,bwd_B02_meanlog10unfit,bwd_B02_log10meanunfit,bwd_B02_L1_dead,bwd_B02_L2_dead,bwd_B02_L1_eff_rank,bwd_B10_meanlog10unfit,bwd_B10_log10meanunfit,bwd_B10_L1_dead,bwd_B10_L2_dead,bwd_B10_L1_eff_rank,bwd_drift,cen_B02_meanlog10unfit,cen_B02_log10meanunfit,cen_B02_L1_dead,cen_B02_L2_dead,cen_B02_L1_eff_rank,cen_B10_meanlog10unfit,cen_B10_log10meanunfit,cen_B10_L1_dead,cen_B10_L2_dead,cen_B10_L1_eff_rank,cen_drift,both_B02_meanlog10unfit,both_B02_log10meanunfit,both_B02_L1_dead,both_B02_L2_dead,both_B02_L1_eff_rank,both_B10_meanlog10unfit,both_B10_log10meanunfit,both_B10_L1_dead,both_B10_L2_dead,both_B10_L1_eff_rank,both_drift
0,-12.036066294540914,-5.7874996072542055,0.6567999999999999,0.5356,14.71828765784063,-3.108598474457006,-1.0205548052959141,0.7946,0.8736,10.705095036424918,8.927467820083908,-7.30653419986712,-6.543011260989938,0.5756,0.36900000000000005,15.370075751490997,-5.896359380554934,-3.199597819982372,0.6379999999999999,0.36579999999999996,15.146754558974,1.4101748193121866,-2.560472961135257,-2.45555585513749,0.012800000000000002,0.1612,9.506565916554726,-2.2784892597022974,-2.1771827647115938,0.01,0.5044000000000001,3.0169332741440296,0.2819837014329596,-2.650719062527382,-2.5759273310712505,0.0014000000000000002,0.0013999999999999998,14.011728722165692,-2.789625354513142,-2.7186239158537053,0.0,0.0,15.87921450512102,-0.13890629198576
1,-11.641569999790526,-6.6860775148806,0.6694000000000001,0.5579999999999999,13.404305347425447,-2.0003030728547726,-0.9582311002073104,0.8672,0.8658000000000001,8.44528304768131,9.641266926935753,-7.370807383846772,-6.542500389783753,0.5896,0.26220000000000004,15.928124527825243,-3.2308716982024737,-1.4871050132214536,0.8162,0.2988,10.010477494345167,4.139935685644298,-2.5641632677859247,-2.5102544186042257,0.05799999999999999,0.0952,10.4547901162003,-2.10856996724299,-1.9940241436566646,0.037200000000000004,0.6694000000000001,3.603267579662063,0.4555933005429349,-2.772994888470245,-2.723077104572862,0.0,0.0016,15.544886350916364,-2.7660516002608673,-2.694057461901286,0.0,0.0,16.25041929002455,0.00694328820937784
2,-10.442002972327662,-5.179766252876769,0.7153999999999998,0.5638,12.214566948188752,-3.114108907472101,-1.25174064288224,0.7504000000000001,0.8630000000000001,11.887281801044576,7.3278940648555615,-6.507160037543107,-3.517586651597738,0.6956,0.34299999999999997,13.27987826078043,-6.714729614784549,-2.9973611305915124,0.6032,0.4978,16.461081020761117,-0.20756957724144165,-2.6712229599424653,-2.598096862909739,0.0252,0.08299999999999999,9.691440672999752,-2.336739897150338,-2.256276951773222,0.0198,0.5146000000000001,3.7823835693986614,0.33448306279212714,-2.794414988891501,-2.6878886275044094,0.0,0.0004,15.427697768537216,-2.765266502533456,-2.6892640939971977,0.0,0.0,16.12653529721728,0.02914848635804468
3,-12.662416025594666,-6.901600829820555,0.7208,0.4426,13.348246939651485,-3.5706754523763964,-1.256896543635026,0.8128,0.809,9.543130348719544,9.09174057321827,-7.117840773424308,-5.702905485687358,0.6417999999999999,0.3248,14.848840505469543,-5.188531983743225,-1.8755199167468706,0.6808000000000001,0.45020000000000004,14.550802259338987,1.929308789681083,-2.7140362537602924,-2.6297770182194875,0.016800000000000002,0.13660000000000003,12.358815535134363,-2.2044735746373005,-2.0618137461999657,0.01,0.694,2.916776831113072,0.5095626791229919,-2.8483324764652393,-2.74607447905653,0.0004,0.0012,15.738010023020294,-2.8241268022257304,-2.7542283854596445,0.0,0.0,16.095619641435217,0.024205674239508923
4,-10.698529166191763,-5.740599495580176,0.7081999999999999,0.4728000000000001,13.057654606619646,-5.50272961617436,-1.9355265779076454,0.7610000000000001,0.8063999999999999,12.814258211897013,5.195799550017403,-7.429995409403112,-7.26281982716089,0.6308,0.31639999999999996,14.433341409331637,-6.033753994899334,-2.2557971631429896,0.6628000000000001,0.4862,14.593249130065606,1.3962414145037778,-2.643713801888249,-2.5720754757615154,0.0196,0.06799999999999999,12.180263229184938,-2.2751140229899534,-2.1803142510951536,0.02,0.5922,3.266645387625179,0.36859977889829576,-2.7945660291477066,-2.721573773890328,0.0002,0.0002,16.622899571092994,-2.7841165877153333,-2.7080850289613814,0.0,0.0,16.137178124574397,0.010449441432373252
5,-10.285636659523737,-2.490276809792038,0.6830000000000002,0.5930000000000001,14.023222463442234,-3.5769628966399916,-0.4951608792019421,0.7216,0.9274000000000001,10.265052650415385,6.708673762883746,-7.268297857149914,-5.356247878108554,0.5556,0.4216,15.845474406344083,-2.366391771606855,-0.86271538955913,0.6691999999999999,0.7801999999999998,13.497003288754058,4.901906085543059,-2.499084170621048,-2.430969974777004,0.0188,0.1542,9.673928320686262,-2.1379088509412902,-2.0186278339582313,0.01,0.6516,2.5985314980893133,0.3611753196797576,-2.621793183681681,-2.5539878790026314,0.0006,0.0046,13.762712765158534,-2.754847554718208,-2.6892742403472085,0.0,0.0,16.075337277658896,-0.13305437103652729
6,-11.998517213926668,-5.41398612672244,0.623,0.47100000000000003,14.95862389935148,-4.611961706807627,-1.128371002041272,0.7626000000000001,0.8018,11.813530878577374,7.386555507119041,-7.391921755804751,-3.6583089396768704,0.5444,0.32519999999999993,15.421910200735566,-5.232410102162066,-1.7001913668324422,0.6825999999999999,0.5344,14.952352327412639,2.159511653642685,-2.639124270010395,-2.503944353742283,0.026199999999999998,0.11200000000000002,10.437061885045313,-2.368099881235423,-2.1912219609890213,0.0,0.38360000000000005,3.7521791361586083,0.27102438877497237,-2.7594864936816794,-2.6124644531938532,0.0013999999999999998,0.004,15.73031677046529,-2.8078917467818165,-2.763121624547844,0.0,0.0,15.642012585067635,-0.0484052531001371
8,-12.618313715851732,-7.6692555161305025,0.5716,0.5204,14.72019438852259,-2.1685818257143126,-0.9853824435807742,0.7464,0.8612000000000001,11.798956375232965,10.44973189013742,-7.49039993351967,-4.433346543984666,0.5052,0.5604,14.428550570649204,-5.313390969478965,-2.2494066533931836,0.5995999999999999,0.47240000000000004,15.600185592680408,2.177008964040705,-2.665068138152884,-2.593872390025372,0.032600000000000004,0.0768,12.317674660333271,-1.9469574197688746,-1.616967383144711,0.0242,0.6997999999999999,3.133312047746443,0.7181107183840094,-2.836822934917533,-2.7717658023981575,0.0006,0.0,15.999086416178564,-2.7435287626737126,-2.6630841057809214,0.0,0.0,15.262237744132092,0.0932941722438203
9,-12.034148222092801,-4.07866810494437,0.5908000000000001,0.3716,15.70751414525689,-3.166194797868501,-1.5372941423403195,0.7938000000000001,0.8515999999999999,10.941360026370106,8.8679534242243,-7.469119166930201,-7.295958165701518,0.5548,0.21200000000000002,15.480397343831905,-6.827236989602308,-4.038694253776833,0.6324,0.5760000000000001,15.42174703239167,0.6418821773278935,-2.6378526451555384,-2.521926787613761,0.032400000000000005,0.0238,14.432739342076315,-1.8909150197638556,-1.6849257223988268,0.0206,0.8012,2.115292359345816,0.7469376253916828,-2.7367872753216798,-2.612434172739893,0.0,0.0004,16.714681162970646,-2.8150209257819476,-2.7588153935724677,0.0,0.0,15.223544470243846,-0.07823365046026787
