arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_submerged_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,L2_strict_dead_frac,L2_submerged_frac,L2_alive,L2_n_invalid,L2_b_median_alive,L2_b_q25_alive,L2_b_q75_alive,L2_b_median_all,L2_b_maxabs,L2_wall_frac,L2_M_median_alive,L2_B_median_alive,L2_beta_median_alive,L2_kappa_median_alive,L2_sigma_median_alive,L2_margin_median_alive,L2_p_hat_median_alive,L2_p_hat_thin_frac,L2_p_hat_sat_frac,L2_eff_rank,L2_eff_rank_W,L2_w_norm_median,L2_wcos_mean
none,0.0,10000,1,0,2.2859799524156696e-14,3.662635537083139e-14,1.4999999999999998,3.4289699286235045e-14,0.33,0.33,67,0,-0.0258890949189662,-0.0537832304835319,-0.0014806884573772,-0.0044164520222693,0.1317308843135833,0.5867630162729116,0.9786962310274532,-0.059706519481365,0.930702433758142,2.021774093181769,0.3849173730481678,0.7514170929789542,0.78125,0.1492537313432835,0.3283582089552239,11.025984097927529,19.39033721482696,1.4513339456972694,0.1827538505724309,0.15,0.15,85,0,-0.0098354518413543,-0.0189669243991374,0.0014791424619033,-0.0089343055151402,0.0578812211751937,0.3298693045466992,-0.4529331934867799,-0.0250456356917201,-0.4871028832006293,1.9736915481880088,0.3782733176199105,0.7283026710945388,0.3125,0.388235294117647,0.0,18.334754479680832,80.18804867484099,1.4232094581067316,0.0803872351813926
none,0.0,10000,1,1,8.380636537482319e-15,1.3175425912582426e-14,1.5625,1.3094744589816123e-14,0.32,0.32,68,0,-0.0220523802563548,-0.067567404359579,-0.001290735497605,-0.0084835016168653,0.1230279877781868,0.3833198683152562,0.4018466524670945,-0.0580988352356802,0.3842384254234139,2.032961679472992,0.400710977235266,0.7413326210808009,0.65625,0.2205882352941176,0.0588235294117647,14.48858505710107,19.36549174097865,1.4266419651983355,0.1833942636303122,0.16,0.16,84,0,-0.010656286496669,-0.0260008368641138,0.001383184979204,-0.0082092089578509,0.1095915585756301,0.3132845060930223,-0.4166176873584464,-0.030674988631474,-0.4289391005977609,2.0068148559389978,0.3578335456438751,0.7038200857922565,0.3125,0.3928571428571428,0.0,19.77115916036729,80.08649170057515,1.4392924775175304,0.0807591775060591
none,0.0,10000,1,2,2.475201575081816e-12,3.774771124119501e-12,1.4677734375,3.633035124363251e-12,0.31,0.31,69,0,-0.0216283202171325,-0.0561942867934703,0.0088640311732888,0.0,0.1365737169981002,0.5210917428769978,0.8561878923066529,-0.0557655919943121,0.8014047784890387,2.011532878566734,0.371726214340252,0.7322845682501794,0.78125,0.1739130434782608,0.2318840579710145,11.275295139304012,19.564545405463832,1.432230040178708,0.1751141923117059,0.22,0.22,78,0,-0.0094506968744099,-0.0219198614358901,0.0008142473816405,-0.0081881005316972,0.0447495616972446,0.2729184700940728,-0.4197922510571333,-0.024471452778539,-0.4308476102082399,1.9635999534765969,0.4088690323802254,0.775444551149161,0.34375,0.4230769230769231,0.0128205128205128,19.033817822247123,80.16628658970087,1.4281344014729211,0.0808575498720762
none,0.0,10000,1,3,3.0935446978189824e-14,5.253089798191177e-14,1.6835937499999998,5.2082725185936774e-14,0.27,0.27,73,0,-0.0232784077525138,-0.0628785192966461,-0.0007965551340021,-0.0102246082387864,0.2007888704538345,0.3822444405711788,0.2975976294307347,-0.0655781125680295,0.2760314816852841,2.0058202328551022,0.3826569476383959,0.7129727602005006,0.625,0.2328767123287671,0.0821917808219178,14.112267800603004,19.425705498910077,1.4296695140260398,0.1808577310931882,0.07,0.07,93,0,-0.0063817100599408,-0.0210738442838192,0.0055466396734118,-0.005696625681594,0.0621300637722015,0.3950594623370086,-0.1025322357377863,-0.0176729263195777,-0.1363919777043503,1.9710065951631552,0.3323091568022077,0.662776536267288,0.40625,0.3440860215053763,0.021505376344086,17.853109552382218,79.91145846039235,1.42001435464863,0.0814684320158962
none,0.0,10000,1,4,4.44546005149414e-14,6.29374788743005e-14,1.3662109375000002,6.073436144570608e-14,0.23,0.23,77,0,-0.0174899362027645,-0.0443081706762313,0.0128747168928384,-0.004413238260895,0.142074853181839,0.3128641740094583,0.450903169194695,-0.0436353004983768,0.4576706650032428,2.015155288217258,0.3937670233964528,0.7592549100518227,0.65625,0.1168831168831168,0.1168831168831168,14.076904186446686,19.41112109815049,1.4097032314888538,0.1837295330693606,0.1,0.1,90,0,-0.0022043283097445,-0.0156451435759663,0.0094586794730275,-0.0019462279160507,0.0759809464216232,0.3248737006735371,-0.2830095556679323,-0.0063655060658306,-0.2738277911268224,1.9168391994630636,0.3872570477525834,0.7162081455865149,0.34375,0.4111111111111111,0.0222222222222222,19.383706526351357,80.53673733906169,1.429254496362265,0.0803705915806837
none,0.0,10000,1,5,6.056204593506723e-13,1.182965422213396e-12,1.0771484375000004,6.523431315076092e-13,0.28,0.28,72,0,-0.0318980608135461,-0.0601389640942215,-0.0070842278655618,-0.0170920435339212,0.1716662496328354,0.4497286346290303,0.6486568933475669,-0.0808922761238872,0.5167659362087448,2.044410735962692,0.3759969280763887,0.7170056346803904,0.671875,0.1944444444444444,0.1527777777777778,13.29381260807162,19.356232396541404,1.439234235643208,0.1825902188802152,0.17,0.17,83,0,-0.0101353758946061,-0.0188459968194365,0.0026919086230918,-0.0073290176223963,0.0465675890445709,0.3655132576277524,-0.1743351744449593,-0.0268462623642041,-0.2478296857236661,1.998556826931969,0.36401345024535,0.7143146473237606,0.40625,0.3855421686746988,0.072289156626506,17.09041505840861,80.1058503196047,1.4294698798611152,0.0801733610019223
none,0.0,10000,1,6,1.7656078862614982e-14,2.4941187796805315e-14,1.2333984374999996,2.1776980081526087e-14,0.14,0.14,86,0,-0.0177385043352842,-0.0412697354331612,0.0137190842069685,-0.008755336748436,0.1545103043317794,0.4741449960484146,0.4953068020554877,-0.0497835199628105,0.5996825193605135,1.9811731275333384,0.3520929438285891,0.6698155718040653,0.75,0.1976744186046511,0.2209302325581395,12.59612949618912,19.557336908401187,1.432818737468076,0.1779658042911568,0.1,0.1,90,0,-0.0129146734252572,-0.023507475387305,-0.0004825363939744,-0.0096393967978656,0.0684650987386703,0.2761912341545732,-0.2138272980762894,-0.0306718001537378,-0.2647949824045714,2.012848438961611,0.3656748186730441,0.6945566454214072,0.375,0.3222222222222222,0.0222222222222222,19.057671546342103,80.25324349429332,1.4322465882698223,0.081913021088612
none,0.0,10000,1,7,2.296274191949686e-14,2.8704994234788094e-14,1.2499999999999998,2.870342739937107e-14,0.25,0.25,75,0,-0.0115254307165741,-0.0419152211397886,0.0078153708018362,-0.0041468435665592,0.1893928349018097,0.4077543314638046,0.5507682311156921,-0.0305619560572217,0.4953156235894604,2.0120891406835963,0.3734198364840788,0.7369777951389551,0.6875,0.16,0.2133333333333333,11.90073501141648,19.393002294869024,1.4276390142580428,0.1807315140499684,0.2,0.2,80,0,-0.0084273973479866,-0.0199915021657943,0.0019185011042281,-0.0045191294047981,0.0553941577672958,0.255678544660747,-0.3376813887431051,-0.0190770820558455,-0.3324547782030036,1.988912979125576,0.4433819829998275,0.803761794522722,0.34375,0.3625,0.0,18.750124097411685,80.98858712609388,1.4309658963323555,0.0794688043604023
none,0.0,10000,1,8,5.2215936947675566e-14,7.317790509082259e-14,1.3505859375,7.052211015491728e-14,0.25,0.25,75,0,-0.0054646874777972,-0.0393306296318769,0.0130979879759252,0.0,0.1273722350597381,0.435353204553282,0.6755425157101865,-0.0163210349490063,0.6667681730310281,2.030909018177027,0.3675718851260273,0.6779413828626275,0.71875,0.2,0.2,12.074725132794764,19.412267716778203,1.4170924051437157,0.181939991987157,0.22,0.22,78,0,-0.0125996465794742,-0.0216457513161003,-0.0011031655449187,-0.0103528471663594,0.0597586445510387,0.2822811290202217,-0.1594573479897126,-0.0354302651643333,-0.1639208089540762,2.0881372457960854,0.3652787570685635,0.7438035507801333,0.40625,0.2435897435897435,0.0256410256410256,17.947231699044572,80.25719394904176,1.4193804081906285,0.0810782512590323
none,0.0,10000,1,9,4.5433499520732573e-13,6.207037758726798e-13,1.359375,6.176116341099585e-13,0.24,0.24,76,0,-0.0098298145458102,-0.0318203307688236,0.004471986205317,-0.0046988450922071,0.1369968354701995,0.5472428737578316,0.3570974843561254,-0.0285173545329741,0.3474247277395637,2.026491114873994,0.3699775033941144,0.7113315829774365,0.625,0.2368421052631578,0.2105263157894736,12.012524253210191,19.337416755996117,1.4481898744457358,0.1847999961429385,0.13,0.13,87,0,-0.0088039264082908,-0.0184611128643155,0.0043206177651882,-0.006014235317707,0.0564922168850898,0.3474422716522148,0.13496080852783,-0.0269899854231014,0.1374571641603833,1.9443866059584352,0.3384418766849935,0.6331261332812343,0.53125,0.2183908045977011,0.0229885057471264,17.127039036039637,80.2319284265662,1.429248775494265,0.0809210236234512
none,0.0,20000,2,0,7.31400596696533e-15,1.3537026651588334e-14,1.8505859375,1.3535196589257131e-14,0.31,0.31,69,0,-0.0313817746937274,-0.070237398147583,-0.0014186485204845,-0.0115169291384518,0.1571349799633026,0.4576780608819525,0.4480965285255853,-0.0806369221445204,0.3890946147198801,2.0307837484404168,0.403307991633266,0.7587360488250852,0.65625,0.217391304347826,0.1739130434782608,12.875752577565263,19.366061713366957,1.45714293976785,0.1831801585780268,0.1,0.1,90,0,-0.0119076799601316,-0.0260692220181226,-0.0008622439781902,-0.0119076799601316,0.0822110697627067,0.3532025337879416,-0.6300131988021207,-0.0311288896260315,-0.6611795936535619,1.9952520416640505,0.3797683274501756,0.7513165919644984,0.25,0.5111111111111111,0.0,18.624362446245392,80.12862141273598,1.4338721554317544,0.081078973108783
none,0.0,20000,2,1,2.2643047684312474e-14,3.9931915159884204e-14,1.7490234374999998,3.960322109629261e-14,0.3,0.3,70,0,-0.0445601008832454,-0.0795948524028062,-0.0032789585529826,-0.010123117826879,0.1810061335563659,0.4800268798592086,0.1861021585905086,-0.1071759425801369,0.0313586721789215,2.0409246677597017,0.4102872775235496,0.7687368150800467,0.53125,0.3,0.1142857142857142,14.139953653804572,19.361936685572484,1.4336700138963636,0.1833450552083737,0.19,0.19,81,0,-0.0068467962555587,-0.0411285422742366,0.0129396095871925,-0.0100504085421562,0.1382390558719635,0.4652745372491655,-0.7854259483233185,-0.0224577167140957,-0.782391847883541,2.002273212617931,0.3824493268857825,0.7675487298977763,0.1875,0.5802469135802469,0.0,19.590676408365105,80.0561669535033,1.4462530285104511,0.0810516297613611
none,0.0,20000,2,2,5.655461120949727e-14,3.1631546702741736e-14,0.5585937500000001,3.1591052355305124e-14,0.26,0.26,74,0,-0.0124584138393402,-0.0662812199443578,0.0103942702990025,-0.0007143078837543,0.1441894322633743,0.4510521044519819,0.408200580087707,-0.0365401327913193,0.3320376236680431,2.033517507619279,0.3721101058093572,0.6969544049352407,0.625,0.2702702702702703,0.2702702702702703,11.73268818616686,19.559660551051465,1.433514475402924,0.175256100053063,0.31,0.31,69,0,-0.0152230476960539,-0.0289939790964126,-0.0005922953132539,-0.0136236366815865,0.086175613105297,0.4790886990916377,-0.782631255483645,-0.0373875863404749,-0.8508684193792854,1.9950361680150328,0.4021247105565569,0.7888055879182421,0.21875,0.5507246376811594,0.0434782608695652,17.985534449260424,80.0742001471344,1.4292770809408035,0.0810790899523104
none,0.0,20000,2,3,3.147493707238602e-14,4.7870135734834614e-14,1.5146484375000004,4.7673464257100335e-14,0.25,0.25,75,0,-0.0290014874190092,-0.0704454407095909,0.0008801005315035,-0.013691356871277,0.2621631026268005,0.4404519468865743,0.2644695828853167,-0.0865849556178108,0.2394523328289743,1.9967598223443657,0.3930332632332438,0.7315983921289444,0.5625,0.3066666666666666,0.0933333333333333,14.175361858242214,19.418631963107646,1.429685792363959,0.1808968982012301,0.16,0.16,84,0,-0.0162924714386463,-0.0352621991187334,-0.0021502964955288,-0.0157253644429147,0.0864634215831756,0.3653191201757763,-0.3066589724594792,-0.0423452046107805,-0.3143857707549944,1.9854577315424229,0.362931880330067,0.6988065457016805,0.375,0.4047619047619047,0.0238095238095238,17.734244721455635,79.92577440418894,1.4251895430905566,0.0814047343864617
none,0.0,20000,2,4,1.0516880034860736e-14,2.7438861993710422e-14,1.7500000000000002,1.840454006100629e-14,0.24,0.24,76,0,-0.0296431332826614,-0.0700834561139345,-0.0011936398368561,-0.0209719967097044,0.1672573834657669,0.4614427606248489,0.1347989838485115,-0.0760105977366322,0.0813191317358766,2.0336139748163395,0.4031767989045502,0.7739835251122713,0.53125,0.2894736842105263,0.0921052631578947,14.243691301159778,19.37490831928844,1.4255726082773066,0.1847789155429055,0.19,0.19,81,0,-0.0062762680463492,-0.0175482295453548,0.0117213362827897,-0.0064210153650492,0.1084433495998382,0.344302487575889,-0.3637506374328056,-0.0161608159344114,-0.3964623133193724,2.0455503208430867,0.3839081450845865,0.7427008830952331,0.34375,0.3950617283950617,0.0493827160493827,18.48052066287204,80.40351498907322,1.4385996825339218,0.0805676835188332
none,0.0,20000,2,5,2.8215474292851465e-14,8.24234144227179e-14,1.8896484375,5.3317326910808195e-14,0.29,0.29,71,0,-0.0460528060793876,-0.0839664302766323,-0.0119341998361051,-0.0248912079259753,0.1920331716537475,0.4136591538548535,0.3433466017997756,-0.1137814643390149,0.102571021777893,2.0328918058396668,0.3850160951955838,0.7397024845704436,0.53125,0.2676056338028169,0.1126760563380281,13.44914885333641,19.354227201544315,1.4487080579403542,0.1828634220056255,0.23,0.23,77,0,-0.0116841522976756,-0.0285759847611188,0.0028786566108465,-0.0132413390092551,0.1308228820562362,0.4054690880503617,-0.4223373330457688,-0.0375735602747717,-0.5438574443066184,1.9934694035221068,0.3477403001039105,0.7068167124145367,0.28125,0.4675324675324675,0.0259740259740259,16.85792639593996,80.06322772282604,1.4379213576162673,0.0801469839717052
none,0.0,20000,2,6,2.020576049604336e-14,4.3981360704208955e-14,2.15234375,4.3489742317655816e-14,0.21,0.21,79,0,-0.0312273893505334,-0.0786925554275512,0.0151206599548459,-0.0072033854667097,0.2395916581153869,0.3555652940391874,0.5902952970420584,-0.0683373882067562,0.3835610291473352,2.011688390528322,0.3772889278251254,0.7190064303576947,0.625,0.1392405063291139,0.1265822784810126,13.920209586724688,19.5222183962936,1.4479409338884417,0.1781793544214295,0.13,0.13,87,0,-0.0178057830780744,-0.0371766425669193,-0.0021895570680499,-0.0172879844903945,0.0884350165724754,0.3043658257303489,-0.3344755773298311,-0.0487342903466031,-0.3918121601871986,2.006488630993199,0.3751163678622234,0.7454818891437744,0.3125,0.4022988505747126,0.0,17.780788212776216,80.18722463332085,1.4485793856098734,0.0824049846243163
none,0.0,20000,2,7,9.399694686989211e-15,1.568608569687993e-14,1.625,1.5274503866357466e-14,0.26,0.26,74,0,-0.0182224009186029,-0.0666489526629448,0.0138036042917519,-0.0031214493792504,0.2550309896469116,0.2866491778862755,0.1404189323820389,-0.0502927884231463,0.2010866701360426,1.9957986057916275,0.403183657835509,0.7627826663665473,0.578125,0.1351351351351351,0.1351351351351351,13.885302519076768,19.37079550176613,1.44669202878333,0.181365264381097,0.17,0.17,83,0,-0.0282935220748186,-0.0439430363476276,-0.0048511764034628,-0.02508847694844,0.0970156714320182,0.3994524559052504,-0.6296435574380539,-0.0638287582849668,-0.7009150478314202,2.024044455499947,0.4204265859316156,0.8628907439648847,0.21875,0.6024096385542169,0.0240963855421686,20.124176597968805,80.70099671885947,1.457654224277236,0.0801300909594271
none,0.0,20000,2,8,3.2360401850348445e-14,6.330456090877134e-14,1.9052734375,6.165541407229474e-14,0.29,0.29,71,0,-0.0274387169629335,-0.0765776969492435,0.0216074073687195,-0.0077626537531614,0.2554971277713775,0.3939410989544843,0.2137284258409288,-0.0562993981919285,0.1887959437874367,2.0387120085669954,0.4135650168948925,0.7755683809518814,0.5625,0.2394366197183098,0.1126760563380281,14.215155005848027,19.35704424636076,1.4389041554150317,0.1831864663400788,0.15,0.15,85,0,-0.0220477003604173,-0.0416247844696044,-0.001499104197137,-0.0187465017661452,0.1476581394672393,0.3354683713851412,-0.6078440095456732,-0.0485801566534685,-0.6188221876690324,2.07066296264641,0.4130056149949985,0.7923652191008886,0.25,0.5176470588235295,0.0117647058823529,20.386198244176203,80.20813842234064,1.4434791156554778,0.0818009950668623
none,0.0,20000,2,9,1.4768404021590397e-13,2.23934369754433e-13,1.5,2.2152606032385595e-13,0.29,0.29,71,0,-0.0128191895782947,-0.0535379536449909,0.0125591000542044,-0.0064329400192946,0.2193935513496399,0.5238847854265084,0.5513463031283464,-0.0355425508582214,0.4188129622174392,2.020408676513732,0.3830125386467848,0.7259214725345373,0.625,0.2676056338028169,0.1830985915492957,12.322304167955656,19.33978886294792,1.4543536473540422,0.184304797886273,0.13,0.13,87,0,-0.0141014484688639,-0.0302838962525129,-0.0006872182129882,-0.012385634239763,0.0624614506959915,0.291174802023163,-0.3097013399737655,-0.0367059191416264,-0.4039506705661946,2.03617641506569,0.3452346578230476,0.664785744560668,0.34375,0.3563218390804598,0.0344827586206896,18.422848370324616,80.15848783786338,1.428768991837221,0.0807208979485609
none,0.0,30000,3,0,2.1344563969854036e-14,4.114774316996152e-14,1.4999999999999998,3.2016845954781046e-14,0.32,0.32,68,0,-0.0444859247654676,-0.0747657995671033,-0.0066823994275182,-0.0116126271896064,0.1857792884111404,0.3627378549848767,0.2605514634797088,-0.0943583941747855,0.1185194629589012,2.0173874913590515,0.413157523166409,0.7603613175451756,0.546875,0.2205882352941176,0.1176470588235294,13.987131258903611,19.353780779927614,1.4593497610806845,0.1835150713617012,0.11,0.11,89,0,-0.0161419752985239,-0.0311046838760375,-0.0025556031614542,-0.01698649674654,0.0811121240258216,0.3725055987650606,-0.4287803417455072,-0.0444472722870432,-0.5022176443269327,2.0098510827449223,0.365647966679896,0.6934670608013945,0.28125,0.4382022471910112,0.0337078651685393,18.572433242818317,80.12399187268433,1.4326132423980846,0.0808509163313634
none,0.0,30000,3,1,1.0615608377472946e-14,1.0755611368328283e-14,0.9130859374999998,9.692962727477736e-15,0.27,0.27,73,0,-0.0273737255483865,-0.0824746489524841,0.0005785407265648,-0.0134032522328197,0.1968841105699539,0.4115262760889947,-0.0206380108112627,-0.0701514240232252,-0.1860246354566986,2.032667446203999,0.413196669951598,0.7624925710260868,0.5,0.3424657534246575,0.0821917808219178,14.3882717838928,19.340989186404283,1.4578370532130858,0.1835574768195398,0.21,0.21,79,0,-0.0069176242686808,-0.0422970261424779,0.0086446502245962,-0.0130855827592313,0.1950883567333221,0.3267731076787321,-0.4594273007677307,-0.0185150213425328,-0.4984216339429367,1.9803928010078444,0.3758967428225906,0.7366999565655638,0.28125,0.4430379746835443,0.0632911392405063,18.803843141392058,80.17675511286349,1.4510658363709692,0.0812504417584652
none,0.0,30000,3,2,1.352721991586326e-13,7.078825943756227e-14,0.4599609375000001,6.22199275426914e-14,0.26,0.26,74,0,-0.0285160653293132,-0.0630177166312933,0.0079782619723118,-0.0080212797038257,0.1678451895713806,0.46806746852359,0.4879370691662988,-0.0786730662356499,0.3973519087557351,2.024661500508744,0.382708768704052,0.7163387574255466,0.625,0.2027027027027027,0.1486486486486486,12.727730376372069,19.55608783783856,1.4467547068182132,0.1755103558363237,0.27,0.27,73,0,-0.0149483894929289,-0.0312947444617748,-0.0015823608264327,-0.0136236366815865,0.0901572555303573,0.372577226326941,-0.5417274260874021,-0.0419843479655823,-0.6155389001931811,2.0458088672326467,0.3884705665826118,0.7572864147953153,0.25,0.5068493150684932,0.0547945205479452,19.158086370672773,80.04225172816612,1.429543817523013,0.0812121513404921
