arm,seed,block,task_lo,task_hi,n_task_ends,mean_log10_unfit,log10_mean_unfit,floor,floor_frac,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_submerged_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,L2_strict_dead_frac,L2_submerged_frac,L2_alive,L2_n_invalid,L2_b_median_alive,L2_b_q25_alive,L2_b_q75_alive,L2_b_median_all,L2_b_maxabs,L2_wall_frac,L2_M_median_alive,L2_B_median_alive,L2_beta_median_alive,L2_kappa_median_alive,L2_sigma_median_alive,L2_margin_median_alive,L2_p_hat_median_alive,L2_p_hat_thin_frac,L2_p_hat_sat_frac,L2_eff_rank,L2_eff_rank_W,L2_w_norm_median,L2_wcos_mean,unfit
bwd,0,4,151,200,50,-6.305687558484874,-2.816569735323556,1e-23,0.0,0.0024344799573385043,1.52810546875,0.002100604506231642,0.6339999999999999,0.6339999999999999,36.6,0.0,0.010399634283530747,-0.02639646032243032,0.04659035578370089,-0.0021595679108576803,0.18657898724079133,0.5867191353404944,-1.2211127427502213,0.00941070857240722,-1.2153524963860844,2.1192642662474257,1.0986642589007052,2.247021120048594,0.1246875,0.7445804079299634,0.007698702267736695,16.333266607314016,17.00430499674245,2.1988260138048017,0.24662076557657975,0.3012,0.3012,69.88,0.0,0.0058614580259018015,-0.053815363049507105,0.09986917091533538,-0.017861857025418374,0.5847585654258728,0.6049517123112611,-0.9525377954266868,0.00827926880392127,-0.9350575913266158,1.5954238490107653,0.668808822813037,0.9972062932274688,0.1465625,0.7232733115770223,0.0070759566357653965,17.805391913172272,73.05399393358768,2.2995862222714356,0.23815842062695627,0.001525563413108753
bwd,0,5,201,250,50,-2.8527752161228968,-0.8929609896968298,1e-23,0.0,0.16621136511638895,1.62572265625,0.16175563609883412,0.8278,0.8278,17.22,0.0,0.015578043407949731,-0.030265455106273258,0.06721853576833378,-0.0029490285477367577,0.25298373878002167,0.5686147734434729,-1.1364172903960283,0.010598113329375934,-1.135022888502808,2.1102638885416063,1.5806959218608128,3.1647308252414224,0.1425,0.6553608046923836,0.012350314288394781,8.386778075290687,16.428812637000238,2.4070573275081997,0.2594218291071654,0.5896,0.5896,41.04,0.0,-0.009869234889502747,-0.10692787688711411,0.18789055082628361,-0.05524094542488452,1.0077960872650147,0.7087656824027814,-1.0900165334655987,-0.020543541549131027,-1.1119259009659568,1.5855110983712075,1.1396198485914366,1.7090638044745516,0.11514945652173914,0.7831833982278347,0.004337632185829589,9.953327997351968,71.64982505492195,2.537906878552565,0.2825687144906032,0.1279496229159387
bwd,0,6,251,300,50,-4.218059367731999,-0.8814247419506133,1e-23,0.0,0.28047198002785256,2.12875,0.27935317061869397,0.7124000000000001,0.7124000000000001,28.76,0.0,0.00031141074607149584,-0.03451977537741182,0.04231952359459907,-0.0010050597753433592,0.2619776523113251,0.6479308827705325,-1.3246323094587458,0.001231283716661808,-1.335656690243422,2.125930801669301,1.5741289054504493,3.2129873632465022,0.096875,0.7518340239034145,0.012482022483148883,12.437287876143158,16.17304950211844,2.542948887494875,0.2640086670869649,0.6211999999999999,0.6211999999999999,37.88,0.0,-0.01149476560600632,-0.05169911672816269,0.04749303480573206,-0.021550161391496615,0.7189616227149963,0.7555529518931782,-1.3360956416918435,-0.01226315987407769,-1.3452812493412887,1.858317005087802,1.1016589222542053,1.9937367310981755,0.06995738636363637,0.8758201871895994,0.004319990183161536,9.062272641739469,70.48859020910427,2.7060493399805803,0.3284539784250072,0.13139391652055982
bwd,0,7,301,350,50,-4.628052030141525,-1.361765274295196,1e-23,0.0,0.05659504972561764,1.35666015625,0.05590021359363986,0.6899999999999998,0.6899999999999998,31.0,0.0,0.027414122499176276,-0.022213920206622762,0.0717042902158573,-0.0033006663576815643,0.22808917254209518,0.5445503132501733,-1.098795031795962,0.015389607857716637,-1.0791930194400643,2.1391164241747576,1.5654365470701435,3.275457354072714,0.159375,0.6793499903666009,0.002425,13.272961403223169,16.164576215989584,2.696037825115699,0.2649301365025444,0.434,0.434,56.6,0.0,-0.0013209820102201614,-0.05121582730658698,0.08235268525080752,-0.01649529213784258,0.584050133228302,0.7124229172218236,-1.2198589654907144,-0.0027885994837177235,-1.2028733770723017,1.736293137500233,1.0443107991169667,1.7447882458061597,0.0965625,0.8235745288128581,0.003754547021067478,13.548628634312054,69.86374462836359,2.8324238110820583,0.34704786161963214,0.0434745129954614
bwd,0,8,351,400,50,-2.8094910061887877,-1.167801877036365,1e-23,0.0,0.08789345206168538,1.618125,0.08662093411109288,0.6827999999999999,0.6827999999999999,31.72,0.0,0.012574751815554905,-0.03686594699160192,0.06147165007423606,-0.0005440747013926387,0.25160655200481413,0.5496516880719043,-1.1413987522063553,0.008743351190368329,-1.1376396307134053,2.1297128200009934,1.7340633268069015,3.5689997642007074,0.1359375,0.7180199175054278,0.001669565217391304,13.83788784367639,16.07815672137786,2.8721889374609795,0.2693563311510288,0.4618,0.4618,53.82,0.0,0.004391448393835157,-0.04010668018996281,0.0952524434123188,-0.014102306903223458,0.6727491962909699,0.7881831881464241,-1.1960959099142827,0.003595114158595063,-1.1853107094994277,1.5551884788010162,1.5187144624965314,2.3122710113377636,0.0825,0.8776940549371227,0.00056277056277056,12.937103596251662,69.49828259387255,3.0098410644440787,0.3701909380843373,0.06795135525931734
bwd,0,9,401,450,50,-4.166557328735582,-1.7672022663864788,1e-23,0.0,0.03314274209289245,1.84978515625,0.03241211802245911,0.6467999999999999,0.6467999999999999,35.32,0.0,0.005319498645258119,-0.04239142962498587,0.049306330833933265,-0.0024850645505852644,0.2830463460087776,0.6298674233466907,-1.3301488542164497,0.0034127922223091333,-1.331011232330215,2.1208243441842485,1.6458725337435336,3.3856357728049624,0.09625,0.8001030798461553,0.0,15.441971967085978,15.993902309335567,2.9510570411262704,0.2723435251500598,0.31500000000000006,0.31500000000000006,68.5,0.0,-0.0027775051571120295,-0.0649601362459361,0.11809744594618675,-0.025246858284808642,0.8351043689250947,0.7126186728167315,-1.0180526448140872,-0.0034077773596372313,-1.0136352909586939,1.460853084977468,1.1709860860178052,1.6097721104451614,0.1215625,0.7996711499639058,0.00184760094846494,16.20477447696879,69.37548844464482,3.0796919541577434,0.37946486086706505,0.017092190855696944
bwd,0,10,451,500,50,-5.896359380554934,-3.199597819982372,1e-23,0.0,0.0007506222392630429,1.5343359375,0.000749311420081873,0.6379999999999999,0.6379999999999999,36.2,0.0,0.006084096865961316,-0.039764062315225564,0.05681883169338103,-0.006003012103319589,0.2597812378406525,0.6369456779552677,-1.3062340504307894,0.004108412846460226,-1.318828379541393,2.1159386407125105,1.6502508266692042,3.317053509838879,0.0996875,0.7721064719525101,0.002806734529560614,15.146754558974,15.890090846544947,3.035554880336507,0.2794266363658977,0.36579999999999996,0.36579999999999996,63.42,0.0,0.016239833979598172,-0.04839825133560221,0.12058791439980265,-0.014622043758135939,0.600098123550415,0.7052514246220214,-1.1149228208236208,0.016276565214194138,-1.0893063537330034,1.6104764192404226,1.0603887195905277,1.6254440204359648,0.1115625,0.8156947832687649,0.00682716680043461,16.255833076164024,69.3000183308514,3.122538274313277,0.3814332114328984,0.0006315419155022835
bwd,1,1,1,50,50,-7.717143783638924,-6.758593447783988,1e-23,0.0,5.502872863787876e-07,1.64197265625,5.450620257042617e-07,0.4150000000000001,0.4150000000000001,58.5,0.0,-0.03478112795390185,-0.07040292216464872,-0.0012824812810504208,-0.03356363981496538,0.19027625024318695,0.44877325672687235,-0.5701517265909097,-0.06666984581289466,-0.6524769102760567,2.1207455456143243,0.5359606284419008,1.0798165809130296,0.2665625,0.5078624917400525,0.03499163522647493,16.00332721790167,18.91226323983995,1.5766045047082387,0.19278783999193908,0.30400000000000005,0.30400000000000005,69.6,0.0,-0.01817039102315898,-0.05338748904876407,0.021461577669979276,-0.029072390045039302,0.2280224488675594,0.45170077117670615,-0.7939434008252408,-0.04625198900970076,-0.8495909357902992,2.0010434440442344,0.44706020669076546,0.8529677207230262,0.2021875,0.596230067909215,0.011545446492390341,18.63742419686923,78.26023976331533,1.5845181466289078,0.09332838036032534,1.7434381789399665e-07
bwd,1,2,51,100,50,-7.370807383846772,-6.542500389783753,1e-23,0.0,5.826024155323478e-07,1.55728515625,5.399383237733693e-07,0.5896,0.5896,41.04,0.0,-0.01034217696345874,-0.044069920228794184,0.019857014521548946,-0.011582643827423402,0.16380178555846212,0.5590969520542827,-1.053507251494655,-0.01414001228277034,-1.0885400033123416,2.1044056367953576,0.8223822106067347,1.6465549747931072,0.15375,0.6757971418004226,0.013600936177158138,15.928124527825243,18.029917554200278,1.7614147547197365,0.21452039820689592,0.26220000000000004,0.26220000000000004,73.78,0.0,-0.013605966932955156,-0.05369273894466456,0.04148582151596196,-0.025397351910360112,0.3255268934369087,0.5298606644766487,-0.9843687433162784,-0.02757597334539685,-1.0110865424123783,1.9372189403466051,0.528318479961749,0.9770998392799797,0.14875,0.7199780201649999,0.007564910582417256,19.23873558905351,76.11167756708646,1.861450638828292,0.136743200158251,2.8674748019921057e-07
bwd,1,3,101,150,50,-6.38908512122962,-2.4202056098614118,1e-23,0.0,0.0035707106634036184,1.27689453125,0.0035670315238952614,0.6342,0.6342,36.58,0.0,0.004610952639486638,-0.027508098634425507,0.04419143501203502,-0.00625715451260471,0.18757852390408516,0.551468202224485,-1.098622834412914,0.004205684265118768,-1.1085847212711284,2.1114626955438274,0.9854262191410288,1.9918500939180377,0.1540625,0.6946340965562786,0.00857261018533021,14.090007147422405,17.61535462464119,1.8949744096063454,0.22981575237432428,0.415,0.415,58.5,0.0,0.005544337516039371,-0.03489744807535313,0.06766575295012439,-0.012611870222317478,0.38093896448612213,0.6704313521103578,-1.1941034231895993,0.0071958504512805044,-1.1789010425088673,1.818317770251441,0.7477035794099309,1.2740436163149749,0.1065625,0.7954508482552314,0.0039031663305918517,16.014247804614442,75.09600116423746,2.0115579332927815,0.17822849276849986,0.003800094442582505
bwd,1,4,151,200,50,-5.854476397635424,-1.9746522582019206,1e-23,0.0,0.027065688848727662,1.83427734375,0.026526664994742925,0.5708,0.5708,42.92,0.0,-0.00020948294870320433,-0.04078942740336056,0.03820245518290899,-0.00845592606492568,0.2344638964533806,0.4987630501184732,-0.9743953047740329,-0.005999482715236393,-0.9818371972210658,2.0969099825982687,1.0849996500549073,2.19952424994568,0.181875,0.6363808529675699,0.004709525897382017,14.226465457060305,17.313872667463404,1.9657399606416306,0.2420658891492022,0.5624,0.5624,43.76,0.0,0.0014764741453109273,-0.053015457172878054,0.08778820230625564,-0.029404488417785566,0.6000155958533288,0.634816347263309,-1.1372005898558932,-0.005268726751605768,-1.141363099398752,1.8296560190906734,0.9506616930470373,1.6910421626119523,0.1265625,0.7576700617398882,0.006379173914230546,12.8790281564659,73.76690398816253,2.169801857658594,0.21835672217496868,0.010601022146661334
bwd,1,5,201,250,50,-4.1130234949961855,-1.427407144184642,1e-23,0.0,0.04896454236248862,1.45328125,0.04879396598104271,0.6664,0.6664,33.36,0.0,0.00971040133605127,-0.033388849430193615,0.05552566111087796,-0.0030645994166843076,0.2485300850868225,0.5373067804582966,-1.0855907405513636,0.006626214155793492,-1.086758751122205,2.1213310885122807,1.2661695689027956,2.6003343359101563,0.1559375,0.6835984949851376,0.006102240918196691,13.280981358974914,16.499839068618066,2.0842086379516624,0.2559059234086875,0.4914,0.4914,50.86,0.0,-0.0004943167458986742,-0.04493345218477767,0.0759741739579476,-0.023516630735248283,0.6216252052783966,0.781308243925516,-1.2204259447224768,-0.003890284935173234,-1.210983580043525,1.6231901139859313,1.1680047366503667,1.9237606215929315,0.086875,0.8627954283846014,0.0009235074626865661,12.463141480857514,72.27481107047868,2.3558634185338145,0.2585775449566203,0.0373760029879727
bwd,1,6,251,300,50,-5.452745337597582,-2.280640582174053,1e-23,0.0,0.005243326378909685,1.239609375,0.005231195917112562,0.7083999999999999,0.7083999999999999,29.16,0.0,0.016366297952481516,-0.01619578973804888,0.05560647007543589,-0.0007894322870924488,0.18707976073026658,0.5422874499734839,-1.1364519511539743,0.012616594380079681,-1.1286814178820421,2.1342587339310293,1.3105863177113048,2.7518209000630303,0.1484375,0.6989765609122522,0.001523809523809522,12.193252146372686,16.403364650503292,2.243385211297645,0.25984557187061835,0.3508,0.3508,64.92,0.0,-0.002114054233761624,-0.0455139189586043,0.07145064308773721,-0.014454384604468906,0.6532719719409943,0.8156613814264685,-1.0863807903477438,-0.0018665623258843297,-1.0790822956920696,1.3810365005662866,1.3717228625424625,1.8660012002355857,0.0925,0.8693190174295833,0.0034091858111677063,13.338251695851788,71.47520375264777,2.464118360433288,0.2848258782642528,0.005240339424960435
bwd,1,7,301,350,50,-4.831950571140386,-1.9233179669622402,1e-23,0.0,0.014013541575479859,1.38546875,0.01388409426486185,0.7253999999999999,0.7253999999999999,27.46,0.0,0.006322803213733991,-0.03771507219178598,0.05526707362849261,-0.0020334102865667584,0.24807916462421417,0.5620978400508297,-1.130712631771423,0.005060836333607911,-1.121172927621651,2.1114934906327196,1.41997096758389,2.871545161650283,0.1465625,0.6750964934211577,0.001004140786749482,11.441965172672901,16.342439148508785,2.3781556145131706,0.26718784850389304,0.39940000000000003,0.39940000000000003,60.06,0.0,0.019454010548652142,-0.04635942067950961,0.12171756573021407,-0.012011126420693428,0.5636754727363587,0.7728628076947333,-1.0814418671405492,0.011829846662354515,-1.0628159588258586,1.4273407513936038,1.401576948844236,1.916502797844804,0.11125,0.8356434106984584,0.002310942973817464,13.355864002939573,70.9962769867515,2.5896680229492732,0.3012074913385197,0.011931142507979456
bwd,1,8,351,400,50,-3.683110572658685,-1.5392006853675588,1e-23,0.0,0.026996329533366656,0.99556640625,0.02635287958796974,0.6946000000000001,0.6946000000000001,30.54,0.0,-0.003806182368498411,-0.049471691654762215,0.038300317446701176,-0.001816102245356836,0.1915233090519905,0.5950078807101371,-1.2081060449829326,-0.002545272417618942,-1.2183361315258405,2.087345433877676,1.445457624556873,2.8982076414494076,0.1271875,0.7342469588706939,0.0008,13.14240911146595,16.22776960814143,2.419210337743964,0.2737907112896309,0.3536000000000001,0.3536000000000001,64.64,0.0,-0.0025069400737993217,-0.06033354487270112,0.07636938145384188,-0.0170304257748648,0.6155108231306076,0.7688530871898194,-1.0123380255797043,-0.0034197556875313877,-1.0146543942990924,1.3828696044811315,1.3041389356261184,1.7426440217764108,0.1140625,0.8298578642000959,0.00094444444444444,14.266129554931332,70.28472456585948,2.7276366874431286,0.3190207059510458,0.02889344421831574
bwd,1,9,401,450,50,-4.585604178268697,-1.6690898743924178,1e-23,0.0,0.01768824020804697,1.02513671875,0.017511684831713652,0.7070000000000001,0.7070000000000001,29.3,0.0,0.005442308186611621,-0.03424841908825324,0.04697411145549262,-0.0009175500522541739,0.1933688278496265,0.6320688441922786,-1.2800761642105873,0.00343591545266229,-1.2923889926600447,2.1159758417730807,1.4371225220894197,2.9139296619989907,0.1096875,0.7643186509090032,0.0030614292329063097,13.795311072883212,16.215631292811814,2.534950467714734,0.27711253493141375,0.2492,0.2492,75.08,0.0,-0.006838520005909433,-0.06744496341794724,0.06752529681660231,-0.020318485572934107,0.6438063102960586,0.7590030032629121,-0.9905549543062707,-0.005419455045760254,-0.9971709178106856,1.3545341828109216,1.2783840039734817,1.6757356630465623,0.1165625,0.8519410407320273,0.002479342573060444,14.511678616421989,70.26775589628335,2.8160893662062874,0.3291801675777271,0.0214244718985772
bwd,1,10,451,500,50,-3.2308716982024737,-1.4871050132214536,1e-23,0.0,0.0370480962218877,1.26970703125,0.036170751993173295,0.8162,0.8162,18.38,0.0,0.014560046788101305,-0.03634132188512008,0.07187839536927636,-0.00017545869304738448,0.23691947788000106,0.5832601003333935,-1.2187649862369703,0.010010754784694266,-1.2172505397589692,2.126205488998262,1.772668396065435,3.445556053632172,0.123125,0.7370304981725869,0.001333333333333332,10.010477494345167,16.06992141031237,2.6352190723085145,0.2821822866491798,0.2988,0.2988,70.12,0.0,-0.025507584329516206,-0.1354631539434194,0.09364814060158093,-0.05429046761244532,0.8035799926519394,0.6776176130616461,-0.8653126247224181,-0.03303055354903255,-0.8851071191604971,1.372914073667725,1.1813508470161904,1.4784433014307492,0.15625,0.7329264214261264,0.001418455418455414,13.928528666886109,69.88464315684652,2.9023918115292755,0.3403924470402838,0.03257579226004584
bwd,2,1,1,50,50,-7.222458464269107,-6.162517691583708,1e-23,0.0,1.4774286411396311e-06,1.6217578125,1.3228753156314559e-06,0.5528,0.5528,44.72,0.0,-0.025796413529897075,-0.06358988627791401,0.007930463159573251,-0.022270901760202785,0.18538787052035333,0.45975229903840614,-0.42803063864885305,-0.04904965900417055,-0.48588964949647234,2.079199800749157,0.6227316347183922,1.2486804796848445,0.331875,0.46391450196991285,0.05290864296559694,12.897424085385646,19.059889912389767,1.5771187896136174,0.18845447840150953,0.3602,0.3602,63.98,0.0,-0.01585406848869748,-0.0594029381126165,0.036150728462443986,-0.03314126202836627,0.3897702446579933,0.5358562082636772,-0.9411498185674192,-0.03683297230852947,-0.9749889173089117,1.8965245813688312,0.4681598124310406,0.8265924033469224,0.1671875,0.6666587524225281,0.009374283621653014,16.18646760701272,77.89309556795993,1.5818273627082169,0.1014285757607126,6.878318919588809e-07
bwd,2,2,51,100,50,-6.507160037543107,-3.517586651597738,1e-23,0.0,0.0003935437371783761,1.71060546875,0.00037019211295060626,0.6956,0.6956,30.44,0.0,-0.001269351876871948,-0.036321131237782495,0.03488567399705058,-0.006237253622384689,0.17238975703716278,0.5272840143464659,-1.0187630395919312,-0.0018616575763617535,-1.0211069523466458,2.0853523387909734,1.0106685140532898,2.0417428757826563,0.1615625,0.6562504634435671,0.010407012652067085,13.27987826078043,17.856298302341244,1.8383274811024268,0.21575905525754696,0.34299999999999997,0.34299999999999997,65.7,0.0,-0.014723391585866896,-0.08321024497039613,0.08366379338316615,-0.04410174883902068,0.44985133677721023,0.545758023596591,-0.8788404739772198,-0.03178360891233323,-0.9046508760876266,1.7549629238086022,0.6294563143639279,1.02765077812948,0.17625,0.6601760091995423,0.007696614980569635,16.646913215052066,75.02676305508028,1.8562855794918929,0.1584833495284596,0.00030367801249953243
bwd,2,3,101,150,50,-7.578923179011964,-6.833798883880148,1e-23,0.0,1.7508510198875678e-07,1.25798828125,1.713031993865157e-07,0.4821999999999999,0.4821999999999999,51.78,0.0,-0.0050546724606829055,-0.04143253578804429,0.02937022081110622,-0.006150630468036936,0.1909445351362228,0.5463968371320196,-1.0636058838403948,-0.007080871738945111,-1.0853477974784602,2.0860060701076613,0.8699071809194698,1.7952565345863696,0.156875,0.6733440570510228,0.013839363881375265,17.994304094523752,17.507229198941992,1.968095469027549,0.22849358684012192,0.4012,0.4012,59.88,0.0,-0.010072762010458926,-0.0438360987976193,0.02997422511223699,-0.018747050417587105,0.24386180669069288,0.5970092428162426,-1.0731478890281956,-0.013482271457069546,-1.0942271336962746,1.8753599030034687,0.7948950356220348,1.4236186291705406,0.118125,0.789346492889972,0.000667213563029804,19.001090371166757,74.2365774155129,2.037865329896382,0.19517427790377767,1.4662266742462382e-07
bwd,2,4,151,200,50,-7.249781774536925,-4.7882697450089005,1e-23,0.0,3.2600777589760884e-05,1.29677734375,2.8022766630411707e-05,0.49660000000000004,0.49660000000000004,50.34,0.0,0.0009485882833541859,-0.03406510487664487,0.038452096581459,-0.004855550891952542,0.17645935773849486,0.5540288290396556,-1.1116662779905067,0.0007874704937766117,-1.1144352528814927,2.098390883394022,0.9231086909833909,1.9120305975496013,0.1465625,0.7047685594387179,0.007232508250672784,18.025116551033143,17.421224083793096,2.051620994228414,0.23241814319021586,0.37420000000000003,0.37420000000000003,62.58,0.0,-0.00601092192353459,-0.04168042433448131,0.04251326557248827,-0.015481825391761905,0.3003713202476501,0.6483333907051834,-1.13608944679373,-0.007854365756242772,-1.1497322142330062,1.825101151129302,0.795167267349377,1.4251459155058979,0.101875,0.8183953709459597,0.005268088707938023,17.94401489104887,73.86106056388084,2.149002174733241,0.21050976843504987,1.6282843734269132e-05
bwd,2,5,201,250,50,-6.653569287081316,-4.16489430150078,1e-23,0.0,0.00012533518865640253,1.22685546875,0.00010403863387717618,0.6907999999999999,0.6907999999999999,30.92,0.0,0.0046031964339636,-0.031139308807469165,0.044500653245486285,-0.0035307755961548077,0.1681572882831096,0.5668210352767725,-1.159412173236605,0.004659723847759823,-1.1501020892651161,2.1088449407378826,1.1074258782574753,2.2418980313526116,0.14,0.705254917366886,0.0066991954753956055,14.148012855464195,17.29396498058276,2.1547425973999537,0.23874060535306874,0.31,0.31,69.0,0.0,0.001120495505238076,-0.050422477740794384,0.08159409455955025,-0.018789809546433337,0.44084860891103744,0.5588778851039777,-0.9785988358468015,0.0012579702685526655,-0.9766932532739833,1.8197516579103603,0.6148771411006014,1.023578373169987,0.1521875,0.7031981289976861,0.005883067572397156,17.63789847367522,73.51293566887564,2.242461721936486,0.22586908549743182,6.840781178105623e-05
bwd,2,6,251,300,50,-7.197378764553716,-6.844625578821008,1e-23,0.0,2.2865537528447076e-07,1.49126953125,1.8644311921859893e-07,0.6705999999999999,0.6705999999999999,32.94,0.0,0.008245231115488407,-0.02804562181474462,0.04763205904979255,-0.0013095000937755228,0.19948145002126694,0.5694248707949263,-1.1554336752478322,0.007396514056711348,-1.1471642952620185,2.1070194038462198,1.12863606224475,2.2687804386277275,0.13875,0.6926443423266175,0.004277214091167574,14.99673076426982,17.135533787789903,2.2959678466857345,0.24596127405346113,0.369,0.369,63.1,0.0,-0.008099308176897439,-0.05441519852727648,0.056657545780762986,-0.019731119144707866,0.40080207228660586,0.561593881324658,-1.0589838202851507,-0.013047193949418688,-1.0691703428198596,1.9259069652540892,0.666857740146105,1.2075556414659336,0.13625,0.7470664459899647,0.003008406259011036,18.153224719867616,73.26706000224533,2.36572138467502,0.2425856386993196,1.4301263915128112e-07
bwd,2,7,301,350,50,-5.969641296258698,-2.1025629589623094,1e-23,0.0,0.011915046842346828,1.782578125,0.011603304360785525,0.7559999999999999,0.7559999999999999,24.4,0.0,0.0198006380954757,-0.021594491536961843,0.07122183085419233,-0.0005825490779170232,0.18859243437647816,0.5493610656595183,-1.1007359108375687,0.015904093879872655,-1.0874467825280998,2.1261967686941685,1.418500410256242,2.8824361242525627,0.1515625,0.665648164189304,0.005664117454361355,12.120371010852233,16.926604496062513,2.3933567105424136,0.2509783264544571,0.3912,0.3912,60.88,0.0,-0.00420319638156797,-0.06993659791536626,0.1047891771420836,-0.030458901962265326,0.5366174483299255,0.6445966758625217,-1.1016104918526528,-0.014041491853683797,-1.109169356133693,1.7621667890560002,0.8964619052864277,1.4531519213217843,0.1153125,0.7850799407503267,0.002454766754495726,16.762664155097497,72.39526957784851,2.523261799150388,0.2684803854853191,0.007896543661970467
bwd,2,8,351,400,50,-6.244326611229829,-2.4313262387268364,1e-23,0.0,0.005222903441484137,1.23669921875,0.005165881964046214,0.6524,0.6524,34.76,0.0,0.007951051290583532,-0.0317242912726942,0.05257736439816649,-0.0005836227835913746,0.20933511659502982,0.5772106046372412,-1.1687607413793568,0.005831025608854503,-1.1625805084121903,2.123442461828784,1.4845465888871765,2.9881293298210947,0.1371875,0.7187464836868613,0.007288054378566064,15.299717085286044,16.7238979735503,2.5130904057123242,0.25540501452875103,0.4282,0.4282,57.18,0.0,0.003161214161955282,-0.045778492055833286,0.07455281076021489,-0.014390805461443912,0.45561869502067565,0.7199956762264506,-1.226001100487057,0.003012370842290507,-1.2130632515607511,1.7516910716426068,1.0867854778909116,1.871817144302613,0.093125,0.8558347400683256,0.000350877192982456,16.98171761858465,71.31836519853908,2.693719820285828,0.29744659754368474,0.003704023737902748
bwd,2,9,401,450,50,-6.043609708582789,-2.8284701484635018,1e-23,0.0,0.0026848730372230913,1.37025390625,0.0026644331438128617,0.5522,0.5522,44.78,0.0,0.001362063677588596,-0.046071219514124045,0.04071161432191724,-0.001200719521148074,0.22507417559623719,0.5874619441493977,-1.1987072215440877,0.0006289215020976195,-1.2131090875751622,2.1168035011012254,1.3939896089602386,2.8637383620241597,0.1296875,0.7636232221216581,0.004292704763755242,16.885889008763105,16.6665530306545,2.624202680198538,0.2581573536683619,0.4332000000000001,0.4332000000000001,56.68,0.0,0.00446041039513147,-0.03958007928740694,0.07015577734448011,-0.014929045331664335,0.41842572450637816,0.7268113742736737,-1.2685202042883617,0.002822146457085964,-1.2652779523125044,1.7881530177798381,1.1498164739692955,2.000788576050116,0.086875,0.8539204794844657,0.0015368177574059882,15.86706752093502,70.59945902817296,2.8296677025127654,0.3169499394490667,0.001484327902880032
bwd,2,10,451,500,50,-6.714729614784549,-2.9973611305915124,1e-23,0.0,0.0031535788398005947,1.51568359375,0.003144633180229747,0.6032,0.6032,39.68,0.0,0.01631682465027549,-0.024004511495295415,0.06122457984834906,-0.0003054947216915801,0.20204628229141236,0.5824524744206444,-1.1778167590820894,0.012131588888420404,-1.164680439772904,2.107567518282205,1.43058548254087,2.9273117061599625,0.1384375,0.7246180876891638,0.006295274617855256,16.461081020761117,16.710045855501402,2.6528002642309065,0.2573280055493014,0.4978,0.4978,50.22,0.0,0.0064121814727331975,-0.04234251280315217,0.08252706225961443,-0.01156467088032509,0.5120520913600921,0.7006595632987043,-1.2044943484515904,0.005808494906149319,-1.2045322642313734,1.7912001653236245,1.1374858820520044,1.9571164176566063,0.0890625,0.8334779669850559,0.002387711800869692,15.268008441661276,70.30293367017335,2.924991701766388,0.3335069781164223,0.0010060947190417163
bwd,3,1,1,50,50,-7.916229279952169,-7.8119630040085095,1e-23,0.0,3.036029928168385e-08,1.52939453125,2.243395794836109e-08,0.3454,0.3454,65.46,0.0,-0.031731708440929596,-0.06902931120246646,-0.0006420470705779653,-0.027264790264889552,0.19816412165760994,0.4343144334581205,-0.3447791778410591,-0.06969211058201555,-0.4225114200613243,2.0674186680369986,0.4803281081227963,0.9344133468577638,0.353125,0.42444702431032466,0.05281567143178243,15.251548152927414,19.151728921946855,1.5285166692906658,0.1902439733359054,0.316,0.316,68.4,0.0,-0.016962573793716674,-0.04251707213930781,0.014849165744344623,-0.023796318839304106,0.18123212203383446,0.44584750409047424,-0.7579034588077098,-0.042207212171644894,-0.8040902542622915,2.023216121410562,0.4294683824625665,0.8355793232426459,0.2175,0.5784019093954818,0.013528018179872427,17.950724991647668,78.83101273790083,1.5500347426087295,0.09028734261769632,1.541831790483565e-08
bwd,3,2,51,100,50,-7.117840773424308,-5.702905485687358,1e-23,0.0,4.256216819015283e-06,1.93349609375,3.9885756935390755e-06,0.6417999999999999,0.6417999999999999,35.82,0.0,-0.008274167849438048,-0.043804955445229964,0.023947857533539677,-0.011077760446350969,0.1764705413579941,0.4846663478585988,-0.8673947268903254,-0.012412269623120777,-0.887616755583081,2.083886726843809,0.7207164441383347,1.433597457720898,0.2053125,0.5994066283141826,0.008570001481437429,14.848840505469543,18.270147894805124,1.6869027681377804,0.21281563113361146,0.3248,0.3248,67.52,0.0,0.007833974079694583,-0.042673581771086856,0.0945312785543501,-0.013885311573976607,0.3777730229496956,0.49566704715434295,-0.9137702798332039,0.012588944083871694,-0.884273173208486,1.8905940700572714,0.5561252043649738,0.9642165840595586,0.185625,0.6519374995612458,0.007056237144934025,18.04370904806019,77.02702156245793,1.8149052117013806,0.12871240342935084,1.9819583070048665e-06
