zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,task,step,clamp,pressure,arm,seed,leak,acc
0.2021758286087261,0.32182131804006386,0.11150300202997862,0.687578125,0.09918426703481714,0.16537831955394866,0.03414602757525514,0.6491015625000001,0.0037870003931973007,0.02367886977437353,-0.00011588158908286708,0.0009288665792654997,0.0017500161629871972,0.603170817749366,0.0024307239503832535,0.0219697848921289,0.09758178383233028,0.18271988398657513,0.10283647045438621,0.5841106970883589,0.781304691224359,1.893495798110962,1,20,ref,0.0,LR03,1,0.3,
0.8085552770399655,0.8771576083067458,0.2871648683760178,0.77923828125,0.331501241781353,0.2835468521405117,0.1625317639578372,0.7331396484374999,0.023361144892634567,0.057677016257854735,-0.0006393437916961264,0.002976205979552371,0.003918773819899974,0.9587566874533974,0.015460076479503187,0.029096200935048645,0.32033610464420265,0.40122779216682464,0.16830856002518324,0.7263234893471178,0.8454667995066848,0.467820942401886,1,300,ref,0.0,LR03,1,0.3,
0.5900906303707945,0.9814352642435137,0.27451144004692773,0.6851171875,0.21296945255709163,0.32559924220653286,0.27079095155993466,0.6306201171875,0.028817743267447477,0.07993616204965219,-0.0027390387916312454,0.0018624795250335865,0.005138258739863232,1.1310026383884582,0.0146609486444504,0.03588136652544583,0.20544927580711478,0.5311269894223005,0.16492357087132503,0.7658053549546926,0.7795820350036956,0.38968807458877563,1,625,ref,0.0,LR03,1,0.3,0.9068999886512756
-0.25068852126251573,0.6493838088555101,0.40795195410622065,0.37701171875,0.013534024863935162,0.3383502524835433,0.26712842733578646,0.50901123046875,0.02561901269947667,0.09121511645594133,-0.0023532357997405324,7.60861123284757e-05,0.005152587211510655,1.2024731877635892,0.009924162025417899,0.03547958067455334,0.01771825688463451,0.5216956659881209,0.1589471496328676,0.7603362133437597,0.563908210551599,0.9881271123886108,2,20,ref,0.0,LR03,1,0.3,
0.09231159713015623,1.04093953591488,0.6309306825726394,0.50400390625,0.10108779425856448,0.40821125905223,0.3940926706173427,0.54349609375,0.03786187443630025,0.13085898377151087,-0.002084426190804311,0.0009200736956323076,0.006196655132774541,1.4286396698918264,0.01349317390937358,0.04147716937582677,0.10774351003207155,0.626968667431214,0.17014026424551684,0.7986954311277582,0.6528027402877342,0.3867753744125366,2,300,ref,0.0,LR03,1,0.3,
-0.009022175128210677,1.1455207095174955,0.5888520842826965,0.4785546875,0.01828816986873722,0.44433893717172995,0.5285039241893437,0.49415283203125,0.04942668363974863,0.15141180386807304,-0.003401396420919135,0.0001446263711724783,0.007156218024183728,1.5227010570367936,0.01430282703746343,0.04896177629144714,0.029118036036395182,0.7264761330178857,0.14146155909151015,0.8256788263959303,0.6349882874661126,0.35149532556533813,2,625,ref,0.0,LR03,1,0.3,0.907800018787384
-0.6397464758100284,0.6783708020422602,0.6058159883668724,0.25662109375,-0.2523254397462152,0.44921949679605244,0.3942695009940933,0.36917236328125,0.04293495688234195,0.1613545418324807,-0.0024913424131241535,-0.0024346928902069494,0.006210938475696941,1.5630236816344756,0.008938778557931073,0.050383294477578285,-0.24046583364527674,0.6204830440430305,0.1778238350318872,0.8171408712244468,0.4796347744867671,1.2038300037384033,3,20,ref,0.0,LR03,1,0.3,
-0.275520492314108,1.1076381732276528,0.8336658192170675,0.397421875,-0.17698489682514393,0.4898940705812076,0.5077047450384969,0.40530761718749997,0.04874407873219178,0.19280788996024006,-0.001555768301806658,-0.00164803756483777,0.006914391013159714,1.7200396622651246,0.012494885171763599,0.05870123833882915,-0.15632647681929457,0.6932960013735574,0.20052338243613332,0.8498323348025909,0.578195319683291,0.3426378667354584,3,300,ref,0.0,LR03,1,0.3,
-0.39613823228209827,1.2090012770585996,0.7365654145545778,0.37080078125,-0.2741654594472322,0.5104955218166236,0.5491239322521824,0.37256103515625,0.05526550381005214,0.206798975712086,-0.0014588017273113507,-0.002592288383253369,0.0071108749176384285,1.7839378341934276,0.012508369332645089,0.060357513118845046,-0.2530399803358964,0.7117515128840931,0.22900619646760761,0.8670573698617932,0.5595605543756392,0.2931813895702362,3,625,ref,0.0,LR03,1,0.3,0.9136999845504761
-0.9411797928105442,0.685537851287741,0.5771264297205151,0.16134765625,-0.5715341415434254,0.5244687186939091,0.3735986520635513,0.23756591796875,0.060600245694690254,0.2144420027113302,2.518848241016683e-05,-0.005300715468555944,0.005892075272531722,1.810439095788108,0.006892258083389606,0.06277481034412175,-0.5361014357628876,0.5816607775338022,0.2558572637171431,0.8562181048251883,0.412943369372515,1.4747397899627686,4,20,ref,0.0,LR03,1,0.3,
