zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,task,step,clamp,pressure,arm,seed,leak,acc
0.14847015206499026,0.2798409079233618,0.12607078493456314,0.63841796875,0.05852673605169958,0.1630495183291281,0.029842307443345685,0.5904272460937501,0.00395497681498285,0.02285110192513222,-0.00022093331275437977,0.0005116970939444024,0.0016603906792118986,0.5942073819246538,0.005951982891419902,0.021403576277361114,0.058369113525856664,0.17422179107682967,0.0809629635551295,0.585616840148713,0.63841796875,1.962091088294983,1,20,ref,0.0,R,0,0.0,
0.7812314344762612,0.9500063475617778,0.6565397949413245,0.72103515625,0.29901091363889704,0.307892612277368,0.21059369068149597,0.68622802734375,0.03530800839770594,0.05996968169831913,-0.00047982940104336196,0.0026811195504218253,0.00444536658758134,0.9538471203571607,0.020748922075727025,0.03126534768970055,0.2953969421332202,0.45895113813152477,0.17978651118522937,0.7237431611906715,0.72103515625,0.35180073976516724,1,300,ref,0.0,R,0,0.0,
0.534189771393427,1.0316829167164445,0.585330952432076,0.643359375,0.14548023727250264,0.3482651754449379,0.2873748160057008,0.5589233398437501,0.037762561873671795,0.0835205115768408,5.55897718084123e-06,0.00123536229190087,0.005224659136474766,1.12232515312439,0.02061174260044936,0.03659928240228982,0.1471595526266303,0.5335144502725417,0.21122658074150302,0.7681202149589539,0.643359375,0.252766489982605,1,625,ref,0.0,R,0,0.0,0.9150999784469604
-0.11543891387839095,0.6368917848010527,0.8354799941480087,0.43771484375,0.060948377112875415,0.36896826405537875,0.3568536875034654,0.531064453125,0.044834571923861234,0.09102521669403918,0.0002777912621393402,0.00041829788320892113,0.0058349028811903675,1.1808580073551622,0.019965997202089057,0.03796232021117846,0.06281551706012584,0.5956285142129418,0.18583416669129527,0.7721761632165776,0.43771484375,0.8961458802223206,2,20,ref,0.0,R,0,0.0,
-0.011826654391015079,1.058628937851987,1.35665651011637,0.451484375,0.06808933518039399,0.4369419020398731,0.5403832422352078,0.5110546874999999,0.06692078175525147,0.12406687678800425,-6.943278503358436e-05,0.0005296647983737373,0.007127296157335465,1.3827449471250528,0.021810219300969037,0.04739171475338207,0.07606792226114141,0.7283734972083645,0.19735529874827296,0.8227763824225522,0.451484375,0.29340529441833496,2,300,ref,0.0,R,0,0.0,
-0.11302989620477596,1.1810545827172985,1.28754280490164,0.43212890625,0.011438558791188514,0.4692506996658694,0.6367836389460515,0.4776953125000001,0.07734284513016504,0.1421327299309002,0.0007206440758427923,-2.7142115442748885e-05,0.007683296754291125,1.4772933140798257,0.022639730978989973,0.05184825176632731,0.019859352064013912,0.7816118781408089,0.25395814303484443,0.854305366650346,0.43212890625,0.21281789243221283,2,625,ref,0.0,R,0,0.0,0.932200014591217
-0.6093689019028262,0.6521600880433132,0.7853758316038634,0.24548828125,-0.22812327085262674,0.4758275430960438,0.5417500134327141,0.37202148437500004,0.0725292699536724,0.15161081307692947,0.002271767738215618,-0.002305918306255172,0.007074068808817031,1.5140854873438423,0.01762993390671909,0.052993489105152856,-0.21858329169438115,0.7157854024877226,0.24869030318777263,0.8508316668975298,0.24548828125,1.2261656522750854,3,20,ref,0.0,R,0,0.0,
-0.41000250599621524,1.0693790235202127,1.9185432753004594,0.335625,-0.17005949958482464,0.5427017022438824,0.879726769042373,0.39817871093749996,0.11110068959931942,0.18259737212797958,0.0008270758911087236,-0.0017867010521209353,0.0090337130416951,1.6444727946409712,0.021355779118166537,0.06101470370810817,-0.16166996709387757,0.9209607354223851,0.23647003959286383,0.8961450495868476,0.335625,0.3225697875022888,3,300,ref,0.0,R,0,0.0,
-0.49343182767972066,1.185794182619473,1.7698761667211427,0.3183984375,-0.23786313870124523,0.5614372595797923,0.8967554977263273,0.37586181640625,0.11768590024946751,0.19752114106553947,4.755129460216126e-06,-0.002432985515226707,0.009160085904385374,1.7033628709982878,0.021754429784050445,0.06304513375402858,-0.22747528266217135,0.9318432334544454,0.23993091870766903,0.9234871434600394,0.3183984375,0.26746124029159546,3,625,ref,0.0,R,0,0.0,0.9128000140190125
-1.0775482308175626,0.7124903866260673,0.757643033910742,0.14248046875,-0.5749435051589793,0.5658892596725373,0.6171798630052556,0.23663330078124997,0.11882583635765513,0.20097890675508276,0.0004259110999946933,-0.00570120855448729,0.007628426898618304,1.721663665142881,0.014236633914551931,0.06388321021716722,-0.5697826953161877,0.7675224500448655,0.24100826415612575,0.9158599256412165,0.14248046875,1.6203045845031738,4,20,ref,0.0,R,0,0.0,
