zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,task,step,clamp,pressure,arm,seed,leak,acc
0.1886667914936357,0.2934799366708437,0.0804359718017572,0.68896484375,0.07407515380849254,0.16228210574554658,0.023118862331236972,0.6267968749999999,0.002813985484176469,0.023731168565028674,-0.00020967220399637282,0.0007547691938516088,0.0013740362896076154,0.6008096594171723,0.00010966834845021366,0.020810408990020166,0.07742657301953075,0.1446901848190999,0.11255665600988682,0.5889247112289641,0.782275394332828,1.9278922080993652,1,20,ref,0.0,LR03,2,0.3,
0.7339483446584159,0.8979904620815558,0.2759387526511469,0.7628515625,0.30130201554092806,0.2955356834308919,0.16738375503849923,0.7191284179687499,0.025594008666867004,0.06094649578618069,0.0008008357279166667,0.002809923133019905,0.0038022871186924705,0.9752654327003046,0.010663298635772662,0.029069760089590387,0.2985056758532473,0.38676386289887577,0.13970329297016298,0.7341687990014847,0.8339960965770297,0.4247306287288666,1,300,ref,0.0,LR03,2,0.3,
0.47354702212617256,0.9828000413382746,0.27931175521499374,0.65583984375,0.13950062075334704,0.3349354491944081,0.259958897671334,0.58187744140625,0.026466291511500036,0.08393205383349774,0.0017834097820621528,0.001245240557570461,0.004643733144083379,1.1484362153443348,0.009813054984697374,0.03476294833633088,0.137372772930959,0.4740522855332009,0.1864424615668644,0.7705837546871416,0.7590878947277088,0.3472697138786316,1,625,ref,0.0,LR03,2,0.3,0.909600019454956
-0.3557727698347387,0.6611600073688321,0.6391696180926022,0.33443359375,-0.07088972830598897,0.3506797694456701,0.2786852516039227,0.4515234375,0.028702631391845933,0.09368416675122536,0.0005895025553970433,-0.0006792636273425167,0.004960507639680437,1.2132617768600966,0.006091037005826365,0.03661185371254073,-0.06349124264945477,0.5044790483591309,0.17219733841516516,0.765583653098455,0.5341035235591698,1.2357178926467896,2,20,ref,0.0,LR03,2,0.3,
0.09140285648683273,1.0609239301028228,0.6771275729721304,0.4919921875,0.0820408375895118,0.426722473914698,0.4433490999107031,0.5388134765625,0.04636396256536694,0.13396894470726206,0.0017591624712511044,0.0008568548374448427,0.0063054518277614645,1.4412943749046505,0.0098759112553671,0.043102237258473876,0.09765024587759076,0.6341295543247694,0.23565609591746828,0.8020544594285,0.644394537305925,0.3898102045059204,2,300,ref,0.0,LR03,2,0.3,
-0.056359982787681666,1.171277614162347,0.5363496857064408,0.46205078125,-0.01113471461654644,0.4473399243123485,0.4521064479509075,0.5071313476562499,0.04684194222141994,0.15281030621194072,0.0004607594504169482,7.667680589546512e-06,0.006396117381842437,1.532776633575255,0.010440554577216972,0.048153063148577535,0.011226014998786362,0.6399141178537523,0.2748594796482754,0.8258327141858044,0.6234355532878544,0.2995760142803192,2,625,ref,0.0,LR03,2,0.3,0.917900025844574
-0.6696059309927356,0.6389141197748405,0.6722534778500786,0.240546875,-0.30975210800104896,0.45505505020521436,0.39987269389069147,0.3500634765625001,0.05234421122951499,0.1591847758260781,-0.004453888338322931,-0.0028037278034583448,0.006152642268362528,1.5724059967089983,0.004382157953223213,0.04858291668466836,-0.2828255832602662,0.6085819977201347,0.2966949162025029,0.8164487531329901,0.46838282155338673,1.2700098752975464,3,20,ref,0.0,LR03,2,0.3,
-0.19606587488910698,1.1241618147419183,1.0334863006009,0.4041796875,-0.16279686441371516,0.5081885577534402,0.6063508939686435,0.43189208984375005,0.06579238935825212,0.19612294103790198,-0.0036597201646324756,-0.0013940010517665643,0.00745103357151453,1.7444843248129123,0.00947353635681793,0.05758859938860524,-0.13332488110484053,0.738246214087425,0.3708946496611629,0.854904060511326,0.5829257883527316,0.33414527773857117,3,300,ref,0.0,LR03,2,0.3,
-0.3001626015765424,1.2289265799654978,0.8448239113468934,0.37923828125,-0.20991383576271405,0.5261185570104235,0.6134654099811625,0.42041748046875,0.06941095784479312,0.21128810335129355,-0.003898325165356475,-0.0018608480210174578,0.007560339693403308,1.8096212477451312,0.009082059903303161,0.06206298701954046,-0.18153913955792197,0.7459486693035063,0.3730070597142945,0.8752097177378563,0.5654668042750564,0.3026392161846161,3,625,ref,0.0,LR03,2,0.3,0.9120000004768372
-0.6584454448521062,0.7111408185623477,0.5780194476914529,0.24009765625,-0.40704838647101005,0.5294074706276691,0.5019244572345433,0.32176513671875,0.06760912018630419,0.21465552499776908,-0.0019923752276868618,-0.003703799731357549,0.006732732513992316,1.8322700084568835,0.005624276874732459,0.0654605637938042,-0.37378486314171383,0.6672188204410667,0.35299914473542293,0.8679938791546032,0.46806836843374183,1.172452688217163,4,20,ref,0.0,LR03,2,0.3,
-0.3682296642018544,1.1720486090132305,0.8448979458252134,0.36212890625,-0.35770761217019126,0.56778108674657,0.6480920184857338,0.34522705078125,0.07678788966097148,0.24461551880074117,0.000971954005403299,-0.0032033016425188753,0.007536786170187123,1.955564180266042,0.0077956696564797315,0.07055864742843393,-0.32034354130347437,0.748447810870538,0.38920720607671233,0.9014374864522565,0.553490241979016,0.4243580102920532,4,300,ref,0.0,LR03,2,0.3,
