step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,B_w5_K10000_c0.0_lr0.01_leaky0.01_s0,0,0,0,4.78669,4.6386,0.145144,0.447619,0,1.51849,76.8842,0.0197503,4.89278,0.293993,0,1.38636
0,B_w5_K10000_c0.0_lr0.01_leaky0.01_s1,0,0,0,4.71918,4.07258,0.215683,0.466667,0,1.36537,74.5879,0.0183056,4.77657,0.409101,0,1.17467
0,B_w5_K10000_c0.0_lr0.01_leaky0.01_s2,0,0,0,4.81779,4.3111,0.218234,0.466667,0,2.9373,143.621,0.0204518,4.75678,0.393517,0,1.94598
0,B_w5_K10000_c0.0_lr0.01_leaky0.01_s3,0,0,0,4.7646,4.58112,0.183425,0.485714,0,1.99489,103.68,0.0192408,4.87887,0.316824,0,2.47742
0,B_w5_K10000_c0.0_lr0.01_leaky0.01_s4,0,0,0,4.66449,4.25304,0.187639,0.580952,0,0.944771,64.5866,0.014628,4.8004,0.323299,0,1.55532
0,B_w5_K10000_c2.0_lr0.01_leaky0.01_s0,0,0,0,4.60284,4.09255,0.243233,0.504762,0,9.69552,102.386,0.0946957,4.80305,0.414421,0,1.85978
0,B_w5_K10000_c2.0_lr0.01_leaky0.01_s1,0,0,0,3.85198,2.78075,0.299329,0.466667,0,31.7269,305.996,0.103684,4.6686,0.427654,0,3.55825
0,B_w5_K10000_c2.0_lr0.01_leaky0.01_s2,0,0,0,4.5713,3.80557,0.197356,0.485714,0,23.788,302.434,0.0786551,4.88014,0.370941,0,3.31037
0,B_w5_K10000_c2.0_lr0.01_leaky0.01_s3,0,0,0,4.2912,3.34464,0.119325,0.495238,0,3.70654,40.7272,0.0910089,4.92129,0.27349,0,2.78923
0,B_w5_K10000_c2.0_lr0.01_leaky0.01_s4,0,0,0,4.65055,4.41221,0.198108,0.52381,0,21.7828,328.529,0.066304,4.84033,0.31464,0,2.72808
10000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s0,0,0,0,4.64638,4.06741,0.164732,0.504762,0,0.000278907,0.203065,0.00137349,4.79313,0.342387,0,0.0130502
10000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s1,0,0,0,4.74978,4.09481,0.261835,0.514286,0,0.000440306,0.100906,0.00436353,4.7357,0.404243,0,0.00763027
10000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s2,0,0,0,4.7831,4.3359,0.161022,0.466667,0,0.000129578,0.0912846,0.00141949,4.8907,0.32306,0,0.00875784
10000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s3,0,0,0,4.65495,3.24023,0.257815,0.466667,0,0.00394115,1.5504,0.00254201,4.58093,0.53269,0,0.0893763
10000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s4,0,0,0,4.58898,3.68399,0.269027,0.466667,0,0.00822633,1.38576,0.00593633,4.60792,0.39804,0,0.0296729
10000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s0,0,0,0,4.40355,3.3611,0.273716,0.504762,0,0.000620529,0.196976,0.00315027,4.47545,0.419471,0,0.0264208
10000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s1,0,0,0,3.98131,3.01909,0.172435,0.504762,0,0.000980238,0.21076,0.00465097,4.86546,0.314609,0,0.0228155
10000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s2,0,0,0,4.38817,3.40608,0.178281,0.533333,0,0.000305776,0.102053,0.00299626,4.86827,0.369745,0,0.00439425
10000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s3,0,0,0,3.97653,2.61233,0.151317,0.504762,0,0.00823739,0.515164,0.0159898,4.86191,0.296334,0,0.0111205
10000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s4,0,0,0,4.36878,3.29104,0.264812,0.485714,0,0.000866157,0.36094,0.00239972,4.67017,0.416227,0,0.0100455
20000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s0,0,0,0,4.77835,4.458,0.14274,0.485714,0,0.00379449,1.46432,0.0025913,4.89286,0.336197,0,0.0225277
20000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s1,0,0,0,4.74595,4.10733,0.269627,0.514286,0,0.00172401,0.351542,0.00490414,4.71374,0.378413,0,0.016657
20000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s2,0,0,0,4.45835,3.34273,0.227261,0.447619,0,0.0186343,5.00364,0.00372416,4.61754,0.461861,0,0.159602
20000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s3,0,0,0,4.62071,3.772,0.125118,0.542857,0,0.00660068,1.77918,0.00370995,4.81949,0.366627,0,0.0467028
20000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s4,0,0,0,4.66987,4.05945,0.163169,0.47619,0,0.00902828,2.34932,0.00384293,4.79315,0.397378,0,0.0705439
20000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s0,0,0,0,4.29737,3.50612,0.276382,0.485714,0,0.0138437,0.672445,0.0205872,4.2305,0.376476,0,0.0117489
20000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s1,0,0,0,4.07568,2.61162,0.234934,0.466667,0,0.00410409,1.02393,0.00400818,4.7407,0.448317,0,0.0381356
20000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s2,0,0,0,4.12624,2.45038,0.218205,0.485714,0,0.00227936,0.671389,0.00339499,4.74495,0.396691,0,0.036572
20000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s3,0,0,0,4.14922,3.08767,0.164038,0.466667,0,0.000291669,0.133159,0.00219039,4.83565,0.3101,0,0.0280045
20000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s4,0,0,0,3.93948,2.47082,0.283601,0.457143,0,0.125969,3.95961,0.0318134,4.57858,0.456093,0,0.11049
30000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s0,0,0,0,4.63009,3.86085,0.124433,0.495238,0,0.0047359,0.626636,0.00755766,4.79478,0.368348,0,0.0108947
30000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s1,0,0,0,4.70205,3.91301,0.164034,0.476191,0,0.00682249,1.94064,0.00351559,4.81065,0.380518,0,0.0491315
30000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s2,0,0,0,4.57121,3.65842,0.26266,0.52381,0,0.00130268,0.209146,0.00622855,4.65807,0.438082,0,0.00492575
30000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s3,0,0,0,4.67437,3.74284,0.206043,0.419048,0,0.000725208,0.176675,0.00410476,4.80372,0.390228,0,0.00536157
30000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s4,0,0,0,4.7021,4.02966,0.204332,0.504762,0,0.00318585,0.620886,0.00513114,4.80943,0.421178,0,0.0291001
30000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s0,0,0,0,4.55897,3.964,0.213448,0.52381,0,0.00417402,0.557218,0.00749082,4.63878,0.352961,0,0.0299169
30000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s1,0,0,0,4.22409,2.97528,0.229852,0.485714,0,0.000762429,0.694103,0.00109844,4.53538,0.416325,0,0.0462786
30000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s2,0,0,0,4.17334,2.9412,0.248174,0.561905,0,0.00496041,0.526458,0.00942225,4.61403,0.444513,0,0.0439492
30000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s3,0,0,0,4.54347,3.42223,0.224466,0.495238,0,0.014083,2.06997,0.00680346,4.56445,0.415807,0,0.0506657
30000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s4,0,0,0,4.38805,3.32806,0.318735,0.447619,0.1,0.0125964,1.1048,0.0114015,4.36813,0.404628,0,0.0305168
40000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s0,0,0,0,4.82769,4.15279,0.234676,0.419048,0,0.000574,0.218669,0.00262497,4.67983,0.362797,0,0.0116358
40000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s1,0,0,0,4.60687,3.39415,0.252764,0.495238,0,0.00479829,0.530133,0.00905111,4.64399,0.438361,0,0.0159281
40000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s2,0,0,0,4.69703,4.07026,0.233654,0.466667,0,0.00338846,0.960167,0.00352903,4.70431,0.357719,0,0.0216037
40000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s3,0,0,0,4.69349,3.98011,0.212413,0.533333,0,0.0143039,2.32046,0.00616426,4.76661,0.386913,0,0.0430736
40000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s4,0,0,0,3.58084,2.18427,0.269955,0.590476,0,0.129448,9.5676,0.0135299,4.23634,0.561997,0,0.10765
40000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s0,0,0,0,4.11727,2.75165,0.161827,0.447619,0,0.298717,5.24538,0.0569486,4.69559,0.364126,0,0.140152
40000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s1,0,0,0,4.06642,3.4445,0.234708,0.485714,0,0.0665469,2.79669,0.0237948,4.5814,0.399138,0,0.0471112
40000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s2,0,0,0,4.28173,3.34086,0.175726,0.485714,0,0.0261328,2.14563,0.0121795,4.81297,0.395162,0,0.0314493
40000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s3,0,0,0,4.15339,2.58576,0.147813,0.533333,0,0.00875657,1.80844,0.00484206,4.80653,0.303808,0,0.071707
40000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s4,0,0,0,4.26723,2.87698,0.285623,0.428571,0,0.00312156,0.357885,0.00872225,4.56669,0.369492,0,0.0187263
50000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s0,0,0,0,4.71714,3.86475,0.174903,0.447619,0,0.0021241,0.775366,0.00273948,4.76963,0.396189,0,0.0248081
50000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s1,0,0,0,4.60912,3.62006,0.303474,0.466667,0,0.00103425,0.253929,0.00407298,4.64768,0.491681,0,0.0064715
50000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s2,0,0,0,4.78644,4.58411,0.121965,0.466667,0,0.00354697,1.52131,0.00233152,4.92916,0.320117,0,0.056607
50000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s3,0,0,0,4.44413,3.33254,0.236966,0.542857,0,0.00492333,1.52033,0.00323833,4.67877,0.444416,0,0.054447
50000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s4,0,0,0,3.92348,3.30798,0.174828,0.485714,0,0.0386587,5.30428,0.00728821,4.6382,0.400944,0,0.101124
50000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s0,0,0,0,4.20384,2.61971,0.297385,0.447619,0,0.0341628,0.793947,0.043029,4.56056,0.490772,0,0.0390655
50000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s1,0,0,0,4.09653,2.99234,0.213384,0.495238,0,0.0089163,2.84397,0.00313516,4.78745,0.368034,0,0.0701706
50000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s2,0,0,0,4.7396,4.0225,0.166431,0.495238,0,0.0189151,1.53551,0.0123185,4.886,0.330344,0,0.0557391
50000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s3,0,0,0,4.47913,3.53921,0.245842,0.590476,0,0.0115695,1.10569,0.0104636,4.69924,0.439137,0,0.0446875
50000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s4,0,0,0,4.16649,2.92151,0.257748,0.485714,0,0.0049591,0.461785,0.010739,4.72721,0.40135,0,0.0402619
60000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s0,0,0,0,4.46119,3.16381,0.148048,0.495238,0,0.0102187,2.53412,0.00403246,4.67577,0.435103,0,0.074584
60000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s1,0,0,0,4.65785,3.58071,0.29526,0.438095,0,0.00376061,0.914216,0.00411348,4.61305,0.495654,0,0.0514927
60000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s2,0,0,0,4.63671,3.63352,0.167255,0.457143,0,0.0239096,4.09308,0.00584146,4.78307,0.417807,0,0.094801
60000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s3,0,0,0,4.57231,3.70623,0.211913,0.466667,0,0.00663611,2.01463,0.00329397,4.6731,0.389314,0,0.0687638
60000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s4,0,0,0,3.92961,2.92463,0.204125,0.457143,0,0.00394014,1.21388,0.00324591,4.77904,0.371402,0,0.0602287
60000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s0,0,0,0,4.65161,4.10911,0.183186,0.552381,0,0.000850862,0.315514,0.00269675,4.73792,0.381167,0,0.00812732
60000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s1,0,0,0,3.57992,2.03332,0.25601,0.504762,0,0.0281911,4.84096,0.00582344,4.60195,0.450434,0,0.172037
60000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s2,0,0,0,3.9042,2.5793,0.151582,0.514286,0,0.00888282,1.40819,0.00630798,4.84406,0.300887,0,0.0399611
60000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s3,0,0,0,4.57293,3.76265,0.202229,0.514286,0,0.0101168,1.21839,0.00830337,4.6354,0.392103,0,0.0477161
60000,B_w5_K10000_c2.0_lr0.01_leaky0.01_s4,0,0,0,4.46182,3.49502,0.292352,0.419048,0,0.000978123,0.799748,0.00122304,4.51426,0.459698,0,0.047052
70000,B_w5_K10000_c0.0_lr0.01_leaky0.01_s0,0,0,0,4.66569,3.80685,0.24389,0.457143,0,0.0103623,2.12752,0.0048706,4.60339,0.402695,0,0.0619236
