step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,70.7719,27.2199,0.174438,0.500317,0,1.30318,74.6454,0.0174582,20.4394,0.0895067,0,1.76192
0,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,71.0859,27.2094,0.176655,0.501174,0,0.640242,45.668,0.0140195,20.4034,0.087695,0,0.917667
0,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,71.028,27.4517,0.174303,0.498865,0,3.10875,180.52,0.017221,20.4293,0.0873805,0,3.42817
0,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,70.9317,27.1474,0.17668,0.497258,0,0.659817,42.5595,0.0155034,20.4421,0.0967057,0,0.991772
0,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,71.098,27.5994,0.175781,0.500144,0,2.54581,152.93,0.0166469,20.4577,0.0920292,0,2.8956
0,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,65.8993,23.6189,0.176438,0.498105,0.00020202,1.08318,46.2626,0.0234138,20.4206,0.0963987,0,0.925406
0,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,66.4736,24.5641,0.174403,0.500394,0,2.3416,80.2964,0.0291619,20.5057,0.0902835,0,1.52549
0,B_w100_K10000_c2.0_lr0.01_s2,0,0,0,65.4007,24.0217,0.173749,0.500721,0,2.5747,110.206,0.0233627,20.4764,0.0884936,0,1.8426
0,B_w100_K10000_c2.0_lr0.01_s3,0,0,0,64.7464,23.9469,0.175109,0.498682,0,3.49736,76.3345,0.0458163,20.4024,0.089911,0,1.31249
0,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,66.8656,24.4555,0.175992,0.500327,0,44.9816,484.834,0.0927774,20.3951,0.0904126,0,8.11476
10000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,78.5645,33.1845,0.174102,0.504579,0,0.0192274,2.86403,0.00671342,20.4716,0.087004,0,0.0737099
10000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,77.6052,32.7083,0.173225,0.498865,0,0.0103058,2.10832,0.00488814,20.505,0.085688,0,0.0608611
10000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,77.9582,32.9229,0.173798,0.499375,0,0.0136373,2.55402,0.00533953,20.5233,0.0937371,0,0.0658513
10000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,77.4097,33.0031,0.172872,0.497874,0,0.0176339,2.29881,0.00767089,20.5177,0.0878099,0,0.0690967
10000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.7091,33.5267,0.174326,0.503117,0,0.0070671,1.75621,0.00402405,20.4964,0.0923678,0,0.055635
10000,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,80.2635,33.3119,0.178393,0.507484,0,0.0330154,2.89173,0.0114172,20.3572,0.102707,0,0.0739592
10000,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,80.5642,34.0927,0.176089,0.509707,0,0.0104445,2.23193,0.0046796,20.4308,0.109849,0,0.058929
10000,B_w100_K10000_c2.0_lr0.01_s2,0.01,0,0,79.3903,29.1033,0.200308,0.53619,0.00020202,0.0194284,2.64476,0.00734598,19.9366,0.188238,0.01,0.0803795
10000,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,80.0704,31.5052,0.196179,0.53216,0.00020202,0.0404344,3.04915,0.0132609,19.9527,0.159134,0.01,0.0851605
10000,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,79.7822,33.1012,0.176418,0.509899,0,0.0160817,2.18961,0.00734455,20.3823,0.0990525,0,0.0656228
20000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,80.1997,35.4986,0.172691,0.501183,0,0.015734,3.08125,0.00510636,20.5248,0.0895311,0,0.0701674
20000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,79.2515,34.952,0.171282,0.49798,0,0.0139103,2.39978,0.00579652,20.5583,0.0842132,0,0.0563115
20000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,79.5762,34.8665,0.174084,0.498191,0,0.0256506,3.02899,0.00846838,20.5272,0.0894964,0,0.0721188
20000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,79.0497,34.695,0.171816,0.497951,0,0.0135794,2.0734,0.00654934,20.5543,0.084655,0,0.0574411
20000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,80.2902,35.2376,0.174353,0.501049,0.00020202,0.00728931,2.02136,0.00360614,20.508,0.096739,0,0.054933
20000,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,81.3746,33.7708,0.179448,0.512208,0,0.0196314,2.54994,0.00769878,20.3599,0.117482,0,0.067235
20000,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,80.9471,35.1002,0.176045,0.511631,0,0.00734333,2.54709,0.00288302,20.4266,0.11904,0,0.062668
20000,B_w100_K10000_c2.0_lr0.01_s2,0.01,0,0,78.6324,27.9061,0.203963,0.536556,0,0.00772754,2.54071,0.00304149,19.8908,0.198336,0.01,0.0634591
