step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.4,0,0.2,1.83246,1.55828,0.22354,0.46,0,113.104,64.8281,1.74467,4.73615,0.356566,0.4,8.09302
0,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.2,0,0.2,2.35909,2.30445,0.135089,0.5,0,34.577,103.177,0.335123,4.92304,0.309277,0.2,3.06398
0,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.6,0,0.6,1.96804,1.88513,0.198953,0.5,0,0.697422,4.13513,0.168658,4.76934,0.335633,0.6,0.911236
0,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.4,0.1,0.2,1.91913,2.61161,0.161276,0.45,0,55.8173,73.3686,0.760779,4.90454,0.343629,0.4,4.84505
0,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.2,0,0.2,3.33034,1.78368,0.176622,0.52,0,6.20504,22.2601,0.278752,4.86544,0.375181,0.2,4.00817
10000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.4,0,0.4,1.64693,1.17938,0.259242,0.47,0,0.707449,22.6796,0.0311932,4.39939,0.548694,0.4,0.99147
10000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.2,0,0.2,2.79591,1.53119,0.325479,0.51,0,3.81245,20.3571,0.187278,4.28858,0.60521,0.2,0.225386
10000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.4,0,0.4,2.18888,1.76508,0.154295,0.52,0,0.595381,5.92714,0.10045,4.73805,0.41236,0.4,0.180639
10000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0,0,0,3.34032,2.03862,0.160169,0.48,0,3.15343,24.4639,0.128901,4.35024,0.652089,0,0.942507
10000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0,0,0,3.46474,1.83793,0.291233,0.48,0,0.347065,11.6924,0.0296828,4.56043,0.478181,0,0.341024
20000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.6,0,0.6,1.48357,1.20044,0.277496,0.44,0,0.191082,5.72632,0.0333691,4.44214,0.544598,0.6,0.621622
20000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.2,0,0.2,3.03372,1.53054,0.366312,0.5,0,0.443028,5.63351,0.0786415,4.17647,0.64407,0.2,0.167084
20000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.4,0,0.4,2.81233,2.48492,0.146239,0.54,0,3.00635,12.0953,0.248555,4.75182,0.417604,0.4,0.474198
20000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.2,0,0.2,3.56182,2.42879,0.21371,0.51,0,0.114022,5.15072,0.0221371,4.59679,0.508053,0.2,0.818032
20000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.4,0,0.2,3.07688,1.83676,0.299646,0.52,0,0.417334,6.11509,0.0682466,4.55195,0.485738,0.4,0.236037
30000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.6,0,0.4,1.54722,1.11423,0.230691,0.48,0,6.20533,32.53,0.190757,4.35231,0.609224,0.6,0.780638
30000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.4,0,0,3.3134,2.15545,0.383352,0.51,0,0.262676,6.23973,0.0420973,4.4046,0.508204,0.4,0.148794
30000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.4,0,0.4,2.49261,1.65333,0.204076,0.51,0,0.337862,5.97033,0.0565902,4.56957,0.479289,0.4,0.152382
30000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.4,0,0.4,2.19083,1.55669,0.195079,0.53,0,0.00238508,0.0549332,0.0434178,4.6211,0.468239,0.4,0.831058
30000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.6,0,0.4,2.11173,1.55857,0.266887,0.51,0,0.938229,7.11399,0.131885,4.59554,0.417989,0.6,0.229816
40000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.8,0,0.6,1.06847,1.00057,0.232136,0.44,0,0.853648,22.172,0.0385013,4.37042,0.596653,0.8,0.966726
40000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.2,0,0.2,2.9504,1.91035,0.491411,0.5,0,0.0364129,6.73825,0.00540392,4.29817,0.595211,0.2,0.207747
40000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.4,0,0.2,2.11587,1.14776,0.22595,0.51,0,0.113582,4.85596,0.0233903,4.50123,0.455248,0.4,0.220208
40000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.8,0,0.4,1.91502,1.10019,0.299643,0.55,0,1.92311,15.1529,0.126913,4.46295,0.569452,0.8,1.12119
40000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.6,0,0.6,1.94203,1.85443,0.259015,0.48,0,0.583276,23.4256,0.024899,4.4312,0.509968,0.6,0.599352
50000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.8,0,0.8,1,1,0.228254,0.44,0,5.65646,17.4294,0.324535,4.52149,0.545371,0.8,0.880559
50000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.2,0,0.2,3.21053,1.59428,0.559375,0.47,0,0.0128395,4.76061,0.00269704,4.127,0.631376,0.2,0.0813319
50000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.6,0,0.6,1.32761,1.06225,0.255719,0.55,0,0.152299,16.7933,0.00906906,4.52132,0.405604,0.6,0.589907
50000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.8,0,0.8,1,1,0.195825,0.55,0,0.122132,11.2156,0.0108895,4.59582,0.433602,0.8,1.37582
50000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.6,0,0.2,2.48073,1.98724,0.260707,0.49,0,4.14198,20.4248,0.202791,4.48882,0.552567,0.6,0.793329
60000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.8,0,0.6,1.27605,1.01623,0.207909,0.44,0,0.384717,11.3578,0.0338724,4.52075,0.519802,0.8,0.912999
60000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.2,0,0.2,3.39025,2.17518,0.427529,0.5,0,0.361469,6.7077,0.0538887,4.35542,0.5675,0.2,0.215591
60000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.8,0,0.6,1.41851,1.09768,0.247696,0.56,0,1.30549,11.3526,0.114995,4.64044,0.415911,0.8,0.719597
60000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.6,0,0.6,1.80954,1.2925,0.171929,0.55,0,0.000843186,0.0129932,0.0648945,4.60349,0.434782,0.6,1.49127
60000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.6,0,0.6,1.59926,1.1467,0.284266,0.52,0,0.0430477,14.5765,0.00295323,4.54009,0.508503,0.6,0.993278
70000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.6,0,0.6,1.70259,1.28091,0.248999,0.49,0,0.91229,16.0308,0.0569088,4.60047,0.474322,0.6,0.55145
70000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.2,0,0.2,3.09449,1.9421,0.427367,0.57,0,0.290632,2.49958,0.116272,4.49202,0.534082,0.2,0.148014
70000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.8,0,0.6,1.11211,1.00524,0.230837,0.56,0,0.191385,10.1495,0.0188565,4.66173,0.421462,0.8,0.556124
70000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.8,0,0.4,1.57873,1.11051,0.219879,0.53,0,0.00610659,3.26464,0.00187053,4.5165,0.459411,0.8,1.27098
70000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.6,0,0.4,2.68287,1.93206,0.290813,0.51,0,0.204317,7.14555,0.0285935,4.71151,0.469496,0.6,0.552089
80000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.6,0,0.6,1.20568,1.00951,0.261285,0.5,0,0.280188,4.10949,0.0681807,4.63612,0.40709,0.6,0.424749
80000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.4,0,0.4,2.12348,1.34597,0.258328,0.5,0,0.478815,5.25915,0.0910442,4.65929,0.425355,0.4,0.186267
80000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.4,0,0.4,2.15891,1.43387,0.199306,0.49,0,0.029467,9.9858,0.00295089,4.73598,0.411879,0.4,0.347589
80000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.6,0,0.6,1.65501,1.11636,0.262597,0.52,0,0.00969824,10.5158,0.000922254,4.56882,0.462521,0.6,0.793883
80000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.6,0,0.4,2.44617,1.65523,0.276494,0.49,0,0.328926,15.2444,0.0215769,4.73813,0.441189,0.6,0.464359
90000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.8,0,0.6,1.19413,1.00858,0.249662,0.47,0,0.24857,3.04498,0.0816328,4.67039,0.383389,0.8,0.740565
90000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.4,0,0.2,2.57707,1.72249,0.35228,0.51,0,4.90595,26.525,0.184956,4.56319,0.503474,0.4,0.482926
90000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.4,0,0.4,2.73321,2.36851,0.244916,0.51,0,1.57072,16.5515,0.0948989,4.6428,0.456207,0.4,0.497346
90000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.6,0,0.4,2.33363,1.63827,0.285435,0.56,0,1.33825,11.7654,0.113744,4.62576,0.449777,0.6,0.791529
90000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.4,0,0.4,2.38068,1.52668,0.351113,0.5,0,0.50422,4.71585,0.10692,4.65561,0.520736,0.4,0.421949
100000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.8,0,0.6,1.11705,1.00171,0.199392,0.49,0,0.0652907,7.27917,0.00896952,4.64091,0.415835,0.8,0.72436
100000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.4,0,0.2,3.2982,2.45029,0.294181,0.51,0,0.737898,13.0249,0.0566529,4.51166,0.493782,0.4,0.344544
100000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.4,0,0.4,2.40071,2.10789,0.226846,0.49,0,6.24746,42.5781,0.146729,4.65016,0.408997,0.4,0.816261
100000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.8,0,0.4,1.77378,1.12327,0.26313,0.56,0,0.435015,8.33382,0.0521988,4.64484,0.435771,0.8,0.572427
100000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.6,0,0.6,1.99507,1.45693,0.333035,0.48,0,0.280419,13.7991,0.0203216,4.64906,0.532917,0.6,0.551375
110000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.6,0,0.6,1.97868,1.90253,0.197139,0.51,0,0.637044,5.82131,0.109433,4.63365,0.425256,0.6,0.327167
110000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.4,0,0.4,2.7218,2.06494,0.438578,0.49,0,1.97455,9.87558,0.199942,4.3965,0.554991,0.4,0.27549
110000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.4,0,0.4,2.53639,2.41015,0.245757,0.5,0,0.816547,15.6085,0.0523142,4.62534,0.42098,0.4,0.29503
110000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.8,0,0.8,1,1,0.215435,0.56,0,0.00196107,2.00276,0.000979183,4.78966,0.391278,0.8,0.767484
110000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.6,0,0.6,1.89509,1.4211,0.364084,0.49,0,0.0154798,5.41111,0.00286074,4.66289,0.522645,0.6,0.236838
120000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.4,0,0.4,2.13971,1.7355,0.202373,0.51,0,0.121701,12.5807,0.00967366,4.67074,0.404618,0.4,0.821542
120000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.4,0,0.4,2.4808,2.18281,0.422733,0.48,0,0.381954,20.7863,0.0183752,4.34134,0.630804,0.4,0.647463
120000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.6,0,0.4,2.06181,1.23127,0.274558,0.49,0,8.35153,45.5893,0.183191,4.51494,0.461083,0.6,1.23295
120000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.8,0,0.8,1,1,0.190277,0.62,0,0.00013677,0.0186835,0.00732036,4.82272,0.356992,0.8,1.14416
120000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.6,0,0.6,1.99671,1.48645,0.343305,0.5,0,2.43013,11.9558,0.203259,4.64218,0.52729,0.6,0.82268
130000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.6,0,0.6,1.96836,1.76834,0.185465,0.51,0,0.0513342,3.0978,0.0165712,4.70014,0.392058,0.6,0.615116
130000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.4,0,0.4,2.88693,2.73214,0.422524,0.54,0,0.0869661,2.80955,0.0309538,4.39737,0.612356,0.4,0.247791
130000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s2,0.6,0,0.6,1.476,1.14229,0.256741,0.54,0,0.154678,16.1298,0.0095896,4.51949,0.549214,0.6,0.362802
130000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s3,0.8,0,0.8,1,1,0.171495,0.63,0,0.000170399,0.014718,0.0115776,4.85817,0.345692,0.8,1.13393
130000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s4,0.4,0,0.4,2.3639,1.60864,0.330667,0.48,0,1.77208,13.735,0.129019,4.65143,0.518771,0.4,0.828684
140000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s0,0.4,0,0.4,2.33313,1.87983,0.231803,0.54,0,0.331486,6.03214,0.0549533,4.70253,0.397034,0.4,0.752256
140000,A_w5_T10000_std_lr0.01_snpS0P1e-3_s1,0.4,0,0.4,2.5768,2.24884,0.421497,0.49,0,3.90053,31.7163,0.122982,4.36073,0.642872,0.4,0.761238
