step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_leaky0.01_s0,0,0.040202,0.31,7.70385,5.1228,0.180492,0.502697,0,14.5253,41.9259,0.34645,19.4198,0.102031,0.32,2.70506
0,A_w100_T10000_std_lr0.01_leaky0.01_s1,0,0.0268687,0.15,8.27756,4.94077,0.181946,0.499313,0.00020202,1.2079,22.977,0.0525699,19.4856,0.101341,0.17,1.14359
0,A_w100_T10000_std_lr0.01_leaky0.01_s2,0,0.0157576,0.2,9.60901,5.10158,0.177061,0.500747,0,15.1406,37.6519,0.402121,19.4813,0.090065,0.22,2.77196
0,A_w100_T10000_std_lr0.01_leaky0.01_s3,0,0.04,0.21,7.07813,4.93742,0.180117,0.499081,0,0.151781,9.41367,0.0161234,19.4481,0.0925434,0.21,0.493808
0,A_w100_T10000_std_lr0.01_leaky0.01_s4,0,0.0448485,0.26,6.79846,5.06059,0.180276,0.49902,0,66.2808,35.9136,1.84556,19.4671,0.0931097,0.32,4.53003
10000,A_w100_T10000_std_lr0.01_leaky0.01_s0,0,0.0292929,0.34,17.177,6.65494,0.183992,0.505475,0,0.0401842,0.0765618,0.52486,19.2885,0.118846,0.35,0.000454025
10000,A_w100_T10000_std_lr0.01_leaky0.01_s1,0,0.0149495,0.17,15.4416,5.69542,0.18396,0.499323,0.00020202,0.00183663,0.0357741,0.0513396,19.4306,0.111736,0.2,0.000246246
10000,A_w100_T10000_std_lr0.01_leaky0.01_s2,0,0.0141414,0.21,16.8832,6.1175,0.181332,0.500091,0,5.04214e-05,0.000413603,0.121908,19.2772,0.101139,0.21,1.89447e-06
10000,A_w100_T10000_std_lr0.01_leaky0.01_s3,0,0.0145455,0.23,13.8342,5.56353,0.179962,0.498707,0,0.00718372,0.0838873,0.0856353,19.4266,0.0984813,0.23,0.000607753
10000,A_w100_T10000_std_lr0.01_leaky0.01_s4,0,0.0258586,0.31,15.8836,6.04899,0.181495,0.49998,0,0.000987931,0.0139136,0.0710046,19.4349,0.0972381,0.32,9.8073e-05
20000,A_w100_T10000_std_lr0.01_leaky0.01_s0,0,0.0389899,0.39,17.7241,6.25754,0.187644,0.50798,0,0.000345736,0.00341305,0.101299,19.1116,0.135595,0.42,2.22216e-05
20000,A_w100_T10000_std_lr0.01_leaky0.01_s1,0,0.0159596,0.24,15.2481,5.41261,0.184219,0.500485,0.00020202,0.000609199,0.00400446,0.15213,19.3955,0.113498,0.26,2.23616e-05
20000,A_w100_T10000_std_lr0.01_leaky0.01_s2,0,0.0117172,0.28,16.1997,6.03919,0.182298,0.50095,0,1.70993e-06,2.8435e-05,0.0601345,19.2438,0.111298,0.28,1.40978e-07
20000,A_w100_T10000_std_lr0.01_leaky0.01_s3,0,0.0161616,0.27,13.2405,5.21637,0.18091,0.498455,0,0.0683332,0.217345,0.3144,19.4037,0.102715,0.28,0.00155099
20000,A_w100_T10000_std_lr0.01_leaky0.01_s4,0,0.0349495,0.37,15.4543,5.71173,0.181717,0.500626,0,0.0132097,0.0261653,0.504858,19.3914,0.0974045,0.39,0.000171148
30000,A_w100_T10000_std_lr0.01_leaky0.01_s0,0,0.0337374,0.44,17.0881,5.08901,0.188936,0.507525,0,7.67621e-06,5.75877e-05,0.133296,19.0893,0.137725,0.47,3.55168e-07
30000,A_w100_T10000_std_lr0.01_leaky0.01_s1,0,0.0224242,0.37,13.6914,5.36987,0.184386,0.50105,0.00020202,0.00275297,0.0189222,0.145489,19.3922,0.117581,0.38,0.000134279
30000,A_w100_T10000_std_lr0.01_leaky0.01_s2,0,0.0163636,0.4,16.8776,5.47853,0.185557,0.503505,0,0.00581397,0.0260639,0.223066,19.1111,0.124489,0.42,0.000127447
30000,A_w100_T10000_std_lr0.01_leaky0.01_s3,0,0.0181818,0.3,14.7975,5.59664,0.181964,0.498687,0,0.000186577,0.00448013,0.0416454,19.3492,0.104556,0.3,2.37124e-05
30000,A_w100_T10000_std_lr0.01_leaky0.01_s4,0,0.0337374,0.4,14.2083,5.87968,0.181491,0.500081,0,0.000131607,0.00092612,0.142106,19.3969,0.0984153,0.45,8.53268e-06
40000,A_w100_T10000_std_lr0.01_leaky0.01_s0,0,0.0290909,0.47,16.1667,4.35447,0.18875,0.508828,0,1.64474e-08,1.72932e-07,0.0951094,19.1004,0.136716,0.49,1.44799e-09
40000,A_w100_T10000_std_lr0.01_leaky0.01_s1,0,0.0329293,0.44,15.0127,5.87779,0.184659,0.50203,0.00020202,5.22952e-05,0.000241027,0.216968,19.3436,0.119302,0.43,1.39914e-06
40000,A_w100_T10000_std_lr0.01_leaky0.01_s2,0,0.0240404,0.46,18.505,5.72168,0.189163,0.50498,0,6.6307e-06,0.000203603,0.0325668,19.0059,0.140436,0.52,9.37176e-07
40000,A_w100_T10000_std_lr0.01_leaky0.01_s3,0,0.0185859,0.34,15.2543,5.55014,0.183606,0.499333,0,4.06635e-06,0.000163567,0.0248605,19.3153,0.112143,0.34,1.09112e-06
40000,A_w100_T10000_std_lr0.01_leaky0.01_s4,0,0.0379798,0.53,13.1429,4.85927,0.18196,0.501717,0,0.00591399,0.218685,0.0270434,19.3397,0.107987,0.55,0.0016234
50000,A_w100_T10000_std_lr0.01_leaky0.01_s0,0,0.0383838,0.47,15.6079,5.65186,0.19108,0.510222,0,0.00345504,0.0130379,0.264999,19.0467,0.1333,0.5,0.000107729
50000,A_w100_T10000_std_lr0.01_leaky0.01_s1,0,0.0315152,0.47,14.5683,5.59753,0.185154,0.503525,0,0.00014309,0.00427155,0.0334984,19.2973,0.120076,0.52,2.30217e-05
50000,A_w100_T10000_std_lr0.01_leaky0.01_s2,0,0.0333333,0.55,16.5639,4.999,0.189998,0.505535,0,0.000141587,0.00116671,0.121356,18.9297,0.145339,0.58,4.94959e-06
