step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s0,0,0,0,70.7718,27.2184,0.17443,0.500481,0,1.29985,74.3992,0.0174713,20.4394,0.089527,0,1.75879
0,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s1,0,0,0,71.085,27.2055,0.17666,0.500856,0,0.634566,45.3116,0.0140045,20.4026,0.0876917,0,0.913456
0,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s2,0,0,0,71.0282,27.4513,0.174286,0.498855,0,3.11679,180.867,0.0172325,20.4291,0.0873409,0,3.42888
0,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s3,0,0,0,70.9327,27.1477,0.176683,0.497239,0,0.66011,42.5848,0.0155011,20.4423,0.096662,0,0.991621
0,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s4,0,0,0,71.1018,27.6046,0.175781,0.500491,0,2.56778,154.389,0.0166319,20.4578,0.092008,0,2.91457
0,B_w100_K10000_c2.0_lr0.01_snpS1e-4P1e-3_s0,0,0,0,65.8976,23.6223,0.176416,0.49797,0.00020202,1.07395,46.2865,0.0232023,20.4215,0.096412,0,0.924765
0,B_w100_K10000_c2.0_lr0.01_snpS1e-4P1e-3_s1,0,0,0,66.4651,24.5588,0.174385,0.500529,0,2.31932,79.8667,0.0290399,20.5059,0.09029,0,1.52017
0,B_w100_K10000_c2.0_lr0.01_snpS1e-4P1e-3_s2,0,0,0,65.4106,24.0262,0.173747,0.500645,0,2.56999,110.121,0.0233378,20.4765,0.0884315,0,1.84269
0,B_w100_K10000_c2.0_lr0.01_snpS1e-4P1e-3_s3,0,0,0,64.7443,23.9485,0.175108,0.498788,0,3.61975,77.0821,0.0469597,20.4029,0.0899602,0,1.3276
0,B_w100_K10000_c2.0_lr0.01_snpS1e-4P1e-3_s4,0,0,0,66.8658,24.4542,0.175991,0.500327,0,44.9879,484.27,0.0928983,20.3948,0.0903931,0,8.10625
10000,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s0,0,0,0,75.3684,30.2348,0.173031,0.502674,0,0.0116858,4.03452,0.00289645,20.4501,0.0946792,0,0.0506869
10000,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s1,0,0,0,73.2877,28.2488,0.174547,0.498759,0,0.0130233,3.43951,0.00378638,20.4192,0.101133,0,0.0476907
10000,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s2,0,0,0,73.5022,28.1088,0.175373,0.502241,0,0.0158226,4.41839,0.00358107,20.3836,0.0950425,0,0.0485112
10000,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s3,0,0,0,74.7076,30.2381,0.173091,0.498528,0,0.0156255,3.41253,0.00457887,20.4489,0.0850958,0,0.0434215
10000,B_w100_K10000_c0.0_lr0.01_snpS1e-4P1e-3_s4,0,0,0,74.7632,29.2734,0.174914,0.501895,0,0.0193043,4.15895,0.00464162,20.4068,0.0895831,0,0.052184
10000,B_w100_K10000_c2.0_lr0.01_snpS1e-4P1e-3_s0,0,0,0,74.4675,26.1818,0.175743,0.508879,0,0.0160951,4.58765,0.00350835,20.3927,0.103795,0,0.0550548
10000,B_w100_K10000_c2.0_lr0.01_snpS1e-4P1e-3_s1,0,0,0,74.8107,28.3889,0.173586,0.505531,0,0.0413287,4.47657,0.00923222,20.446,0.0930732,0,0.0509357
10000,B_w100_K10000_c2.0_lr0.01_snpS1e-4P1e-3_s2,0,0,0,73.984,24.1531,0.183505,0.518692,0,0.0328132,4.69697,0.00698604,20.2197,0.123939,0,0.057413
