step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s0,0,0,0,4.78107,4.64248,0.14562,0.447619,0,1.5193,77.1475,0.0196934,4.89226,0.294041,0,1.38744
0,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s1,0,0,0,4.71392,4.08705,0.215476,0.466667,0,1.33777,74.2448,0.0180183,4.77622,0.408985,0,1.16715
0,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s2,0,0,0,4.81256,4.32472,0.218473,0.466667,0,2.87138,143.023,0.0200764,4.7565,0.393691,0,1.93627
0,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s3,0,0,0,4.75916,4.58912,0.183112,0.466667,0,1.98809,103.124,0.0192787,4.87926,0.316767,0,2.48171
0,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s4,0,0,0,4.65972,4.26181,0.187293,0.580952,0,0.932767,64.2816,0.0145106,4.80083,0.323344,0,1.54642
0,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s0,0,0,0,4.59864,4.09914,0.242886,0.504762,0,9.68491,102.511,0.094477,4.80308,0.414414,0,1.86452
0,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s1,0,0,0,3.84755,2.77348,0.299987,0.466667,0,31.3968,304.214,0.103207,4.66793,0.428183,0,3.52457
0,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s2,0,0,0,4.56515,3.80462,0.197945,0.485714,0,23.4294,301.03,0.0778305,4.87972,0.371218,0,3.3033
0,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s3,0,0,0,4.28351,3.33109,0.11902,0.485714,0,3.61914,40.4258,0.0895253,4.92102,0.273845,0,2.76762
0,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s4,0,0,0,4.64565,4.41718,0.198133,0.52381,0,21.781,329.731,0.0660567,4.83957,0.3147,0,2.73697
10000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s0,0,0,0,4.58973,3.80216,0.160729,0.542857,0,0.000979852,0.27271,0.00359302,4.78131,0.367188,0,0.0158107
10000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s1,0,0,0,4.7779,4.29989,0.212702,0.495238,0,0.00105216,0.1394,0.00754774,4.79413,0.399773,0,0.0116826
10000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s2,0,0,0,4.73996,4.07237,0.203341,0.447619,0,0.000353459,0.0887097,0.00398445,4.82857,0.353407,0,0.00984118
10000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s3,0,0,0,4.66773,3.42066,0.230465,0.447619,0,0.0053064,1.62338,0.00326873,4.6703,0.505683,0,0.093538
10000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s4,0,0,0,4.61796,3.78765,0.208399,0.485714,0,0.00788539,1.13334,0.00695768,4.73932,0.379676,0,0.0271137
10000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s0,0,0,0,4.33954,3.2298,0.270575,0.485714,0,0.000986177,0.241171,0.00408912,4.44822,0.398388,0,0.0314202
10000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s1,0,0,0,3.92093,3.04101,0.195843,0.561905,0,0.000991375,0.218081,0.00454591,4.82729,0.343075,0,0.0250917
10000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s2,0,0,0,4.32772,3.41091,0.181116,0.542857,0,0.00125377,0.171353,0.00731686,4.84366,0.355039,0,0.00663676
10000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s3,0,0,0,3.92098,2.47241,0.129331,0.504762,0,0.00888421,0.680032,0.0130644,4.85103,0.29024,0,0.0148972
10000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s4,0,0,0,4.3857,3.326,0.244394,0.476191,0,0.00185757,0.468992,0.00396077,4.68252,0.390468,0,0.0130859
20000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s0,0,0,0,4.76563,4.40734,0.161668,0.485714,0,0.00371121,1.657,0.00223972,4.86625,0.328161,0,0.0301668
20000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s1,0,0,0,4.78109,4.19764,0.240686,0.495238,0,0.00210876,0.39665,0.00531643,4.74078,0.399088,0,0.0208675
20000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s2,0,0,0,4.54064,3.52095,0.210249,0.47619,0,0.00757506,2.84961,0.00265828,4.74843,0.394251,0,0.0955172
20000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s3,0,0,0,4.64848,3.9291,0.179632,0.466667,0,0.00432603,1.07597,0.00402059,4.83708,0.328354,0,0.0297174
20000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s4,0,0,0,4.73271,4.39055,0.14575,0.466667,0,0.00860291,2.03033,0.0042372,4.90364,0.344595,0,0.0712952
20000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s0,0,0,0,4.29981,3.34748,0.218791,0.495238,0,0.0136541,0.553282,0.0246783,4.69805,0.34942,0,0.0103584
20000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s1,0,0,0,4.16941,2.63457,0.237245,0.476191,0,0.002602,0.883787,0.00294415,4.72808,0.450085,0,0.036761
20000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s2,0,0,0,4.07351,2.48957,0.258922,0.47619,0,0.00266619,0.697544,0.00382226,4.67203,0.386515,0,0.0378582
20000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s3,0,0,0,3.93782,2.79329,0.216554,0.485714,0,0.000281158,0.11492,0.00244655,4.75993,0.364474,0,0.026419
20000,B_w5_K10000_c2.0_lr0.01_snpS0P1e-3_s4,0,0,0,4.01565,2.54827,0.256259,0.485714,0,0.0929651,3.5845,0.0259353,4.62044,0.429614,0,0.105732
30000,B_w5_K10000_c0.0_lr0.01_snpS0P1e-3_s0,0,0,0,4.62469,3.8987,0.100858,0.466667,0,0.0162056,2.97816,0.00544147,4.83552,0.336799,0,0.0828244
