step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,A_w5_T10000_std_lr0.01_cbp1e-4_s0,0.4,0,0.2,1.82804,1.55535,0.223209,0.46,0,113.291,64.9407,1.74453,4.73645,0.356371,0.4,8.09569
0,A_w5_T10000_std_lr0.01_cbp1e-4_s1,0.2,0,0.2,2.35741,2.30647,0.135152,0.5,0,34.3079,103.188,0.33248,4.92291,0.309387,0.2,3.05418
0,A_w5_T10000_std_lr0.01_cbp1e-4_s2,0.6,0,0.6,1.96811,1.88248,0.198467,0.5,0,0.698533,4.11281,0.169843,4.76964,0.335994,0.6,0.912821
0,A_w5_T10000_std_lr0.01_cbp1e-4_s3,0.4,0.1,0.2,1.91915,2.61144,0.161373,0.45,0,55.6882,73.4907,0.757758,4.90449,0.343714,0.4,4.8361
0,A_w5_T10000_std_lr0.01_cbp1e-4_s4,0.2,0,0.2,3.32572,1.78232,0.176737,0.52,0,6.22992,22.3114,0.279226,4.86496,0.375398,0.2,4.01171
10000,A_w5_T10000_std_lr0.01_cbp1e-4_s0,0.4,0.1,0.4,1.7758,1.20019,0.232077,0.48,0,0.702317,25.7603,0.0272635,4.45964,0.557383,0.4,0.960892
10000,A_w5_T10000_std_lr0.01_cbp1e-4_s1,0.2,0,0.2,3.03111,1.76295,0.294127,0.49,0,0.471901,17.3161,0.0272522,4.457,0.571777,0.2,0.307778
10000,A_w5_T10000_std_lr0.01_cbp1e-4_s2,0.2,0.1,0.2,2.22444,1.64679,0.215676,0.51,0,1.37141,7.79954,0.175832,4.52502,0.466904,0.2,0.288167
10000,A_w5_T10000_std_lr0.01_cbp1e-4_s3,0.2,0,0.2,3.67426,2.5659,0.333395,0.56,0,4.63944,42.1596,0.110045,4.11739,0.660107,0.2,0.81422
10000,A_w5_T10000_std_lr0.01_cbp1e-4_s4,0,0,0,3.53217,1.88703,0.282035,0.51,0,0.977236,17.4358,0.0560476,4.50136,0.465104,0,0.265779
20000,A_w5_T10000_std_lr0.01_cbp1e-4_s0,0,0,0,2.71151,1.46644,0.252871,0.49,0,0.386802,16.8028,0.0230201,4.47861,0.44494,0,0.445119
20000,A_w5_T10000_std_lr0.01_cbp1e-4_s1,0,0,0,3.54266,1.99829,0.285181,0.5,0,0.34894,8.43084,0.0413885,4.27559,0.521266,0,0.181219
20000,A_w5_T10000_std_lr0.01_cbp1e-4_s2,0,0,0,4.05109,2.87955,0.175028,0.57,0,2.48323,13.9787,0.177645,4.71034,0.363813,0,0.332976
