step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_snpS1e-4P0_s0,0.32,0.0137374,0.31,7.73441,5.13301,0.180493,0.502697,0,14.3878,41.8783,0.343562,19.4198,0.102031,0.32,2.69739
0,A_w100_T10000_std_lr0.01_snpS1e-4P0_s1,0.17,0.0165657,0.15,8.31079,4.95125,0.181946,0.499313,0.00020202,1.19254,22.9491,0.0519648,19.4856,0.10134,0.17,1.14118
0,A_w100_T10000_std_lr0.01_snpS1e-4P0_s2,0.22,0.00545455,0.2,9.65024,5.11162,0.177061,0.500747,0,15.0264,37.7381,0.398176,19.4813,0.0900651,0.22,2.77118
0,A_w100_T10000_std_lr0.01_snpS1e-4P0_s3,0.21,0.0286869,0.21,7.10431,4.94502,0.180117,0.499081,0,0.14798,9.38246,0.015772,19.4481,0.0925456,0.21,0.491982
0,A_w100_T10000_std_lr0.01_snpS1e-4P0_s4,0.32,0.0218182,0.26,6.82241,5.06691,0.180277,0.49902,0,66.146,36.0691,1.83387,19.4671,0.0931105,0.32,4.53156
10000,A_w100_T10000_std_lr0.01_snpS1e-4P0_s0,0.35,0.00585859,0.34,17.1752,6.90434,0.198819,0.506131,0,7.34198,40.2428,0.182442,18.1504,0.218778,0.35,0.188908
10000,A_w100_T10000_std_lr0.01_snpS1e-4P0_s1,0.21,0.00929293,0.17,15.3712,5.76171,0.197924,0.499495,0,1.25788,8.52725,0.147513,18.6806,0.181861,0.21,0.064046
10000,A_w100_T10000_std_lr0.01_snpS1e-4P0_s2,0.22,0.00686869,0.21,16.8211,5.99801,0.20651,0.500515,0,1.27913,10.5194,0.121598,17.8222,0.190874,0.22,0.0547508
10000,A_w100_T10000_std_lr0.01_snpS1e-4P0_s3,0.23,0.00606061,0.23,13.9612,5.86921,0.187751,0.498293,0,0.158487,3.60781,0.0439288,18.9437,0.157255,0.23,0.0338436
10000,A_w100_T10000_std_lr0.01_snpS1e-4P0_s4,0.32,0.00525253,0.31,15.8696,6.14028,0.186553,0.49995,0,0.574425,5.63434,0.101951,18.7726,0.159315,0.32,0.0353985
20000,A_w100_T10000_std_lr0.01_snpS1e-4P0_s0,0.42,0.00424242,0.41,16.7976,6.78033,0.238619,0.514485,0,4.46614,24.368,0.183279,13.3703,0.24716,0.42,0.149182
20000,A_w100_T10000_std_lr0.01_snpS1e-4P0_s1,0.27,0.0127273,0.27,15.1297,5.87263,0.230178,0.50298,0.00020202,2.28899,11.7073,0.195518,14.6019,0.324115,0.27,0.0937349
20000,A_w100_T10000_std_lr0.01_snpS1e-4P0_s2,0.26,0.00686869,0.26,15.2428,5.40635,0.242087,0.503919,0.00020202,0.535254,9.77396,0.0547633,13.862,0.34532,0.26,0.0470464
