step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,A_w5_T10000_std_lr0.01_leaky0.01_s0,0,0,0.2,1.849,1.55619,0.223231,0.46,0,113.627,64.92,1.75026,4.73641,0.356417,0.4,8.10791
0,A_w5_T10000_std_lr0.01_leaky0.01_s1,0,0,0.2,2.37743,2.30879,0.135155,0.5,0,34.173,103.289,0.33085,4.9229,0.309451,0.2,3.05274
0,A_w5_T10000_std_lr0.01_leaky0.01_s2,0,0.1,0.6,2.1836,1.88298,0.198471,0.5,0,0.696626,4.12553,0.168858,4.76967,0.335997,0.6,0.912151
0,A_w5_T10000_std_lr0.01_leaky0.01_s3,0,0.1,0.2,1.93623,2.61165,0.161373,0.45,0,55.3222,73.5088,0.752592,4.90449,0.343714,0.4,4.82296
0,A_w5_T10000_std_lr0.01_leaky0.01_s4,0,0,0.2,3.36071,1.77531,0.176742,0.52,0,6.17233,22.1591,0.278546,4.86498,0.375393,0.2,3.98256
10000,A_w5_T10000_std_lr0.01_leaky0.01_s0,0,0.2,0.6,1.47167,1.10753,0.233771,0.47,0,0.452584,20.9171,0.0216371,4.36973,0.589282,0.6,1.02816
10000,A_w5_T10000_std_lr0.01_leaky0.01_s1,0,0,0.4,2.41538,1.62531,0.261351,0.49,0,0.0840658,14.7444,0.00570156,4.44571,0.551851,0.4,0.31133
10000,A_w5_T10000_std_lr0.01_leaky0.01_s2,0,0.1,0.6,1.76032,1.66739,0.175601,0.52,0,1.56137,7.56797,0.206314,4.61999,0.439195,0.6,0.302685
10000,A_w5_T10000_std_lr0.01_leaky0.01_s3,0,0,0.4,2.94388,2.14399,0.254196,0.46,0,3.92174,30.3839,0.129073,4.17275,0.718649,0.4,1.0157
10000,A_w5_T10000_std_lr0.01_leaky0.01_s4,0,0,0.2,2.8792,1.51651,0.303715,0.53,0,0.412686,11.4755,0.0359622,4.47982,0.497711,0.2,0.440881
20000,A_w5_T10000_std_lr0.01_leaky0.01_s0,0,0,0.2,1.74005,1.20312,0.23964,0.48,0,0.197115,5.73337,0.0343803,4.42576,0.557245,0.4,0.619901
20000,A_w5_T10000_std_lr0.01_leaky0.01_s1,0,0,0.2,3.4425,2.19428,0.342659,0.5,0,0.455106,6.89006,0.0660526,4.27497,0.570858,0.2,0.146058
20000,A_w5_T10000_std_lr0.01_leaky0.01_s2,0,0,0.6,1.82052,1.73611,0.182834,0.52,0,1.62156,7.20621,0.225023,4.63794,0.495027,0.6,0.495165
20000,A_w5_T10000_std_lr0.01_leaky0.01_s3,0,0,0.4,2.35032,1.93504,0.180593,0.47,0,0.0748277,7.5851,0.00986509,4.38377,0.542293,0.6,0.913343
20000,A_w5_T10000_std_lr0.01_leaky0.01_s4,0,0,0.4,2.50596,1.61364,0.294031,0.49,0,0.504772,5.94936,0.0848448,4.50551,0.509551,0.4,0.274665
30000,A_w5_T10000_std_lr0.01_leaky0.01_s0,0,0,0.4,2.02673,1.20244,0.172469,0.47,0,8.36563,40.7131,0.205478,4.54822,0.510974,0.4,0.973515
30000,A_w5_T10000_std_lr0.01_leaky0.01_s1,0,0,0.6,2.3159,1.82762,0.251678,0.54,0,0.14527,5.47417,0.0265374,4.42145,0.482934,0.6,0.276407
30000,A_w5_T10000_std_lr0.01_leaky0.01_s2,0,0,0.4,2.6126,2.10466,0.221393,0.49,0,0.614611,10.9601,0.0560771,4.4936,0.521791,0.4,0.234643
30000,A_w5_T10000_std_lr0.01_leaky0.01_s3,0,0,0.4,3.13218,1.9842,0.281505,0.47,0,0.0194306,0.234211,0.0829618,4.28334,0.536182,0.4,0.558958
