step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.32,0.0137374,0.31,7.73441,5.13301,0.180493,0.502697,0,14.3952,41.8899,0.343644,19.4198,0.102031,0.32,2.69777
0,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0.17,0.0165657,0.15,8.31079,4.95125,0.181946,0.499313,0.00020202,1.19179,22.9539,0.051921,19.4856,0.10134,0.17,1.14115
0,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0.22,0.00545455,0.2,9.65024,5.11162,0.177061,0.500747,0,15.0293,37.7457,0.398173,19.4813,0.0900652,0.22,2.77118
0,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0.21,0.0286869,0.21,7.10431,4.94503,0.180117,0.499081,0,0.147643,9.38533,0.0157313,19.4481,0.0925456,0.21,0.492002
0,A_w100_T10000_std_lr0.01_cbp1e-4_s4,0.32,0.0218182,0.26,6.82241,5.06691,0.180277,0.49902,0,66.1945,36.0858,1.83437,19.4671,0.0931105,0.32,4.53351
10000,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.01,0.00767677,0.02,11.8968,6.2112,0.186064,0.504879,0,0.242041,1.66991,0.144943,19.1736,0.116909,0.01,0.00800565
10000,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0.01,0.00727273,0.02,12.6886,6.05481,0.185053,0.500859,0.00020202,0.00110087,0.0090287,0.12193,19.2958,0.103921,0.01,5.82856e-05
10000,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0,0.00808081,0.06,13.4714,6.2892,0.18342,0.499939,0,0.00276141,0.0117789,0.234438,19.2173,0.104961,0,5.54579e-05
10000,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0,0.00666667,0.01,11.527,5.4332,0.183069,0.504596,0.00020202,0.0039216,0.033742,0.116223,19.3245,0.0971732,0,0.000271555
10000,A_w100_T10000_std_lr0.01_cbp1e-4_s4,0,0.00707071,0.04,11.904,5.71576,0.182135,0.502333,0,0.000380105,0.00703637,0.0540201,19.3119,0.101716,0,5.39591e-05
20000,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.01,0.00323232,0.09,15.3531,6.4305,0.190057,0.506172,0,2.07214e-06,5.3681e-06,0.38601,18.9853,0.130489,0.01,3.62468e-08
20000,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0.01,0.00606061,0.08,13.1908,5.61326,0.185011,0.501848,0,5.48984e-05,0.000631915,0.0868762,19.2606,0.103999,0.01,3.73779e-06
20000,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0.01,0.00787879,0.11,11.5118,5.93064,0.184365,0.501404,0,1.60932e-05,0.000310423,0.0518427,19.3113,0.120993,0.01,1.73556e-06
20000,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0.01,0.00646465,0.01,11.6691,5.41935,0.181788,0.503525,0,0.0083578,0.0849368,0.0984003,19.3367,0.0960558,0.01,0.000600949
20000,A_w100_T10000_std_lr0.01_cbp1e-4_s4,0.02,0.00666667,0.06,11.3682,5.92746,0.182462,0.501242,0,0.00257781,0.00425928,0.605222,19.3221,0.0998516,0.02,3.76114e-05
30000,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.02,0.00383838,0.09,13.8879,6.23441,0.18607,0.506758,0,3.3795e-06,2.57225e-05,0.131383,19.142,0.133819,0.02,1.80119e-07
30000,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0.03,0.00929293,0.02,10.5328,5.60518,0.185544,0.504242,0.00020202,0.00508301,0.0217331,0.233884,19.372,0.105199,0.03,0.000217981
30000,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0.04,0.0040404,0.07,13.442,6.02243,0.185086,0.501535,0,0.00279661,0.0057405,0.487172,19.1855,0.117372,0.04,3.94443e-05
30000,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0,0.00626263,0.05,12.1419,5.64322,0.183544,0.50495,0,0.000333532,0.00161893,0.20602,19.3451,0.103815,0,9.2362e-06
30000,A_w100_T10000_std_lr0.01_cbp1e-4_s4,0,0.0117172,0.15,10.2698,5.65258,0.183026,0.503333,0,2.24963e-06,5.00079e-05,0.0449856,19.3449,0.0984704,0,3.68387e-07
40000,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.02,0.00848485,0.21,11.9183,5.9036,0.183912,0.507919,0,1.65444e-06,1.79189e-05,0.0923295,19.2342,0.130424,0.02,1.5537e-07
40000,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0,0.00626263,0.1,12.3355,5.95611,0.185647,0.504061,0.00020202,0.000126499,0.000510605,0.247743,19.2489,0.10268,0,3.62715e-06
40000,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0.04,0.00343434,0.42,15.4215,6.8464,0.185959,0.500838,0,4.57006e-09,1.19171e-07,0.0383489,19.124,0.126442,0.04,5.29731e-10
40000,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0.02,0.00767677,0.14,11.8669,5.73999,0.182063,0.504818,0,1.08647e-05,8.88294e-05,0.12231,19.3932,0.100309,0.02,6.6843e-07
40000,A_w100_T10000_std_lr0.01_cbp1e-4_s4,0.02,0.00868687,0.03,12.0462,5.56696,0.184386,0.503717,0,0.00184818,0.00719508,0.256867,19.2333,0.101759,0.02,6.13336e-05
50000,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.03,0.00424242,0.06,12.7099,5.80619,0.18677,0.507808,0,2.5444e-05,0.00034318,0.0741418,19.1687,0.14,0.03,2.31261e-06
50000,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0.02,0.00464646,0.1,13.2206,5.72084,0.186193,0.50203,0,2.08828e-06,5.06422e-05,0.0412359,19.1671,0.113974,0.02,2.9589e-07
50000,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0.04,0.00606061,0.07,14.0413,6.08693,0.185498,0.502535,0,5.93692e-05,0.000225438,0.26335,19.0889,0.116972,0.04,1.59429e-06
50000,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0.02,0.00525253,0.05,12.2183,5.91442,0.181192,0.502111,0,0.00121498,0.0109224,0.111237,19.3254,0.100518,0.02,6.59127e-05
50000,A_w100_T10000_std_lr0.01_cbp1e-4_s4,0.01,0.00383838,0.05,13.287,6.08008,0.184967,0.505707,0,0.000198464,0.000860716,0.23058,19.1876,0.11015,0.01,5.29398e-06
60000,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.02,0.00727273,0.09,11.1713,5.42514,0.185486,0.508263,0,0.000100044,0.000320959,0.311703,19.2755,0.122632,0.02,3.43567e-06
60000,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0,0.00828283,0.14,11.4539,5.69202,0.186503,0.504657,0,0.000189875,0.000511497,0.371214,19.1644,0.116702,0,3.67561e-06
60000,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0.03,0.00666667,0.13,13.5525,6.00389,0.186288,0.504081,0,6.391e-07,1.23788e-05,0.0516286,19.1324,0.106508,0.03,5.42919e-08
60000,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0,0.00626263,0.03,12.2085,5.8456,0.1847,0.502081,0,0.000432617,0.00145794,0.296732,19.2097,0.10646,0,1.11746e-05
60000,A_w100_T10000_std_lr0.01_cbp1e-4_s4,0.04,0.00484848,0.09,13.3893,6.11258,0.187591,0.503162,0,9.73918e-06,4.65708e-05,0.209127,19.1659,0.112206,0.04,3.96998e-07
70000,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.02,0.00909091,0.05,11.941,6.05551,0.187537,0.508071,0,0.00164626,0.0106765,0.154194,19.1668,0.129633,0.02,7.32104e-05
70000,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0.03,0.00808081,0.02,12.2046,6.52375,0.183392,0.501697,0,0.00298687,0.0202087,0.147801,19.3184,0.107063,0.03,0.000102153
70000,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0.03,0.00464646,0.13,14.3167,5.87986,0.189266,0.500798,0,3.1307e-07,3.98357e-06,0.0785902,19.037,0.136242,0.03,1.91108e-08
70000,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0.01,0.00505051,0.09,13.2013,6.11348,0.189054,0.502414,0.00020202,1.79068e-05,0.000130785,0.136918,19.0931,0.11603,0.01,6.93339e-07
70000,A_w100_T10000_std_lr0.01_cbp1e-4_s4,0.01,0.00707071,0.04,11.8432,5.8968,0.189583,0.503646,0,0.0145885,0.0183946,0.793087,19.0985,0.139558,0.01,0.000175694
80000,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.01,0.00646465,0.11,13.0558,6.36286,0.187615,0.506131,0.00020202,2.43363e-05,0.000105022,0.231726,19.1188,0.125265,0.01,5.40588e-07
80000,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0.03,0.00565657,0.06,12.9048,5.99188,0.184242,0.504838,0,0.000475967,0.00100607,0.473094,19.2446,0.101221,0.03,7.10526e-06
80000,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0.04,0.010101,0.15,11.6661,5.98114,0.187459,0.503667,0,5.42597e-05,0.000386224,0.140488,19.1204,0.12462,0.04,2.56626e-06
80000,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0.02,0.0115152,0.01,10.6299,5.36385,0.188937,0.501929,0,0.561483,0.786077,0.714285,19.1575,0.117392,0.02,0.0096264
80000,A_w100_T10000_std_lr0.01_cbp1e-4_s4,0.02,0.00646465,0.03,11.6952,5.95018,0.187438,0.502788,0,0.00142293,0.0197906,0.0718994,19.1312,0.128974,0.02,0.000155077
90000,A_w100_T10000_std_lr0.01_cbp1e-4_s0,0.01,0.00282828,0.06,13.4942,5.56152,0.18604,0.503889,0.00020202,1.96591e-05,5.26419e-05,0.37345,19.1347,0.125786,0.01,4.30683e-07
90000,A_w100_T10000_std_lr0.01_cbp1e-4_s1,0.02,0.00545455,0.14,12.2796,5.67734,0.184837,0.504788,0,7.96067e-06,0.000109608,0.0726288,19.2532,0.100982,0.02,6.72167e-07
90000,A_w100_T10000_std_lr0.01_cbp1e-4_s2,0.02,0.0115152,0.06,11.2768,6.22712,0.186069,0.505596,0,0.00187488,0.025598,0.0732431,19.1135,0.123445,0.02,0.000172929
90000,A_w100_T10000_std_lr0.01_cbp1e-4_s3,0.03,0.00383838,0.05,12.873,6.08226,0.190321,0.500697,0,0.000666211,0.0042994,0.154955,19.0874,0.13438,0.03,2.44908e-05
