step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_leaky0.1_s0,0,0.040404,0.31,7.40557,5.04265,0.18049,0.502697,0,16.6548,42.9347,0.38791,19.4197,0.102032,0.32,2.81971
0,A_w100_T10000_std_lr0.01_leaky0.1_s1,0,0.0268687,0.15,7.95855,4.85307,0.181949,0.499061,0.00020202,1.28193,23.316,0.0549808,19.4856,0.101353,0.17,1.16325
0,A_w100_T10000_std_lr0.01_leaky0.1_s2,0,0.0157576,0.2,9.21386,5.01988,0.17706,0.500747,0,16.1946,37.0599,0.436985,19.4813,0.0900637,0.22,2.77338
0,A_w100_T10000_std_lr0.01_leaky0.1_s3,0,0.040202,0.21,6.83357,4.87706,0.18012,0.499081,0,0.167734,9.74502,0.0172123,19.4481,0.0925239,0.21,0.50998
0,A_w100_T10000_std_lr0.01_leaky0.1_s4,0,0.0456566,0.26,6.57045,5.00784,0.180272,0.49902,0,69.3711,35.0677,1.97821,19.4671,0.0931029,0.32,4.60073
10000,A_w100_T10000_std_lr0.01_leaky0.1_s0,0,0.0284848,0.32,16.6208,6.132,0.184996,0.504606,0,0.36032,0.488941,0.73694,19.2527,0.125323,0.33,0.00318263
10000,A_w100_T10000_std_lr0.01_leaky0.1_s1,0,0.0147475,0.17,15.055,5.40796,0.184458,0.499556,0,0.00892102,0.160257,0.0556671,19.4139,0.114489,0.2,0.00100726
10000,A_w100_T10000_std_lr0.01_leaky0.1_s2,0,0.0131313,0.21,16.6656,5.61257,0.182374,0.499949,0,0.000150954,0.00229185,0.0658657,19.2266,0.105438,0.21,1.10415e-05
10000,A_w100_T10000_std_lr0.01_leaky0.1_s3,0,0.0137374,0.23,13.6797,5.3786,0.180123,0.498404,0,0.0254322,0.176587,0.14402,19.4171,0.0995389,0.23,0.00131844
10000,A_w100_T10000_std_lr0.01_leaky0.1_s4,0,0.0250505,0.3,15.2644,5.74669,0.181535,0.500121,0,0.00050137,0.0225788,0.0222053,19.4261,0.097118,0.31,0.000154444
20000,A_w100_T10000_std_lr0.01_leaky0.1_s0,0,0.039596,0.4,17.5988,6.15533,0.188877,0.509404,0,0.00270948,0.0739381,0.0366452,19.0484,0.142069,0.44,0.000441247
20000,A_w100_T10000_std_lr0.01_leaky0.1_s1,0,0.0179798,0.27,14.2397,4.99227,0.185478,0.500343,0,0.00294029,0.0213901,0.13746,19.3636,0.117789,0.31,0.000118197
20000,A_w100_T10000_std_lr0.01_leaky0.1_s2,0,0.0109091,0.27,16.0393,5.6622,0.183655,0.500838,0,5.52981e-06,0.000102352,0.0540276,19.1828,0.112683,0.28,4.95665e-07
20000,A_w100_T10000_std_lr0.01_leaky0.1_s3,0,0.0161616,0.29,13.505,5.20324,0.180635,0.498333,0,0.0489356,0.229683,0.213057,19.398,0.101511,0.29,0.00143769
20000,A_w100_T10000_std_lr0.01_leaky0.1_s4,0,0.0351515,0.37,15.4535,5.90416,0.182103,0.501505,0,0.00524771,0.0127864,0.410412,19.3801,0.0966449,0.4,9.08061e-05
30000,A_w100_T10000_std_lr0.01_leaky0.1_s0,0,0.0343434,0.44,17.0854,5.79644,0.189579,0.511364,0,0.000395697,0.0049384,0.0801266,19.0209,0.143042,0.48,2.78919e-05
30000,A_w100_T10000_std_lr0.01_leaky0.1_s1,0,0.0250505,0.42,13.392,5.31224,0.185587,0.501081,0.00020202,0.00709984,0.0427398,0.166118,19.3532,0.122329,0.43,0.000349639
30000,A_w100_T10000_std_lr0.01_leaky0.1_s2,0,0.0139394,0.38,15.6352,5.43565,0.186391,0.503697,0,0.0139706,0.114835,0.121658,19.0307,0.125897,0.47,0.000543102
30000,A_w100_T10000_std_lr0.01_leaky0.1_s3,0,0.0169697,0.31,15.2233,5.7203,0.181815,0.499081,0,0.00263879,0.00785359,0.335998,19.3294,0.103067,0.32,4.56408e-05
30000,A_w100_T10000_std_lr0.01_leaky0.1_s4,0,0.0355556,0.45,13.6065,5.67949,0.182234,0.501495,0,0.000143428,0.000619317,0.231591,19.3783,0.0998952,0.49,5.24771e-06
40000,A_w100_T10000_std_lr0.01_leaky0.1_s0,0,0.029697,0.4,15.2016,4.69067,0.189144,0.511343,0,1.00126e-06,1.9799e-06,0.505711,19.0293,0.143055,0.5,1.83401e-08
40000,A_w100_T10000_std_lr0.01_leaky0.1_s1,0,0.0335354,0.46,15.8802,5.86427,0.185905,0.502687,0.00020202,0.00359525,0.0220023,0.163404,19.2725,0.124023,0.47,0.000133158
40000,A_w100_T10000_std_lr0.01_leaky0.1_s2,0,0.0181818,0.39,16.949,6.32572,0.188634,0.505313,0,0.00113325,0.00405849,0.27923,18.9187,0.136142,0.5,2.30118e-05
40000,A_w100_T10000_std_lr0.01_leaky0.1_s3,0,0.0187879,0.36,15.3886,5.61927,0.18301,0.499556,0,0.00545768,0.0228023,0.239347,19.3029,0.105157,0.38,0.000164875
40000,A_w100_T10000_std_lr0.01_leaky0.1_s4,0,0.0420202,0.53,12.63,5.38182,0.182606,0.501545,0,0.0334621,0.32363,0.103396,19.325,0.103364,0.56,0.00198541
50000,A_w100_T10000_std_lr0.01_leaky0.1_s0,0,0.0373737,0.52,15.4464,5.83946,0.190554,0.511414,0,0.024087,0.108444,0.222114,18.9726,0.141768,0.54,0.00100234
50000,A_w100_T10000_std_lr0.01_leaky0.1_s1,0,0.0315152,0.49,14.396,5.44534,0.18823,0.505202,0,0.00182046,0.0147634,0.123308,19.1983,0.131919,0.53,8.52266e-05
50000,A_w100_T10000_std_lr0.01_leaky0.1_s2,0,0.0266667,0.53,14.7978,5.22357,0.190219,0.506899,0,7.20465e-07,2.04646e-05,0.0352055,18.8533,0.138839,0.59,8.81825e-08
50000,A_w100_T10000_std_lr0.01_leaky0.1_s3,0,0.0256566,0.43,15.179,5.46616,0.184383,0.499808,0,0.00108523,0.0151725,0.0715262,19.2391,0.108471,0.46,7.18942e-05
50000,A_w100_T10000_std_lr0.01_leaky0.1_s4,0,0.050101,0.55,13.6078,4.62375,0.186288,0.502798,0,0.00563841,0.0153626,0.367023,19.1602,0.122897,0.55,7.93862e-05
60000,A_w100_T10000_std_lr0.01_leaky0.1_s0,0,0.0484848,0.53,13.4774,5.30797,0.192066,0.513889,0,0.0528934,0.201851,0.262042,18.9304,0.149375,0.6,0.00159971
