step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.0410101,0.32,6.63368,4.92936,0.180486,0.502697,0,30.446,49.4614,0.615552,19.4196,0.102034,0.32,3.45888
0,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0270707,0.15,7.15193,4.70442,0.181954,0.499061,0.00020202,1.36017,24.9578,0.0544989,19.4855,0.101376,0.17,1.19799
0,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.0155556,0.2,8.21556,4.89088,0.17706,0.500747,0,18.7297,37.2099,0.503353,19.4814,0.0900607,0.22,2.73757
0,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0406061,0.21,6.24421,4.7901,0.180125,0.498909,0,0.252356,11.3094,0.0223138,19.448,0.0924823,0.22,0.555938
0,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0460606,0.26,6.00303,4.9185,0.180262,0.49902,0,93.692,37.5851,2.49279,19.4671,0.0930878,0.33,5.45618
10000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00868687,0.21,14.6041,4.75678,0.188609,0.504111,0,8.13639,12.6734,0.642007,18.9955,0.151926,0.22,0.0821947
10000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0111111,0.13,13.3509,5.07287,0.185952,0.500354,0,0.317851,3.53321,0.0899607,19.3187,0.11618,0.15,0.0204866
10000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00969697,0.16,15.0334,5.17858,0.185976,0.500071,0,0.772679,7.4836,0.10325,19.0027,0.1195,0.19,0.0318143
10000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.00969697,0.22,12.5584,5.05722,0.181387,0.498828,0,0.365196,1.14711,0.318362,19.3618,0.102051,0.24,0.00906094
10000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0147475,0.27,13.9713,5.23953,0.182674,0.499727,0,0.192701,0.816667,0.23596,19.3441,0.103545,0.3,0.00513912
20000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00848485,0.16,14.7693,4.8752,0.195569,0.507192,0,4.94032,5.03062,0.982049,18.7355,0.170503,0.24,0.0415897
20000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.00949495,0.21,13.3268,5.00823,0.188165,0.501313,0,0.419982,1.6208,0.25912,19.1823,0.121529,0.24,0.0083919
20000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00626263,0.13,14.126,5.00107,0.188399,0.501061,0,0.0296885,0.0683874,0.434122,18.9479,0.124213,0.19,0.000356164
20000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.00787879,0.26,12.5451,4.92503,0.183187,0.498707,0,0.493931,1.32056,0.37403,19.2945,0.106955,0.27,0.00919749
20000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0133333,0.3,13.4258,5.25581,0.184553,0.501,0,1.47635,1.29322,1.14161,19.2307,0.10841,0.32,0.0114777
30000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.010303,0.25,14.1633,4.73942,0.195911,0.507434,0,0.0418675,0.111762,0.374613,18.6807,0.176359,0.32,0.000704904
30000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0125253,0.31,12.8176,4.89902,0.188833,0.502889,0,0.0281022,0.413309,0.0679931,19.1751,0.125121,0.32,0.00295606
30000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.0107071,0.28,13.7245,5.11957,0.192782,0.503333,0,5.23387,4.90809,1.06638,18.7421,0.140045,0.36,0.0414603
30000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.00828283,0.26,13.4455,5.001,0.186299,0.498434,0,0.176888,3.11452,0.0567946,19.1467,0.109097,0.35,0.0154937
30000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0133333,0.33,12.2038,5.11603,0.185559,0.500586,0,0.000545529,0.0386496,0.0141148,19.218,0.113864,0.4,0.000214322
40000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00888889,0.23,12.686,4.4114,0.195351,0.509182,0.00020202,0.000755822,0.00206771,0.365535,18.718,0.174104,0.31,1.78356e-05
40000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0119192,0.3,13.7436,5.03569,0.191694,0.504444,0,3.25783,3.12717,1.04178,19.0356,0.128691,0.38,0.0266828
40000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00989899,0.26,14.6633,5.38508,0.197675,0.505111,0,0.0127423,0.164183,0.0776108,18.5238,0.15929,0.35,0.000671051
40000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.00949495,0.29,14.1854,5.27081,0.187578,0.499111,0,0.0700007,0.159382,0.4392,19.1032,0.113875,0.33,0.00112604
40000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0151515,0.42,12.1131,4.92331,0.187624,0.500838,0,0.712234,1.58953,0.448079,19.1244,0.123464,0.45,0.0122911
50000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.0113131,0.23,13.9324,4.92346,0.197674,0.510404,0.00020202,0.00042504,0.00611976,0.0694537,18.6655,0.180987,0.32,3.35574e-05
50000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0127273,0.36,13.1362,4.78494,0.19339,0.505707,0,0.0056096,0.469227,0.011955,18.9394,0.133867,0.44,0.00231533
50000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.0131313,0.29,13.2171,4.97736,0.199883,0.505606,0,0.0445585,0.0506633,0.879502,18.4263,0.167246,0.44,0.00035517
50000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0151515,0.34,13.3035,5.00343,0.188609,0.498192,0,0.0503603,0.14993,0.335892,19.0435,0.116388,0.4,0.000835615
50000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0119192,0.37,12.7146,4.79878,0.191153,0.50201,0,1.30205,1.52107,0.856009,18.9214,0.132216,0.44,0.0112091
60000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.0127273,0.29,13.0191,5.14839,0.197772,0.51199,0.00020202,0.0252503,0.0648324,0.38947,18.6612,0.183372,0.38,0.000422245
60000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0125253,0.34,13.4276,5.10964,0.195356,0.506525,0,0.0343821,0.0640651,0.536675,18.839,0.143438,0.38,0.000368537
60000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.0163636,0.39,12.8041,4.96222,0.20107,0.505929,0,0.168112,0.366913,0.458179,18.3953,0.152628,0.48,0.00219496
60000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0153535,0.41,13.3847,5.40164,0.19099,0.499081,0,0.0654082,0.178299,0.366846,18.9875,0.122746,0.44,0.000998699
60000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0129293,0.37,12.576,4.62963,0.194018,0.502899,0,0.272443,0.453279,0.60105,18.838,0.133437,0.47,0.00362103
70000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.0145455,0.39,13.1163,4.72178,0.199302,0.51305,0.00020202,0.00568664,0.185307,0.0306877,18.5435,0.186089,0.44,0.000771233
70000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0149495,0.3,13.5167,5.06194,0.199235,0.506737,0,22.1682,25.0952,0.883367,18.6649,0.146621,0.43,0.200716
70000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.0147475,0.33,12.3543,4.56024,0.204284,0.506778,0,0.635184,1.12086,0.566691,18.2866,0.163105,0.49,0.0077099
70000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0143434,0.4,13.6009,4.70068,0.19521,0.499869,0,0.371591,0.667124,0.557004,18.7994,0.137279,0.43,0.00423246
70000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0105051,0.36,13.5105,4.9597,0.197226,0.502869,0,0.82725,1.5016,0.550913,18.7193,0.145402,0.45,0.00974112
80000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00545455,0.22,14.5363,5.36117,0.203994,0.514778,0,0.0150216,0.211673,0.0709663,18.4247,0.183291,0.28,0.000925005
80000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0125253,0.29,14.1098,5.20487,0.201727,0.507101,0,0.0134715,0.107281,0.125572,18.5646,0.152611,0.42,0.000560069
80000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.0139394,0.35,12.8263,5.06406,0.204754,0.506303,0,0.00907663,0.106781,0.085002,18.2586,0.159641,0.43,0.000619009
80000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0149495,0.33,14.1587,4.88085,0.196177,0.500273,0,0.000172322,0.0121632,0.0141674,18.7049,0.141304,0.37,5.59706e-05
80000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.00989899,0.3,13.1834,4.69721,0.198649,0.503798,0,5.25376e-05,0.00239267,0.0219577,18.6856,0.146701,0.41,1.13713e-05
90000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00787879,0.23,13.8726,5.14426,0.206289,0.514535,0,0.0451272,0.10492,0.430111,18.3593,0.179417,0.32,0.000709788
90000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0131313,0.29,13.8954,5.01277,0.201131,0.507545,0,0.00108842,0.0026333,0.41333,18.5678,0.152336,0.4,1.87431e-05
90000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.0147475,0.38,13.6221,5.20741,0.207306,0.507455,0,0.0164334,0.0237137,0.692989,18.1775,0.165633,0.43,0.000169961
90000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0113131,0.33,14.6636,5.02977,0.198467,0.50095,0,0.00172009,0.0132612,0.129708,18.6258,0.150177,0.36,6.56012e-05
90000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0107071,0.3,14.0233,4.79979,0.198953,0.504182,0,0.0490124,0.0367519,1.3336,18.614,0.149895,0.39,0.000395
100000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00929293,0.34,13.7048,4.72263,0.208496,0.514091,0,0.0074269,0.0937249,0.0792414,18.2558,0.186791,0.39,0.000486486
100000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0143434,0.27,14.2487,5.20676,0.205905,0.508778,0,0.864819,1.08796,0.794901,18.3723,0.162294,0.4,0.00853032
100000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00808081,0.2,14.253,5.0309,0.209712,0.50599,0,0.0981351,0.157828,0.621785,18.0407,0.161929,0.35,0.00115217
100000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0109091,0.26,15.103,5.32193,0.20111,0.501404,0,0.00407629,0.0692393,0.0588724,18.506,0.154433,0.37,0.00030069
100000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0115152,0.35,13.6685,4.7149,0.199717,0.505293,0,0.00854895,0.259802,0.0329056,18.5874,0.149754,0.44,0.00136522
110000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.0141414,0.4,13.0686,4.99252,0.20907,0.514061,0,0.00599458,0.169654,0.0353341,18.2255,0.188602,0.48,0.000872949
110000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0173737,0.37,12.2719,4.80061,0.206925,0.509172,0,0.0153133,0.0156266,0.97995,18.3717,0.161868,0.52,0.000189833
110000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.0111111,0.22,13.7269,4.70774,0.210596,0.505475,0,0.00421678,0.0110633,0.381149,17.9927,0.1629,0.38,6.90159e-05
110000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0107071,0.27,14.6401,5.06008,0.202735,0.501141,0,0.0622289,0.155334,0.400614,18.4639,0.1589,0.39,0.00098038
110000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.0147475,0.37,13.0663,4.84811,0.200089,0.505394,0,0.0398019,0.0741093,0.53707,18.5697,0.152429,0.45,0.000578533
120000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00909091,0.23,14.367,5.25243,0.209459,0.514141,0,0.000113638,0.000556938,0.204041,18.1864,0.185467,0.3,2.83095e-06
120000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0119192,0.3,12.9905,5.07365,0.20709,0.508384,0,0.0432844,0.078565,0.550937,18.3333,0.168444,0.41,0.000593388
120000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00949495,0.29,13.6286,4.87442,0.209889,0.506182,0.00020202,0.000137348,0.00192995,0.0711667,18.017,0.158803,0.39,1.38278e-05
120000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0121212,0.28,13.808,4.93284,0.205222,0.501636,0,7.0518,5.01847,1.40517,18.2942,0.163579,0.46,0.0456722
120000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.010303,0.3,13.9789,5.27802,0.200987,0.507061,0,0.000146488,0.0012445,0.117708,18.5467,0.151376,0.34,8.23056e-06
130000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00585859,0.14,14.4228,4.78305,0.210813,0.514434,0,0.00822091,0.0227944,0.360655,18.0928,0.189654,0.26,0.000141004
130000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0119192,0.36,13.2231,4.597,0.207226,0.51199,0,0.0198273,0.0536355,0.369668,18.3201,0.170064,0.38,0.000369545
130000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00888889,0.24,13.3422,4.97428,0.210636,0.506657,0,0.000617328,0.00203722,0.303025,17.9995,0.15765,0.38,1.48599e-05
130000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.00929293,0.18,14.5842,5.42206,0.210274,0.503192,0,0.462762,0.957434,0.483335,18.0954,0.175234,0.41,0.00604546
130000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.010303,0.22,14.1514,5.27798,0.201932,0.50699,0,0.000886556,0.00141142,0.628132,18.513,0.152694,0.34,1.20792e-05
140000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00808081,0.24,15.0942,4.97706,0.212518,0.516071,0,0.460554,0.660309,0.697482,17.9401,0.197736,0.34,0.00446522
140000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0125253,0.28,12.6674,4.56785,0.207393,0.512384,0,0.00408744,0.0330579,0.123645,18.3075,0.170473,0.4,0.000196127
140000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00969697,0.26,14.3215,5.35172,0.212119,0.506263,0.00020202,0.0165789,0.039684,0.417772,17.9695,0.157488,0.34,0.000297911
140000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.00767677,0.32,14.3999,5.30343,0.211797,0.502778,0,8.48859e-08,3.69886e-06,0.0229492,18.0771,0.177109,0.29,1.88476e-08
140000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.00989899,0.29,13.274,4.98623,0.203619,0.505485,0,5.05408e-05,0.000786501,0.0642603,18.4951,0.154676,0.33,4.40511e-06
150000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.0107071,0.17,14.4365,4.9959,0.215017,0.516465,0.00020202,0.0940445,1.53934,0.0610942,17.8205,0.183879,0.3,0.0066078
150000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0119192,0.3,13.3683,5.02175,0.209359,0.513151,0,0.0131164,0.11879,0.110417,18.1991,0.164983,0.4,0.00058569
150000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00787879,0.2,14.2066,5.37841,0.213259,0.506808,0,0.0182,0.0356251,0.510877,17.9831,0.158383,0.31,0.000294694
150000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.00909091,0.27,13.6053,5.12043,0.212406,0.504455,0,0.0111854,0.00763862,1.46432,18.0919,0.174289,0.39,8.31006e-05
150000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.00707071,0.22,14.6231,5.38319,0.202469,0.506101,0,0.00114231,0.015737,0.0725875,18.4511,0.147532,0.28,8.91097e-05
160000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.00949495,0.17,15.4468,5.52531,0.216008,0.514263,0,0.00131197,0.00152772,0.858773,17.7127,0.185474,0.31,1.16643e-05
160000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0133333,0.32,13.9444,5.20986,0.213468,0.512202,0,0.010514,0.0233341,0.450583,18.0193,0.170094,0.43,0.000145243
160000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00808081,0.21,14.3041,5.28346,0.214056,0.506596,0,3.51633e-05,0.000360528,0.0975328,17.98,0.160477,0.3,2.30963e-06
160000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.00868687,0.19,14.3338,5.18883,0.216114,0.505707,0,0.012896,0.0353471,0.364839,17.9994,0.177234,0.32,0.000203709
160000,A_w100_T10000_std_lr0.01_leaky0.3_s4,0,0.00626263,0.27,13.8491,5.07707,0.205525,0.507141,0,0.0375091,0.301546,0.124389,18.3555,0.153306,0.37,0.00149512
170000,A_w100_T10000_std_lr0.01_leaky0.3_s0,0,0.0109091,0.24,14.1931,5.26675,0.217679,0.51599,0,0.000430061,0.0259703,0.0165598,17.686,0.185258,0.38,0.000122455
170000,A_w100_T10000_std_lr0.01_leaky0.3_s1,0,0.0177778,0.36,12.5163,5.18976,0.216278,0.513657,0,0.0106526,0.0223188,0.477294,17.9796,0.173683,0.47,0.000168794
170000,A_w100_T10000_std_lr0.01_leaky0.3_s2,0,0.00969697,0.23,14.6569,5.41825,0.214025,0.508192,0,2.82898e-06,2.47192e-05,0.114445,17.97,0.160294,0.26,1.87824e-07
170000,A_w100_T10000_std_lr0.01_leaky0.3_s3,0,0.0125253,0.25,14.8588,5.49427,0.217457,0.506384,0,0.0127955,0.0279631,0.457587,17.9183,0.175641,0.39,0.000191344
