step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,neg_gate_frac,eval_loss
0,B_w100_K10000_c0.0_lr0.01_leaky0.3_s0,0,0,0,59.1079,20.189,0.174438,0.500317,0,2.55539,88.8794,0.0287512,20.4394,0.0895062,0,1.94102
0,B_w100_K10000_c0.0_lr0.01_leaky0.3_s1,0,0,0,59.3781,20.1146,0.176655,0.501174,0,1.30255,49.4661,0.0263322,20.4035,0.0876973,0,0.944699
0,B_w100_K10000_c0.0_lr0.01_leaky0.3_s2,0,0,0,59.3344,20.1961,0.17431,0.498894,0,4.29597,152.551,0.0281608,20.4291,0.0873734,0,2.6983
0,B_w100_K10000_c0.0_lr0.01_leaky0.3_s3,0,0,0,59.2548,20.0141,0.176682,0.497258,0,1.51913,55.2189,0.027511,20.442,0.0967207,0,1.19828
0,B_w100_K10000_c0.0_lr0.01_leaky0.3_s4,0,0,0,59.3732,20.3553,0.175801,0.500212,0,4.3515,153.917,0.0282717,20.4568,0.0920229,0,2.65572
0,B_w100_K10000_c2.0_lr0.01_leaky0.3_s0,0,0,0,54.7527,19.0364,0.176434,0.498105,0.00020202,2.56964,64.828,0.0396378,20.4206,0.0963895,0,1.19429
0,B_w100_K10000_c2.0_lr0.01_leaky0.3_s1,0,0,0,55.1644,19.8971,0.174402,0.500394,0,3.92693,105.46,0.0372362,20.5057,0.0902913,0,1.87295
0,B_w100_K10000_c2.0_lr0.01_leaky0.3_s2,0,0,0,54.3081,19.5811,0.173749,0.500616,0,5.40084,144.542,0.0373652,20.4764,0.0884943,0,2.26411
0,B_w100_K10000_c2.0_lr0.01_leaky0.3_s3,0,0,0,53.7981,19.6028,0.175108,0.498682,0,7.24206,107.94,0.0670932,20.4024,0.0899119,0,1.74302
0,B_w100_K10000_c2.0_lr0.01_leaky0.3_s4,0,0,0,55.4982,19.5151,0.175978,0.500308,0,45.6973,437.949,0.104344,20.3951,0.0902188,0,6.14215
10000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s0,0,0,0,61.5176,20.2798,0.176515,0.512381,0,0.0593456,5.00989,0.0118457,20.4187,0.0978414,0,0.0920395
10000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s1,0,0,0,62.0308,20.1653,0.177896,0.51721,0,0.161398,6.15526,0.0262211,20.3392,0.0996323,0,0.113816
10000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s3,0,0,0,57.9763,16.6709,0.192889,0.525503,0,0.212563,6.38659,0.0332827,19.8476,0.141083,0,0.135482
10000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s4,0,0,0.01,62.4907,20.5673,0.176289,0.51064,0,0.0631311,4.31576,0.014628,20.4013,0.0978388,0,0.0901768
20000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s0,0,0,0,61.3667,20.56,0.175811,0.513112,0,0.0560314,4.27248,0.0131145,20.4526,0.100522,0,0.077672
20000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s1,0,0,0,61.9777,20.6125,0.174382,0.514911,0,0.071103,5.24477,0.0135569,20.4185,0.0973719,0,0.0876545
20000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s3,0,0,0,58.5685,17.755,0.187131,0.521703,0,0.198516,5.82532,0.0340782,20.0451,0.132034,0,0.0831156
20000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s4,0,0,0,62.1632,20.903,0.173695,0.508985,0,0.166277,7.58713,0.0219156,20.4774,0.0951833,0,0.112775
30000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s0,0,0,0,61.9871,21.075,0.173655,0.509533,0,0.0455945,3.97909,0.0114585,20.5135,0.0931693,0,0.0734292
30000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s1,0,0,0,61.1883,20.6127,0.174056,0.512237,0,0.0868272,6.80322,0.0127627,20.4474,0.0970189,0,0.0890814
30000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s3,0,0,0,59.738,18.6499,0.182894,0.519278,0,0.120319,6.27846,0.0191639,20.1525,0.120234,0,0.117514
30000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s4,0,0,0,61.6751,20.8491,0.173763,0.510803,0,0.0648869,5.40516,0.0120046,20.4981,0.100451,0,0.0850628
40000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s0,0,0,0,61.6657,20.8825,0.172081,0.509312,0,0.0830273,4.68641,0.0177166,20.537,0.0927778,0,0.0731507
40000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s1,0,0,0,61.2435,20.6659,0.172752,0.5129,0,0.262726,6.70791,0.0391666,20.491,0.0913508,0,0.0917511
40000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s3,0,0,0,60.4595,19.3946,0.178171,0.509928,0.00020202,0.0695089,4.90048,0.0141841,20.298,0.111355,0,0.0698392
40000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s4,0,0,0,60.8759,19.578,0.17555,0.511323,0,0.102075,6.56755,0.0155424,20.461,0.0989545,0,0.0824346
50000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s0,0,0,0,62.1929,21.1703,0.170629,0.50862,0,0.0622969,3.43657,0.0181276,20.5597,0.0843568,0,0.0625187
50000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s1,0,0,0,61.4357,20.7533,0.175201,0.508658,0,0.109678,4.95752,0.0221236,20.457,0.0880829,0,0.071481
50000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s3,0,0,0,60.6797,19.462,0.17661,0.510043,0,0.132833,6.01748,0.0220745,20.3306,0.105532,0,0.0840015
50000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s4,0,0,0,61.9081,20.9215,0.172221,0.511429,0.00020202,0.0561823,4.55126,0.0123443,20.5319,0.0866769,0,0.0662069
60000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s0,0,0,0,61.0471,20.3773,0.172116,0.510111,0,0.0726081,5.15094,0.0140961,20.5087,0.0845858,0,0.0627421
60000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s1,0,0,0,61.3552,20.2426,0.17306,0.507802,0,0.0648576,4.81497,0.01347,20.4798,0.0955111,0,0.0650699
60000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s3,0,0,0.01,61.2214,20.3254,0.173041,0.507446,0,0.0740584,5.11166,0.0144881,20.445,0.0999942,0,0.069876
60000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s4,0,0,0,60.6369,20.3585,0.172532,0.510697,0,0.112561,5.10309,0.0220574,20.5211,0.0932104,0,0.0648696
70000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s0,0,0,0,61.2787,21.0771,0.171037,0.510457,0.00020202,0.105665,4.1285,0.0255942,20.5761,0.0836147,0,0.0614885
70000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s1,0,0,0,60.879,20.7003,0.171211,0.507763,0,0.0939825,5.14334,0.0182727,20.4827,0.0914654,0,0.0689277
70000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s3,0,0,0,60.9399,19.7402,0.17353,0.50557,0,0.0652131,5.38249,0.0121158,20.3738,0.101522,0,0.0632721
70000,B_w100_K10000_c2.0_lr0.01_leaky0.3_s4,0,0,0,61.173,20.0954,0.169572,0.506417,0,0.0710359,5.69853,0.0124657,20.5487,0.0840492,0,0.0698209
80000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80000,B_w100_K10000_c0.0_lr0.01_leaky0.3_s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
