act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,l2init,0.001,0.001,6,1,0.9522916667,0.9566666484,0.9566666484,0.1599999964,0.1599999964,-0.3670407236,0.8515379429,-2.940524101,0.3224999905,62.43301857,0,0,0.3473668694,0.4133130014,-0.4080688655,0.8108333349,45.90860081,1.468578935,1.116290808,2.859463453,0.2824543685,0.3972262626,0.2824543685,0.146005333
R,l2init,0.001,0.001,6,2,0.95723125,1,1,0.01999999955,0.01999999955,-0.3077229559,0.7142251134,-0.9443386793,0.3216666579,49.70016098,0,0,0.7266247272,0.3620503843,0.1970896423,0.9858333468,28.90597921,1.296844602,1.044205308,2.910967588,0.2427101592,0.3534451186,0.2427101592,0.1229639737
R,l2init,0.001,0.001,6,3,0.9563083333,1,1,0.07999999821,0.07999999821,-0.2937602401,0.704626739,-1.083873987,0.3050000072,47.29828288,0,0,0.6857204437,0.3662120402,-0.2448565364,0.9775000215,29.31286422,1.216467023,1.059422255,2.923772097,0.2450240281,0.3529252012,0.2450240281,0.1226210798
R,l2init,0.001,0.001,6,4,0.96010625,1,1,0.0700000003,0.0700000003,-0.3370504677,0.7815081477,-1.125051618,0.2924999893,48.04287085,0,0,0.6773537993,0.38348943,-0.2166493684,0.9775000215,30.02798342,1.338876367,1.068947673,2.945299149,0.2684161902,0.3757392863,0.2684161902,0.1353464509
R,l2init,0.001,0.001,6,5,0.9586,1,1,0.02999999933,0.02999999933,-0.3435986638,0.7030957341,-1.144402385,0.2941666543,45.37289306,0,0,0.6820398569,0.3483380973,-0.06056437641,0.9841666818,28.22426471,1.171118736,1.032443643,2.942408323,0.2478879179,0.3556046283,0.2478879179,0.1244019433
R,l2init,0.001,0.001,6,6,0.954175,1,1,0.1199999973,0.1199999973,-0.3567576706,0.8513479829,-1.481374264,0.3025000095,49.07694111,0,0,0.6624648571,0.4054759741,-0.3642816246,0.9633333087,32.163882,1.495799065,1.097140312,2.902936697,0.285623624,0.3936190573,0.285623624,0.1450340155
R,l2init,0.001,0.001,6,7,0.9529125,1,1,0.03999999911,0.03999999911,-0.2798559666,0.7355029583,-0.9661973119,0.3241666555,53.73136471,0,0,0.6632799506,0.369966954,-0.4317785501,0.9825000167,30.89812019,1.279723763,1.045562029,2.891108513,0.2476313482,0.3559357643,0.2476313482,0.1241500705
R,l2init,0.001,0.001,6,8,0.9600375,0.9300000072,0.9300000072,0.1299999952,0.1299999952,-0.4384017289,0.7601064444,-1.991667628,0.2641666532,52.85173202,0,0,0.5611655712,0.3624208868,0.1778429598,0.959166646,33.46239318,1.292289138,1.077141404,2.944348335,0.2564336699,0.3651766136,0.2564336699,0.1297151515
R,l2init,0.001,0.001,6,9,0.9591333333,1,1,0.07999999821,0.07999999821,-0.3328382075,0.7968794107,-1.657334447,0.2783333361,46.54430477,0,0,0.7179256082,0.390234977,-0.4041220248,0.9733333588,29.81373399,1.329020023,1.030431271,2.885080576,0.2707882761,0.3781502904,0.2707882761,0.1362282491
R,l2init,0.001,0.001,6,10,0.9541895833,1,1,0.05000000075,0.05000000075,-0.3290996253,0.835175693,-1.456109405,0.3025000095,52.76443112,0,0,0.7126472592,0.3898003399,-0.4999921024,0.9708333611,31.75122569,1.39109838,1.043597221,2.910015106,0.2829256851,0.3913482846,0.2829256851,0.1435220324
R,l2init,0.001,0.001,6,11,0.9568416667,1,1,0.1099999994,0.1099999994,-0.4088225067,0.8476930857,-2.962490082,0.2866666615,49.65015217,0,0,0.6440958977,0.409588933,-0.3910032511,0.9583333135,33.18025752,1.464771867,1.113561511,2.952600718,0.2944253231,0.403243238,0.2944253231,0.1503161493
R,l2init,0.001,0.001,6,12,0.9587375,1,1,0.1099999994,0.1099999994,-0.388068527,0.7951438427,-1.827457905,0.287499994,49.4388594,0,0,0.6523569822,0.386230737,-0.2748095393,0.9649999738,32.03115818,1.455091476,1.068664193,2.953240871,0.2834457688,0.3929142635,0.2834457688,0.1447135198
R,l2init,0.001,0.001,6,13,0.9563333333,1,1,0.01999999955,0.01999999955,-0.3387263417,0.7432416677,-0.8779028058,0.3008333445,51.38247933,0,0,0.695715487,0.3580182195,-0.1524260342,0.9800000191,30.90048734,1.29653573,1.032916427,2.925354958,0.2504238825,0.3576612348,0.2504238825,0.125262704
R,l2init,0.001,0.001,6,14,0.9499,1,1,0.07999999821,0.07999999821,-0.4166975319,0.8351383805,-2.754212141,0.2933333218,57.30996507,0.009999999776,0.009999999776,0.6742176414,0.409047097,-0.6405478716,0.9574999809,33.85552052,1.38094306,1.074341893,2.925823689,0.2900745973,0.3993707096,0.2900745973,0.1480478086
R,l2init,0.001,0.001,6,15,0.960075,0.9875000119,0.9875000119,0.1400000006,0.1400000006,-0.5267211199,0.8331896067,-2.118730068,0.2633333206,57.2310691,0,0,0.5425643921,0.387807399,-0.3442602456,0.9250000119,36.91266833,1.473171473,1.07153821,2.989332676,0.3057404162,0.4151848435,0.3057404162,0.1574268953
R,l2init,0.001,0.001,6,16,0.95611875,1,1,0.03999999911,0.03999999911,-0.3089158833,0.7575863004,-1.461626649,0.3075000048,50.9757171,0,0,0.6638019085,0.3775470853,0.3383502066,0.9791666865,31.15936491,1.328410268,1.028103948,2.893126249,0.2529110278,0.3607097462,0.2529110278,0.1266666326
R,l2init,0.001,0.001,6,17,0.9571729167,1,1,0.03999999911,0.03999999911,-0.3302877247,0.7600800991,-0.9210937619,0.2849999964,51.12750369,0,0,0.7077910304,0.3596509695,0.2925776243,0.9825000167,29.94167413,1.275440812,1.034471393,2.889114141,0.2510479002,0.3597794226,0.2510479002,0.1264387901
R,l2init,0.001,0.001,6,18,0.95866875,1,1,0.05000000075,0.05000000075,-0.3854005337,0.8283188343,-1.335016966,0.2649999857,52.65795132,0,0,0.6949503422,0.3970019221,-0.42836079,0.9700000286,31.84610811,1.392564178,1.105823755,2.933866501,0.2827397084,0.3911780315,0.2827397084,0.143531046
R,l2init,0.001,0.001,6,19,0.9562354167,1,1,0.03999999911,0.03999999911,-0.3053943515,0.7469671369,-1.160584211,0.3058333397,51.26895503,0.009999999776,0.009999999776,0.7230899334,0.3849798143,-0.5965432525,0.9775000215,29.42621334,1.277052522,1.014888287,2.861163378,0.2485751514,0.3554722035,0.2485751514,0.1232418104
R,l2init,0.001,0.001,6,20,0.9549395833,1,1,0.02999999933,0.02999999933,-0.2897854745,0.7702481747,-0.9869275093,0.3216666579,53.47535871,0,0,0.7146940827,0.3989767134,-0.5196583867,0.9775000215,30.7909073,1.385457277,1.06582737,2.86941123,0.2656727255,0.3739443277,0.2656727255,0.1334795484
R,l2init,0.001,0.001,6,21,0.9581208333,0.9399999976,0.9399999976,0.07999999821,0.07999999821,-0.4692775011,0.7746528387,-3.331912756,0.2599999905,52.55502926,0.009999999776,0.009999999776,0.5524657965,0.3564976156,-0.6085639,0.9474999905,34.05578145,1.302425146,1.066871524,2.872584581,0.2509431781,0.3615196884,0.2509431781,0.1269550773
R,l2init,0.001,0.001,6,22,0.9584791667,1,1,0.03999999911,0.03999999911,-0.2855985165,0.7369036674,-0.8492600322,0.3125,50.95277591,0,0,0.6998909116,0.3661772609,-0.5667408705,0.9808333516,29.63963629,1.278727174,1.055017948,2.901049376,0.2469866208,0.3562142886,0.2469866208,0.1243267523
R,l2init,0.001,0.001,6,23,0.9593208333,1,1,0.150000006,0.150000006,-0.483820051,0.8557453752,-2.171399593,0.2541666627,49.29632177,0,0,0.6894809008,0.4009900093,0.2739472985,0.9649999738,31.78996062,1.436159968,1.093125701,2.99558115,0.2947002966,0.4051157627,0.2947002966,0.1518038328
R,l2init,0.001,0.001,6,24,0.9553583333,1,1,0.150000006,0.150000006,-0.4191064537,0.8187273145,-2.542497873,0.276666671,50.04590886,0,0,0.6655714512,0.400483638,0.05127470568,0.9549999833,33.15890848,1.479516387,1.094027042,2.96556139,0.2971795679,0.406554674,0.2971795679,0.1524277409
R,l2init,0.001,0.001,6,25,0.95988125,1,1,0.05999999866,0.05999999866,-0.3311828673,0.8162952065,-1.734561801,0.2949999869,48.86466192,0,0,0.7169216871,0.3904347718,0.1499910951,0.9758333564,30.19037519,1.334323645,1.063186646,2.903182268,0.2709923022,0.3790767853,0.2709923022,0.1368476364
R,l2init,0.001,0.001,6,26,0.9565916667,1,1,0.02999999933,0.02999999933,-0.2739508152,0.6871769428,-1.12547648,0.3341666758,49.22205341,0,0,0.6621327996,0.3665755093,-0.2700564265,0.9758333564,30.71008999,1.216822386,1.061587095,2.940630913,0.2469000876,0.3554900463,0.2469000876,0.1241680014
R,l2init,0.001,0.001,6,27,0.9595229167,1,1,0.03999999911,0.03999999911,-0.3638779223,0.7740548849,-1.706498504,0.2849999964,49.57704726,0,0,0.6394333243,0.355384171,0.3476362228,0.9691666961,31.02877038,1.294545412,1.039730906,2.896494865,0.253885367,0.361789106,0.253885367,0.1272967433
R,l2init,0.001,0.001,6,28,0.9599645833,1,1,0.05999999866,0.05999999866,-0.3574987352,0.7337780595,-0.9254668951,0.2775000036,47.57688517,0,0,0.6854885221,0.3627117872,0.07288181037,0.9808333516,29.49455537,1.262759566,1.039156079,2.948895931,0.2503924147,0.3577719995,0.2503924147,0.125663233
R,l2init,0.001,0.001,6,29,0.96018125,1,1,0.03999999911,0.03999999911,-0.3784712255,0.7606415749,-1.213558435,0.2675000131,48.919067,0,0,0.6963170767,0.3564930558,-0.2895880342,0.9791666865,28.94564544,1.26716435,1.004129767,2.886792421,0.2518848418,0.3599502704,0.2518848418,0.1263865083
R,l2init,0.001,0.001,6,30,0.9568583333,1,1,0.0700000003,0.0700000003,-0.3573079407,0.8071419001,-1.221733689,0.275000006,51.84774448,0,0,0.6701183915,0.3777532279,0.1712750643,0.9750000238,31.21737743,1.388408303,1.029055834,2.877187014,0.266195967,0.3735820808,0.266195967,0.1334269935
R,l2init,0.001,0.001,6,31,0.9551979167,1,1,0.03999999911,0.03999999911,-0.3150765598,0.7919045091,-1.513026714,0.3100000024,62.60224683,0,0,0.5032554269,0.3568375111,-0.3441013992,0.9308333397,37.90261092,1.393674612,1.058770895,2.919134855,0.2659172629,0.3723351464,0.2659172629,0.133005732
R,l2init,0.001,0.001,6,32,0.9575145833,1,1,0,0,-0.3064595163,0.7553446889,-1.116228104,0.3050000072,52.93902683,0,0,0.6465960145,0.3610369563,-0.5739682913,0.9766666889,31.68709983,1.263901949,1.071142197,2.930217028,0.2505671614,0.3588293218,0.2505671614,0.1258969561
R,l2init,0.001,0.001,6,33,0.9595583333,0.9991666675,0.9991666675,0.009999999776,0.009999999776,-0.3600889742,0.754232347,-0.8054810762,0.2800000012,51.6147985,0,0,0.7226222754,0.3745490015,-0.5350261331,0.9825000167,30.07339985,1.210247278,1.061811209,2.896632195,0.2492150036,0.3566437826,0.2492150036,0.1245796352
R,l2init,0.001,0.001,6,34,0.9624104167,1,1,0.05999999866,0.05999999866,-0.3339668512,0.7649242282,-1.049413919,0.3066666722,48.14336119,0,0,0.6877221465,0.3787854016,-0.5937214494,0.978333354,29.41665044,1.256836534,1.039791226,2.900962114,0.2510478287,0.3591788976,0.2510478287,0.1257211202
R,l2init,0.001,0.001,6,35,0.95895,1,1,0.03999999911,0.03999999911,-0.3386775255,0.7445500493,-1.581813812,0.3158333302,49.87061041,0.009999999776,0.009999999776,0.6703474522,0.3801551461,-0.6410655975,0.9775000215,30.35136417,1.291669726,1.084887743,2.910445213,0.2522104059,0.3607251952,0.2522104059,0.1267362387
R,l2init,0.001,0.001,6,36,0.9601479167,0.9991666675,0.9991666675,0.1700000018,0.1700000018,-0.5491312742,0.8553838134,-2.295108795,0.2599999905,51.27815196,0,0,0.5934748054,0.3971774578,-0.5027526617,0.9399999976,34.78479506,1.481253266,1.115630746,3.002791166,0.3050999209,0.4166202183,0.3050999209,0.1585413749
R,l2init,0.001,0.001,6,37,0.9576666667,1,1,0.01999999955,0.01999999955,-0.305013746,0.7954328656,-0.8619119525,0.2983333468,52.89118926,0,0,0.7061632276,0.3787405789,-0.4309728444,0.9800000191,30.74752398,1.318686843,1.054676533,2.916880608,0.2548849034,0.3644154677,0.2548849034,0.1287064118
R,l2init,0.001,0.001,6,38,0.9613979167,1,1,0.02999999933,0.02999999933,-0.2850336432,0.7690016031,-0.7622846365,0.3224999905,52.43261974,0,0,0.700895071,0.3739131093,-0.3673262596,0.978333354,30.35873332,1.305957198,1.032471895,2.859428644,0.2499279347,0.358193451,0.2499279347,0.1247922339
R,l2init,0.001,0.001,6,39,0.9624458333,1,1,0.05000000075,0.05000000075,-0.3235306442,0.7205007672,-0.996265471,0.2941666543,49.02874211,0,0,0.6876846552,0.3700314164,-0.249050349,0.9808333516,29.4256699,1.24300468,1.051313877,2.932106018,0.245347573,0.353981043,0.245347573,0.1233646157
R,l2init,0.001,0.001,6,40,0.96211875,1,1,0.07999999821,0.07999999821,-0.3049829602,0.7383868098,-0.8299347758,0.3091666698,51.4825025,0,0,0.6931481957,0.3804577589,-0.5549650192,0.9750000238,30.73234577,1.265520453,1.060939312,2.872873545,0.2483611961,0.3555298509,0.2483611961,0.1235761863
R,l2init,0.001,0.001,6,41,0.9568,1,1,0.01999999955,0.01999999955,-0.3199850619,0.7924562693,-0.922082901,0.3025000095,52.22637382,0,0,0.7108269334,0.3834116459,-0.2108429521,0.9758333564,31.55463571,1.337946534,1.060872436,2.880294085,0.2580104258,0.3667409746,0.2580104258,0.1297489838
R,l2init,0.001,0.001,6,42,0.9594145833,1,1,0.01999999955,0.01999999955,-0.3105403781,0.7718868256,-1.057543039,0.3041666746,50.24979209,0,0,0.727024138,0.3651883006,-0.03582077101,0.9816666842,30.02896272,1.274361849,1.082696319,2.899761438,0.2454677631,0.3556277447,0.2454677631,0.1239632158
R,l2init,0.001,0.001,6,43,0.9623916667,0.9975000024,0.9975000024,0.1599999964,0.1599999964,-0.487256676,0.8606057167,-2.741455078,0.265833348,54.82492339,0,0,0.612926662,0.4248807132,-0.3321056366,0.9341666698,35.77867354,1.489713788,1.157149315,2.969495773,0.3051446731,0.416557409,0.3051446731,0.1582454819
R,l2init,0.001,0.001,6,44,0.95658125,1,1,0.05000000075,0.05000000075,-0.3701159656,0.7787249088,-1.001616716,0.2941666543,51.68366409,0,0,0.6974218488,0.3761558235,0.1404298097,0.9758333564,30.75917096,1.293848515,1.08552587,2.912869692,0.2588387405,0.3694717407,0.2588387405,0.1317601955
R,l2init,0.001,0.001,6,45,0.9623208333,1,1,0.03999999911,0.03999999911,-0.2888338566,0.7508032322,-1.084772944,0.3241666555,48.84420682,0,0,0.7039202452,0.3778426945,-0.5012305379,0.9808333516,29.49729466,1.295725584,1.054990768,2.906370163,0.2469183631,0.3565970092,0.2469183631,0.124315411
R,l2init,0.001,0.001,6,46,0.95845,0.9991666675,0.9991666675,0.03999999911,0.03999999911,-0.327771008,0.7606257796,-1.072956085,0.2933333218,52.13020712,0,0,0.7001208663,0.3742066622,0.02292214707,0.9816666842,30.89917593,1.289014339,1.034655213,2.951286077,0.2569106481,0.3648982118,0.2569106481,0.1291897521
R,l2init,0.001,0.001,6,47,0.9614875,1,1,0.009999999776,0.009999999776,-0.3110490143,0.7532607913,-0.7706078887,0.3116666675,52.84731726,0,0,0.7063924074,0.3772281706,-0.2465526611,0.9808333516,30.89270184,1.282343388,1.073140979,2.868940592,0.2530874988,0.3616572629,0.2530874988,0.1270395438
R,l2init,0.001,0.001,6,48,0.9576395833,1,1,0.05999999866,0.05999999866,-0.3032937944,0.7028586268,-0.8806487918,0.3141666651,50.77531391,0,0,0.6714363694,0.3716737628,0.1786349714,0.9766666889,30.8490922,1.22242558,1.031893969,2.885667086,0.242032843,0.3501003564,0.242032843,0.1208794434
R,l2init,0.001,0.001,6,49,0.957075,1,1,0.1099999994,0.1099999994,-0.338814348,0.80738765,-1.91861248,0.2908333242,48.99199688,0,0,0.7090022564,0.3995344639,-0.3385925293,0.9733333588,31.23051513,1.346633315,1.03830111,2.90585947,0.2698172885,0.3777882975,0.2698172885,0.1358864488
R,l2init,0.001,0.001,6,50,0.9560270833,0.9991666675,0.9991666675,0.009999999776,0.009999999776,-0.300973475,0.7318821549,-0.6637012959,0.3308333457,50.61138305,0,0,0.7079831958,0.3764562011,0.3307050765,0.9791666865,30.40395388,1.285313606,1.073752284,2.875319481,0.2453451947,0.352860519,0.2453451947,0.1222954303
