step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
6000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.71338,3.73765,0.40512,0.504762,0,0.0507695,5.44459,0.00932476,4.44795,0.561149,1.78206,1.78206,0,0.486002,-1.2045,nan,0.176536,-1.43707,-0.719899,-0.848634,-0.880974,0.1965,0.2343,nan,nan
7000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.79037,3.87196,0.346556,0.495238,0,0.0658537,10.7812,0.00610817,4.53436,0.53645,1.86411,1.86411,0,0.370466,-1.12815,nan,0.195142,-1.36373,-0.636679,-0.713704,-0.740261,0.2245,0.2636,nan,nan
7000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.60206,3.47894,0.429078,0.476191,0,0.0507642,6.41021,0.00791927,4.46254,0.558519,1.79045,1.79045,0,0.48266,-1.3635,nan,0.179503,-1.60832,-0.803188,-1.05109,-1.14829,0.135,0.2178,nan,nan
8000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.68685,3.7157,0.436767,0.504762,0,0.0364327,6.05542,0.00601655,4.48206,0.585816,1.70702,1.70702,0,0.51128,-1.32252,nan,0.22542,-1.58692,-0.799305,-0.960871,-0.981221,0.1555,0.2161,nan,nan
8000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.57071,3.3206,0.393938,0.580952,0,0.170717,16.335,0.010451,4.5813,0.532073,1.87944,1.87944,0,0.574807,-1.34865,nan,0.220205,-1.66706,-0.731479,-0.956216,-0.970469,0.1695,0.2361,nan,nan
9000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.7031,3.81249,0.448735,0.504762,0,0.0672878,6.97597,0.00964566,4.31836,0.5805,1.72265,1.72265,0,0.479384,-1.34395,nan,0.232342,-1.68191,-0.785981,-0.95685,-0.974855,0.1555,0.2216,nan,nan
9000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.60204,3.40214,0.320357,0.476191,0,0.0464428,5.53879,0.00838502,4.66222,0.491287,2.03547,2.03547,0,0.442222,-1.45921,nan,0.194355,-1.80298,-0.827125,-1.0659,-1.20124,0.1165,0.2046,nan,nan
10000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.69925,3.64708,0.429197,0.542857,0,0.0293131,6.29013,0.00466017,4.3441,0.558623,1.79012,1.79012,0,0.437257,-1.41498,nan,0.189171,-1.66542,-0.794353,-0.86942,-0.873519,0.1905,0.2103,nan,nan
10000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.40899,2.71886,0.278611,0.447619,0,0.0355249,4.73205,0.0075073,4.6076,0.51855,1.92845,1.92845,0,0.467509,-1.62422,nan,0.143292,-1.83936,-0.911196,-1.14641,-1.21066,0.1115,0.1858,nan,nan
11000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.53311,3.38693,0.291325,0.485714,0,0.252763,25.8489,0.00977849,4.59319,0.443831,2.25311,2.25311,0,0.848355,-1.4159,nan,0.273108,-1.7321,-0.791126,-1.04232,-1.0734,0.133,0.2138,nan,nan
11000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.49783,2.98943,0.285855,0.428571,0,0.133737,12.3031,0.0108702,4.61218,0.51894,1.92701,1.92701,0,0.637553,-1.72774,nan,0.17736,-1.92475,-1.00985,-1.2428,-1.38572,0.081,0.1633,nan,nan
12000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.45911,3.13689,0.2684,0.533333,0,0.035187,4.37532,0.00804216,4.61427,0.516347,1.93668,1.93668,0,0.759762,-1.52352,nan,0.187643,-1.76521,-0.887656,-1.16096,-1.16622,0.1195,0.1965,nan,nan
12000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.43641,2.6654,0.236139,0.447619,0,0.00249773,0.547954,0.00455829,4.7198,0.446709,2.23859,2.23859,0,0.525718,-1.80664,nan,0.209932,-2.11344,-1.14022,-1.42181,-1.48201,0.069,0.1331,nan,nan
13000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.10666,2.62948,0.337169,0.457143,0,0.174008,21.4107,0.00812718,4.46978,0.608164,1.64429,1.64429,0,0.611527,-1.50805,nan,0.289966,-1.90334,-0.898005,-1.32236,-1.41239,0.0705,0.1987,nan,nan
13000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.15687,2.9441,0.249324,0.47619,0,0.220883,16.1561,0.0136718,4.65322,0.514036,1.94539,1.94539,0,0.76795,-1.79899,nan,0.269387,-2.19071,-1.07358,-1.52864,-1.53886,0.061,0.1568,nan,nan
14000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.06244,2.83055,0.295519,0.438095,0,0.228251,18.9938,0.0120171,4.42113,0.629656,1.58817,1.58817,0,0.64427,-1.56661,nan,0.240963,-1.93156,-0.944004,-1.42226,-1.47488,0.0645,0.1895,nan,nan
14000,B_w5_K10000_c0.0_lr0.01_s1,0.2,0,0,4.16256,3.07655,0.273612,0.466667,0,0.0173164,2.95621,0.00585762,4.62872,0.515464,1.94,1.80914,0.2,0.365742,-1.72484,-2.07778,0.234508,-2.07778,-0.889768,nan,-1.83969,0.0315,0.1578,1,nan
15000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,3.9283,2.38506,0.315691,0.438095,0,0.0337158,4.88046,0.00690832,4.38549,0.651814,1.53418,1.53418,0,0.58169,-1.62519,nan,0.3401,-1.95721,-0.954168,-1.40537,-1.55007,0.057,0.1875,nan,nan
15000,B_w5_K10000_c0.0_lr0.01_s1,0.2,0,0,4.24095,3.2297,0.276364,0.457143,0,0.0158966,2.74682,0.00578729,4.56528,0.531683,1.88082,1.76031,0.2,0.330253,-1.78524,-2.05062,0.176643,-2.05387,-0.898943,nan,-1.72645,0.0425,0.1599,1,1
16000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0,4.13473,2.8638,0.399971,0.428571,0,0.0239506,5.37067,0.00445951,4.31876,0.669168,1.49439,1.4091,0.2,0.406354,-1.70579,-2.06237,0.26103,-2.06237,-0.809258,nan,-1.74547,0.0415,0.1819,1,nan
16000,B_w5_K10000_c0.0_lr0.01_s1,0.2,0,0,4.30903,3.59729,0.304162,0.438095,0,0.0799407,8.43169,0.00948099,4.60886,0.508864,1.96516,1.85732,0.2,0.373853,-1.79254,-2.07281,0.159856,-2.07281,-0.85344,nan,-1.81466,0.036,0.1663,1,1
17000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0,4.07069,2.89759,0.40215,0.438095,0,0.0862038,15.9785,0.005395,4.34165,0.677344,1.47635,1.40707,0.2,0.468394,-1.75926,-2.11953,0.25628,-2.11953,-0.800941,nan,-1.98615,0.025,0.181,1,1
17000,B_w5_K10000_c0.0_lr0.01_s1,0.2,0,0,4.31604,3.32416,0.304593,0.466667,0,0.0349865,7.54222,0.00463876,4.46712,0.557718,1.79302,1.66773,0.2,0.311143,-1.8495,-2.05883,0.124245,-2.05883,-0.884812,nan,-1.72047,0.039,0.1607,1,1
18000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0,4.18856,3.27431,0.418778,0.419048,0,0.0707464,8.32326,0.00849984,4.38356,0.640502,1.56127,1.49789,0.2,0.767961,-1.74592,-2.12111,0.352771,-2.12111,-0.723143,nan,-1.95245,0.0275,0.1957,1,1
18000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.30768,3.06338,0.235747,0.485714,0,0.0871953,8.77846,0.00993288,4.63693,0.52007,1.92282,1.92282,0,0.473117,-1.87838,nan,0.181095,-2.11927,-1.01711,-1.41799,-1.5382,0.057,0.1616,nan,0
19000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0,3.846,2.48575,0.392154,0.47619,0,0.30642,28.6387,0.0106995,4.39876,0.607192,1.64692,1.59716,0.2,0.791575,-1.84568,-2.17633,0.333724,-2.27861,-0.821237,nan,-2.17749,0.014,0.1787,1,1
19000,B_w5_K10000_c0.0_lr0.01_s1,0.2,0,0,4.25015,3.03714,0.229441,0.514286,0,0.0203088,3.28782,0.00617697,4.71136,0.499142,2.00344,1.84054,0.2,0.413629,-1.94965,-2.09726,0.141821,-2.18119,-0.97937,nan,-1.69604,0.0375,0.1382,1,nan
20000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0,3.9578,2.83242,0.434652,0.428571,0,0.0274443,2.91611,0.00941126,4.2036,0.663342,1.50752,1.46442,0.2,0.445721,-1.91009,-2.20777,0.255963,-2.20777,-0.819474,nan,-2.43577,0.01,0.1753,1,1
20000,B_w5_K10000_c0.0_lr0.01_s1,0.2,0,0,4.23074,3.14299,0.282548,0.457143,0,0.00604018,0.670643,0.00900656,4.63249,0.525892,1.90153,1.75611,0.2,0.429417,-2.06685,-2.10529,0.180918,-2.28242,-1.07619,nan,-1.73505,0.0325,0.1184,1,1
21000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,4.11796,3.32261,0.35152,0.466667,0,0.00618264,1.04205,0.00593316,4.51791,0.567956,1.7607,1.69231,0.2,0.868136,-2.12311,-2.21223,0.220813,-2.38679,-1.05026,nan,-2.46097,0.009,0.1247,1,1
21000,B_w5_K10000_c0.0_lr0.01_s1,0.2,0,0,4.24684,3.20515,0.2485,0.457143,0,0.010828,1.34084,0.00807554,4.63046,0.525269,1.90379,1.76364,0.2,0.591702,-2.15533,-2.2138,0.176349,-2.44676,-1.17097,nan,-2.07855,0.014,0.0978,1,1
22000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.90026,2.4205,0.305716,0.495238,0,0.0346426,6.11514,0.00566506,4.58052,0.491753,2.03354,1.95831,0.2,0.647161,-2.11955,-2.21231,0.348868,-2.44476,-1.07131,nan,-2.46167,0.009,0.1241,1,1
22000,B_w5_K10000_c0.0_lr0.01_s1,0.2,0,0,4.34144,2.98317,0.256161,0.466667,0,0.00311072,0.707195,0.00439868,4.6583,0.492991,2.02843,1.84157,0.2,0.518575,-2.26842,-2.22313,0.170835,-2.53773,-1.37326,nan,-2.07862,0.0155,0.0725,1,1
23000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.62761,2.03106,0.226325,0.466667,0,0.0474566,9.84335,0.00482119,4.52327,0.417594,2.39467,2.31401,0.2,0.653109,-2.10748,-2.22879,0.346772,-2.47142,-1.03195,nan,-2.60761,0.006,0.132,1,1
23000,B_w5_K10000_c0.0_lr0.01_s1,0.4,0,0,4.41631,2.83848,0.266151,0.476191,0,0.00106385,0.496078,0.00214452,4.66832,0.481876,2.07522,1.92031,0.4,0.429209,-2.21685,-2.42307,0.183119,-2.60849,-1.41535,nan,-2.1102,0.014,0.0617,1,1
24000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.41762,1.59812,0.25677,0.47619,0,0.0253611,2.76802,0.00916218,4.49371,0.475397,2.10351,2.02605,0.2,0.728341,-2.15273,-2.23609,0.469987,-2.57987,-1.11791,nan,-2.67366,0.005,0.1205,1,1
24000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0,4.33404,2.63951,0.233318,0.457143,0,0.00729309,1.059,0.00688674,4.72697,0.441152,2.26679,1.64542,0.6,0.472987,-2.12021,-2.41201,0.211976,-2.65429,-1.24134,nan,-1.93394,0.023,0.0662,1,1
25000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,2.80526,1.22931,0.270387,0.466667,0,0.0101678,3.28429,0.0030959,4.39662,0.532683,1.87729,1.81294,0.2,0.498604,-2.20151,-2.23999,0.64249,-2.78773,-1.22685,nan,-2.71335,0.005,0.1144,1,1
25000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0.2,3.10943,1.33671,0.215898,0.447619,0,0.0028111,0.541388,0.0051924,4.60743,0.509211,1.96382,1.47647,0.6,0.419791,-2.02515,-2.47571,0.320783,-2.74484,-1.08683,nan,-2.39073,0.006,0.0751,1,1
26000,B_w5_K10000_c0.0_lr0.01_s0,0.4,0,0.2,3.17727,1.42472,0.240168,0.485714,0,0.0225916,3.08224,0.0073296,4.46439,0.453069,2.20717,1.85816,0.4,0.584698,-2.16679,-2.41932,0.545292,-2.73442,-1.10362,nan,-2.74289,0.005,0.106,1,1
26000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0,3.77057,2.07357,0.236331,0.457143,0,0.00222071,0.417574,0.00531812,4.67655,0.472765,2.11521,1.573,0.6,0.392942,-2.10842,-2.45922,0.250939,-2.74524,-1.11361,nan,-2.03088,0.019,0.0677,1,1
27000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.37032,1.79483,0.299632,0.457143,0,0.0392035,3.78658,0.0103533,4.43377,0.473631,2.11135,2.03624,0.2,0.813856,-2.23342,-2.2362,0.587901,-2.66472,-1.15441,nan,-2.66781,0.005,0.1234,1,0.5
27000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0,3.41341,1.5115,0.184285,0.447619,0,0.0190014,3.8814,0.00489551,4.68814,0.427527,2.33903,1.56179,0.6,0.36275,-2.0855,-2.46509,0.280157,-2.74929,-1.07041,nan,-2.01687,0.015,0.0714,1,1
28000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.84815,2.62974,0.282576,0.47619,0,0.0356043,7.97947,0.00446199,4.43696,0.45414,2.20196,2.13775,0.2,0.582701,-2.25621,-2.24089,0.502011,-2.69056,-1.03758,nan,-2.69419,0.005,0.1313,1,1
28000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0,3.21488,1.33352,0.16661,0.495238,0,0.00965759,1.75999,0.00548729,4.69593,0.419164,2.3857,1.49792,0.6,0.362799,-2.11251,-2.49093,0.287635,-2.75848,-1.13217,nan,-2.09639,0.0125,0.066,1,1
29000,B_w5_K10000_c0.0_lr0.01_s0,0.4,0,0.2,3.58622,2.51752,0.306823,0.514286,0,0.101858,14.4179,0.00706474,4.26356,0.562566,1.77757,1.50388,0.4,0.625358,-2.02675,-2.5318,0.579451,-2.82158,-0.803366,nan,-2.71224,0.005,0.1416,1,1
29000,B_w5_K10000_c0.0_lr0.01_s1,0.8,0,0,3.33082,1.27477,0.189171,0.466667,0,0.011139,1.72609,0.00645331,4.70235,0.441438,2.26533,1,0.8,0.36444,-2.03043,-2.4981,0.272197,-2.82518,-0.913992,nan,-2.21985,0.014,0.0556,1,1
30000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.34066,2.01583,0.309069,0.542857,0,0.28011,26.3668,0.0106236,4.21422,0.585502,1.70794,1.66216,0.2,0.687398,-2.30463,-2.24359,0.603322,-2.81927,-1.05886,nan,-2.72716,0.005,0.1372,1,0.5
30000,B_w5_K10000_c0.0_lr0.01_s1,0.8,0,0,3.53471,1.32118,0.195817,0.447619,0,0.00430887,2.0312,0.00212134,4.69747,0.434325,2.30243,1,0.8,0.309565,-2.15417,-2.48704,0.193049,-2.71727,-0.921222,nan,-1.88691,0.0215,0.0606,1,1
31000,B_w5_K10000_c0.0_lr0.01_s0,0.4,0,0.2,3.6346,2.31226,0.254843,0.52381,0,0.00641428,1.41466,0.00453416,4.49262,0.481921,2.07503,1.67682,0.4,0.565338,-2.46821,-2.56496,0.484293,-2.90008,-1.1784,nan,-2.70375,0.0045,0.0849,1,1
31000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0.2,3.76508,1.85118,0.213057,0.504762,0,0.00415892,1.03758,0.00400827,4.66696,0.411729,2.42878,1.54698,0.6,0.496167,-2.36175,-2.56781,0.163146,-2.78753,-1.2718,nan,-2.28409,0.0085,0.0587,1,0.75
32000,B_w5_K10000_c0.0_lr0.01_s0,0.4,0,0.2,3.9245,2.44492,0.221581,0.495238,0,0.00603508,1.39561,0.00432433,4.62982,0.431944,2.31511,2.11176,0.4,0.488028,-2.58281,-2.59224,0.448332,-3.04369,-1.32458,nan,-2.70414,0.004,0.0715,1,0.5
32000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0,4.3791,2.75726,0.220641,0.495238,0,0.00196581,0.622007,0.00316043,4.72213,0.395925,2.52573,1.66428,0.6,0.466827,-2.45666,-2.54622,0.134545,-2.75764,-1.43858,nan,-2.01563,0.017,0.0493,1,1
33000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.81304,2.10521,0.206481,0.466667,0,0.00579895,1.02455,0.00565998,4.64314,0.423246,2.36269,2.26875,0.2,0.825593,-2.65971,-2.2502,0.457299,-3.10305,-1.36473,nan,-2.77576,0.003,0.078,1,0.5
33000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0,3.89204,2.53291,0.238141,0.466667,0,0.00856835,2.68361,0.00319285,4.66228,0.456902,2.18865,1.64676,0.6,0.446002,-2.35039,-2.5688,0.178529,-2.79081,-1.20393,nan,-2.18458,0.0125,0.0643,1,1
34000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.92558,2.58145,0.177887,0.47619,0,0.076636,9.67454,0.00792141,4.6266,0.423578,2.36084,2.27603,0.2,0.502921,-2.6326,-2.24368,0.40387,-3.11563,-1.25137,nan,-2.6993,0.0045,0.0951,1,1
34000,B_w5_K10000_c0.0_lr0.01_s1,0.4,0,0,3.37616,1.59165,0.281437,0.504762,0,0.201195,14.2767,0.0140925,4.55567,0.549906,1.81849,1.56418,0.4,0.807277,-2.42477,-2.46791,0.262751,-2.77968,-1.23868,nan,-2.18658,0.012,0.0791,1,0.666667
35000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.83022,2.32396,0.213141,0.542857,0,0.014859,2.73523,0.00543248,4.6241,0.457576,2.18543,2.10601,0.2,0.522777,-2.63475,-2.24368,0.418351,-3.14195,-1.26761,nan,-2.6993,0.0045,0.0922,1,1
35000,B_w5_K10000_c0.0_lr0.01_s1,0.4,0,0,3.53154,2.20801,0.272463,0.52381,0,0.00549966,1.51861,0.00362151,4.53265,0.518935,1.92702,1.65909,0.4,0.401131,-2.44474,-2.47497,0.213625,-2.79571,-1.22932,nan,-2.19852,0.0105,0.0747,1,1
36000,B_w5_K10000_c0.0_lr0.01_s0,0.4,0,0.2,3.82767,2.45505,0.237155,0.47619,0,0.0230239,4.89414,0.00470438,4.53312,0.515253,1.9408,1.58797,0.4,0.43582,-2.50821,-2.70051,0.384547,-3.15177,-1.11614,nan,-2.75883,0.0035,0.0893,1,1
36000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0,3.4766,1.8529,0.236355,0.533333,0,0.00239944,0.237634,0.0100972,4.62261,0.497361,2.01061,1.48518,0.6,0.462599,-2.30257,-2.59848,0.231549,-2.85418,-1.08628,nan,-2.11865,0.013,0.071,1,1
37000,B_w5_K10000_c0.0_lr0.01_s0,0.4,0,0.2,4.04222,3.03466,0.232396,0.485714,0,0.00544066,1.32411,0.00410892,4.56544,0.500054,1.99978,1.59237,0.4,0.439684,-2.63071,-2.69784,0.36868,-3.15442,-1.21142,nan,-2.67497,0.005,0.0763,1,1
37000,B_w5_K10000_c0.0_lr0.01_s1,0.4,0,0,3.81133,2.31685,0.219806,0.495238,0,0.00654378,1.95319,0.00335031,4.68283,0.478328,2.09062,1.77086,0.4,0.469428,-2.52622,-2.47093,0.163686,-2.7382,-1.28204,nan,-2.09451,0.013,0.0679,1,0.666667
38000,B_w5_K10000_c0.0_lr0.01_s0,0.4,0,0.2,3.7663,2.42048,0.252686,0.514286,0,0.0308047,5.36213,0.00574487,4.37504,0.556262,1.79772,1.47676,0.4,0.434563,-2.58282,-2.71928,0.424418,-3.1801,-1.11076,nan,-2.86308,0.0025,0.0882,1,1
38000,B_w5_K10000_c0.0_lr0.01_s1,0.8,0,0,3.6544,1.48679,0.203379,0.504762,0,0.00503588,2.89682,0.00173841,4.71123,0.468856,2.13285,1,0.8,0.398988,-2.27903,-2.64784,0.237628,-2.87636,-1.02647,nan,-2.02478,0.018,0.0561,1,1
39000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.9372,2.8629,0.232918,0.466667,0,0.0129908,2.5881,0.00501944,4.43174,0.515053,1.94155,1.88746,0.2,0.387996,-2.75351,-2.26349,0.368506,-3.07795,-1.22603,nan,-2.92051,0.0025,0.0943,1,0.5
39000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0,3.61746,1.50126,0.201304,0.533333,0,0.00391122,1.74444,0.00224211,4.71314,0.446616,2.23906,1.46744,0.6,0.368376,-2.44113,-2.60863,0.262137,-2.91686,-1.21242,nan,-2.03668,0.0165,0.0673,1,0.75
40000,B_w5_K10000_c0.0_lr0.01_s0,0.2,0,0.2,3.88216,2.96051,0.229962,0.457143,0,0.193054,23.4078,0.00824742,4.33172,0.508222,1.96764,1.91683,0.2,0.57537,-2.76023,-2.26349,0.369783,-3.11823,-1.19894,nan,-2.92051,0.0025,0.0974,1,1
40000,B_w5_K10000_c0.0_lr0.01_s1,0.6,0,0,3.73572,2.01131,0.179077,0.52381,0,0.00937229,1.93402,0.00484602,4.7147,0.382813,2.61224,1.80028,0.6,0.416529,-2.50168,-2.62628,0.192632,-2.89504,-1.18555,nan,-2.06878,0.016,0.065,1,1
41000,B_w5_K10000_c0.0_lr0.01_s0,0.4,0,0.2,3.70119,2.39759,0.199194,0.466667,0,0.12708,12.6383,0.0100552,4.34953,0.52235,1.91442,1.57246,0.4,0.859843,-2.76895,-2.75384,0.416091,-3.24022,-1.21089,nan,-2.97601,0.0025,0.0765,1,1
41000,B_w5_K10000_c0.0_lr0.01_s1,0.4,0,0,3.52659,1.60552,0.162141,0.504762,0,0.0246374,3.74888,0.00657193,4.72642,0.385265,2.59561,2.11437,0.4,0.705239,-2.68662,-2.52201,0.202619,-2.88912,-1.43801,nan,-2.22725,0.011,0.0574,1,0.666667
42000,B_w5_K10000_c0.0_lr0.01_s0,0.6,0,0.2,3.96321,2.79353,0.173865,0.485714,0,0.011764,1.21698,0.00966661,4.57801,0.447546,2.23441,1.49059,0.6,0.68965,-2.8375,-2.90233,0.378734,-3.23158,-1.33095,nan,-2.9439,0.0025,0.0529,1,1
42000,B_w5_K10000_c0.0_lr0.01_s1,0.4,0,0,4.02514,1.98531,0.144123,0.504762,0,0.00642689,1.77443,0.00362196,4.75477,0.344975,2.89876,2.23833,0.4,0.813632,-2.6868,-2.47338,0.20752,-2.9094,-1.40914,nan,-2.03543,0.0165,0.0629,1,1
43000,B_w5_K10000_c0.0_lr0.01_s0,0.6,0,0.2,3.45521,1.58918,0.168141,0.504762,0,0.00734186,2.5235,0.00290939,4.58352,0.475185,2.10445,1.365,0.6,0.51848,-2.75229,-2.89171,0.437386,-3.24098,-1.21394,nan,-2.86848,0.003,0.0634,1,0.666667
43000,B_w5_K10000_c0.0_lr0.01_s1,0.4,0,0,4.20115,2.72026,0.161619,0.495238,0,0.0332053,8.68132,0.00382492,4.74016,0.371458,2.6921,2.09439,0.4,0.606442,-2.58416,-2.42064,0.160499,-2.7426,-1.20805,nan,-1.70904,0.034,0.0861,1,1
