step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
14000,B_w20_K10000_c0.0_lr0.01_s1,0.25,0,0,14.3937,6.00478,0.231291,0.497494,0,0.122649,15.5388,0.00789308,15.2701,0.383906,2.6048,2.42976,0.25,0.927453,-1.52661,-1.42019,0.243538,-2.06826,-1.01633,nan,-1.9714,0.021,0.130425,1,1
15000,B_w20_K10000_c0.0_lr0.01_s0,0.35,0,0,13.2219,5.39952,0.197081,0.493985,0,0.864178,61.5622,0.0140375,14.4433,0.322597,3.09984,2.80747,0.35,0.93041,-1.53815,-1.33978,0.328652,-2.03888,-1.06824,nan,-2.09236,0.016,0.118275,1,0.8
15000,B_w20_K10000_c0.0_lr0.01_s1,0.25,0,0,14.0487,6.12002,0.241741,0.487469,0,0.574911,62.8584,0.00914614,14.9639,0.384004,2.60414,2.43658,0.25,0.813792,-1.58989,-1.41658,0.24393,-2.07877,-1.04346,nan,-2.0024,0.0225,0.1287,1,1
16000,B_w20_K10000_c0.0_lr0.01_s0,0.3,0,0,14.5794,7.65031,0.206451,0.487469,0,0.264412,26.7778,0.00987429,14.7227,0.275089,3.63519,3.30958,0.3,0.669034,-1.63242,-1.3423,0.335593,-2.07532,-1.12292,nan,-1.88559,0.031,0.10965,1,0.714286
16000,B_w20_K10000_c0.0_lr0.01_s1,0.25,0,0,13.6675,5.56857,0.251386,0.493734,0,0.223941,26.1764,0.0085551,15.0394,0.432139,2.31407,2.17111,0.25,0.737002,-1.63135,-1.42624,0.248597,-2.07699,-1.08366,nan,-2.14095,0.014,0.1218,1,1
17000,B_w20_K10000_c0.0_lr0.01_s0,0.3,0,0,14.5931,7.07393,0.218953,0.487469,0,0.0198246,6.26512,0.00316428,14.8417,0.342475,2.91992,2.63392,0.3,0.344161,-1.66277,-1.43463,0.344263,-2.17971,-1.17501,nan,-2.00431,0.0245,0.101825,1,0.833333
17000,B_w20_K10000_c0.0_lr0.01_s1,0.45,0,0,13.1395,5.88284,0.238544,0.486717,0,0.393594,31.8575,0.0123548,14.3856,0.423372,2.36199,2.01419,0.45,0.882216,-1.61842,-1.60062,0.26032,-2.14223,-0.904723,nan,-2.21334,0.015,0.121075,1,1
18000,B_w20_K10000_c0.0_lr0.01_s0,0.35,0,0,13.8183,5.9898,0.222407,0.499499,0,0.020885,5.6338,0.00370708,14.5171,0.358491,2.78947,2.51284,0.35,0.434264,-1.73989,-1.3977,0.349656,-2.1721,-1.15856,nan,-2.00739,0.025,0.099075,1,1
18000,B_w20_K10000_c0.0_lr0.01_s1,0.4,0,0,13.6561,5.95202,0.236949,0.484461,0,0.152081,17.1079,0.00888954,14.5722,0.397497,2.51574,2.18659,0.4,0.867847,-1.70627,-1.59002,0.260806,-2.14737,-1.00365,nan,-2.2851,0.0115,0.111275,1,0.888889
19000,B_w20_K10000_c0.0_lr0.01_s0,0.4,0,0,13.9108,5.66903,0.218583,0.499248,0,0.0265378,4.2393,0.00625994,14.525,0.348209,2.87184,2.52608,0.4,0.472676,-1.76692,-1.49387,0.36561,-2.29508,-1.18493,nan,-2.02824,0.0195,0.088575,1,1
19000,B_w20_K10000_c0.0_lr0.01_s1,0.3,0,0.05,13.8126,6.17934,0.249104,0.488722,0,0.0787826,11.4266,0.00689467,14.8567,0.412735,2.42286,2.23583,0.3,0.786353,-1.76098,-1.52118,0.258627,-2.15462,-1.1116,nan,-2.34886,0.007,0.1077,1,0.75
20000,B_w20_K10000_c0.0_lr0.01_s0,0.45,0,0,13.536,5.68955,0.222379,0.504511,0,0.119192,12.9054,0.00923584,14.414,0.334854,2.98638,2.61707,0.45,0.527125,-1.74076,-1.54679,0.372642,-2.38179,-1.10887,nan,-2.08598,0.0165,0.0958,1,1
20000,B_w20_K10000_c0.0_lr0.01_s1,0.3,0,0.05,13.437,5.6872,0.25213,0.487218,0,1.42389,129.527,0.010993,14.5368,0.416773,2.39939,2.26055,0.3,1.23286,-1.73226,-1.51527,0.299999,-2.16778,-0.984054,nan,-2.37281,0.0075,0.127825,1,0.833333
21000,B_w20_K10000_c0.0_lr0.01_s0,0.45,0,0,14.0012,6.17477,0.200653,0.492481,0,0.215064,20.6608,0.0104093,14.712,0.249482,4.00831,3.4805,0.45,0.784506,-1.78811,-1.58576,0.416994,-2.53427,-1.16219,nan,-2.1376,0.016,0.086975,1,0.888889
21000,B_w20_K10000_c0.0_lr0.01_s1,0.35,0,0.05,14.3276,7.24131,0.238164,0.498246,0,0.0324975,6.96647,0.00466485,14.7987,0.370196,2.70127,2.45744,0.35,0.438763,-1.85305,-1.59361,0.305531,-2.34624,-1.08727,nan,-2.3074,0.0095,0.101,1,1
22000,B_w20_K10000_c0.0_lr0.01_s0,0.55,0,0,13.24,6.07302,0.19368,0.498998,0,0.0332136,5.79853,0.00572793,14.8832,0.226931,4.40662,3.97953,0.55,0.493113,-1.82608,-1.69682,0.409926,-2.66005,-1.14801,nan,-2.17269,0.013,0.0773,1,1
22000,B_w20_K10000_c0.0_lr0.01_s1,0.4,0,0.05,14.8692,8.943,0.23838,0.506516,0,0.0281447,4.17022,0.00674896,14.8746,0.334161,2.99257,2.60215,0.4,0.58202,-1.94061,-1.66558,0.306668,-2.36988,-1.17239,nan,-2.27636,0.0085,0.0838,1,1
23000,B_w20_K10000_c0.0_lr0.01_s0,0.45,0,0,13.2695,5.20904,0.189917,0.496241,0,0.0888362,8.13399,0.0109216,15.154,0.201028,4.97443,4.59524,0.45,0.841004,-1.87463,-1.64452,0.413598,-2.6711,-1.2502,nan,-2.1989,0.0135,0.077075,1,0.818182
23000,B_w20_K10000_c0.0_lr0.01_s1,0.4,0,0,14.7086,8.05316,0.231015,0.494486,0,0.0688089,8.0535,0.00854398,14.8309,0.30884,3.23792,2.81755,0.4,0.541874,-1.98726,-1.67009,0.311135,-2.38543,-1.22153,nan,-2.38523,0.011,0.078025,1,1
24000,B_w20_K10000_c0.0_lr0.01_s0,0.5,0,0,12.9419,5.32916,0.194607,0.500501,0,0.0165671,3.83313,0.00432209,14.8316,0.217434,4.59909,3.65314,0.5,0.550228,-1.86781,-1.72117,0.415964,-2.69708,-1.22694,nan,-2.24522,0.0125,0.07215,1,0.888889
24000,B_w20_K10000_c0.0_lr0.01_s1,0.3,0,0.1,14.371,6.54793,0.228409,0.48797,0,0.0131201,2.49477,0.00525906,14.8415,0.320308,3.122,2.88296,0.3,0.337098,-2.01158,-1.5814,0.333152,-2.48553,-1.31369,nan,-2.42334,0.0095,0.074475,1,0.75
25000,B_w20_K10000_c0.0_lr0.01_s0,0.55,0,0,12.3144,3.94219,0.199501,0.496491,0,0.0828426,14.1151,0.00586909,14.6154,0.259925,3.84726,2.95759,0.55,0.495374,-1.94191,-1.73412,0.423935,-2.74079,-1.20232,nan,-2.28004,0.0105,0.0704,1,1
25000,B_w20_K10000_c0.0_lr0.01_s1,0.4,0,0.1,13.1948,5.86464,0.217803,0.490977,0,0.0246121,5.87938,0.00418617,14.6002,0.316421,3.16035,2.85124,0.4,0.344453,-2.01912,-1.70354,0.334277,-2.45025,-1.24776,nan,-2.49928,0.005,0.078425,1,1
26000,B_w20_K10000_c0.0_lr0.01_s0,0.55,0,0.05,12.9043,4.37115,0.201202,0.5,0,0.0211645,5.03723,0.00420162,14.7378,0.2812,3.55619,2.72289,0.55,0.578194,-1.92058,-1.78497,0.428112,-2.74035,-1.19209,nan,-2.35147,0.009,0.070575,1,0.909091
26000,B_w20_K10000_c0.0_lr0.01_s1,0.35,0,0.15,13.4558,5.58328,0.212966,0.492982,0,0.0158288,3.96142,0.00399574,14.5543,0.32279,3.09799,2.88575,0.35,0.363032,-2.03835,-1.68817,0.350601,-2.4663,-1.30423,nan,-2.46955,0.0055,0.075325,1,0.875
27000,B_w20_K10000_c0.0_lr0.01_s0,0.55,0,0.05,13.215,5.43923,0.202279,0.491479,0,0.0129687,2.76215,0.00469515,14.7847,0.252342,3.96288,2.99702,0.55,0.454184,-1.95636,-1.79015,0.418583,-2.74771,-1.2316,nan,-2.508,0.004,0.06565,1,1
27000,B_w20_K10000_c0.0_lr0.01_s1,0.45,0,0.15,12.5943,5.1017,0.21863,0.489223,0,0.0532436,6.99605,0.00761053,14.5151,0.359812,2.77923,2.37257,0.45,0.361603,-2.02757,-1.80304,0.361137,-2.47955,-1.24274,nan,-2.65343,0.0035,0.076,1,1
28000,B_w20_K10000_c0.0_lr0.01_s0,0.5,0,0.1,13.0158,6.09539,0.197151,0.497744,0,0.0208138,5.26636,0.00395222,14.6315,0.25433,3.9319,3.0761,0.5,0.432691,-1.97237,-1.80947,0.424649,-2.76907,-1.24499,nan,-2.49605,0.004,0.06515,1,0.818182
28000,B_w20_K10000_c0.0_lr0.01_s1,0.45,0,0.2,13.3357,5.87413,0.229946,0.489724,0,0.0285556,6.80382,0.004197,14.8228,0.374862,2.66765,2.33356,0.45,0.287704,-2.13551,-1.80129,0.361038,-2.56683,-1.29414,nan,-2.5429,0.005,0.069275,1,0.888889
29000,B_w20_K10000_c0.0_lr0.01_s0,0.6,0,0.05,12.3524,4.57771,0.201047,0.498747,0,0.0207597,6.00308,0.00345818,14.7479,0.297308,3.36351,2.51786,0.6,0.373513,-1.93923,-1.87985,0.446617,-2.77087,-1.12671,nan,-2.52355,0.004,0.070225,1,0.9
29000,B_w20_K10000_c0.0_lr0.01_s1,0.45,0,0.25,12.9042,4.81715,0.233154,0.492732,0,0.106045,13.6456,0.00777137,14.6882,0.3621,2.76167,2.44433,0.45,0.482564,-2.15889,-1.80248,0.369684,-2.59006,-1.28835,nan,-2.45204,0.0075,0.06975,1,1
30000,B_w20_K10000_c0.0_lr0.01_s0,0.6,0,0.15,11.4648,3.97596,0.208588,0.501754,0,0.0790739,10.5477,0.00749679,14.7274,0.324943,3.07746,2.34186,0.6,0.494065,-1.98347,-1.90054,0.441237,-2.78761,-1.18686,nan,-2.57723,0.0035,0.06185,1,0.916667
30000,B_w20_K10000_c0.0_lr0.01_s1,0.5,0,0.2,12.4203,5.00618,0.231585,0.503759,0,0.172167,16.3113,0.0105551,14.7726,0.351659,2.84367,2.40277,0.5,0.631405,-2.15982,-1.86247,0.367385,-2.65949,-1.26757,nan,-2.98125,0.001,0.0687,1,1
31000,B_w20_K10000_c0.0_lr0.01_s0,0.55,0,0.2,12.7286,5.2438,0.19957,0.502005,0,0.0152343,2.49919,0.00609567,14.968,0.270727,3.69376,2.89278,0.55,0.530255,-2.10552,-1.87388,0.44951,-2.81654,-1.32332,nan,-2.63081,0.0015,0.052475,1,0.833333
31000,B_w20_K10000_c0.0_lr0.01_s1,0.55,0,0.25,12.8408,5.47529,0.216693,0.501003,0.00526316,0.0283623,5.54128,0.00511837,14.7929,0.293136,3.41138,2.79704,0.55,0.670491,-2.18851,-1.94231,0.3829,-2.68501,-1.33003,nan,-3.21589,0,0.05815,1,1
32000,B_w20_K10000_c0.0_lr0.01_s0,0.7,0,0.15,12.9192,5.95584,0.194486,0.502506,0,0.0183801,4.04272,0.00454646,14.9779,0.254482,3.92954,2.72633,0.7,0.531844,-2.19884,-1.93018,0.454359,-2.822,-1.26121,nan,-2.91537,0.0005,0.046825,1,1
32000,B_w20_K10000_c0.0_lr0.01_s1,0.7,0,0.25,12.65,4.86315,0.211942,0.501253,0,0.00696327,2.22355,0.0031316,14.8002,0.274109,3.64818,2.4934,0.7,0.61837,-2.28807,-2.00134,0.394316,-2.70179,-1.2822,nan,-3.2659,0,0.049275,1,1
33000,B_w20_K10000_c0.0_lr0.01_s0,0.55,0,0.2,12.4402,4.41176,0.188189,0.503509,0,0.0205476,4.57289,0.00449335,15.0749,0.261809,3.81957,2.92266,0.55,0.395494,-2.16093,-1.90374,0.452355,-2.82744,-1.37614,nan,-2.98231,0.0005,0.045675,1,0.785714
33000,B_w20_K10000_c0.0_lr0.01_s1,0.65,0,0.2,11.2104,4.28277,0.219164,0.500251,0.00526316,0.056375,11.1806,0.00504222,14.2255,0.296303,3.37493,2.58181,0.65,0.514802,-2.24349,-1.96136,0.388584,-2.56447,-1.17494,nan,-3.2659,0,0.0615,1,0.857143
34000,B_w20_K10000_c0.0_lr0.01_s0,0.6,0,0.25,11.1373,3.50496,0.187468,0.506516,0,0.024378,6.23147,0.00391208,14.9036,0.266753,3.74879,2.75866,0.6,0.347913,-2.15108,-1.93477,0.449053,-2.8282,-1.31621,nan,-3.05135,0.0005,0.0474,1,1
34000,B_w20_K10000_c0.0_lr0.01_s1,0.7,0,0.2,10.8596,3.89592,0.201722,0.48797,0,0.0173407,4.37728,0.00396152,14.4284,0.308758,3.23878,2.21289,0.7,0.42668,-2.3185,-1.98219,0.414147,-2.71601,-1.16659,nan,-3.2659,0,0.0596,1,1
35000,B_w20_K10000_c0.0_lr0.01_s0,0.65,0,0.25,10.9204,3.03899,0.191186,0.505764,0,0.0067366,2.30098,0.0029277,14.5938,0.271544,3.68265,2.64914,0.65,0.293629,-2.23934,-1.92733,0.456743,-2.8265,-1.32658,nan,-3.05135,0.0005,0.04415,1,1
35000,B_w20_K10000_c0.0_lr0.01_s1,0.65,0,0.2,10.6335,3.60768,0.206528,0.496241,0,0.0121607,2.89773,0.00419662,14.5375,0.347451,2.8781,2.00897,0.65,0.407996,-2.2103,-2.07439,0.436175,-2.72877,-1.24998,nan,-3.15239,0,0.053775,1,0.928571
36000,B_w20_K10000_c0.0_lr0.01_s0,0.75,0,0.2,10.1405,2.06095,0.194145,0.507018,0,0.0344182,4.6562,0.00739192,14.5308,0.316222,3.16233,1.84482,0.75,0.329115,-2.1622,-2.01399,0.470975,-2.81977,-1.2742,nan,-3.05135,0.0005,0.0414,1,0.923077
36000,B_w20_K10000_c0.0_lr0.01_s1,0.65,0,0.2,11.0529,3.7147,0.215534,0.493484,0,0.0132246,3.07908,0.00429497,14.5183,0.339001,2.94985,2.05449,0.65,0.506086,-2.21452,-2.0784,0.431643,-2.76562,-1.2448,nan,-3.15239,0,0.052325,1,1
37000,B_w20_K10000_c0.0_lr0.01_s0,0.65,0,0.2,9.98689,2.64813,0.195069,0.508521,0,0.0101882,2.36768,0.00430304,14.4933,0.33074,3.02352,2.02425,0.65,0.272334,-2.02973,-2.04861,0.475404,-2.8367,-1.28389,nan,-3.03728,0.0005,0.04885,1,0.866667
37000,B_w20_K10000_c0.0_lr0.01_s1,0.55,0,0.25,11.5984,4.37889,0.215351,0.491228,0,0.0248512,9.44532,0.00263106,14.1802,0.344478,2.90295,2.19836,0.55,0.458458,-2.1712,-2.07847,0.433507,-2.76746,-1.27713,nan,-3.15239,0,0.059425,1,0.846154
38000,B_w20_K10000_c0.0_lr0.01_s0,0.65,0,0.2,10.2896,2.77993,0.195255,0.510777,0,0.00483337,0.883762,0.00546908,14.5885,0.315708,3.16748,2.15738,0.65,0.292988,-2.07252,-2.05465,0.481975,-2.82625,-1.32505,nan,-3.05892,0.0005,0.0441,1,1
38000,B_w20_K10000_c0.0_lr0.01_s1,0.6,0,0.25,11.8052,4.86557,0.220512,0.485714,0,0.0807194,15.0292,0.00537084,14.3238,0.351568,2.8444,2.11477,0.6,0.445839,-2.07613,-2.11626,0.439551,-2.78899,-1.11252,nan,-3.15239,0,0.068225,1,0.909091
39000,B_w20_K10000_c0.0_lr0.01_s0,0.75,0,0.25,10.3476,2.94004,0.195384,0.506015,0,0.0414497,4.00461,0.0103505,14.4241,0.31897,3.1351,1.7625,0.75,0.516242,-1.95111,-2.09425,0.476425,-2.83634,-1.2377,nan,-3.05892,0.0005,0.04475,1,1
39000,B_w20_K10000_c0.0_lr0.01_s1,0.6,0,0.15,12.9381,6.59361,0.214593,0.492481,0,0.0227913,5.95739,0.00382573,14.8568,0.317492,3.14969,2.27375,0.6,0.435052,-2.06746,-2.19686,0.471817,-2.9645,-1.07011,nan,-2.80102,0.0015,0.071,1,0.916667
40000,B_w20_K10000_c0.0_lr0.01_s0,0.75,0,0.2,10.5388,2.52383,0.204169,0.506266,0,0.0402615,7.89067,0.00510242,14.184,0.335709,2.97877,1.72191,0.75,0.40242,-1.93784,-2.10038,0.494505,-2.80758,-1.1673,nan,-2.98132,0.0005,0.0466,1,1
40000,B_w20_K10000_c0.0_lr0.01_s1,0.55,0,0.1,13.1448,6.71437,0.206743,0.495489,0,0.0485284,11.9681,0.00405483,15.1658,0.311198,3.21339,2.48586,0.55,0.433151,-2.20217,-2.12078,0.470872,-2.95042,-1.13559,nan,-2.80102,0.0015,0.07225,1,0.916667
41000,B_w20_K10000_c0.0_lr0.01_s0,0.75,0,0.4,10.9207,3.50173,0.198955,0.507769,0,0.0111495,3.48707,0.00319739,14.6043,0.288977,3.46048,2.0841,0.75,0.821944,-2.09073,-2.09068,0.489949,-2.85235,-1.21595,nan,-2.76408,0.001,0.041,1,0.933333
41000,B_w20_K10000_c0.0_lr0.01_s1,0.6,0,0.15,13.7647,7.25233,0.207217,0.492732,0,0.0361099,6.58549,0.00548325,15.2668,0.271239,3.68679,2.58886,0.6,1.0626,-2.19461,-2.20537,0.490626,-3.02815,-1.17297,nan,-2.51633,0.004,0.0634,1,1
42000,B_w20_K10000_c0.0_lr0.01_s0,0.75,0,0.4,9.99674,3.08183,0.193754,0.498496,0,0.019943,4.44449,0.00448714,14.6335,0.298445,3.3507,1.99775,0.75,0.797475,-2.11326,-2.10523,0.496336,-2.87413,-1.18926,nan,-2.96207,0.0005,0.040825,1,1
42000,B_w20_K10000_c0.0_lr0.01_s1,0.5,0,0.1,13.6135,4.38104,0.207651,0.498496,0,0.12595,12.9708,0.00971027,15.2558,0.245034,4.08107,3.35611,0.5,1.20923,-2.31055,-2.09988,0.470676,-2.90009,-1.26616,nan,-2.67564,0.0015,0.065675,1,0.833333
43000,B_w20_K10000_c0.0_lr0.01_s0,0.7,0,0.3,10.0348,4.29507,0.190007,0.505764,0,0.0544568,13.3516,0.00407867,14.5953,0.286304,3.49279,2.39526,0.7,0.584699,-2.05202,-2.09487,0.497342,-2.8576,-1.03656,nan,-2.96653,0.0005,0.055525,1,0.933333
43000,B_w20_K10000_c0.0_lr0.01_s1,0.35,0,0.05,13.5454,4.27613,0.21218,0.499749,0,0.0827278,13.3538,0.00619508,15.0648,0.279669,3.57566,3.04045,0.35,0.746419,-2.14701,-2.30304,0.458584,-2.84543,-1.33067,nan,-2.98942,0.001,0.071475,1,0.7
