arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA3u,9,0.001,1,none,0.9753708333,1,1,0,0,-0.4571436048,1.481634974,-4.532960415,0.3853146732,73.24629462,0,0,1.753783822,1.400196075,-0.1388074607,0.9382842779,38.22903017,3.283799171,2.092005014,3.209630728,2.088182211,0.9892396927,3.168086529,0,3,2.205174446,1.826871872,2.731928349,0,3
SWA3u,9,0.001,2,none,0.9644083333,1,1,0,0,-3.863513947,2.600410938,-9.601458549,0.02695067413,60.86085508,0,0,-0.1177048758,2.253628016,-2.476177454,0.5220146179,64.69594263,5.704023361,3.697334051,6.685902596,1.186363459,0.6932170391,1.87370646,0,3,1.366975546,0.96870929,1.980314732,0,3
SWA3u,9,0.001,3,none,0.95710625,1,1,0,0,-5.687996387,3.179789305,-9.709214211,-0.009238845669,52.12405238,0,0,0.5604652166,1.390743136,-8.674422264,0.7750421166,50.80350067,7.872471333,5.314308167,8.896028519,0.9681801796,0.5325027704,2.479369402,0,3,2.200877428,0.5506988168,5.053874969,0,3
SWA3u,9,0.001,4,none,0.9621395833,1,1,0,0,-7.340661526,3.759062052,-13.26270008,-0.01471142005,54.53263082,0,0,0.3185033798,1.395872712,-3.70209074,0.6756047606,56.84001489,9.39160347,6.293366432,10.83209229,0.8212231398,0.5134730339,1.565912724,0,3,2.203826427,0.5599982738,4.102525711,0,3
SWA3u,9,0.001,5,none,0.9553875,1,1,0,0,-9.219120979,4.527801991,-17.71842766,-0.01639329828,29.03491322,0,0,-1.126721621,2.857648134,-13.1817522,0.3656483889,51.99242626,11.01899338,7.479275227,12.02709579,0.6681884527,0.3348166347,1.603316545,0,3,1.080002546,0.3085870445,3.166763783,0,3
SWA3u,9,0.001,6,none,0.94095,1,1,0,0,-10.80110741,5.133549213,-26.13930321,-0.01864392683,17.51435799,0,0,-4.602203846,3.363713741,-26.37120056,0.07776071876,40.22582464,12.76966763,7.939811707,13.00110722,0.5972359776,0.238270998,1.105436683,0,3,0.9200190306,0.2245191634,3.673305035,0,3
SWA3u,9,0.001,7,none,0.9377020833,1,1,0,0,-12.28923225,5.678800106,-29.24505806,-0.0183638297,18.49134494,0,0,-5.838917732,3.263320208,-33.39099503,0.01838845573,42.37427363,14.37066269,8.407793045,14.40701199,0.5437927246,0.2688475251,1.054918766,0,3,0.9260338545,0.2012012899,2.894728661,0,3
SWA3u,9,0.001,8,none,0.9097895833,1,1,0,0,-12.75755024,6.357795715,-22.39522743,-0.01827004179,25.80892602,0,0,-4.037682533,2.818362951,-30.57176399,0.00902704522,57.8186299,16.85100174,9.53978157,21.43758202,0.4880445004,0.208875373,0.9123637676,0,3,1.090338707,0.2367020845,3.111350298,0,3
SWA3u,9,0.001,9,none,0.8067895833,1,1,0,0,-13.08807468,6.231115341,-32.32447815,-0.01619942486,34.61220215,0,0,-3.068190575,1.707161307,-13.93259144,-0.00990103092,61.04644812,19.0868721,10.70024395,38.43996048,0.5003772378,0.2229913175,1.358640075,0,3,1.814598322,0.4684609175,3.149080038,0,3
SWA3u,9,0.001,10,none,0.7929854167,0.8483333588,0.8483333588,0,0,-13.04631519,6.43755722,-40.50697708,-0.01506563649,20.50216899,0,0,-4.508653164,1.799991846,-18.30485725,-0.006608471274,34.80003861,21.29018021,11.25225735,51.8837738,0.4812908769,0.2104104459,1.171243906,0,3,1.750061035,0.4764524996,2.547516823,0,3
SWA3u,9,0.001,11,none,0.80365,0.9975000024,0.9975000024,0,0,-13.20867634,6.561484337,-39.66435242,-0.01458941028,21.05426274,0,0,-3.943375349,1.795935035,-9.281235695,-0.01316100638,48.05055065,22.62571144,11.81716537,61.10404205,0.4708957076,0.207579419,0.9843230247,0,3,1.692322254,0.7854589224,2.787927628,0,3
SWA3u,9,0.001,12,none,0.7944020833,1,1,0,0,-13.53926849,6.519874096,-38.37532043,-0.01511360984,17.39975394,0,0,-4.447480679,1.928194046,-12.99042225,-0.01217518747,80.7453441,23.65516853,12.39284229,70.98722076,0.4705207944,0.2088333368,1.033521414,0,3,1.590391159,0.5141646862,2.615401506,0,3
SWA3u,9,0.001,13,none,0.771475,0.8050000072,0.8050000072,0,0,-13.7104187,6.656428337,-47.82938385,-0.01590167359,8.404677687,0,0,-7.41691637,2.243436337,-12.88887024,-0.004093694035,41.87692388,24.91990089,12.94981289,78.47875214,0.4593763053,0.1817639768,0.7846013904,0,3,1.417036057,0.6177909374,2.230988264,0,3
SWA3u,9,0.001,14,none,0.7907104167,0.9766666889,0.9766666889,0,0,-14.56881809,7.065114021,-43.54253769,-0.01601904817,8.251725515,0,0,-7.045014858,2.515051365,-15.43553829,-0.007983616553,47.81986892,26.22039604,13.51341438,85.55054474,0.4364702702,0.1891423166,0.7142367363,0,3,1.211236954,0.6413819194,2.241626263,0,3
SWA3u,9,0.001,15,none,0.8061520833,0.9958333373,0.9958333373,0,0,-14.92509937,7.271018505,-37.234375,-0.01520137582,7.395322763,0,0,-8.046225548,2.845865965,-18.1766243,-0.00930775702,71.89706515,27.23761177,14.32960033,92.27798462,0.4245508909,0.2088521421,0.8564469814,0,3,1.072455645,0.4738214016,1.70758462,0,3
SWA3u,9,0.001,16,none,0.7717729167,0.9775000215,0.9775000215,0,0,-14.29402828,7.073825836,-30.04112053,-0.01422101632,6.092713292,0,0,-8.845788956,3.157655478,-28.19064713,-0.009008576162,66.19000253,28.41232109,15.29316616,97.17295074,0.4365861416,0.1904390454,0.7492883801,0,3,0.9772176147,0.3273719251,1.836838245,0,3
SWA3u,9,0.001,17,none,0.7669458333,0.9666666389,0.9666666389,0,0,-15.32729816,7.325438023,-31.01739502,-0.01502435654,5.33683592,0,0,-9.581465721,3.337453604,-46.02450562,-0.007494897116,72.17804334,29.47470665,15.71642113,101.6317062,0.4196774364,0.1672606915,0.7497820854,0,3,0.9202251434,0.2429182827,1.496657848,0,3
SWA3u,9,0.001,18,none,0.7481541667,0.9458333254,0.9458333254,0,0,-14.99798679,7.404536247,-41.61761856,-0.0147349434,4.503957517,0,0,-10.99892807,3.80974555,-90.35928345,-0.008610635996,54.62004064,30.28178024,16.41212463,104.9310074,0.4175434113,0.1259351969,0.7038499117,0,3,0.8038015366,0.1022746414,1.46401763,0,3
SWA3u,9,0.001,19,none,0.7488958333,0.9674999714,0.9674999714,0,0,-15.400033,7.51674509,-43.54853058,-0.0136261778,4.130309442,0,0,-11.37063694,4.252042294,-128.8622894,-0.01017213147,78.48498965,31.60514259,17.26891899,108.8894196,0.4093276262,0.111836955,0.6763055325,0,3,0.7278394699,0.07731259614,1.264409184,0,3
SWA3u,9,0.001,20,none,0.6929395833,0.9049999714,0.9049999714,0,0,-16.02108574,7.862380028,-44.2172699,-0.0130774295,3.445092437,0,0,-12.99909401,4.647663116,-147.1640472,-0.0081817545,72.71124344,32.74065399,18.07640076,111.3500366,0.3921740651,0.08952698112,0.7873134613,0,3,0.6486726999,0.06911572069,1.157375813,0,3
SWA3u,9,0.001,21,none,0.6901645833,0.8983333111,0.8983333111,0,0,-17.18762016,8.140323639,-44.07458878,-0.01309433579,2.791133161,0,0,-15.80482292,5.29664135,-132.8432159,-0.00761212036,71.28710698,33.94187546,19.05841446,114.1525345,0.3795031905,0.07065108418,0.7726404667,0,3,0.568988204,0.06761035323,0.8846231699,0,3
SWA3u,9,0.001,22,none,0.6557166667,0.8650000095,0.8650000095,0,0,-17.11704254,8.273212433,-43.10253525,-0.0135571165,2.412141991,0,0,-15.66929245,5.309413433,-396.2641296,-0.007558227982,65.9796915,34.65655518,19.85022354,115.7168121,0.3734792173,0.06126960367,0.6875182986,0,3,0.5768190026,0.02476989292,0.9283241034,0,3
SWA3u,9,0.001,23,none,0.6709479167,0.8349999785,0.8349999785,0,0,-18.48710823,8.754182816,-34.71333694,-0.01347304322,2.123678329,0,0,-17.75608826,6.062857151,-554.6730347,-0.005948513746,51.60155818,35.46992874,20.45075607,117.3879013,0.3523918092,0.05226534605,0.5452506542,0,3,0.5056852102,0.01846387424,0.863286674,0,3
SWA3u,9,0.001,24,none,0.6095520833,0.7783333063,0.7783333063,0,0,-19.21406174,8.993865013,-37.40486145,-0.01355292462,1.651021004,0,0,-18.95315361,5.845051289,-1288.045044,-0.004769205581,50.99179541,37.15549088,21.33425522,119.2505493,0.3423702121,0.03620682284,0.4975842237,0,3,0.5311545134,0.009035632946,0.7784366608,0,3
SWA3u,9,0.001,25,none,0.6128604167,0.7708333135,0.7708333135,0,0,-19.6346035,9.842668533,-37.03119278,-0.01400332246,1.649635976,0,0,-27.46219635,8.448777199,-1317.083252,-0.003751174547,31.69816884,38.00520325,22.06777954,120.8125916,0.3130335808,0.03132200986,0.5228524804,0,3,0.3662409186,0.008820177987,0.6280081868,0,3
SWA3u,9,0.001,26,none,0.6211333333,0.7241666913,0.7241666913,0,0,-21.04513931,9.93391037,-48.46884918,-0.01231829915,1.681003577,0,0,-35.03930664,11.43037605,-1303.392822,-0.002909264062,25.84927421,39.29169083,22.93102455,120.9532471,0.3096277714,0.02909455076,0.4913062453,0,3,0.2705043554,0.00903679058,0.5431460142,0,3
SWA3u,9,0.001,27,none,0.60475,0.7483333349,0.7483333349,0,0,-21.29506302,10.23022366,-43.99317551,-0.01053010859,1.729986915,0,0,-59.78994751,15.57361507,-1666.305542,-0.002289798344,27.02508765,40.30587006,23.16590691,121.7165985,0.3028891087,0.02585652843,0.4687912166,0,3,0.1910285354,0.006788114086,0.3907790184,0,3
SWA3u,9,0.001,28,none,0.5716479167,0.7341666818,0.7341666818,0,0,-22.66322136,10.54982185,-52.42942429,-0.01139391586,1.624484299,0,0,-49.30710602,14.24864006,-1504.481689,-0.001837722026,28.85374987,42.41054153,24.12176323,120.8454742,0.2908371091,0.02485241741,0.4440986514,0,3,0.2117264867,0.007678324822,0.408123225,0,3
SWA3u,9,0.001,29,none,0.55735625,0.7341666818,0.7341666818,0,0,-25.1349411,11.179739,-52.16543961,-0.01145192701,1.470296573,0,0,-42.64520264,12.76279736,-2450.246582,-0.002531572245,32.90844549,43.45387268,25.0923233,119.8680649,0.2756271064,0.02050511166,0.434507966,0,3,0.2340935469,0.004874164239,0.4564541578,0,3
SWA3u,9,0.001,30,none,0.5847604167,0.6999999881,0.6999999881,0,0,-25.43632317,11.8668251,-46.87614822,-0.01154270954,1.508523127,0,0,-88.8440094,21.41750717,-2698.79541,-0.0008937056991,30.22021632,44.15120697,26.00305557,118.9479904,0.2596622705,0.01943803951,0.4236978889,0,3,0.1323586404,0.004514364991,0.3572076261,0,3
SWA3u,9,0.001,31,none,0.5598541667,0.7300000191,0.7300000191,0,0,-25.89757729,12.12902737,-53.4999733,-0.0112668341,1.444654743,0,0,-263.7210083,67.55560303,-4576.255859,-0.001297756447,21.42002392,46.06380844,26.7977047,118.8693542,0.255330801,0.01615090668,0.3842807114,0,3,0.04387135431,0.002671747236,0.2904759645,0,3
SWA3u,9,0.001,32,none,0.5946020833,0.7108333111,0.7108333111,0,0,-26.43812561,12.81646347,-68.26977539,-0.008148998022,1.841276585,0,0,-479.5743713,114.4689941,-2349.381836,-0.0006466094637,35.61044161,48.72929382,27.17843056,120.3100815,0.2399378717,0.01965691149,0.382416904,0,3,0.02644205093,0.005154396873,0.2026589811,0,3
SWA3u,9,0.001,33,none,0.5640958333,0.7366666794,0.7366666794,0,0,-27.93839455,13.09624481,-66.05955505,-0.009150158614,1.663026181,0,0,-230.5996857,48.56429291,-2855.284912,-0.0006333895726,33.01766431,49.73398209,27.70682716,121.6386337,0.2358060479,0.01842049696,0.3653214574,0,3,0.05480231345,0.004357918631,0.2204284966,0,3
SWA3u,9,0.001,34,none,0.5725104167,0.7016666532,0.7016666532,0,0,-28.1757431,13.64865303,-57.41528702,-0.009598720819,1.657146299,0,0,-328.8264771,80.53266144,-2933.829102,-0.0006587033276,31.36385133,51.63225555,28.54872513,124.1883926,0.2260500044,0.01803548448,0.3507713675,0,3,0.03736780956,0.004217646085,0.2623508871,0,3
SWA3u,9,0.001,35,none,0.56444375,0.7225000262,0.7225000262,0,0,-30.21713829,13.94072437,-52.03896332,-0.01009608153,1.651018163,0,0,-284.6314697,70.43010712,-3194.908447,-0.0008417788194,32.85146388,53.56719971,28.97381973,121.8506851,0.2192471921,0.01767578162,0.3130785525,0,3,0.04124939069,0.003831399139,0.2048841417,0,3
SWA3u,9,0.001,36,none,0.5585270833,0.7116666436,0.7116666436,0,0,-30.11231422,14.710392,-57.44100952,-0.009500190616,1.658696896,0,0,-276.1594849,50.58112335,-3059.872559,-0.000856289349,36.07012492,55.4943924,29.4465313,123.2227478,0.2099253833,0.01657601818,0.3114081025,0,3,0.04843334854,0.003971832804,0.2025493085,0,3
SWA3u,9,0.001,37,none,0.53959375,0.6916666627,0.6916666627,0,0,-32.80124283,15.44406986,-78.15092468,-0.01047198102,1.526776717,0,0,-188.4741974,49.07660675,-3486.0271,-0.0008972160285,34.37929667,55.7145195,30.04143715,125.2448273,0.2000602484,0.01509056892,0.324645102,0,3,0.06034571305,0.003404285293,0.2677900195,0,3
SWA3u,9,0.001,38,none,0.5370416667,0.6791666746,0.6791666746,0,0,-35.47732162,16.0850029,-78.43694305,-0.01087340992,1.562201204,0,0,-452.33255,110.0882874,-3870.381348,-0.0006979175378,28.3316245,57.71053696,30.34129524,124.31884,0.1914297342,0.01458073128,0.2986640334,0,3,0.02650176175,0.003151691519,0.1870321631,0,3
SWA3u,9,0.001,39,none,0.53389375,0.6841666698,0.6841666698,0,0,-34.08267593,16.35887527,-85.46202087,-0.009323390201,1.605546778,0,0,-405.8813477,98.40617371,-4244.765625,-0.0008322679787,33.29277499,58.95594788,30.94026566,123.5616302,0.1869318485,0.01405964512,0.3092516661,0,3,0.03023483977,0.002777574584,0.16868487,0,3
SWA3u,9,0.001,40,none,0.5513333333,0.6999999881,0.6999999881,0,0,-36.217556,16.63101387,-62.37316513,-0.009205669165,1.618127799,0,0,-382.2649841,91.15316772,-3815.227051,-0.0007883217768,33.94056958,60.58152008,31.35088348,125.3429413,0.1857362539,0.01376748271,0.2795046866,0,3,0.03195185587,0.003111896571,0.1522046626,0,3
SWA3u,9,0.001,41,none,0.5214270833,0.6933333278,0.6933333278,0,0,-39.17592621,17.54795647,-62.67856598,-0.009803092107,1.534767819,0,0,-522.5979614,111.2529602,-4238.23584,-0.0008163413149,27.08370416,61.79178238,31.86261177,124.308876,0.176332742,0.01269284729,0.300994724,0,3,0.02221379802,0.002803674433,0.1680564433,0,3
SWA3u,9,0.001,42,none,0.51196875,0.6666666865,0.6666666865,0,0,-39.70522308,18.40587807,-73.81654358,-0.01009625103,1.518931309,0,0,-690.5910645,167.8911896,-4575.811035,-0.0007163934642,21.54109098,64.2257309,31.97176552,123.7701416,0.1681271791,0.01220851019,0.2795006633,0,3,0.01801704057,0.002638149075,0.165856868,0,3
SWA3u,9,0.001,43,none,0.5018041667,0.6058333516,0.6058333516,0,0,-40.90185165,18.06963158,-71.57608032,-0.009751167148,1.429304731,0,0,-317.1203613,71.29644012,-4843.667969,-0.0008467838052,26.29972008,66.88593292,32.6840744,123.3935852,0.1703263223,0.01131143793,0.2623555064,0,3,0.03772343323,0.002616938669,0.159672454,0,3
SWA3u,9,0.001,44,none,0.5030625,0.7041666508,0.7041666508,0,0,-41.0360527,18.18647003,-111.4894638,-0.01207266841,1.324827244,0,0,-554.4301147,143.698288,-10581.82812,-0.002531793201,18.54283212,66.52572632,33.36067581,122.508812,0.1705047786,0.008429765701,0.2647965848,0,3,0.02064152248,0.001148343319,0.1436836571,0,3
SWA3u,9,0.001,45,none,0.52455,0.6991666555,0.6991666555,0,0,-38.25556564,18.44704056,-73.13473511,-0.01201413758,1.342166324,0,0,-413.0623474,125.3442841,-15069.70801,-0.003717614803,16.41189785,66.74954224,34.84016037,118.2394867,0.1661518961,0.007469207048,0.3075804114,0,3,0.02432008646,0.0007990005543,0.08899304271,0,3
SWA3u,9,0.001,46,none,0.5117979167,0.5249999762,0.5249999762,0,0,-40.52667999,19.09973145,-82.82576752,-0.0128084179,1.273443014,0,0,-398.8992004,112.7005768,-20000.43164,-0.003939235117,12.61314668,68.88904572,34.39936829,116.7797775,0.1610569805,0.006621032022,0.2782129943,0,3,0.02676540054,0.0005995792453,0.1045686007,0,3
SWA3u,9,0.001,47,none,0.50235,0.6691666842,0.6691666842,0,0,-43.84572601,19.25199318,-90.99920654,-0.01333282236,1.257254837,0,0,-350.9444275,95.06598663,-24478.44141,-0.003095319262,8.654627974,69.44416046,34.47197723,115.6894379,0.1593244374,0.006102341227,0.2491945326,0,3,0.029151503,0.0004893946461,0.1022657678,0,3
SWA3u,9,0.001,48,none,0.4935145833,0.6641666889,0.6641666889,0,0,-45.04690933,20.28458786,-115.5548706,-0.01239893865,1.257717355,0,0,-756.0598755,191.0605469,-26876.42383,-0.00150606886,7.541903718,70.35870361,34.58873749,114.7050171,0.1517633498,0.005995853338,0.2411575615,0,3,0.0151491072,0.0004496046458,0.1090281606,0,3
SWA3u,9,0.001,49,none,0.3883375,0.4975000024,0.4975000024,0,0,-40.83721924,19.62277603,-172.5597992,-0.01154153142,1.252577327,0,0,-1057.67981,265.8926086,-50917.61328,-0.001981734764,9.098595511,72.95108795,36.92676163,113.1624832,0.1571776569,0.004329619929,0.2741581798,0,3,0.01096658502,0.0002310405689,0.09121105075,0,3
SWA3u,9,0.001,50,none,0.2595291667,0.2800000012,0.2800000012,0,0,-61.12277222,28.6532917,-208.1934052,-0.004804724362,1.448205868,0,0,-13338.41211,3554.640869,-55397.37109,-0.00167331181,9.399417245,77.04183197,43.71752548,110.7722778,0.1076976806,0.003206568304,0.194180727,0,3,0.0008446658612,0.000202012292,0.03108670935,0,3
