arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,correct_at_hit_plus_500,hit_plus_500_observed,min_correct_after_hit,switch_step,pin_step,pf_disp_l1,pf_disp_l2,pf_disp_l3,pf_P_same,pf_mv_same,pf_mv_restored
LR,std,0,0,0.001,21,none,0.97303125,1,1,0,0,-1.552992344,9.212225914,-4.444357395,0.4975001216,71.93346904,0,0,-11.62743187,8.327629089,-17.42673683,0.1427499503,65.31372519,2.213137865,1.6137712,3.93226552,3100,3900,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,22,none,0.9731666667,1,1,0,0,-1.600372553,9.480921745,-4.355695248,0.4885001183,72.1335584,0,0,-12.37471962,8.212159157,-19.03907585,0.1277499497,63.30769062,2.264600039,1.61457181,3.948357344,2800,3600,1199,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,23,none,0.9768583333,1,1,0,0,-1.57641542,9.097239494,-4.434261799,0.5005001426,73.15033217,0,0,-12.3372364,8.099661827,-18.51449394,0.1239999533,63.28203898,2.302545547,1.632662773,3.979174614,2400,3600,1199,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,24,none,0.9746708333,1,1,0,0,-1.507427692,9.307883263,-4.095722198,0.4885001183,73.40581209,0,0,-12.79211903,8.796465874,-18.96468544,0.1277499497,64.2273848,2.341820955,1.62838757,3.93074894,2700,3400,1199,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,25,none,0.9734416667,1,1,0,0,-1.570085645,9.754226685,-4.067790508,0.4870001376,72.36030414,0,0,-13.39476585,8.613790512,-18.12637329,0.1284999698,62.54810707,2.385216475,1.648994446,3.935391426,2800,4000,1200,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,26,none,0.97346875,1,1,0,0,-1.400550365,9.500164032,-4.653646946,0.4945001304,73.13671213,0,0,-13.35281181,8.246564865,-19.83223915,0.1239999682,62.64925159,2.407943487,1.65094471,3.956307411,2900,3700,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,27,none,0.9739770833,1,1,0,0,-1.480187058,9.618145943,-4.393654823,0.4937501252,73.05084703,0,0,-13.3879528,8.465923309,-20.95920753,0.1202499568,61.80805878,2.445370913,1.660448909,3.886078835,2900,3300,1200,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,28,none,0.9744708333,1,1,0,0,-1.613461614,9.838527679,-4.849604607,0.4900000989,73.47067179,0,0,-13.01669598,8.836338997,-21.31829453,0.1299999505,63.77984771,2.479580879,1.673846602,3.937196493,3000,3800,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,29,none,0.9737833333,1,1,0,0,-1.596346021,9.564780235,-5.843103886,0.4945001304,73.25411255,0,0,-14.18154049,8.895801544,-19.97978592,0.1172499657,61.24654126,2.519104719,1.69788599,3.879342556,2700,3500,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,30,none,0.9729479167,1,1,0,0,-1.521838784,9.700192451,-5.693799019,0.4937501252,74.15544904,0,0,-13.65560722,8.872621536,-18.72195816,0.1277499497,64.00388782,2.54662776,1.70729661,3.888504028,2700,3600,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,31,none,0.9740875,1,1,0,0,-1.606873989,9.795041084,-5.28018713,0.4900000989,73.57381562,0,0,-14.99473953,9.131839752,-20.38329887,0.1232499704,61.25005624,2.581140757,1.707069516,3.894816637,3000,4100,1198,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,32,none,0.9725041667,1,1,0,0,-1.648646116,9.576319695,-5.809916496,0.4922500849,74.0145394,0,0,-14.09666061,8.950834274,-21.20476341,0.1254999638,63.95558259,2.607189655,1.694708347,3.852144718,2800,3900,1200,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,33,none,0.9732666667,1,1,0,0,-1.77377665,10.06125164,-6.324941635,0.4915001094,73.83432475,0,0,-14.55959988,9.809528351,-20.06745529,0.1224999651,61.72842922,2.62877512,1.693532944,3.824069023,2700,4000,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,34,none,0.9720583333,1,1,0,0,-1.821856141,10.41694641,-5.76477623,0.4930000901,73.46960924,0,0,-14.61712646,9.925765038,-20.45142937,0.1194999591,60.51010521,2.644448996,1.702590942,3.83668828,2800,3700,1199,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,35,none,0.9730020833,1,1,0,0,-1.915515542,10.12425137,-5.550943851,0.4847501814,74.30188681,0,0,-14.35632229,9.70183754,-19.46018028,0.1209999621,62.88618485,2.683723688,1.71136415,3.812700748,3000,3800,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,36,none,0.97194375,1,1,0,0,-1.834112644,10.09520626,-5.646275997,0.4832500815,74.16245697,0,0,-15.55717278,9.667928696,-19.72657585,0.1157499701,60.14175689,2.729851961,1.711019278,3.840460062,3100,5100,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,37,none,0.9722604167,1,1,0,0,-2.044143438,10.21464252,-5.379253864,0.4750001132,74.27467437,0,0,-14.79475594,10.21843243,-21.26277733,0.1269999593,62.91654857,2.756856918,1.722294331,3.79485774,2800,4000,1199,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,38,none,0.9734708333,1,1,0,0,-2.139686108,10.00671101,-5.012685776,0.4682500958,74.87455895,0,0,-14.82516956,10.21071911,-21.13768196,0.1307499409,64.08259503,2.77466917,1.728502512,3.800014019,3000,3700,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,39,none,0.9706833333,1,1,0,0,-2.279083252,9.987631798,-5.671233654,0.4615001082,74.78613193,0,0,-15.15285015,9.977024078,-21.07961082,0.1239999682,61.08300287,2.787773609,1.73006916,3.831825972,3100,3800,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,40,none,0.9707166667,1,1,0,0,-2.226476192,10.44780254,-5.393168449,0.4660000801,75.50053908,0,0,-14.53910542,9.932153702,-21.65906334,0.1209999621,62.34572763,2.833499908,1.731717825,3.853104353,3100,4700,1199,1,1197,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,41,none,0.9714166667,1,1,0,0,-2.397335768,10.10027409,-5.680827141,0.4682501256,75.03575242,0,0,-15.99803448,10.17080784,-21.54051018,0.117999956,59.6116236,2.875261068,1.749551892,3.92618084,3100,3900,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,42,none,0.9716625,1,1,0,0,-2.437700033,10.11213589,-5.893728256,0.4630000889,74.82692068,0,0,-15.33064842,10.955266,-21.73973656,0.1239999533,61.19234223,2.899757385,1.770369887,3.908574343,3700,5600,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,43,none,0.9716333333,1,1,0,0,-2.657844543,10.64847946,-6.348621368,0.4615001678,74.45758534,0,0,-16.65053749,10.6760006,-22.71930313,0.1149999648,57.54943891,2.938248634,1.778754234,3.922746181,3100,4200,1199,1,1197,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,44,none,0.9712333333,1,1,0,0,-2.633980274,10.59678936,-6.537119389,0.4577501118,75.19039579,0,0,-14.88116074,11.2023716,-21.89123344,0.133749947,61.68359278,2.95529151,1.792690158,3.887376308,3200,4000,1200,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,45,none,0.9710708333,1,1,0,0,-2.754690647,10.8753767,-6.2541399,0.4577501118,74.64522942,0,0,-16.18095016,10.86660767,-24.32900047,0.1187499613,59.00386248,2.972482681,1.802407026,3.871979952,3300,5200,1199,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,46,none,0.97095,1,1,0,0,-2.629067898,10.55500889,-6.835484505,0.4660000801,74.95588897,0,0,-15.81341839,10.49668026,-23.79264641,0.1209999472,61.60870916,2.992292404,1.806011319,3.869170427,3300,5000,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,47,none,0.9716666667,1,1,0,0,-2.652828455,10.58166885,-7.004074097,0.4607500732,75.72834255,0,0,-15.39520836,10.77925682,-23.08741188,0.1232499629,61.34317013,3.013238192,1.789675117,3.858781576,3200,6300,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,48,none,0.9712354167,1,1,0,0,-2.656618834,10.31199074,-5.75357008,0.4622501135,76.61951478,0,0,-14.0153923,10.46454716,-21.32061195,0.1329999566,65.39072129,3.035845757,1.79195869,3.783634424,3300,4100,1199,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,49,none,0.9720354167,1,1,0,0,-2.791283846,10.67882347,-5.518511772,0.4510000646,76.06269132,0,0,-15.62278652,10.79553699,-23.01873398,0.1187499538,60.37994023,3.072690964,1.795945406,3.845256805,3600,5100,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,0,0,0.001,50,none,0.9711541667,1,1,0,0,-2.840560436,11.08534431,-5.701126575,0.454750061,75.22595914,0,0,-16.60587311,11.42054462,-26.76462936,0.1232499629,60.15113178,3.082815409,1.813585281,3.866488457,3500,6000,1198,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,1,none,0.9629083333,1,1,0,0,0.1525913477,3.124024391,-0.9247719646,0.5665001273,66.59283535,0,0,1.753991127,1.639161587,-2.036430597,0.8845001459,47.08116209,0.8506302238,0.8033997416,1.903678894,2700,3000,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,2,none,0.9822229167,1,1,0,0,-0.3138405383,4.040042877,-1.912914634,0.5192500949,71.1239944,0,0,1.017295003,1.94898653,-2.196112156,0.7172500491,59.30044726,0.9999933839,0.8739174008,2.192800045,1800,2000,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,3,none,0.98028125,1,1,0,0,-0.5678765178,5.127045155,-2.060224533,0.5110000968,69.14226278,0,0,-0.4839155078,2.858424902,-2.893551588,0.4967500865,70.21668196,1.124876857,0.9954737425,2.521567106,1900,2200,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,4,none,0.97355,1,1,0,0,-0.8120260239,6.082714558,-2.888306141,0.5050001144,67.12580876,0,0,-1.712260127,3.727462769,-7.649340153,0.4007501006,72.31568488,1.25224936,1.087854624,2.870185375,2600,3000,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,5,none,0.9722166667,1,1,0,0,-0.7578687072,6.495484352,-3.219588757,0.5155000687,67.37371847,0,0,-3.719838858,4.481531143,-8.513939857,0.2935000658,73.48292085,1.353969455,1.18735373,3.118443489,2800,3400,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,6,none,0.9713291667,1,1,0,0,-0.8193705678,7.14144659,-3.397644043,0.5155000687,67.81686144,0,0,-4.678524494,5.08160162,-12.24244022,0.2552500069,72.2028986,1.442595124,1.237146497,3.309347153,3000,3600,1200,1,1200,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,7,none,0.97016875,1,1,0,0,-0.577962935,7.28537941,-4.217295647,0.5245001316,68.99624086,0,0,-6.098007202,5.467134476,-13.52748585,0.2079999894,72.90117331,1.530432224,1.292559743,3.490020752,3100,3500,1200,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,8,none,0.9717104167,1,1,0,0,-0.7504343987,7.810843468,-4.410896778,0.5132501125,70.04499763,0,0,-6.949365616,5.751757622,-12.59444046,0.2027499676,71.05639596,1.599971652,1.344119787,3.634079933,2900,3500,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,9,none,0.9730104167,1,1,0,0,-0.7294102311,7.85261631,-3.749176502,0.5110000968,70.17059739,0,0,-7.858057022,6.061023235,-13.74171925,0.1667499542,69.6676032,1.662910342,1.397945046,3.77325201,2700,3300,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,10,none,0.97276875,1,1,0,0,-1.076050282,8.149936676,-4.052139759,0.5087501407,69.87966847,0,0,-8.793615341,6.320139408,-15.76473331,0.1457499713,66.60233981,1.738116026,1.439241886,3.848698139,3200,4100,1200,1,1200,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,11,none,0.9739041667,1,1,0,0,-1.210360646,8.036570549,-4.029962063,0.4952501059,70.22718367,0,0,-9.395618439,6.416420937,-15.75005913,0.1449999511,64.57400382,1.776906848,1.456558466,3.892014265,2600,3100,1200,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,12,none,0.97443125,1,1,0,0,-1.223140121,8.454441071,-4.502172947,0.4982501268,69.39448266,0,0,-10.34619904,7.319354534,-16.16687584,0.1464999616,64.69516452,1.818094969,1.477196455,3.965154648,2600,3500,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,13,none,0.9744395833,1,1,0,0,-1.13825345,8.477959633,-4.722852707,0.4952501655,70.64231271,0,0,-10.48208237,6.99814415,-16.46318054,0.1344999671,64.25467467,1.902056813,1.48335886,3.977486849,2600,3500,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,14,none,0.9738479167,1,1,0,0,-1.22502625,8.195382118,-4.77545929,0.5020001531,72.1169215,0,0,-9.861240387,7.003811359,-14.56864643,0.1442499608,66.34226676,1.942608237,1.510618806,4.007578373,2700,3500,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,15,none,0.9740625,1,1,0,0,-1.574445248,8.510679245,-3.939571619,0.4982501268,70.82239907,0,0,-11.02623749,7.397295475,-17.67319298,0.1352499574,62.44645941,1.993009925,1.545521498,4.044780731,3000,3700,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,16,none,0.9757583333,1,1,0,0,-1.60844028,8.593770981,-3.610899448,0.500500083,71.17017756,0,0,-11.16635895,7.072943211,-17.74034691,0.1239999533,62.97441469,2.062186003,1.563110113,4.047219276,2600,3500,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,17,none,0.9744270833,1,1,0,0,-1.722355962,9.114336967,-4.948757172,0.4945000708,71.40403353,0,0,-10.89480114,7.591287136,-15.74370766,0.1344999522,65.74814185,2.09526372,1.561737537,4.040420532,2700,3400,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,18,none,0.97390625,1,1,0,0,-1.722756743,9.360363007,-5.168560982,0.4975001216,70.93727548,0,0,-11.60614395,8.111468315,-17.54092026,0.1284999698,62.3321322,2.133437872,1.591503978,4.035806179,2800,3400,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,19,none,0.9733229167,1,1,0,0,-1.928339124,9.404155731,-4.83971262,0.4922500849,71.05842491,0,0,-11.66931057,8.457071304,-17.87740517,0.131499961,63.99086119,2.173919201,1.587307215,4.062571526,2700,3500,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,20,none,0.9741708333,1,1,0,0,-2.285455704,9.827157974,-5.399718285,0.4795001447,71.26142059,0,0,-11.53060055,8.928438187,-16.33606339,0.141999945,63.62220574,2.209807158,1.587426186,4.046447754,2500,2900,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,21,none,0.97164375,1,1,0,0,-2.23490572,9.74724865,-6.022680759,0.4750001132,71.04253959,0,0,-12.09092999,8.727552414,-16.93916321,0.1307499409,62.94195069,2.235585213,1.618074536,3.992427349,3100,5000,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,22,none,0.9719625,1,1,0,0,-2.259979248,9.539374352,-5.534087181,0.4705000818,71.99063118,0,0,-12.16235065,8.646799088,-16.49612427,0.1322499663,63.65237727,2.281948566,1.615421414,4.028530598,2900,4100,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,23,none,0.9719541667,1,1,0,0,-2.22673583,9.090834618,-5.20733881,0.473500073,73.26737771,0,0,-11.53625011,8.202297211,-17.33599091,0.136749953,63.70516702,2.317675114,1.626737952,3.97086215,3100,4400,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,24,none,0.9734958333,1,1,0,0,-2.224524498,9.500709534,-6.916312695,0.4765000939,72.53569922,0,0,-12.17377186,8.816355705,-16.85137177,0.1344999671,64.51428224,2.338398218,1.624951601,3.978080273,2800,3400,1200,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,25,none,0.9734583333,1,1,0,0,-2.351861954,9.773594856,-6.693802834,0.4682501256,72.79688597,0,0,-11.73551655,8.790184021,-17.73153114,0.1434999555,65.10394203,2.377361298,1.63351953,3.940116167,2900,3500,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,26,none,0.9718666667,1,1,0,0,-2.252528429,10.01149845,-6.08872509,0.4780001044,72.65927934,0,0,-12.24548531,9.451263428,-18.14031792,0.1442499608,65.46286901,2.400217295,1.642861247,3.950225592,3200,4500,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,27,none,0.9701895833,1,1,0,0,-2.425652981,9.578504562,-6.240255833,0.4727501571,74.07395591,0,0,-11.5571394,9.211194038,-16.84843063,0.1472499669,66.24396213,2.43746829,1.638032794,3.920901775,3700,4800,1199,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,28,none,0.97023125,1,1,0,0,-2.734633446,10.13714123,-5.835188389,0.4682501256,73.09128923,0,0,-12.31303596,9.306551933,-16.97330666,0.1374999583,65.20874138,2.480803251,1.661141157,3.940741062,3900,5400,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,29,none,0.971425,1,1,0,0,-2.625627518,10.3653717,-6.148556232,0.4720001221,72.91634174,0,0,-12.06285954,9.549531937,-16.97389603,0.1479999572,66.85729063,2.498872042,1.673663855,3.98651576,3600,4500,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,30,none,0.97299375,1,1,0,0,-2.635351181,10.15960693,-6.117613792,0.473500073,73.09223191,0,0,-12.95209026,9.679215431,-17.89172554,0.1352499574,63.91746261,2.540554047,1.674681783,3.981633425,3200,4200,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,31,none,0.9709604167,1,1,0,0,-2.73785615,10.44349003,-6.473928928,0.4712501168,72.85181632,0,0,-12.84154701,10.10870552,-18.77184486,0.136749953,64.54929783,2.55600214,1.673378229,3.935656548,3500,4700,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,32,none,0.9720625,1,1,0,0,-2.816374063,10.25403309,-6.257483006,0.4697501361,73.87734132,0,0,-12.86930084,9.262263298,-17.64499664,0.1292499602,65.02766404,2.602898598,1.686193824,3.946224451,3100,4800,1198,1,1198,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,33,none,0.9706729167,1,1,0,0,-2.654540062,10.09789181,-6.46675539,0.4660000801,74.15250935,0,0,-13.70057011,9.419062614,-20.49207497,0.1277499497,61.50190111,2.621039867,1.707293749,3.970018625,3400,4000,1199,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,34,none,0.9702520833,1,1,0,0,-2.639148474,9.996754646,-6.312360287,0.4660000801,74.65898692,0,0,-12.86312485,10.36662865,-17.31126595,0.1457499415,65.26643928,2.667992592,1.717793584,3.945574045,3700,4800,1200,1,1199,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,35,none,0.9715958333,1,1,0,0,-2.627391577,10.05999088,-6.371095657,0.4615001678,75.796785,0,0,-12.0508585,10.24753475,-16.69173241,0.1614999622,67.46341051,2.684521437,1.714285851,3.868157148,3300,5100,1200,1,1200,-1,0,nan,nan,nan,-1,1,1
LR,std,1,1,0.001,36,none,0.9733229167,1,1,0,0,-2.795990944,10.01676941,-5.932566166,0.4607500732,75.4873088,0,0,-13.5949564,9.98750782,-18.54009056,0.1322499663,63.79020049,2.723526001,1.721763492,3.911679506,2900,3700,1200,1,1200,-1,0,nan,nan,nan,-1,1,1
