arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,std,0,0,0.001,1,1,5,0.7627403846,0.8515999913,0.7400000095,0.8515999913,0,0,-0.1478929222,3.781398535,-2.396896124,0.4547999799,52.52939612,0,0,0.6973572373,2.003220797,-3.089388609,0.5995999575,35.57123907,0.6902723908,0.6229456663,0.5798951983
R,std,0,0,0.001,2,0,1,0.9904246795,1,1,1,0,0,0.01392918639,1.247218609,-1.392500401,0.5040000081,37.32395878,0.009999999776,0.009999999776,0.2124044299,0.7065549493,-1.595486879,0.6360000372,16.95090246,0.5839121342,0.5944405794,0.579768002
R,std,0,0,0.001,3,1,5,0.7039663462,0.8139999509,0.6700000167,0.8139999509,0,0,-0.3172523975,3.359213352,-4.1553936,0.4535999894,47.70086648,0,0,0.06228231639,2.023853064,-3.106070518,0.4847999811,32.02350422,0.6713328958,0.6132180691,0.5819044709
R,std,0,0,0.001,4,0,1,0.9916266026,1,1,1,0,0,0.00328601175,1.08771956,-1.994507194,0.5139999986,36.22674152,0,0,0.1321969628,0.8203958869,-1.873282671,0.6300000548,16.91777384,0.5832402706,0.5971425176,0.5814173222
R,std,0,0,0.001,5,1,5,0.7564503205,0.8055999875,0.7200000286,0.8055999875,0,0,-0.7960433364,3.781632662,-2.985129595,0.3791999817,45.78235837,0,0,-0.3536449373,1.939712882,-3.502315521,0.4195999801,31.1646691,0.682587564,0.6047593951,0.5793516636
R,std,0,0,0.001,6,0,1,0.9920272436,1,1,1,0,0,0.005506050307,1.133350611,-1.11931479,0.5139999986,28.45350598,0.04999999702,0.04999999702,0.03939259052,0.7878420353,-2.366321325,0.5080000162,13.21391679,0.5825414658,0.5857826471,0.5788513422
R,std,0,0,0.001,7,1,5,0.7473557692,0.8139999509,0.6980000138,0.8139999509,0,0,-0.1537617594,4.275791645,-1.667552471,0.4860000014,46.4463059,0,0,-0.5765708089,2.400351524,-3.097725391,0.434799999,32.4117423,0.6983448863,0.6197396517,0.5842981339
R,std,0,0,0.001,8,0,1,0.9940304487,1,1,1,0,0,-0.07163772732,0.8246901035,-2.043374538,0.4620000124,27.00469118,0.05999999866,0.05999999866,-0.1322387904,0.6802999973,-2.138562202,0.3880000114,10.76857896,0.581995666,0.5932997465,0.5840439796
R,std,0,0,0.001,9,1,5,0.5733573718,0.6951999664,0.55400002,0.6951999664,0,0,-0.3080201447,3.644178867,-2.253837109,0.443599999,55.92687123,0,0,-0.5518948436,1.938487291,-2.584535837,0.3771999776,38.754212,0.7077199817,0.6137707233,0.5854346752
R,std,0,0,0.001,10,0,1,0.9895833333,1,1,1,0,0,0.05800001696,1.176553369,-0.6942876577,0.5200000405,34.77653718,0.009999999776,0.009999999776,0.1746004075,0.8223754764,-1.742749333,0.5879999995,16.78924761,0.5830081701,0.5957690477,0.5847831368
R,std,0,0,0.001,11,1,5,0.6600160256,0.743999958,0.6380000114,0.743999958,0,0,-0.4818639457,3.696741343,-2.285171032,0.4255999923,47.53693389,0,0,-0.4513006806,2.126681566,-2.813422203,0.3707999885,34.28142914,0.7066431046,0.6054962873,0.5877437592
R,std,0,0,0.001,12,0,1,0.9920673077,1,1,1,0,0,-0.01770481281,1.240538001,-1.767082691,0.4900000095,36.90661834,0.009999999776,0.009999999776,0.2789201438,0.7785112262,-1.677811861,0.6440000534,19.11022068,0.5847981572,0.596494019,0.5863213539
