act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
R,l2,0.001,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0.03319778038
R,l2,0.001,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,4.45198491e-05
R,l2,0.001,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0.03340909083
R,l2,0.001,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0.0003121393494
R,l2,0.001,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0.003260951522
R,l2,0.001,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,4.022925306e-05
R,l2,0.001,0,1,W1,2,78400,174.1667044,13.19722336,5.761751502,2.290488119,0.05089620279,14.12884566,0.1741667044,0.1996242797,0.05528624176,0.144338038,0.1741667044
R,l2,0.001,0,1,b1,1,100,0.2632060555,0.5130361152,0.2109972727,2.431482211,0.2693940189,0.4994021618,0.0002632060555,0.0002494025192,9.122746239e-05,0.0001581750568,0.0002632060555
R,l2,0.001,0,1,W2,2,10000,97.07805719,9.852819758,5.78005976,1.704622472,0.1978362172,10.39007447,0.09707805719,0.1079536476,0.016587374,0.09136627358,0.09707805719
R,l2,0.001,0,1,b2,1,100,0.5088348048,0.7133265766,0.5586943256,1.276774336,0.3725057523,0.7239223673,0.0005088348048,0.0005240635939,2.391113305e-05,0.0005001524609,0.0005088348048
R,l2,0.001,0,1,W3,2,1000,73.3956688,8.56712722,1.805810489,4.744200608,0.6553895977,7.508533076,0.0733956688,0.05637806896,0.04571540393,0.01066266503,0.0733956688
R,l2,0.001,0,1,b3,1,10,0.03154912627,0.1776207372,0.2005723138,0.8855695674,0.6540188459,0.1586773053,3.154912627e-05,2.517848722e-05,5.267748702e-07,2.465171235e-05,3.154912627e-05
