arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,pool
SN3_avg,0,0.001,1,none,0.9623979167,1,1,0,0,-0.05001037568,0.1412290037,-0.1988759935,0.8297213912,1.020485401,13.67343832,0,0,-0.116218999,0.1979482025,-0.1450158954,0.6618440151,1.026197791,15.35889929,0,0,-0.03043989837,0.4358992577,-0.9777902365,0.9425042868,76.77741434,0,0,0.2965878248,0.9193825722,-1.814871907,0.9786784053,41.70298212,0.661036253,1.260574341,2.375972033,1.429007888,2.468508244,avg
SN3_avg,0,0.001,2,none,0.9496270833,1,1,0,0,-0.03804161027,0.1241455674,-0.1661273688,0.7995510697,1.08490324,13.85270162,0,0,-0.1518466771,0.1945501119,-0.2178026438,0.5651652217,0.9631931782,15.28708939,0,0,-0.3067731857,0.4146541655,-2.850194454,0.9043093324,56.25703028,0,0,0.3182673156,1.014430523,-4.282485008,0.9932470918,30.47592608,0.6655294299,1.509180903,3.011072397,1.672316551,2.561425209,avg
SN3_avg,0,0.001,3,none,0.9512708333,1,1,0,0,-0.03985612467,0.1233985871,-0.1461494118,0.8252464533,1.066324949,13.74325992,0,0,-0.1255960613,0.1921301335,-0.2829015553,0.626891613,1.072417259,15.38970509,0,0,-0.2604961395,0.4335832894,-3.61907649,0.9214075804,55.5941547,0,0,0.2530520558,1.113217235,-4.357649803,0.9946926236,29.82150714,0.6997652054,1.629685163,3.535886526,1.797634244,2.384436846,avg
SN3_avg,0,0.001,4,none,0.9367041667,1,1,0,0,-0.06928121299,0.1317103058,-0.2755174339,0.7271091342,0.9703910351,14.05819919,0,0,-0.1540406644,0.206457898,-0.2602857947,0.6071777344,1.020596147,15.49802083,0,0,-0.3378191888,0.497818172,-3.830782175,0.9348104,55.54691902,0,0,0.7811445594,1.353013635,-5.672314644,0.9970436692,28.15525267,0.7508432269,1.866282463,3.963022709,1.889011621,2.149205923,avg
SN3_avg,0,0.001,5,none,0.94594375,1,1,0,0,-0.06341178715,0.1364165992,-0.2485306412,0.7560292482,0.9890375137,14.13794254,0,0,-0.1435381621,0.2153962702,-0.2648226917,0.6342784166,1.051651001,15.53551149,0,0,-0.304215759,0.5422902703,-3.967265606,0.9507058859,57.8048737,0,0,0.4459688365,1.651413918,-4.327710152,0.9993448257,28.94371452,0.8010050654,1.994290352,4.341622829,2.0575881,1.941645622,avg
SN3_avg,0,0.001,6,none,0.95944375,1,1,0,0,-0.07890953869,0.1433766484,-0.1475140601,0.6761170626,0.9352413416,14.27360343,0,0,-0.1307938844,0.2117566913,-0.2204866111,0.6382293105,1.100596905,15.64301675,0,0,-0.3719664812,0.5638017654,-3.529426336,0.9569009542,60.17470908,0,0,1.065822601,1.86529398,-4.098935127,1.000456929,29.2704375,0.8110352755,2.119842768,4.740582466,2.23352766,1.86285913,avg
SN3_avg,0,0.001,7,none,0.957375,1,1,0,0,-0.07848864794,0.1424172372,-0.2154794931,0.6808043718,0.9354544282,14.2154866,0,0,-0.1301451325,0.2126206458,-0.2268664539,0.6480544209,1.116837144,15.70361524,0,0,-0.3625807166,0.5800158381,-3.134438038,0.9626985788,63.55436755,0,0,0.3864853382,2.008350611,-3.29331708,0.9911088347,35.67661548,0.8153674006,2.217724562,5.05814743,2.392067671,1.791036606,avg
SN3_avg,0,0.001,8,none,0.9601375,1,1,0,0,-0.07479085773,0.1444308609,-0.2231458575,0.6962710023,0.9824398756,14.38273858,0,0,-0.1323917508,0.2279666215,-0.2011829913,0.6639541984,1.128977418,15.64238456,0,0,-0.2746367157,0.6345908642,-2.357233047,0.9782509804,70.19081875,0,0,0.833763957,2.295476198,-3.938442469,0.9945995212,37.84516714,0.8489694595,2.385622263,5.393632412,2.566684008,1.790219784,avg
SN3_avg,0,0.001,9,none,0.9669,1,1,0,0,-0.09821691364,0.1473926902,-0.1370929778,0.6323156357,0.8469216228,13.94363976,0,0,-0.1247818545,0.2222564369,-0.2261660248,0.6557622552,1.142620325,15.65393734,0,0,-0.2423730344,0.6564311981,-2.410025597,0.9822363257,73.95783137,0,0,0.7302330732,2.36601305,-3.955008268,0.995605886,41.16569635,0.8650963902,2.387737989,5.683990479,2.685698748,1.821344972,avg
SN3_avg,0,0.001,10,none,0.93945,1,1,0,0,-0.1248705462,0.1571325362,-0.2629483342,0.5643460155,0.8065077662,13.64774273,0,0,-0.1564275175,0.2246969491,-0.2434120476,0.5998343825,1.000002861,15.5502714,0,0,-0.2677078247,0.6732849479,-3.425732851,0.970721066,62.56658683,0,0,1.320277452,2.594397306,-7.742340088,0.9965706468,35.88845802,0.8701469898,2.532960892,6.023477554,2.778544903,1.709230185,avg
SN3_avg,0,0.001,11,none,0.9635,1,1,0,0,-0.115719974,0.1519886404,-0.1990804523,0.5853857398,0.8405584097,13.8584051,0,0,-0.1255970299,0.2252477705,-0.2632095218,0.6874954104,1.164770484,15.61664709,0,0,-0.1124705821,0.7056007385,-2.943579197,0.9761186242,68.70142609,0,0,0.2511187792,2.765581369,-9.10064888,0.9962190986,39.65910146,0.8977579474,2.642213345,6.31257534,2.889433384,1.773122191,avg
SN3_avg,0,0.001,12,none,0.9602604167,1,1,0,0,-0.1091063693,0.1361664385,-0.2025191784,0.5913046598,0.8501260877,14.04469612,0,0,-0.1616741568,0.2236563563,-0.2275507599,0.6044534445,1.012030005,15.64040368,0,0,-0.3930838704,0.732439518,-3.005913258,0.9875811934,68.95726856,0,0,0.6556531787,2.875505686,-8.716338158,0.9878630638,42.33019065,0.8990833163,2.689094543,6.53149128,2.96059823,1.7832129,avg
SN3_avg,0,0.001,13,none,0.9637979167,1,1,0,0,-0.09401265532,0.1387607306,-0.2672488391,0.6261551976,0.895639956,13.86259904,0,0,-0.1379687488,0.2239071429,-0.2551449537,0.6407206655,1.119494438,15.63979966,0,0,-0.22284168,0.7181304097,-1.827485442,0.9757171869,73.31938445,0,0,0.4504009187,2.900398254,-6.970786095,0.9939725995,43.62799883,0.9082883,2.777800322,6.788393021,3.060260296,1.748263478,avg
SN3_avg,0,0.001,14,none,0.9533666667,1,1,0,0,-0.104422763,0.1437800378,-0.2287888676,0.6410289407,0.9194461107,14.00307233,0,0,-0.1679689139,0.229666695,-0.2268266827,0.6173711419,1.014610052,15.63837001,0,0,-0.3547766209,0.7474260926,-2.974661827,0.9753229022,70.46064216,0,0,-0.5211647749,3.17949605,-4.999808788,0.9928069115,44.99326256,0.9161624908,2.851629019,7.00250864,3.129231453,1.622517705,avg
SN3_avg,0,0.001,15,none,0.9587645833,1,1,0,0,-0.1120389104,0.1386514157,-0.2330610007,0.5569916964,0.8101409078,14.02022522,0,0,-0.1329185069,0.2209535837,-0.2184533179,0.6725907326,1.138922691,15.71615312,0,0,-0.3016878366,0.7592664957,-2.807831287,0.9821972847,75.27175757,0,0,-0.1472556144,3.129068136,-5.109393597,0.9899546504,49.10423256,0.9379553199,2.878550529,7.26671505,3.173936844,1.667798042,avg
SN3_avg,0,0.001,16,none,0.9545416667,1,1,0,0,-0.1102620214,0.1438759267,-0.298042357,0.6092207432,0.8121251464,14.0158057,0,0,-0.1514428556,0.2308368385,-0.2940036654,0.662145257,1.133272886,15.68130506,0,0,-0.2270959318,0.8145970106,-3.976902723,0.9904750586,69.35336767,0,0,-0.1521046162,3.484092474,-5.763538361,0.9907985926,45.81304896,0.9415240884,2.936945438,7.52568531,3.25752306,1.666525602,avg
SN3_avg,0,0.001,17,none,0.9540229167,1,1,0,0,-0.09915731102,0.1409511268,-0.2317795604,0.5973699093,0.8679715395,14.31277874,0,0,-0.1124015227,0.2215337008,-0.2479685545,0.6858181357,1.198527694,15.76269477,0,0,-0.3246130347,0.8277808428,-2.710665464,0.9859657884,76.1159831,0,0,0.3165155053,3.457917929,-5.694050789,0.9958177805,49.51096187,0.9386897087,2.977130651,7.715733528,3.297104597,1.65833509,avg
SN3_avg,0,0.001,18,none,0.9463541667,1,1,0,0,-0.09855090082,0.1423235685,-0.1887458861,0.6289041042,0.9103246331,14.40864202,0,0,-0.1548983008,0.2402154356,-0.2465378642,0.6240545511,1.076128125,15.71831726,0,0,-0.2827731967,0.8729599118,-4.311137199,0.9909178019,73.5202118,0,0,0.9914568067,3.705385208,-6.99768734,0.9927175045,48.63995103,0.9907175899,3.116230965,7.935255527,3.330472708,1.612877607,avg
SN3_avg,0,0.001,19,none,0.9579729167,1,1,0,0,-0.09112966061,0.1414838433,-0.2065695822,0.627168715,0.8784012794,14.43519326,0,0,-0.1386448592,0.2448710501,-0.243393153,0.6531772017,1.14241457,15.73312682,0,0,-0.1912278682,0.9338233471,-2.629192352,0.9864760637,80.80505,0,0,0.1651958078,3.965727329,-4.504713535,0.9892398119,53.4403717,1.004461288,3.129654408,8.139266014,3.400589943,1.579873562,avg
SN3_avg,0,0.001,20,none,0.95691875,1,1,0,0,-0.1052327231,0.1442330629,-0.2239930779,0.6138893366,0.8261740804,14.48193686,0,0,-0.1286402643,0.2601432502,-0.1497990638,0.7071566582,1.201312542,15.73586628,0,0,-0.2244132012,1.060273409,-1.437068343,0.9946610928,85.05270233,0,0,0.3486097157,4.562386513,-3.591914892,0.9921212196,54.30217722,1.04900682,3.183693171,8.395097733,3.403199434,1.568913698,avg
SN3_avg,0,0.001,21,none,0.96096875,1,1,0,0,-0.1177985668,0.1375576109,-0.2108289748,0.5626553297,0.8406874537,14.34206707,0,0,-0.1388378888,0.2410197258,-0.2038278282,0.6604291201,1.154072285,15.71977313,0,0,-0.2230791599,0.9063661695,-2.271955729,0.9863908887,82.68903727,0,0,0.2704206407,3.957558632,-4.965189934,0.9958679676,54.76631234,1.014781117,3.20116353,8.56276226,3.500001669,1.625632405,avg
SN3_avg,0,0.001,22,none,0.9586958333,1,1,0,0,-0.09471759945,0.1432887167,-0.2102253586,0.6069977283,0.8909192085,14.41997678,0,0,-0.1400519311,0.2494772077,-0.2274081707,0.6654835939,1.154179931,15.76127763,0,0,-0.1452666819,1.018158674,-1.890634775,0.9938495159,82.91968773,0,0,0.2199509293,4.488744259,-4.512061119,0.9906122088,56.52755837,1.040178657,3.276286364,8.753360748,3.549468756,1.580489516,avg
SN3_avg,0,0.001,23,none,0.9560416667,1,1,0,0,-0.09574565291,0.1416162848,-0.1911423951,0.5797923803,0.8453518748,14.39921678,0,0,-0.1427371502,0.2476192564,-0.2044273615,0.6764330268,1.148378134,15.71155951,0,0,-0.2673624754,1.017946839,-1.920903563,0.9911261201,83.23038646,0,0,0.1348356456,4.535202503,-3.760181665,0.9938277602,56.68773089,1.065604091,3.301903725,8.921867371,3.580284119,1.612028241,avg
SN3_avg,0,0.001,24,none,0.9538854167,1,1,0,0,-0.09660164267,0.1539450139,-0.144584313,0.632855773,0.9284982681,14.54311077,0,0,-0.1391173899,0.2776171267,-0.2105826885,0.7195380926,1.169825315,15.66019616,0,0,-0.1148191467,1.215986252,-2.235496998,0.9966019988,85.43943703,0,0,0.6368336082,5.355523586,-5.743283749,0.988614738,55.97939959,1.101539135,3.407768488,9.245340347,3.575438976,1.524229646,avg
SN3_avg,0,0.001,25,none,0.9530854167,1,1,0,0,-0.1070070639,0.1516793072,-0.177102387,0.6353387237,0.8977744579,14.47605563,0,0,-0.1481805444,0.2714963257,-0.2053597271,0.6933938861,1.152605295,15.73684384,0,0,-0.09576816112,1.239183903,-2.011802912,0.9959421158,85.94530354,0,0,0.2471564263,5.467697144,-3.849213123,0.9915926456,58.38632363,1.116930485,3.462426901,9.49335289,3.562761068,1.538220644,avg
SN3_avg,0,0.001,26,none,0.94195625,1,1,0,0,-0.1632665694,0.1510358751,-0.2308145761,0.4934866428,0.7177346945,14.13439509,0,0,-0.1235706136,0.2683133781,-0.2172629386,0.7267717719,1.194944501,15.71796715,0,0,-0.1267530024,1.234957457,-1.867205024,0.9948660731,86.55258234,0,0,0.5192450881,5.348172665,-5.135838985,0.990542531,59.94257553,1.15792191,3.547617197,9.758079529,3.573598862,1.542298436,avg
SN3_avg,0,0.001,27,none,0.9493479167,1,1,0,0,-0.1277665943,0.1467885971,-0.3205831647,0.5382485986,0.8108372688,14.26378429,0,0,-0.1624498218,0.2856891155,-0.2313348949,0.6948901415,1.120946884,15.75767835,0,0,-0.3106761873,1.333461523,-2.103685379,1.001091719,86.29193998,0,0,-0.3925077319,5.723826408,-4.64222908,0.9940556288,61.26549256,1.187438011,3.581284046,10.03880978,3.570464373,1.476083636,avg
