act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,none,0,0.001,0,1,0.973025,1,1,0,0,-0.1268305928,1.150754929,-2.596232414,0.9269563556,77.4993296,0,0,0.9052450657,1.972602129,-1.14491272,1.223971367,60.78926526,3.088970661,1.472559214,2.16417861,0.5371290445,0.3051935434,0.9703160524,0,1.200000048,0.3118649125,0.1915203184,0.4196787477,0,1.200000048,0,1.210555328,1.071032157,0.7299751183
SNA,none,0,0.001,0,2,0.9780145833,1,1,0,0,-2.393624306,2.498063087,-23.36286736,0.6363635063,62.51515231,0,0,-3.594779968,5.357766151,-22.14414406,0.6896632314,69.49073354,4.663591862,1.987771988,2.825817823,0.246301949,0.09306458384,0.4198380709,0,1.200000048,0.1145013422,0.05564617366,0.2240090817,0,1.200000048,0,2.708930601,2.547257206,1.968997923
SNA,none,0,0.001,0,3,0.9791916667,1,1,0,0,-2.557665586,2.886800766,-47.4242897,0.6363210082,55.6944463,0,0,-6.951878071,6.974991322,-17.91903687,0.6022741795,73.28444864,5.562699318,2.226579428,3.004763842,0.2147585601,0.05000000075,0.340326339,0.009999999776,1.200000048,0.08836904168,0.05070942268,0.1729618013,0,1.200000048,0,3.838653342,3.672504698,2.954859818
SNA,none,0,0.001,0,4,0.9800291667,1,1,0,0,-2.605437279,2.779496193,-51.61793137,0.6109868288,53.39124152,0,0,-6.002283096,5.869668961,-15.53821945,0.5806421638,77.51854538,6.342760563,2.370495796,2.944161892,0.2222145498,0.05000000075,0.3391729593,0.009999999776,1.200000048,0.1050947383,0.0687899664,0.1437059939,0,1.200000048,0,4.791831278,4.633906387,3.810788005
SNA,none,0,0.001,0,5,0.982325,1,1,0,0,-3.025095224,3.023337841,-56.27524567,0.6066623926,52.69323692,0,0,-7.230104923,6.392340183,-15.62291336,0.5520024896,77.20565087,7.07906723,2.449546099,2.932334185,0.2038988918,0.05000000075,0.2866999507,0.009999999776,1.200000048,0.09665440023,0.05496499687,0.125637427,0,1.200000048,0,5.881541025,5.724946033,4.797306312
SNA,none,0,0.001,0,6,0.98435625,1,1,0,0,-3.245743275,3.462496519,-60.10024261,0.64043504,54.56391503,0,0,-9.553817749,8.452697754,-23.10333061,0.5678368211,75.28262916,7.711639881,2.708168745,3.057408571,0.1774217784,0.05000000075,0.3171668351,0.009999999776,1.200000048,0.07269576192,0.05000000075,0.1162222922,0.009999999776,1.200000048,0,6.87914392,6.721234576,5.702928815
SNA,none,0,0.001,0,7,0.9851916667,1,1,0,0,-3.503905535,3.704277277,-60.34947968,0.6137682796,55.87541615,0,0,-10.19935226,8.964709282,-21.08306885,0.5569621921,77.26314716,8.27610302,2.900923491,3.216483593,0.1668300331,0.05000000075,0.281139195,0.009999999776,1.200000048,0.06897398829,0.05021047592,0.1079790518,0,1.200000048,0,7.918958129,7.757680059,6.652960046
SNA,none,0,0.001,0,8,0.9845229167,1,1,0,0,-3.794756651,3.689746618,-62.00073624,0.5748448968,54.93449855,0,0,-9.813227654,8.417125702,-17.74999809,0.5514695644,78.15504043,8.622075081,2.95092082,3.147538185,0.1676010191,0.05000000075,0.2575651109,0.009999999776,1.200000048,0.07340298593,0.05201213807,0.0982844159,0,1.200000048,0,8.602845873,8.44426612,7.285939692
SNA,none,0,0.001,0,9,0.985375,1,1,0,0,-4.280986309,3.855630398,-62.99409485,0.5844185352,55.65253091,0,0,-9.509901047,9.053695679,-22.01579666,0.5625486374,78.61095419,9.04767704,3.069186926,3.143538713,0.1611800641,0.05000000075,0.2707534432,0.009999999776,1.200000048,0.06845520437,0.05000000075,0.09460005909,0.01999999955,1.200000048,0,9.476624138,9.319313226,8.094193271
SNA,none,0,0.001,0,10,0.9858375,1,1,0,0,-3.962220907,3.822093964,-62.02696609,0.583945334,56.16255622,0,0,-10.60322952,9.166179657,-22.60601807,0.5712503791,77.9449484,9.286426544,3.10274601,3.101821184,0.16182971,0.05000000075,0.2556685805,0.009999999776,1.200000048,0.06794502586,0.05008945987,0.09384934604,0,1.200000048,0,9.930805069,9.775236436,8.516560088
SNA,none,0,0.001,0,11,0.98396875,1,1,0,0,-3.759130478,3.865679502,-60.1892662,0.5763657689,57.64886231,0,0,-10.72397423,9.139042854,-21.23699188,0.5440357924,78.58130835,9.825386047,3.220838547,3.021897554,0.159589678,0.05000000075,0.2262825668,0.009999999776,1.200000048,0.06738440692,0.05000000075,0.09082316607,0.009999999776,1.200000048,0,10.85991216,10.70854911,9.383611892
SNA,none,0,0.001,0,12,0.9848333333,1,1,0,0,-4.33567524,4.064074516,-62.73716736,0.5857385993,57.86674946,0,0,-12.18327332,10.21075249,-21.77042389,0.5570762753,78.59846814,10.12606144,3.285807371,2.996308804,0.1521580815,0.05000000075,0.2733409405,0.009999999776,1.200000048,0.06028619409,0.05000000075,0.07931164652,0.1099999994,1.200000048,0,11.58255662,11.43099617,10.05793081
SNA,none,0,0.001,0,13,0.98383125,1,1,0,0,-3.930467606,3.954170465,-66.18013,0.5713489652,56.12054523,0,0,-12.40466022,9.632844925,-21.73484612,0.5416003466,78.56316565,10.30086136,3.303279161,2.875511169,0.1556518972,0.05000000075,0.2302406132,0.009999999776,1.200000048,0.06408333033,0.05000000075,0.09242126346,0.02999999933,1.200000048,0,11.9520725,11.8052143,10.40523929
SNA,none,0,0.001,0,14,0.9860395833,1,1,0,0,-4.181350708,4.013569355,-63.46762466,0.5732456446,57.56911932,0,0,-10.4721489,9.675868034,-20.01248741,0.5646759868,81.16388111,10.54172802,3.3494277,2.852417946,0.1542623192,0.05000000075,0.2206466645,0.009999999776,1.200000048,0.06405641884,0.05000000075,0.07893617451,0.02999999933,1.200000048,0,12.56784539,12.42257967,10.98329147
SNA,none,0,0.001,0,15,0.9840083333,1,1,0,0,-4.197686672,3.971158028,-64.44787598,0.5611765385,56.72487532,0,0,-12.11504364,9.496789932,-23.49868965,0.5440148115,79.28383279,10.84889793,3.43360424,2.705128193,0.1553217024,0.05000000075,0.2153153569,0.009999999776,1.200000048,0.06485097855,0.05000000075,0.0896832943,0.05999999866,1.200000048,0,13.40211229,13.25806179,11.76908967
SNA,none,0,0.001,0,16,0.9860583333,1,1,0,0,-4.546862125,4.235144615,-62.92803574,0.5675822496,58.74823997,0,0,-12.6559248,10.49440193,-24.19273758,0.5499926209,79.28717579,11.12691498,3.506733894,2.717233419,0.1457477212,0.05000000075,0.2089755982,0.009999999776,1.200000048,0.05824780092,0.05000000075,0.07382019609,0.1199999973,1.200000048,0,14.07770409,13.93654606,12.40254458
SNA,none,0,0.001,0,17,0.9848833333,1,1,0,0,-4.01856041,4.013872623,-59.32944107,0.5715646148,60.66683167,0,0,-11.81565762,10.63051891,-19.74670601,0.5437572598,81.6806158,11.3104887,3.531777859,2.624999762,0.1540751606,0.05000000075,0.2205259651,0.009999999776,1.200000048,0.05799518898,0.05000000075,0.07901616395,0.0700000003,1.200000048,0,14.57525165,14.43782366,12.87294602
SNA,none,0,0.001,0,18,0.98605,1,1,0,0,-4.628781796,4.403179646,-63.95634079,0.5626933575,59.90889831,0,0,-14.18952274,11.97926998,-24.67183876,0.561442852,79.2404398,11.75317001,3.664297581,2.701205015,0.1402389258,0.05000000075,0.2074403316,0.009999999776,1.200000048,0.05150397494,0.05000000075,0.0699011609,0.3300000131,1.200000048,0,15.6172991,15.47629563,13.85241026
