step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,eval_loss
0,B_w5_K10000_c2.0_lr0.003_s0,0,0,0,4.64524,4.1135,0.145275,0.447619,0,1.38583
0,B_w5_K10000_c2.0_lr0.003_s1,0,0,0,4.18638,2.96138,0.217845,0.466667,0,1.88683
0,B_w5_K10000_c2.0_lr0.003_s2,0,0,0,4.65205,3.83286,0.221392,0.47619,0,2.25403
0,B_w5_K10000_c2.0_lr0.003_s3,0,0,0,4.69097,4.40908,0.18164,0.504762,0,1.54324
0,B_w5_K10000_c2.0_lr0.003_s4,0,0,0,4.44417,3.77951,0.182457,0.561905,0,0.814496
0,B_w5_K10000_c2.0_lr0.001_s0,0,0,0,4.59092,4.08644,0.242063,0.504762,0,1.85637
0,B_w5_K10000_c2.0_lr0.001_s1,0,0,0,3.86505,2.79038,0.299608,0.466667,0,1.74406
0,B_w5_K10000_c2.0_lr0.001_s2,0,0,0,4.54771,3.78491,0.195976,0.485714,0,5.58001
0,B_w5_K10000_c2.0_lr0.001_s3,0,0,0,4.18715,3.23671,0.115034,0.495238,0,2.25381
0,B_w5_K10000_c2.0_lr0.001_s4,0,0,0,4.58979,4.41217,0.164961,0.52381,0,0.71918
0,B_w5_K10000_c2.0_k4_lr0.003_s0,0,0,0,4.73751,4.16559,0.224416,0.514286,0,2.50377
0,B_w5_K10000_c2.0_k4_lr0.003_s1,0,0,0,4.52644,3.61103,0.175535,0.485714,0,5.54881
0,B_w5_K10000_c2.0_k4_lr0.003_s2,0,0,0,4.5768,4.00129,0.166513,0.466667,0,0.712836
0,B_w5_K10000_c2.0_k4_lr0.003_s3,0,0,0,4.53873,4.28719,0.146091,0.542857,0,6.0159
0,B_w5_K10000_c2.0_k4_lr0.003_s4,0,0,0,4.53979,3.9378,0.24496,0.466667,0,1.65085
0,B_w5_K10000_c2.0_k4_lr0.001_s0,0,0,0,4.2287,3.71462,0.162272,0.552381,0,3.78682
0,B_w5_K10000_c2.0_k4_lr0.001_s1,0,0,0,4.58189,3.75067,0.225565,0.476191,0,0.86937
0,B_w5_K10000_c2.0_k4_lr0.001_s2,0,0,0,4.34599,3.39587,0.157817,0.533333,0,4.46055
0,B_w5_K10000_c2.0_k4_lr0.001_s3,0,0,0,4.49148,3.30386,0.162603,0.495238,0,1.2641
0,B_w5_K10000_c2.0_k4_lr0.001_s4,0,0,0,4.66143,4.3697,0.194268,0.52381,0,1.42865
0,B_w5_K10000_c2.0_k16_lr0.003_s0,0,0,0,4.546,3.73052,0.190986,0.447619,0,5.51442
0,B_w5_K10000_c2.0_k16_lr0.003_s1,0,0,0,4.47254,3.50283,0.154999,0.52381,0,3.0803
0,B_w5_K10000_c2.0_k16_lr0.003_s2,0,0,0,4.23522,2.79782,0.135072,0.485714,0,2.5941
0,B_w5_K10000_c2.0_k16_lr0.003_s3,0,0,0,4.34812,2.5956,0.252195,0.504762,0,2.02505
0,B_w5_K10000_c2.0_k16_lr0.003_s4,0,0,0,4.17286,2.61414,0.193523,0.428571,0,1.78346
0,B_w5_K10000_c2.0_k16_lr0.001_s0,0,0,0,4.47984,3.58944,0.192346,0.485714,0,1.17608
0,B_w5_K10000_c2.0_k16_lr0.001_s1,0,0,0,4.66555,4.08063,0.123272,0.514286,0,1.96565
0,B_w5_K10000_c2.0_k16_lr0.001_s2,0,0,0,4.53014,3.33366,0.199175,0.52381,0,3.04334
0,B_w5_K10000_c2.0_k16_lr0.001_s3,0,0,0,4.39434,3.64677,0.0986077,0.495238,0,4.66583
0,B_w5_K10000_c2.0_k16_lr0.001_s4,0,0,0,4.13489,2.61186,0.209806,0.47619,0,2.00289
10000,B_w5_K10000_c2.0_lr0.003_s0,0,0,0,4.21009,2.93487,0.219607,0.514286,0,0.20154
10000,B_w5_K10000_c2.0_lr0.003_s1,0,0,0,4.05465,3.12308,0.260562,0.438095,0,0.0282868
10000,B_w5_K10000_c2.0_lr0.003_s2,0,0,0,4.3918,3.38473,0.142699,0.457143,0,0.0815253
10000,B_w5_K10000_c2.0_lr0.003_s3,0,0,0,4.69539,4.39224,0.156413,0.495238,0,0.0548223
10000,B_w5_K10000_c2.0_lr0.003_s4,0,0,0,4.43606,3.52154,0.166137,0.533333,0,0.146294
10000,B_w5_K10000_c2.0_lr0.001_s0,0,0,0,4.61092,4.04075,0.201683,0.514286,0,0.260994
10000,B_w5_K10000_c2.0_lr0.001_s1,0,0,0,3.93379,2.79162,0.293837,0.47619,0,0.22299
10000,B_w5_K10000_c2.0_lr0.001_s2,0,0,0,4.39985,3.44428,0.185704,0.514286,0,0.136086
10000,B_w5_K10000_c2.0_lr0.001_s3,0,0,0,4.19635,3.05838,0.151751,0.476191,0,0.158044
10000,B_w5_K10000_c2.0_lr0.001_s4,0,0,0,4.64605,4.51588,0.16203,0.52381,0,0.157075
10000,B_w5_K10000_c2.0_k4_lr0.003_s0,0,0,0,4.46011,3.35788,0.272329,0.457143,0,0.0368474
10000,B_w5_K10000_c2.0_k4_lr0.003_s1,0,0,0,4.3274,3.18981,0.175996,0.447619,0,0.0920898
10000,B_w5_K10000_c2.0_k4_lr0.003_s2,0,0,0,4.35365,3.61006,0.192001,0.47619,0,0.0939879
10000,B_w5_K10000_c2.0_k4_lr0.003_s3,0,0,0,4.55348,4.30584,0.112358,0.542857,0,0.151864
10000,B_w5_K10000_c2.0_k4_lr0.003_s4,0,0,0,4.43255,3.91379,0.249969,0.533333,0,0.129554
10000,B_w5_K10000_c2.0_k4_lr0.001_s0,0,0,0,4.2782,4.0476,0.160411,0.552381,0,0.175613
10000,B_w5_K10000_c2.0_k4_lr0.001_s1,0,0,0,4.59652,3.62926,0.202989,0.457143,0,0.1881
10000,B_w5_K10000_c2.0_k4_lr0.001_s2,0,0,0,4.10541,2.94537,0.14281,0.590476,0,0.278787
10000,B_w5_K10000_c2.0_k4_lr0.001_s3,0,0,0,4.32086,2.99782,0.197351,0.504762,0,0.112892
10000,B_w5_K10000_c2.0_k4_lr0.001_s4,0,0,0,4.52936,4.0243,0.253442,0.504762,0,0.144582
10000,B_w5_K10000_c2.0_k16_lr0.003_s0,0,0,0,4.36426,2.77949,0.200395,0.495238,0,0.184542
10000,B_w5_K10000_c2.0_k16_lr0.003_s1,0,0,0,4.41514,3.40227,0.200191,0.533333,0,0.0880261
10000,B_w5_K10000_c2.0_k16_lr0.003_s2,0,0,0,4.43888,3.73541,0.12973,0.514286,0,0.174375
10000,B_w5_K10000_c2.0_k16_lr0.003_s3,0,0,0,4.18307,3.17212,0.281748,0.485714,0,0.0828098
10000,B_w5_K10000_c2.0_k16_lr0.003_s4,0,0,0,4.45377,3.6321,0.182568,0.457143,0,0.0960105
10000,B_w5_K10000_c2.0_k16_lr0.001_s0,0,0,0,4.29022,2.38109,0.156299,0.504762,0,0.138037
10000,B_w5_K10000_c2.0_k16_lr0.001_s1,0,0,0,4.34564,2.57341,0.181099,0.476191,0,0.122974
10000,B_w5_K10000_c2.0_k16_lr0.001_s2,0,0,0,4.34815,2.55482,0.314997,0.428571,0,0.0890323
10000,B_w5_K10000_c2.0_k16_lr0.001_s3,0,0,0,4.24238,2.79965,0.219693,0.485714,0,0.12115
