zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,ce0,ce20,w2_fro,arm,seed,S2,D2,rho_mean,kap2,graw2,drift2_adam,diff2_adam,drift2_net,diff2_net,f_diff_net,clamp_removed,clamp_removed_drift,clamp_drift_share
0.5276872794178279,0.8891759080462391,0.31712586171407325,0.6859375,0.1873162728598163,0.3020914236259966,0.0813653309903129,0.6650805664062499,0.01431825977816508,0.0773057457266784,-0.00036477727646212516,0.0016166483628196765,0.0028836095485118957,1.0949713748783974,0.022629997570911654,0.03565292463550501,0.18823591839147152,0.2859639574885723,0.1703678617823901,0.7985184668363174,0.7173437504679896,0.2641780376434326,0.9114999771118164,0.7173437504679896,0.13912197372144472,0.0353740950366719,0.17449606875812632,9.686695889854491e-15,0.3140625,0.3140625,0.0,0.3140625,0.10000000149011612,0,0.10000000149011612,1.0,1,625,ref,2.2961902618408203,1.9789495468139648,8.0289161726635,N1,0,,,,,,,,,,,,,
0.1811000428896581,0.8961382025849186,0.5332488410455646,0.5365625,0.1407418342722095,0.38984773430507025,0.21970107152429472,0.5862744140624999,0.030448594061624062,0.12111215354272378,0.00042050833844883145,0.0011809089222941532,0.004673978546861165,1.3751897940961084,0.027475440104317385,0.052232895958268466,0.1484451661000452,0.4595875513095556,0.227114651744454,0.8898529357236344,0.5829062506905757,0.2314462512731552,0.9232000112533569,0.5829062506905757,0.1336876963956896,0.06772948164828126,0.20141717804402273,5.187517082561044e-14,0.4634375,0.4634375,0.0,0.4634375,0.10000000149011612,0,0.10000000149011612,1.0,2,625,ref,2.592081069946289,0.9973047971725464,8.992717880129957,N1,0,,,,,,,,,,,,,
-0.1402989686430696,0.9294141420683526,0.6659761669590641,0.4079296875,0.018628519560148174,0.45467370040159616,0.3141770580244905,0.5056811523437501,0.04071950449874942,0.1667905608848713,-0.000781891546740206,3.9974163697231165e-05,0.005574813242455908,1.5903135708439173,0.02756972740404308,0.06455038772811471,0.03166459326378118,0.5493013955703347,0.2648938919278307,0.9697434310505949,0.4671367196322535,0.26067033410072327,0.9142000079154968,0.4671367196322535,0.12567514072764205,0.06995853524502604,0.1956336759726957,2.761679773755077e-14,0.5920703125,0.5920703125,0.0,0.5920703125,0.10000000149011612,0,0.10000000149011612,1.0,3,625,ref,3.220611810684204,1.1920994520187378,9.840845736809571,N1,0,,,,,,,,,,,,,
-0.42862203742335864,0.9639379848203804,0.9042877234697272,0.31412109375,-0.1805850102987347,0.5129489425374829,0.40361302086083595,0.39433349609375007,0.056790203076471917,0.20523223496571397,0.0010941796081361094,-0.001955165903493928,0.006286796792318982,1.760137904293721,0.024380946880555712,0.07209301025352138,-0.17590197008002614,0.6189996803326115,0.3413262605297911,1.0259470546603386,0.38270898539703924,0.23534175753593445,0.9204999804496765,0.38270898539703924,0.10439382327797073,0.07011989223530592,0.17451371551331257,3.5915714846623814e-14,0.68587890625,0.68587890625,0.0,0.68587890625,0.10000000149011612,0,0.10000000149011612,1.0,4,625,ref,4.381256580352783,1.5213713645935059,10.464995128273278,N1,0,,,,,,,,,,,,,
-0.5053513823051614,0.9694381751425868,0.8394095931490917,0.2917578125,-0.31420187614394307,0.5648201996104689,0.48216081815501477,0.33746093749999995,0.07511988298307219,0.24396359053002079,-6.161562508303519e-05,-0.0031975201831316844,0.006863885276807765,1.9073542851505647,0.02359263699130679,0.07683331014516223,-0.30395433391971516,0.6795531254204964,0.2846830433310745,1.0803914520678646,0.3625820323053631,0.21641026437282562,0.9210000038146973,0.3625820323053631,0.10377939571347702,0.06359510872190824,0.1673745044355149,1.2964629370060266e-13,0.7082421875,0.7082421875,0.0,0.7082421875,0.10000000149011612,0,0.10000000149011612,1.0,5,625,ref,3.747990846633911,1.4402209520339966,11.020624949382368,N1,0,,,,,,,,,,,,,
-0.677597255071602,1.003249536824968,0.9201739810824244,0.25529296875,-0.45555505582259626,0.6177624971969576,0.5707851431128544,0.29090332031250005,0.0984492618215644,0.2820439064465249,0.0011373346749319513,-0.004552902359850301,0.007376641898944946,2.0510239555229255,0.022489990331232546,0.0802898924835582,-0.44389936498536964,0.7366188523568239,0.4030787743231943,1.1404682412702574,0.32976367298469994,0.23210270702838898,0.9197999835014343,0.32976367298469994,0.09121092995004214,0.06278502931403773,0.15399595926406007,1.9817480989559044e-14,0.74470703125,0.74470703125,0.0,0.74470703125,0.10000000149011612,0,0.10000000149011612,1.0,6,625,ref,3.420325517654419,1.2404582500457764,11.635081927511346,N1,0,,,,,,,,,,,,,
-0.6934930705314021,1.0413662555747154,0.9978847334471461,0.25708984375,-0.5124744644403223,0.6523302511804844,0.5718924679529807,0.2772607421875,0.10612836852341441,0.3169828320928198,0.0024235559889597804,-0.005126353958270874,0.007397670138515232,2.186556038372321,0.02415090227033943,0.08368082113696991,-0.5009815799912122,0.7303229183195473,0.42357306461149746,1.1946110986329783,0.3313808604820224,0.2482040673494339,0.9154999852180481,0.3313808604820224,0.09425114905618578,0.060454521783913105,0.1547056708400144,8.448797217397441e-14,0.74291015625,0.74291015625,0.0,0.74291015625,0.10000000149011612,0,0.10000000149011612,1.0,7,625,ref,4.364979267120361,1.6941386461257935,12.16518123389121,N1,0,,,,,,,,,,,,,
-0.7077757234314668,1.0440584042707906,1.069046873518778,0.26732421875,-0.6296106904862686,0.7040771392459896,0.7064868073580017,0.26462646484375,0.13705178511386212,0.35334096190309394,0.005331870991860705,-0.006165265973184117,0.008160733111174146,2.3103840120386803,0.024065244586090558,0.08658023045837542,-0.6074911111894081,0.8089564911669217,0.4968320575594112,1.2356293449467606,0.34059179796677197,0.22269150614738464,0.9264000058174133,0.34059179796677197,0.09291637199151392,0.06573183194710203,0.1586482039387091,9.314771176605063e-14,0.73267578125,0.73267578125,0.0,0.73267578125,0.10000000149011612,0,0.10000000149011612,1.0,8,625,ref,3.211609363555908,1.3805843591690063,12.560172426338294,N1,0,,,,,,,,,,,,,
-0.7890703438189968,1.043542991998212,1.1367536777293907,0.25376953125,-0.6958773032123858,0.740112649117444,0.7504857273460819,0.25328369140624996,0.15599155558211494,0.38794987813272824,0.003825299668797797,-0.006917052105037161,0.008439116937881542,2.42292508317868,0.026145998394058553,0.09037313089418725,-0.6824216837087702,0.8387169936305239,0.4367987774494928,1.2747548846951426,0.3283925792369701,0.21679779887199402,0.9264000058174133,0.3283925792369701,0.08823980111466578,0.06515034894731854,0.15339015006207854,9.423017921506016e-14,0.74623046875,0.74623046875,0.0,0.74623046875,0.10000000149011612,0,0.10000000149011612,1.0,9,625,ref,3.533984899520874,1.4849809408187866,12.942277091593121,N1,0,,,,,,,,,,,,,
-0.7102717955473021,1.121550970246164,1.129568602827101,0.27451171875,-0.6869113077606026,0.7682082366385797,0.7448329697431378,0.26090820312499996,0.1534079882566873,0.431893125275573,0.004842781307096092,-0.006928462897240211,0.008311963458281854,2.54195746048202,0.030228864770615472,0.093536744131269,-0.679507713916986,0.8271951065291409,0.43895352761103384,1.317126741970198,0.3470605479560618,0.23811325430870056,0.9186000227928162,0.3470605479560618,0.10157391438227922,0.05974166344887131,0.16131557783113337,1.715294573045867e-14,0.72548828125,0.72548828125,0.0,0.72548828125,0.10000000149011612,0,0.10000000149011612,1.0,10,625,ref,3.4027583599090576,1.4101277589797974,13.349221853212146,N1,0,,,,,,,,,,,,,
