zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,ce0,ce20,w2_fro,arm,seed,S2,D2,rho_mean,kap2,graw2,drift2_adam,diff2_adam,drift2_net,diff2_net,f_diff_net,clamp_removed,clamp_removed_drift,clamp_drift_share
0.687494269000455,0.8971411812879265,0.2567727289484461,0.7455859375,0.28377320041308474,0.30419457233566305,0.0974266004189864,0.7411230468749999,0.015164956982019162,0.07796794645240429,-0.000598565595946493,0.0024698347746797533,0.0031014335061129816,1.0920962075975031,0.017306524695886765,0.03449134629254485,0.27031099464882685,0.3145375126219656,0.1550429767742993,0.7859623070272868,0.7710273441291065,0.3792179822921753,0.9071999788284302,0.7710273441291065,0.12848380236995285,0.025163110436084834,0.15364691280592604,1.1163292512605949e-13,0.2544140625,0.2544140625,0.0,0.2544140625,0.10000000149011612,0,0.10000000149011612,1.0,1,625,ref,2.303300619125366,2.0121657848358154,7.893977856935932,N1,1,,,,,,,,,,,,,
0.18285143283022393,0.9117296607836165,0.608099565441988,0.53818359375,0.21613299689756754,0.388397396609754,0.23798470173017738,0.621220703125,0.024852914171880496,0.1262399787893255,-0.00024035526797148518,0.0018733496955209137,0.0047171409584383555,1.377458419499538,0.019042549039877486,0.04901145682623107,0.2109443926817164,0.47037088254401677,0.16994791361531925,0.8690898508801049,0.5843652350631601,0.35065826773643494,0.9106000065803528,0.5843652350631601,0.1278825377998003,0.07343649219990939,0.2013190299996085,1.0119682869458302e-13,0.46181640625,0.46181640625,0.0,0.46181640625,0.10000000149011612,0,0.10000000149011612,1.0,2,625,ref,3.572376012802124,1.0641529560089111,8.77349436898304,N1,1,,,,,,,,,,,,,
0.0008350838048074394,0.9155715581782171,0.6007172550978475,0.47751953125,0.06700491651147016,0.4425566585338011,0.3069351925006415,0.52983154296875,0.026409651434361983,0.16863468353606997,0.0008120610421714116,0.0004343106282839453,0.0052140043382315595,1.592896619045613,0.01803166167344898,0.059789583011945854,0.06252149209870717,0.5129342240942862,0.2204833072505371,0.9385410623546976,0.5297675789035565,0.2976832389831543,0.9161999821662903,0.5297675789035565,0.13498215020304868,0.06710849823282661,0.2020906484358673,7.993605777301127e-15,0.52248046875,0.52248046875,0.0,0.52248046875,0.10000000149011612,0,0.10000000149011612,1.0,3,625,ref,4.009400367736816,1.2044769525527954,9.514302493245975,N1,1,,,,,,,,,,,,,
-0.2594440461291828,0.9502206711566937,0.8497291107868118,0.38068359375,-0.11123941795227861,0.499859348430905,0.447550109289119,0.43692138671875,0.04064696671429017,0.20737256884177108,0.0018398326577076423,-0.0012403851884892454,0.006371291408045761,1.7607627882805088,0.016365362547803672,0.06664837960671506,-0.11069698201404687,0.6284649915007979,0.24382638935350065,1.0007250641998224,0.44261523529785335,0.29262280464172363,0.9164000153541565,0.44261523529785335,0.10961180726948111,0.08135670420981544,0.1909685114792029,9.364731212713195e-14,0.61931640625,0.61931640625,0.0,0.61931640625,0.10000000149011612,0,0.10000000149011612,1.0,4,625,ref,3.543764352798462,1.225974202156067,10.186975930362653,N1,1,,,,,,,,,,,,,
-0.2764997572032835,0.9311284440729773,0.8740745337241971,0.36255859375,-0.19615511703241353,0.5456117424336697,0.5520139132377805,0.40326171875000005,0.05194686020372127,0.24262225702250328,0.003123056255280547,-0.0020465920410117286,0.007046707003972528,1.9040166833789265,0.018221225115121344,0.07592475749332518,-0.19142718531881847,0.6980744396778784,0.26921042403401196,1.0539657923051107,0.42630273532486174,0.28033027052879333,0.9169999957084656,0.42630273532486174,0.10772350466342932,0.07947548119358394,0.1871989858569552,5.806466418789569e-14,0.63744140625,0.63744140625,0.0,0.63744140625,0.10000000149011612,0,0.10000000149011612,1.0,5,625,ref,3.3018417358398438,1.1930172443389893,10.746767659647686,N1,1,,,,,,,,,,,,,
-0.522841718543125,0.9970248047416703,0.8797863245316878,0.308125,-0.38278290413729654,0.5932444141262766,0.6278992875820822,0.3421850585937499,0.06817324432054563,0.28054543676764804,0.0032202538038354745,-0.003828918138985885,0.007483527376454379,2.0526755736817863,0.017414405177114532,0.0826435632533221,-0.3748115907391228,0.7375046568160261,0.3713171796174398,1.1031363408898687,0.3773125010309741,0.2864000201225281,0.91839998960495,0.3773125010309741,0.10763640024782417,0.0650426265241218,0.17267902677178337,1.6259216195635418e-13,0.691875,0.691875,0.0,0.691875,0.10000000149011612,0,0.10000000149011612,1.0,6,625,ref,4.494865417480469,1.3140968084335327,11.23459018105996,N1,1,,,,,,,,,,,,,
-0.6871946967098065,1.0425340876333264,0.9551600561012376,0.27861328125,-0.5412322891012562,0.6365113285085128,0.6503468586531075,0.29238525390625003,0.08286276758445264,0.3178299249366797,0.004453978798539439,-0.005330344862868561,0.007581384488988505,2.188235125280176,0.017132859863340854,0.08886091288875177,-0.5288960043028061,0.7482923160126113,0.39230142746200547,1.1521367504374727,0.35075195419995,0.24627704918384552,0.9208999872207642,0.35075195419995,0.10299780430065987,0.059802410976746295,0.16280021527744906,4.288236432614667e-14,0.72138671875,0.72138671875,0.0,0.72138671875,0.10000000149011612,0,0.10000000149011612,1.0,7,625,ref,4.334756374359131,1.4204044342041016,11.714834817956186,N1,1,,,,,,,,,,,,,
-0.800005699142427,1.0145609785569927,0.9994899846831522,0.24462890625,-0.66697154208965,0.6746150632331764,0.7410560225115634,0.26230468749999997,0.10494597335450517,0.346194053888577,0.003965456298020544,-0.006644254413650214,0.008039515845218947,2.293494930372525,0.017147597724106164,0.09011406071626583,-0.6634752857949028,0.7965508520753551,0.404158385561986,1.185682708605874,0.32016601675059064,0.30119583010673523,0.9150999784469604,0.32016601675059064,0.0951917160696728,0.0544846230610059,0.14967633913060052,7.818745650922665e-14,0.75537109375,0.75537109375,0.0,0.75537109375,0.10000000149011612,0,0.10000000149011612,1.0,8,625,ref,3.3314504623413086,1.2892167568206787,12.07788246343243,N1,1,,,,,,,,,,,,,
-0.754869744093279,1.0805869355217474,1.0422157419561215,0.267578125,-0.7516969578151609,0.7156257703276079,0.8877945609108838,0.25716796875,0.12549697160173992,0.3841432453062765,0.0024800262489657558,-0.0074316178700943,0.008651749476440783,2.414506586580677,0.017694487222470343,0.0928083905779965,-0.7435841859065055,0.860035793676862,0.3849098697129788,1.2315259327039798,0.34082031359139364,0.24469372630119324,0.9276000261306763,0.34082031359139364,0.10136117443852566,0.057382683373217135,0.15874385781163716,1.0563772079308364e-13,0.732421875,0.732421875,0.0,0.732421875,0.10000000149011612,0,0.10000000149011612,1.0,9,625,ref,3.3449504375457764,1.400979995727539,12.518260916435251,N1,1,,,,,,,,,,,,,
-0.9489163269124655,1.1140432512550986,1.1859890851279495,0.2419921875,-0.8678584190178413,0.7560371742947138,0.9800095068887879,0.23435791015625002,0.15004319998255866,0.41998265368204174,0.0015663552509350641,-0.008574929083506586,0.00905512409851338,2.521810975525702,0.018364803196745924,0.09634595870158472,-0.8600321688994694,0.9004458806105587,0.3978876200725132,1.26723778830199,0.31779296987951966,0.300045907497406,0.9165999889373779,0.31779296987951966,0.09109842651718715,0.05748146762887151,0.1485798941461277,6.905587213168474e-14,0.7580078125,0.7580078125,0.0,0.7580078125,0.10000000149011612,0,0.10000000149011612,1.0,10,625,ref,3.5652754306793213,1.423209309577942,12.870426803903824,N1,1,,,,,,,,,,,,,
-1.1011613287195479,1.1719049019719932,1.4853785471044316,0.22908203125,-0.9533758367706519,0.784671347115515,0.9945251321033395,0.22097900390625,0.16817540583882387,0.45105985604128224,-0.0035261388960291036,-0.009488163617487005,0.009181179469424131,2.6204835026978333,0.018568626001942902,0.10173562570318966,-0.9533780934624525,0.9160729609700372,0.38324878909782967,1.308258504611218,0.3061738292737573,0.26422885060310364,0.9190000295639038,0.3061738292737573,0.08424733515498593,0.05880146228010965,0.14304879743509852,2.942091015256665e-15,0.77091796875,0.77091796875,0.0,0.77091796875,0.10000000149011612,0,0.10000000149011612,1.0,11,625,ref,5.069808006286621,1.6787060499191284,13.288075039054549,N1,1,,,,,,,,,,,,,
