act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
LR,l2rest,0,0.001,1,1,0.9679416667,1,1,0,0,-0.025230119,2.029289246,-2.382290125,0.5477499962,68.76794565,0,0,3.777645588,3.711622715,1.550573111,0.8740000129,36.47658158,5.310991287,3.397910357,0.5681926608,0.003237807324,4.971221199,5.324713571,5.641711887,6.13066463,9.199336708,7.022557444e-06,0.0006306210998,0,1,nan,nan,nan,3.207205985,3.398093989,3.589401568,3.870372807,5.988750643,0.0002430062264,0.0004648930044,0,1,nan,nan,nan,3.992030063,0.003237807324
LR,l2rest,0,0.001,1,2,0.9663854167,1,1,0,0,-1.465797067,3.417612553,-6.067131519,0.3992499411,75.2310852,0,0,-1.868574023,9.24029541,-9.739861488,0.4817499816,69.07506681,8.659300804,5.128656864,0.6357693672,0.004127498214,8.147321747,8.660937361,9.376416582,10.36742669,15.07224801,4.685238309e-06,0.0006803596916,1,1,nan,nan,nan,4.703031965,5.130867864,5.491538436,5.742807022,9.056023376,0.0002036856266,0.0006529840466,1,1,nan,nan,nan,10.20242258,0.004127498214
LR,l2rest,0,0.001,1,3,0.9696583333,1,1,0,0,-2.155974388,4.695914745,-7.657707691,0.3782499731,73.52161083,0,0,-9.117850304,16.73994064,-26.03585815,0.3632499576,79.35016946,12.07860851,6.430071831,0.6415245533,0.004204536335,11.15676954,12.08768652,13.01937224,14.19788446,21.03906082,6.889363082e-06,0.0003593798028,1,1,nan,nan,nan,5.955658334,6.431235026,6.977906071,7.354827192,11.30998347,0.0001171807246,0.0002553741215,1,1,nan,nan,nan,18.80690552,0.004204536335
LR,l2rest,0,0.001,1,4,0.9648458333,1,1,0,0,-3.833184004,6.30256176,-11.82506371,0.3309999704,67.60696194,0,0,-19.72219467,23.46407509,-36.88171005,0.2769999802,84.41574723,14.86616135,7.587377548,0.7926254869,0.006415855863,13.83802156,14.88842244,16.13935812,16.92891233,25.68925788,2.349064335e-06,-0.0018187362,1,1,nan,nan,nan,6.9761834,7.592051086,8.140654368,8.612926442,13.28747264,0.0003414643183,0.0002389672663,1,1,nan,nan,nan,28.06158316,0.006415855863
LR,l2rest,0,0.001,1,5,0.9511916667,1,1,0,0,-5.366735458,7.480785847,-22.77579689,0.2994999588,63.96008399,0,0,-27.07970047,30.05266953,-48.96043015,0.2552499771,85.32750037,17.49219322,8.542076111,0.6993872523,0.004986854734,16.30775038,17.51324558,18.72075866,19.14352028,30.328944,9.017545325e-06,0.0002376519624,1,1,nan,nan,nan,7.940631339,8.549374067,9.331152192,9.74387119,14.97948739,0.0001390820614,-4.59098992e-05,1,1,nan,nan,nan,37.930046,0.004986854734
LR,l2rest,0,0.001,1,6,0.9448270833,1,1,0,0,-7.581604958,8.628828049,-22.45710564,0.2664999962,61.20612486,0,0,-37.06202316,34.23011398,-60.51515579,0.2267499566,86.16144078,19.77927589,9.486743927,0.7746824622,0.005964672111,18.34897856,19.78536431,21.13499926,22.54522598,34.45801629,6.578478823e-06,0.0003466872295,1,1,nan,nan,nan,8.716371345,9.509362677,10.15733586,10.54811067,16.55627903,0.0001054374245,2.484412198e-05,1,1,nan,nan,nan,48.29380415,0.005964672111
LR,l2rest,0,0.001,1,7,0.9314104167,1,1,0,0,-9.03349781,9.707587242,-23.70367622,0.2364999652,59.43930526,0,0,-42.43370056,38.03514099,-74.50213623,0.2057499886,85.92795018,22.10368347,10.1878624,0.831058681,0.006859319689,20.70907161,22.13812807,23.57836168,25.15371238,38.30668678,9.551686185e-06,0.0003390544443,1,1,nan,nan,nan,9.511237116,10.21151572,10.99017422,11.76293795,17.94915424,0.0001454537734,9.033919196e-05,1,1,nan,nan,nan,59.31450355,0.006859319689
LR,l2rest,0,0.001,1,8,0.9299020833,1,1,0,0,-10.60339642,10.39196301,-26.9699173,0.225249961,60.13765166,0,0,-44.44957733,40.39509201,-74.73052979,0.2079999596,85.96580687,24.03475189,10.87147522,0.8491998315,0.007452670961,22.86852641,24.07205634,25.6192201,27.22374847,41.75477025,6.886666634e-06,0.0004614328209,1,1,nan,nan,nan,10.19679565,10.88692045,11.58716464,12.31460381,19.04464104,0.0001558721252,6.257391578e-05,1,1,nan,nan,nan,70.54608401,0.007452670961
LR,l2rest,0,0.001,1,9,0.9159354167,1,1,0,0,-13.16555405,11.2115202,-35.10086441,0.1929999739,59.48057251,0,0,-46.25472641,39.29509354,-77.02119446,0.1952499598,85.28968908,26.45443344,11.56664944,0.9191452861,0.00850442677,24.73909793,26.49800835,28.14469797,30.19258516,45.75462663,3.399343583e-06,8.902777336e-05,1,1,nan,nan,nan,10.73552863,11.57287918,12.36263664,13.4102993,20.28708125,0.0002556303423,0.0001267766092,1,1,nan,nan,nan,83.55658857,0.00850442677
LR,l2rest,0,0.001,1,10,0.9127333333,1,1,0,0,-16.05863953,12.17231941,-37.67081833,0.1704999954,58.57086582,0,0,-48.9262619,39.11223984,-92.82724762,0.1877499968,84.71576543,28.23776054,12.17346859,1.030356407,0.01062119807,26.43561396,28.24675589,30.26102585,32.01139578,48.80777279,9.071032207e-06,0.0004635998048,1,1,nan,nan,nan,11.36381948,12.18085582,13.00053527,14.44225989,21.33536275,0.0002839265484,2.191189651e-05,1,1,nan,nan,nan,95.14537429,0.01062119807
LR,l2rest,0,0.001,1,11,0.9027354167,1,1,0,0,-18.02961159,12.70228767,-38.88923645,0.1615000069,57.26993127,0,0,-48.22657776,38.63175583,-88.02960205,0.1832499951,84.76203075,30.07742691,12.64930153,1.075261474,0.01171118489,28.26153255,30.09719556,32.62378374,35.71127261,52.20426262,6.077164824e-06,0.000327510541,1,1,nan,nan,nan,11.75344311,12.6523749,13.47536799,14.68327832,22.18433863,0.000414008745,0.0001241309619,1,1,nan,nan,nan,107.9384873,0.01171118489
LR,l2rest,0,0.001,1,12,0.8872895833,1,1,0,0,-20.13558197,13.6472311,-46.56671906,0.1487500072,57.15144886,0,0,-50.27904892,37.87340927,-76.58578491,0.1757499874,83.97317835,32.23564148,13.08238602,1.246344686,0.01597750309,29.79254888,32.28531136,34.94979149,37.34682107,56.16239446,7.199571159e-06,-5.435843741e-05,1,1,nan,nan,nan,12.01129637,13.1076661,13.94189877,15.25063941,22.88105689,0.000703891723,0.0001494699172,1,1,nan,nan,nan,121.5596902,0.01597750309
LR,l2rest,0,0.001,1,13,0.8651375,1,1,0,0,-22.68531609,13.75007153,-49.2351799,0.137500003,56.11472813,0,0,-48.23176956,35.60132599,-73.78244019,0.1667499989,83.30876335,34.7128067,13.52877998,1.471835494,0.02185424372,31.99227757,34.73134492,37.62463281,39.10800868,60.4101393,8.518683156e-06,-0.0001553335751,1,1,nan,nan,nan,12.51845107,13.54676019,14.24318791,15.3218814,23.66981266,0.0008319491125,5.961544957e-05,1,1,nan,nan,nan,139.6426738,0.02185424372
LR,l2rest,0,0.001,1,14,0.84324375,1,1,0,0,-24.79685211,14.70177937,-50.78427505,0.1270000041,55.01825807,0,0,-43.38528824,32.82881546,-67.57326508,0.161499992,82.40539277,37.01433563,13.88020706,1.626007557,0.02623567753,33.80505449,37.05532515,40.26535005,42.72396832,64.53909612,9.781691098e-06,-0.001543295337,1,1,nan,nan,nan,12.80571719,13.88044257,14.71246288,15.74384204,24.20345516,0.002008524192,0.0003927192301,1,1,nan,nan,nan,157.8121457,0.02623567753
LR,l2rest,0,0.001,1,15,0.8140645833,1,1,0,0,-26.15744972,15.141078,-47.96263123,0.1240000054,53.46905455,0,0,-44.95297623,32.15515137,-77.78096771,0.1539999992,80.7264112,39.24585342,14.2502203,1.790655017,0.03325899007,36.25398713,39.25682075,42.63906316,45.93886767,68.13560871,3.182224211e-05,0.0004194556386,1,1,nan,nan,nan,12.9643583,14.25189518,15.01276665,15.9299266,24.90215463,0.001777174585,4.784129851e-05,1,1,nan,nan,nan,176.9583273,0.03325899007
LR,l2rest,0,0.001,1,16,0.8096520833,1,1,0,0,-29.14373779,15.40895271,-57.6252594,0.1157500073,52.78840425,0,0,-42.23564148,31.38177109,-63.45949173,0.1592499763,80.23167353,41.48644257,14.33904266,1.91581881,0.03734006103,38.61589099,41.54887037,45.40453792,49.29014351,72.1820801,1.595517119e-05,0.0007724464958,1,1,nan,nan,nan,13.03655067,14.34278302,15.22548214,16.02545057,25.11629449,0.003041500885,3.308401074e-05,1,1,nan,nan,nan,195.1581835,0.03734006103
LR,l2rest,0,0.001,1,17,0.7695520833,1,1,0,0,-29.95495033,15.74113369,-57.77565765,0.1127500162,50.29888759,0,0,-44.80708313,30.37347031,-62.11566544,0.1449999809,78.2345886,44.21844482,14.55655956,2.190047741,0.04969696945,40.63598407,44.25999282,48.19700598,49.63401488,77.13443113,6.313708806e-05,0.0006073983386,1,1,nan,nan,nan,13.19653083,14.55871674,15.37910211,16.21721364,25.46596402,0.003119456398,-0.0002342998414,1,1,nan,nan,nan,218.5293113,0.04969696945
LR,l2rest,0,0.001,1,18,0.7665354167,1,1,0,0,-30.49923897,15.48146534,-55.2267952,0.1097500101,50.34401878,0,0,-42.83498764,29.29170799,-65.43013,0.137500003,76.9056071,46.47542572,14.6996603,2.212100744,0.05093878521,42.81559455,46.50684949,50.88508325,52.90166431,80.4721902,5.168060655e-05,0.0001111163619,1,1,nan,nan,nan,13.43906966,14.70503243,15.47774089,16.35952309,25.5787454,0.003724013173,-8.647640243e-05,1,1,nan,nan,nan,239.8233763,0.05093878521
LR,l2rest,0,0.001,1,19,0.7631604167,1,1,0,0,-30.30056572,15.43024158,-57.4545784,0.1090000123,51.29397961,0,0,-42.07210541,29.60222054,-75.13085938,0.1442500055,77.94211871,48.58203125,14.81672668,2.269732475,0.05294293249,44.75878507,48.6252755,52.54248169,56.0997717,84.12035818,5.736890111e-05,4.216039088e-05,1,1,nan,nan,nan,13.43793999,14.82501192,15.5551482,16.68197978,25.63780316,0.004317223658,0.0001172275879,1,1,nan,nan,nan,257.5487029,0.05294293249
