seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2
19,S2dyn_10r,1,0,0.0042878217761442485,0.9615916666666666,0.0033312564432621,-0.04771382470963969,-51.11162532389226,-51.1593391486019
19,S2dyn_10r,1,750,0.001608205369492537,0.9874583333333333,0.0009613574092586835,0.38310133324579365,-63.031784754917645,-62.64868342167185
19,S2dyn_10r,1,1500,0.003223226457261676,0.9756666666666667,0.0024480126758416494,1.1300768475799963,-62.07925273335787,-60.949175885777876
19,S2dyn_10r,1,2250,0.005947038661481254,0.9653916666666666,0.004939359294871489,1.7065628318832722,-61.471172463639824,-59.76460963175655
19,S2dyn_10r,1,3000,0.009814735216035519,0.9482166666666667,0.008661195905009906,3.0982891614814485,-60.05936153232244,-56.961072370840995
19,S2dyn_10r,1,3750,0.014456040511784087,0.9285083333333334,0.013030301649371783,3.453999397741223,-58.05473796374357,-54.60073856600235
19,S2dyn_10r,1,4500,0.018197153681304982,0.9206,0.01663108589301507,3.1497631129465957,-57.248423934864874,-54.09866082191828
19,S2dyn_10r,1,5250,0.02300777678039971,0.9083,0.021224115145703156,3.246281984269126,-56.076134579670054,-52.82985259540093
19,S2dyn_10r,1,6000,0.02781794915187864,0.8923,0.02579022896985213,3.4400103838814733,-54.952695109670735,-51.51268472578926
19,S2dyn_10r,2,0,0.02781794915187864,0.8923,0.02579022896985213,3.4400103838814733,-54.952695109670735,-51.51268472578926
19,S2dyn_10r,2,750,0.0023658041384406435,0.9846666666666667,0.001748588572939237,-3.651122746114394,-71.86290470822826,-75.51402745434265
19,S2dyn_10r,2,1500,0.0031310861560968394,0.9815083333333333,0.002535029136141141,-2.7403537858192344,-70.97331382119941,-73.71366760701865
19,S2dyn_10r,2,2250,0.005515627757297876,0.9703583333333333,0.004826424612601598,-1.8944504958603667,-69.11164766001677,-71.00609815587714
19,S2dyn_10r,2,3000,0.007188790022634186,0.9635583333333333,0.006468126173814138,-1.6390973719356077,-68.03488468552787,-69.67398205746348
19,S2dyn_10r,2,3750,0.01166450436181736,0.951975,0.010633546867469947,-1.7425462916033885,-66.50812703844606,-68.25067333004945
19,S2dyn_10r,2,4500,0.014215776867805232,0.9454,0.013155745572348436,-1.7207236612431938,-65.62938369456853,-67.35010735581173
19,S2dyn_10r,2,5250,0.018540212435610954,0.9340166666666667,0.017322171648343404,-1.966727361210424,-63.657139068748556,-65.62386642995898
19,S2dyn_10r,2,6000,0.021280714120911134,0.9263833333333333,0.020017345807452996,-1.6301838427405533,-62.530959002935454,-64.16114284567601
19,S2dyn_c1,1,0,0.0042878217761442485,0.9615916666666666,0.0033312564432621,-0.04771382470963969,-51.11162532389226,-51.1593391486019
19,S2dyn_c1,1,750,0.0015242431488065734,0.98845,0.0008587458983063698,0.4493348618230928,-63.031784754917645,-62.582449893094555
19,S2dyn_c1,1,1500,0.002922787578659337,0.9810916666666667,0.002173320989807447,1.2989861062742634,-62.07925273335787,-60.780266627083606
19,S2dyn_c1,1,2250,0.004946182523331184,0.9733583333333333,0.00400324571331342,1.6866758785214313,-61.471172463639824,-59.78449658511839
19,S2dyn_c1,1,3000,0.007282823587011563,0.9613333333333334,0.006134145413339138,2.313234352354934,-60.05936153232244,-57.74612717996751
19,S2dyn_c1,1,3750,0.011799274568028175,0.943075,0.010512670718630155,2.6955245626053403,-58.05473796374357,-55.35921340113823
19,S2dyn_c1,1,4500,0.014471100325723412,0.9343333333333333,0.013068206462264061,2.932540387317505,-57.248423934864874,-54.31588354754737
19,S2dyn_c1,1,5250,0.01859939726446264,0.9213916666666667,0.017036793551345665,3.601012865595535,-56.076134579670054,-52.47512171407452
19,S2dyn_c1,1,6000,0.023994497332661794,0.907475,0.022180955694119136,4.297559796230522,-54.952695109670735,-50.65513531344021
19,S2dyn_c1,2,0,0.023994497332661794,0.907475,0.022180955694119136,4.297559796230522,-54.952695109670735,-50.65513531344021
19,S2dyn_c1,2,750,0.0015817367123353405,0.9889333333333333,0.0011050494328141212,-0.6740824149110509,-71.86290470822826,-72.53698712313931
19,S2dyn_c1,2,1500,0.0024847442628123835,0.9827583333333333,0.0019244932527343432,0.2811330055934532,-70.97331382119941,-70.69218081560597
19,S2dyn_c1,2,2250,0.004264845992967768,0.9730416666666667,0.003589103075861931,0.7097007705328617,-69.11164766001677,-68.40194688948391
19,S2dyn_c1,2,3000,0.007420703840122462,0.9619166666666666,0.006639340739945571,1.41785155024993,-68.03488468552787,-66.61703313527794
19,S2dyn_c1,2,3750,0.010066017468764206,0.951625,0.009174609177807967,1.5422801687370715,-66.50812703844606,-64.965846869709
19,S2dyn_c1,2,4500,0.014534263998341799,0.9384083333333333,0.01345015914340814,2.4496739835962806,-65.62938369456853,-63.17970971097225
19,S2dyn_c1,2,5250,0.018261110184872156,0.9277333333333333,0.016890545013050238,2.3105364872256944,-63.657139068748556,-61.34660258152286
19,S2dyn_c1,2,6000,0.020814078641638353,0.91985,0.01928826110611359,2.748171070920866,-62.530959002935454,-59.782787932014585
19,S2dyn_c2,1,0,0.0042878217761442485,0.9615916666666666,0.0033312564432621,-0.04771382470963969,-51.11162532389226,-51.1593391486019
19,S2dyn_c2,1,750,0.0015582985499269595,0.9879333333333333,0.000890346597135067,0.3876798958569387,-63.031784754917645,-62.644104859060704
19,S2dyn_c2,1,1500,0.0031245868243671687,0.9761583333333334,0.00237218257188797,1.1176466990198222,-62.07925273335787,-60.96160603433805
19,S2dyn_c2,1,2250,0.005103528730879656,0.9654083333333333,0.0041703709373871484,2.009106003401304,-61.471172463639824,-59.46206646023852
19,S2dyn_c2,1,3000,0.009644670504040814,0.9400416666666667,0.008497910166780153,3.985764759772632,-60.05936153232244,-56.073596772549806
19,S2dyn_c2,1,3750,0.0145330925805618,0.9183666666666667,0.012968490689496199,3.8381909774066374,-58.05473796374357,-54.21654698633693
19,S2dyn_c2,1,4500,0.018363488443492396,0.9070083333333333,0.01661151832739512,3.7950860139098754,-57.248423934864874,-53.453337920955
19,S2dyn_c2,1,5250,0.021280301135387633,0.8980916666666666,0.019448241890966892,3.0176364613965387,-56.076134579670054,-53.05849811827351
19,S2dyn_c2,1,6000,0.025873241049727942,0.8868416666666666,0.023894102400541305,2.639991577080843,-54.952695109670735,-52.31270353258989
19,S2dyn_c2,2,0,0.025873241049727942,0.8868416666666666,0.023894102400541305,2.639991577080843,-54.952695109670735,-52.31270353258989
19,S2dyn_c2,2,750,0.0018194870606799238,0.9866833333333334,0.001196017859876156,-1.2540643408869394,-71.86290470822826,-73.1169690491152
19,S2dyn_c2,2,1500,0.0025033970909504387,0.9825166666666667,0.0019202560181419055,-0.9999526582118201,-70.97331382119941,-71.97326647941124
19,S2dyn_c2,2,2250,0.004950788677558518,0.9690333333333333,0.004176816953221957,-0.29868694951545527,-69.11164766001677,-69.41033460953223
19,S2dyn_c2,2,3000,0.007313457956472086,0.9599666666666666,0.00642691802829504,0.07059595690084776,-68.03488468552787,-67.96428872862703
19,S2dyn_c2,2,3750,0.009441251524167334,0.9524416666666666,0.008514198623597622,-0.08031151152934568,-66.50812703844606,-66.58843854997541
19,S2dyn_c2,2,4500,0.012098017966298915,0.9442333333333334,0.011056563321749369,-0.15218283129554475,-65.62938369456853,-65.78156652586408
19,S2dyn_c2,2,5250,0.016477454076575648,0.9318333333333333,0.015184080682694912,-0.10963979191996623,-63.657139068748556,-63.76677886066852
19,S2dyn_c2,2,6000,0.02021945715166261,0.918025,0.018662863026062647,0.1433664587075434,-62.530959002935454,-62.387592544227914
19,S2dyn_c12,1,0,0.0042878217761442485,0.9615916666666666,0.0033312564432621,-0.04771382470963969,-51.11162532389226,-51.1593391486019
19,S2dyn_c12,1,750,0.0014732299238631357,0.988625,0.0008049693847695987,0.4319217923998687,-63.031784754917645,-62.599862962517776
19,S2dyn_c12,1,1500,0.002506572450399239,0.9829916666666667,0.0017241353402535121,1.0996965278926616,-62.07925273335787,-60.97955620546521
19,S2dyn_c12,1,2250,0.003547532862117641,0.9775833333333334,0.0027048389797409375,1.3226344736546414,-61.471172463639824,-60.148537989985186
19,S2dyn_c12,1,3000,0.005337558256244264,0.9652333333333334,0.004410834842920304,1.6112693540667726,-60.05936153232244,-58.44809217825567
