act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,shell,0.001,0.001,7,1,0.958925,1,1,0.2300000042,0.2300000042,-0.2213556916,0.9046661854,-2.729944706,0.3300000131,58.87947557,0.05000000075,0.05000000075,0.5974220634,0.481775254,-0.2104366273,0.8974999785,25.79512157,1.537925243,1.111073256,2.463967085,0.1301010385,0.3765997623,0.3905443177,0.1301010385
R,shell,0.001,0.001,7,2,0.9511625,1,1,0.25,0.25,-0.2849726081,0.8471488953,-2.344755411,0.2683333457,51.99193329,0.01999999955,0.01999999955,0.5145870447,0.3915826678,-0.002832075115,0.9433333278,19.82138395,1.360155821,1.08253181,2.596381426,0.1152920012,0.3479371975,0.3823123124,0.1152920012
R,shell,0.001,0.001,7,3,0.9445916667,1,1,0.3199999928,0.3199999928,-0.2192692608,0.7806153893,-0.7812082171,0.2391666621,51.87362623,0.02999999933,0.02999999933,0.4704669714,0.3875584304,-0.001770935836,0.9058333039,20.52599576,1.240154028,1.022645354,2.564094543,0.1093797382,0.3370726386,0.3847222984,0.1093797382
R,shell,0.001,0.001,7,4,0.9443354167,1,1,0.3000000119,0.3000000119,-0.1286908984,0.8091790676,-1.140600085,0.2441666722,44.60449995,0.09000000358,0.09000000358,0.5641739368,0.3993469477,-0.0001321983,0.9408333302,16.6820697,1.151633382,1.03524375,2.595652342,0.1093005268,0.336151075,0.3857086296,0.1093005268
R,shell,0.001,0.001,7,5,0.95131875,1,1,0.3600000143,0.3600000143,-0.4471295178,0.8819633722,-1.725264311,0.2041666657,50.04694304,0.0700000003,0.0700000003,0.3672013879,0.4340630472,-0.09625362605,0.823333323,22.24568809,1.451259494,1.116379142,2.606492996,0.1383184012,0.3896368011,0.4447961097,0.1383184012
R,shell,0.001,0.001,7,6,0.93693125,1,1,0.3400000036,0.3400000036,-0.1863527745,0.7848973274,-2.434833527,0.2391666621,48.67067245,0.05999999866,0.05999999866,0.42938146,0.3597448468,-0.001886603422,0.8833333254,16.57368585,1.257019043,0.9569329619,2.634267807,0.1096145375,0.3367335227,0.3959140958,0.1096145375
R,shell,0.001,0.001,7,7,0.9292229167,1,1,0.3600000143,0.3600000143,-0.2679831386,0.7515413761,-0.8338811398,0.2208333313,37.27107816,0.1199999973,0.1199999973,0.6077157855,0.3747200072,-0.07072643191,0.9658333063,11.83580665,0.7761973739,1.049474478,2.594889164,0.1145793354,0.3464560242,0.4082722869,0.1145793354
R,shell,0.001,0.001,7,8,0.9248020833,1,1,0.3100000024,0.3100000024,-0.2286778241,0.7915985584,-1.221690059,0.2041666657,40.4960325,0.150000006,0.150000006,0.6249955297,0.3630035222,-0.001124661532,0.9658333063,11.59937166,1.125491381,0.979776144,2.525500774,0.1124227721,0.3434712798,0.4047644659,0.1124227721
R,shell,0.001,0.001,7,9,0.944975,1,1,0.3199999928,0.3199999928,-0.2176981419,0.7517669797,-0.9305061698,0.2224999964,46.56086712,0.09000000358,0.09000000358,0.4732255936,0.3715002239,-0.001822753926,0.9216666818,14.27383973,1.243489385,1.009999871,2.606575012,0.116012985,0.3491745667,0.412442165,0.116012985
R,shell,0.001,0.001,7,10,0.93265,1,1,0.3700000048,0.3700000048,-0.134923473,0.8647727966,-2.920616865,0.224999994,48.39726712,0.1899999976,0.1899999976,0.4706402123,0.4293007553,-0.1520828456,0.8716666698,18.12306412,1.402215242,1.034340024,2.557397842,0.1296428438,0.3745222097,0.4382436894,0.1296428438
R,shell,0.001,0.001,7,11,0.9413083333,1,1,0.3300000131,0.3300000131,-0.2569519877,0.7709445357,-1.091039658,0.2224999964,40.92046904,0.1099999994,0.1099999994,0.6145305634,0.3693962395,-0.06712792814,0.9583333135,11.95235692,1.154704332,1.042795181,2.643902302,0.1116097206,0.339900627,0.4075378202,0.1116097206
