act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,l2,0.001,0.001,3,1,0.9512229167,1,1,0,0,-0.1721100807,0.6689417362,-1.97168088,0.7950624228,67.71885219,0,0,0.33574453,0.3429453969,0.01394854207,1.436525106,35.72649184,1.098724008,0.639339447,1.866179109,0.901917994,0.4741875231,3,0.150000006,1.200000048,1.689940214,0.5440976024,3,0.150000006,1.200000048,0.1921012341,0.1921012341,0.2235470043,0.04127898517
SNA,l2,0.001,0.001,3,2,0.9597270833,1,1,0,0,-0.5344542265,0.8548115492,-2.130059242,0.6590750217,68.67782197,0,0,0.179292202,0.3807887435,-0.7512027621,1.298105717,37.60007124,1.210509658,0.5527610183,1.988118529,0.7135562897,0.3659675717,3,0.1099999994,1.200000048,1.598365426,0.6452022791,3,0.3300000131,1.200000048,0.2149687738,0.2149687738,0.2645542903,0.05168180989
SNA,l2,0.001,0.001,3,3,0.9598,1,1,0,0,-0.5720692277,0.8112115264,-2.000746965,0.6271802783,70.11130337,0,0,0.08889374882,0.1876604557,-1.49983108,1.213116884,30.17206187,1.167986155,0.229390204,1.965311289,0.7540311217,0.4405763447,3,0.0700000003,1.200000048,3,0.4682894647,3,0.5099999905,1.134027004,0.2077655089,0.2077655089,0.2640060432,0.0492104824
SNA,l2,0.001,0.001,3,4,0.9579125,1,1,0,0,-0.5367452502,0.9690609574,-5.652794361,0.7299860716,61.64075782,0,0,-0.002764949342,0.537296772,-5.598496437,0.9834125638,37.56470373,1.134451628,0.6112422347,2.067891598,0.6308116913,0.3637059331,3,0.05999999866,1.200000048,1.03642571,0.1579630673,3,0.349999994,1.200000048,0.2294827599,0.2294827599,0.2901608799,0.05618857794
SNA,l2,0.001,0.001,3,5,0.9614458333,1,1,0,0,-0.4869684875,1.111473203,-6.42073679,0.7608593702,62.31586579,0,0,-0.1681256443,1.194876075,-5.70651722,0.7903894782,47.50632793,1.310205817,0.8667898774,2.136865139,0.5518599153,0.2876478732,3,0.02999999933,1.200000048,0.5040974021,0.1576600373,3,0.200000003,1.200000048,0.2885188806,0.2885188806,0.3532578583,0.08270539153
SNA,l2,0.001,0.001,3,6,0.9637979167,1,1,0,0,-0.3254516125,1.157601237,-6.761866093,0.7759765983,61.66870339,0,0,-0.06894494593,1.294365406,-5.179812908,0.791962862,50.50105944,1.274924278,0.8869900107,2.150649309,0.531183064,0.3131299615,3,0.07999999821,1.200000048,0.4708069861,0.1684719175,3,0.2099999934,1.200000048,0.2854114221,0.2854114221,0.35128133,0.08095930377
SNA,l2,0.001,0.001,3,7,0.9645583333,1,1,0,0,-0.4925013781,1.211341381,-7.575704575,0.7987944484,63.21931102,0,0,-0.5390639305,1.674284339,-6.143480301,0.6876356602,55.80997632,1.385177493,0.9751365781,2.187229395,0.5030168295,0.2663570642,3,0.009999999776,1.200000048,0.3656469285,0.1569859833,3,0.1400000006,1.200000048,0.3269018564,0.3269018564,0.3927702837,0.1020833335
SNA,l2,0.001,0.001,3,8,0.9636,1,1,0,0,-0.3734107018,1.162447095,-9.830649376,0.8436903954,58.65609258,0,0,-0.8989169598,1.832722306,-6.019980907,0.6724996567,55.52610342,1.295952201,0.9234290123,2.209630013,0.5201602578,0.2190224081,3,0.05000000075,1.200000048,0.3284142315,0.1587275863,3,0.1099999994,1.200000048,0.3052563931,0.3052563931,0.3725651783,0.09046543569
SNA,l2,0.001,0.001,3,9,0.9666229167,1,1,0,0,-0.4710570276,1.189965963,-7.683453083,0.7934001088,61.47128823,0,0,-0.5577614903,1.829221129,-5.123715401,0.7448977828,57.24213344,1.327743649,0.9250850677,2.175148726,0.5118630528,0.2704144418,3,0.03999999911,1.200000048,0.3347691894,0.1476095319,3,0.09000000358,1.200000048,0.3148040216,0.3148040216,0.3839993537,0.09539382061
SNA,l2,0.001,0.001,3,10,0.9646166667,0.9725000262,0.9725000262,0,0,-0.6377435327,1.163102031,-9.341625214,0.7306146026,63.57754693,0,0,-1.035032153,1.639426112,-9.136573792,0.6414110065,58.45761656,1.347705126,0.9272361398,2.192424297,0.5458114147,0.2351463288,1.980723143,0,1.200000048,0.3764123917,0.1432668269,3,0.02999999933,1.200000048,0.3224394447,0.3224394447,0.3929506987,0.09987551772
