seed,arm,arm_branch,arm_layer,arm_kind,arm_src,arm_delta,arm_reset,k,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc_end,full_ce_end,state_sha256,hash_match_prefix,acc_match_prefix,logits_equal_mb,logits_equal_full,logit_maxdiff_full,g1_start,logg1_start,neff1_start,lowgate1_start,zbar1_start,sigma1_start,effbar1_start,pplus1_start,gtr1_start,zero1_start,deadunits1_start,neffT1_start,g2_start,logg2_start,neff2_start,lowgate2_start,zbar2_start,sigma2_start,effbar2_start,pplus2_start,gtr2_start,zero2_start,deadunits2_start,neffT2_start,mu2_start,pf_eps_w1,pf_zero_w1,pf_logrms_med_w1,pf_eps_w2,pf_zero_w2,pf_logrms_med_w2,pf_eps_w3,pf_zero_w3,pf_logrms_med_w3,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec
7,S2_5r,2,2,field,5,,True,1,3,0.7860520833333333,1.225936366467659,0.10333333333333333,13.139885915120443,1.0,0.1175,True,0.09307944015654357,0.23216148624972752,0.1201841170662495,0.28640187888716656,0.13093349001762059,0.408116231750076,0.47709183673469385,0.0,0.0,0.2084438775510204,0.0,0.0,0.20794642857142856,0.0,0.0,0.2086734693877551,0.0,0.0,1.0,0.00653998657006551,465ae70ca5e736e083db0e25e9d040753e1370a15170f1000ef54ad991e11e30,False,False,True,True,0.0,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.17875664350664536,-2.1880580597373105,0.20429261582958755,0.7325333333333333,-0.06308141794004574,1.844726442593378,-7.248496906109868,0.1377666666666667,0.17875664242804054,0.08798333333333334,0.0,0.20429261305742855,5.8094679181115705,0.20883928571428573,0.20790816326530612,-4.414552619744796,0.0,0.0,-3.57222973100584,0.0,0.0,-1.887558004676887,0.45515878602838084,-1.0289593353416024,0.5283103157005165,0.3142333333333333,-1.4232584283992897,2.6272443640726952,-1.4232584283992897,0.3393,0.45515878603706755,9.166666666666667e-05,0.0,0.5283103156150603,0.435306245389527,-1.156432462906154,0.4651157686985371,0.4557083333333335,4.335771842508738,3.8695971610980435,-2.849643645661085,0.3794166666666668,0.43530624472995605,0.05948333333333333,0.0,0.4651157670292132,13.310427881471949,5.702228784561157
7,S2_5r,2,2,field,5,,True,2,4,0.89815625,0.41392726164945637,0.09916666666666667,6.478922348022461,1.0,0.11333333333333333,True,0.09080910357261018,0.8368767786305398,0.12142295368145521,1.0248883464373648,0.11918993310246151,1.0995346982963383,0.2086734693877551,0.0,0.0,0.20831632653061224,0.0,0.0,0.20839285714285713,0.0,0.0,0.2102295918367347,0.0,0.0,1.0,0.0032915568442812107,0b1d12459aacf3f2802b6c2485b60778e2a8b821ae57f1a4d2398aea04b6e9be,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41451048898881865,-1.1095270659861378,0.477957901351737,0.37720000000000004,-1.947808872431355,3.153465356528195,-1.947808872431355,0.31054166666666666,0.41451048901230103,0.0007500000000000001,0.0,0.4779579013825765,0.30847690799948063,-1.5495512032630634,0.3314509982762727,0.6085166666666667,1.1868302519209468,4.711044322518249,-5.998585236248878,0.266075,0.3084769068817298,0.12874166666666664,0.0,0.3314509957090359,10.37086858904913,5.516589641571045
7,S2_7r,2,2,field,7,,True,1,3,0.7261979166666667,1.4958273991393702,0.105,13.444743334452312,0.9993333333333333,0.1175,True,0.12427030193490887,0.2290742570767179,0.14942351404291307,0.2687188907293603,0.15665218124619665,0.4135031497571617,0.4772576530612245,0.0283,0.0,0.20880102040816326,0.0,0.0,0.2082780612244898,0.0,0.0,0.20869897959183673,0.0,0.0,1.0,0.016741366876479535,733b58db2c345beed249f5e2b047fd648537d614cad0698a4617498e8766a20a,False,False,True,True,0.0,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0637713142803424,-3.7951710748003946,0.07142611182502664,0.9078916666666665,-0.06308141794004574,1.844726442593378,-18.199308121919966,0.051733333333333326,0.06377131219208242,0.5241416666666666,0.0,0.07142609796761594,5.8094679181115705,0.20940051020408162,0.20790816326530612,-5.087969370928931,0.0,0.0,-4.157777446124926,0.0,0.0,-1.887558004676887,0.6246516468473728,-0.547616144270927,0.6805468399019614,0.1898,0.08010244890021567,3.032109716974597,0.08010244890021567,0.5183083333333333,0.6246516468162339,0.00018333333333333334,0.0,0.6805468398857417,0.17362212953360479,-2.4351204883242312,0.1860563276924822,0.7812500000000001,4.058101595097222,7.022745663687697,-14.0781251088827,0.15129166666666666,0.1736221279427409,0.40144166666666664,0.0,0.1860562521904349,17.320842127240784,5.644404172897339
7,S2_7r,2,2,field,7,,True,2,4,0.8399791666666667,0.588563055899421,0.11416666666666667,5.794379889170329,0.9984166666666666,0.11333333333333333,True,0.11929271915990587,0.8739795993703108,0.13407802325127705,0.943784525928398,0.1580888532583534,0.9909891903710861,0.20869897959183673,0.0,0.0,0.20832908163265307,0.0,0.0,0.20848214285714287,0.0,0.0,0.20982142857142858,0.0,0.0,1.0,0.01469269743517509,366f74f5c86cd0d1841b5f57ccc1d2dd6bc6f435934e25856af84f7ac73f72a9,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5323202432319536,-0.6965136086042588,0.5863376513705345,0.2819666666666667,-0.8043619146857995,3.7446739381887966,-0.8043619146857995,0.43157499999999993,0.5323202431589366,0.0009166666666666668,0.0,0.5863376512778444,0.11521781215369759,-2.847197377175553,0.12373010936072863,0.8531333333333335,-1.1608527877413979,8.31582852373077,-19.297079491721323,0.100525,0.11521781053344408,0.546925,0.0,0.12373009152376829,12.68376716000034,8.988844633102417
7,S2_10r,2,2,field,10,,True,1,3,0.49059375,2.121873608245204,0.105,13.494893773396809,0.79725,0.1175,True,0.19679653847803516,0.2202244345486785,0.2039670045657355,0.21011006834063056,0.2063735519259353,0.4155921035756667,0.5261989795918367,0.6563,0.0,0.22785714285714287,0.2027,0.0,0.21520408163265306,0.1586,0.0,0.20857142857142857,0.16,0.0,0.8450000286102295,0.5211703998542362,04d4499dc0101e4156d5cdcd848d0cd86b0fd2df83bbdfe46a5011c878f4ea56,False,False,True,True,0.0,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0056762368729376235,-11.445963144908715,0.006959526570928123,0.9922416666666668,-0.06308141794004574,1.844726442593378,-47.514983763422066,0.0049,0.005676236369709173,0.9396083333333334,0.07,0.006820455900779492,5.8094679181115705,0.22811224489795917,0.20790816326530612,-6.701019872137887,0.1981,0.07,-8.108618276193127,0.0,0.0,-1.887558004676887,0.7201160261692334,-0.35396654929739474,0.7638531855633042,0.13219166666666668,1.127324398688258,3.299994051797333,1.127324398688258,0.6292750000000001,0.7201160261501869,0.0002,0.0,0.7638531855467049,0.0460389036385642,-7.756676715434587,0.04949158716127926,0.9418333333333335,6.721709654481319,10.13107020512649,-40.730192691000696,0.04079166666666666,0.04603890289515258,0.8213833333333335,0.09,0.04927475384542783,24.26194443927561,13.43579912185669
7,S2_10r,2,2,field,10,,True,2,4,0.46752083333333333,1.5527693956668178,0.09833333333333333,4.147777099609375,0.6950833333333334,0.11333333333333333,True,0.1658060974732507,0.6440183388379712,0.17832323089290486,0.6823979624702284,0.2133265925294836,0.5193849598678449,0.20857142857142857,0.16,0.0,0.20846938775510204,0.1558,0.0,0.20869897959183673,0.12,0.0,0.2092857142857143,0.12,0.0,0.7425000071525574,0.7920921622678709,0cb46239c17872be68f51abf050c4adad36d3694e147a9e06a6e84ab5ebaa717,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6296163231456293,-0.5289479376668169,0.6724265467072505,0.2196916666666666,0.4613816859127672,4.069387232152385,0.4613816859127672,0.5475583333333333,0.629616323159635,0.001425,0.0,0.6724265467394871,0.031065148114611557,-6.9656208027957165,0.033277339967445384,0.9615583333333333,1.6831542516995415,13.519926639063069,-45.76874809378247,0.027675,0.03106514750272035,0.8732166666666665,0.05,0.03319130032549083,23.45344159861902,7.70744252204895
7,S2_15r,2,2,field,15,,True,1,3,0.32738541666666665,2.539932093292475,0.10583333333333333,13.52501230875651,0.4810833333333333,0.1175,True,0.20054684493273575,0.21983206136307368,0.1166127078355809,0.10334653765312396,0.21637377179043443,0.41610250909191865,0.6046811224489796,0.9587,0.0,0.25142857142857145,0.7328,0.0,0.22753826530612245,0.6901,0.0,0.22237244897959182,0.6194,0.0,0.5199999809265137,1.3853275379514949,1d394e703ec4d103869f391a8d6531d7419d00036e49d34faa746f181bc88ab0,False,False,True,True,0.0,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0020103908117627056,-25.19961238958336,0.0032831899991569162,0.9977250000000001,-0.06308141794004574,1.844726442593378,-80.02068704359033,0.0018666666666666664,0.0020103907257318495,0.9882166666666667,0.57,0.0023745458519669614,5.8094679181115705,0.25405612244897957,0.22704081632653061,-7.676631199862671,0.7253,0.57,-15.426243063744844,0.0,0.0,-1.887558004676887,0.6549506667008262,-0.46466988372146223,0.7083622920665619,0.16284166666666666,0.4232695476897739,3.092543389389137,0.4232695476897739,0.550775,0.654950666701297,0.00016666666666666666,0.0,0.7083622920366568,0.00871194542054419,-21.47655709804401,0.010049663553547335,0.9894833333333333,3.459923972399507,7.189271434532215,-76.49768165325078,0.008016666666666665,0.00871194529781739,0.9707499999999999,0.57,0.00928585123521561,19.501172369864516,5.982732057571411
7,S2_15r,2,2,field,15,,True,2,4,0.31065625,1.942093013306459,0.09833333333333333,3.5755070368448894,0.4454166666666667,0.11333333333333333,True,0.15285239639039597,0.5533458814412977,0.1306951137203214,0.4207502057154973,0.21313281676217835,0.3631883244573449,0.22237244897959182,0.6194,0.0,0.22224489795918367,0.6092,0.0,0.22332908163265305,0.5861,0.0,0.21540816326530612,0.58,0.0,0.47583332657814026,1.4984213241368416,191591c68e04a82840f7e14e64fac6acd006cec9badfe7748e963d44af0d6768,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5655288747210786,-0.6760899293046713,0.6132015071285661,0.26703333333333334,-0.21965405098599353,3.8197292644924783,-0.21965405098599353,0.479375,0.5655288746590416,0.0008666666666666665,0.0,0.6132015070224126,0.007346736562774998,-20.361672561113547,0.008643811221396529,0.9909166666666667,2.1466264638015855,9.412319293273036,-77.8109791618487,0.006691666666666667,0.0073467364112536114,0.9708,0.51,0.007951018137100701,21.351065148629868,6.471257209777832
7,S2_20r,2,2,field,20,,True,1,3,0.22933333333333333,2.802402353624503,0.10583333333333333,13.524637985229493,0.31,0.1175,True,0.18403507463445595,0.057684194738006525,0.07893296757193724,0.03794804512532816,0.22019622825367452,0.41639784118160605,0.9996045918367347,0.9927,0.0,0.7715306122448979,0.92,0.0,0.41872448979591836,0.8698,0.0,0.26340561224489795,0.81,0.0,0.34833332896232605,1.8559385607517962,d9ffaf1b041b6e62151c7a0c39b46c97d555fe76dae70dd3585aea5f65890348,False,False,True,True,0.0,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,1.6710108961524876e-05,-34.662367970463585,0.001114894958562804,0.9999833333333333,-0.06308141794004574,1.844726442593378,-107.97934438295562,1.6666666666666667e-05,1.6710105538368224e-05,0.9997666666666666,0.8,0.00017602745681783466,5.8094679181115705,0.7633545918367347,0.5395408163265306,-18.263753823868253,0.92,0.8,-19.69528372854878,0.0,0.0,-1.887558004676887,0.7148784377135812,-0.5491021635772664,0.7514574176198444,0.16388333333333333,1.1598638679884337,3.1872858571198686,1.1598638679884337,0.6438083333333334,0.7148784376566608,0.0017333333333333335,0.0,0.7514574160464892,0.0022700147308118103,-28.842033216857477,0.003238218285009048,0.9973416666666666,5.215063946181873,8.774777251085458,-102.70119901883369,0.0020833333333333333,0.0022700146968166034,0.99185,0.71,0.0024854363356032355,29.516241768663075,9.330964803695679
7,S2_20r,2,2,field,20,,True,2,4,0.25586458333333334,2.0483519854942958,0.09333333333333334,2.635569699605306,0.34658333333333335,0.11333333333333333,True,0.16452926043941338,0.4656455515457007,0.09324063514115248,0.26276544987922534,0.2097651762960595,0.2692894913100948,0.26331632653061227,0.81,0.0,0.262640306122449,0.7898,0.0,0.2592984693877551,0.7556,0.0,0.23036989795918367,0.74,0.0,0.3774999976158142,1.7678058958474154,96aaf1dfbf6b80fd91fdccb9a414054c292e01ef0a76a42aba3ce8822c2f8de0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7532918588673302,-0.3158571594221235,0.7904684694192577,0.11745833333333336,1.9387601721739554,3.5915844455043655,1.9387601721739554,0.6764583333333333,0.75329185881565,0.0006,0.0,0.7904684693197924,0.002628104891802463,-27.81028024241167,0.0035908984430509565,0.9969166666666667,2.2112915503111705,10.60462446179169,-105.70497141470437,0.002416666666666667,0.0026281048436959586,0.9899083333333334,0.68,0.002836542212016828,33.05846860389388,6.96721076965332
