arm,run_id,seed,step,task,task_end,layer,median_M,q25_M,q75_M,median_B,n_na,mu_norm,sigma_rms,dose,w_norm_median,w_norm_q25,w_norm_q75,eff_rank,eff_rank_W,strict_dead,alive,eff_rank_per_alive,strict_dead_frac,signal_var,residual_var,unfit,eval_loss_exact
L1,L1_seed2,2,468000,,0,1,-2.869970158107106,-3.5726863963945465,-2.3087465462233583,-0.4709225897632113,0,3.3541019662496847,0.25,13.416407864998739,2.346715857638137,1.8276784070300087,2.9633715753613834,1.0,16.128242006408797,99,1,1.0,0.99,1.8583984374999996,1.6088721119826934,0.8657304480663576,1.7346093162286351
L1,L1_seed3,3,468000,,0,1,-2.775089313044808,-3.669340494872171,-2.413895513764416,-0.40091003114438467,0,3.3541019662496847,0.25,13.416407864998739,2.5333593363408116,2.026851574718563,3.328105502279673,1.8742129927797024,15.980500637375735,98,2,0.9371064963898512,0.98,1.4912109375000002,0.6110897366801139,0.4097942962412813,0.611179782273851
L1,L1_seed4,4,468000,,0,1,-2.9088979592074553,-3.7705614627226343,-2.4163737592354786,-0.38462376839010537,0,3.3541019662496847,0.25,13.416407864998739,2.447067334970393,1.8121341007323237,3.4692250157060154,2.9164750356262052,15.876326995899976,96,4,0.7291187589065513,0.96,1.1943359374999998,0.5584978488355646,0.4676220745769569,0.5734276891329508
L1,L1_seed5,5,468000,,0,1,-1.9865976086160089,-2.4919619531047505,-1.5179008621471666,-0.49210111499540155,0,2.692582403567252,0.25,10.770329614269007,2.2710780079627884,1.7770577691481746,2.5920458750767104,12.390568850932025,17.149519532523055,83,17,0.7288569912312957,0.83,1.3271484375,0.0061547054272177585,0.004637541101891821,0.00629520442579533
L1,L1_seed6,6,468000,,0,1,-2.8138924575232704,-3.4431193278571124,-2.3149762599953307,-0.43470884534445753,0,3.3541019662496847,0.25,13.416407864998739,2.616230439270489,2.1329827447336935,3.26980032435149,3.271622545495958,16.05758266276198,95,5,0.6543245090991916,0.95,1.4218750000000002,0.20649762735737964,0.1452291005590362,0.2438414402725803
L1,L1_seed7,7,468000,,0,1,-2.7929069773411763,-3.504665782128272,-2.266603024418417,-0.3506375199923508,0,3.2015621187164243,0.25,12.806248474865697,2.3351368910430375,1.7794875907877266,3.050521720703046,2.3237311361401054,16.34984536542294,96,4,0.5809327840350264,0.96,0.6210937499999999,0.15014357614779777,0.24174060059016503,0.15136869520606247
L1,L1_seed8,8,468000,,0,1,-2.0229031534779485,-2.5322301580700683,-1.7065819471994408,-0.5446177780766877,0,2.5,0.25,10.0,2.4634730656218387,1.8725215224046456,2.8536146145285013,6.591825039277828,16.419181138331933,90,10,0.6591825039277828,0.9,0.625,0.040970642407490716,0.06555302785198515,0.0431373774644688
L1,L1_seed9,9,468000,,0,1,-2.5602333702533273,-3.44175276381145,-2.212152271260321,-0.48510280329845223,0,3.0413812651491097,0.25,12.165525060596439,2.5191953959719973,2.0500648459169106,3.291588984672436,2.5059031998031496,16.265228843114738,97,3,0.8353010666010499,0.97,2.2646484375,0.4811534802911601,0.21246277008113323,0.5357265369117074
L1,L1_seed0,0,469000,,0,1,-1.8471831922568973,-2.2027252453267776,-1.4330602221663347,-0.4174252952884341,0,2.692582403567252,0.25,10.770329614269007,2.337211254821839,1.7940176066953777,3.2065658477958485,11.407112071791648,16.05554181034756,71,29,0.39334869213074647,0.71,1.2412109375000004,0.0006525700822828436,0.0005257527649548635,0.0006640249196918579
L1,L1_seed1,1,469000,,0,1,-3.0943171696870113,-3.791754122203013,-2.5156266551213293,-0.4685547238719273,0,3.640054944640259,0.25,14.560219778561036,2.7119561373972134,2.10315220849802,3.686204421479203,1.8760361421227416,15.319156381483705,98,2,0.9380180710613708,0.98,1.0273437500000002,0.6559453135443302,0.6384866930317433,0.8431198177229514
L1,L1_seed2,2,469000,,0,1,-2.869970158107106,-3.5726863963945465,-2.3087465462233583,-0.4709225897632113,0,3.3541019662496847,0.25,13.416407864998739,2.346715857638137,1.8276784070300087,2.9633715753613834,1.0,16.128342716689744,99,1,1.0,0.99,1.8583984374999996,1.6088710310241876,0.8657298664050281,1.6091843070142886
L1,L1_seed3,3,469000,,0,1,-2.775089313044808,-3.669340494872171,-2.413895513764416,-0.40091003114438467,0,3.3541019662496847,0.25,13.416407864998739,2.5333593363408116,2.026851574718563,3.328105502279673,1.814202280002872,15.976008560167834,98,2,0.907101140001436,0.98,1.4912109375000002,0.7119371926185228,0.47742219072781095,0.8784304683612524
L1,L1_seed4,4,469000,,0,1,-2.9088979592074553,-3.7705614627226343,-2.4163737592354786,-0.38462376839010537,0,3.3541019662496847,0.25,13.416407864998739,2.447067334970393,1.8121341007323237,3.4747291158235982,2.8822274061501143,15.87745920484951,96,4,0.7205568515375286,0.96,1.1943359374999998,0.5466975952572231,0.45774189496598244,0.5468170358817389
L1,L1_seed5,5,469000,,0,1,-1.9865976086160089,-2.4919619531047505,-1.5179008621471666,-0.49361394374023665,0,2.692582403567252,0.25,10.770329614269007,2.2710780079627884,1.7770577691481746,2.5920458750767104,12.377639355988087,17.145993873759117,83,17,0.7280964327051817,0.83,1.3271484375,0.0040199315475712896,0.0030289991940493015,0.004043897785377495
L1,L1_seed6,6,469000,,0,1,-2.8138924575232704,-3.4431193278571124,-2.3149762599953307,-0.43470884534445753,0,3.3541019662496847,0.25,13.416407864998739,2.616230439270489,2.1329827447336935,3.26980032435149,3.3887943049696494,16.05359744948607,95,5,0.6777588609939299,0.95,1.4218750000000002,0.17130317995531313,0.12047696172681362,0.2011247111855532
L1,L1_seed7,7,469000,,0,1,-2.7929069773411763,-3.504665782128272,-2.266603024418417,-0.3506375199923508,0,3.2015621187164243,0.25,12.806248474865697,2.3351368910430375,1.7794875907877266,3.050521720703046,2.373137846325452,16.352644303663823,96,4,0.593284461581363,0.96,0.6210937499999999,0.14360961771544092,0.23122051657328857,0.15105177159933333
L1,L1_seed8,8,469000,,0,1,-2.0229031534779485,-2.5322301580700683,-1.7065819471994408,-0.5446177780766877,0,2.5,0.25,10.0,2.4634730656218387,1.8725215224046456,2.8536146145285013,6.616392995655708,16.41779826138825,90,10,0.6616392995655709,0.9,0.625,0.03974268764564851,0.06358830023303762,0.03987888854587989
L1,L1_seed9,9,469000,,0,1,-2.5602333702533273,-3.44175276381145,-2.212152271260321,-0.4853400842584999,0,3.0413812651491097,0.25,12.165525060596439,2.5191953959719973,2.0500648459169106,3.291588984672436,2.3682806670583223,16.26776410515752,97,3,0.7894268890194408,0.97,2.2646484375,0.37337465205881626,0.16487091147400942,0.3746052804013459
L1,L1_seed0,0,470000,47,1,1,-1.8471831922568973,-2.2027252453267776,-1.434035653840724,-0.4170897728069569,0,2.692582403567252,0.25,10.770329614269007,2.337211254821839,1.7940176066953777,3.206658786812905,11.420400127053997,16.055326464341874,71,29,0.39380690093289644,0.71,1.2412109375000004,0.0005468245112381252,0.000440557277346845,0.0005510440500522062
L1,L1_seed1,1,470000,47,1,1,-3.0943171696870113,-3.791754122203013,-2.5156266551213293,-0.4685547238719273,0,3.640054944640259,0.25,14.560219778561036,2.7119561373972134,2.10315220849802,3.686204421479203,1.8556146457889082,15.318837328681004,98,2,0.9278073228944541,0.98,1.0273437500000002,0.6486988967776893,0.63143314667334,0.649435076228404
L1,L1_seed2,2,470000,47,1,1,-2.869970158107106,-3.5726863963945465,-2.3087465462233583,-0.4709225897632113,0,3.3541019662496847,0.25,13.416407864998739,2.346715857638137,1.8276784070300087,2.9633715753613834,1.0,16.128342355334006,99,1,1.0,0.99,1.8583984374999996,1.6088725965563309,0.8657307088143369,1.610151489241792
L1,L1_seed3,3,470000,47,1,1,-2.775089313044808,-3.669340494872171,-2.413895513764416,-0.40091003114438467,0,3.3541019662496847,0.25,13.416407864998739,2.5333593363408116,2.026851574718563,3.328105502279673,1.8274858366264861,15.971468194735735,98,2,0.9137429183132431,0.98,1.4912109375000002,0.6084612549949563,0.4080316470955044,0.6291717827195819
L1,L1_seed4,4,470000,47,1,1,-2.9088979592074553,-3.7705614627226343,-2.4163737592354786,-0.38462376839010537,0,3.3541019662496847,0.25,13.416407864998739,2.447067334970393,1.8121341007323237,3.482508822802341,2.8610155805721553,15.877060065437977,96,4,0.7152538951430388,0.96,1.1943359374999998,0.540921098568021,0.4529053188337314,0.5543412523541918
L1,L1_seed5,5,470000,47,1,1,-1.9865976086160089,-2.4919619531047505,-1.5194489603299504,-0.49141646013131857,0,2.692582403567252,0.25,10.770329614269007,2.2710780079627884,1.7770577691481746,2.5920458750767104,12.343695707508761,17.143161384599818,83,17,0.7260997475005153,0.83,1.3271484375,0.0030588056915051673,0.0023047954584998463,0.003061746081555649
L1,L1_seed6,6,470000,47,1,1,-2.8138924575232704,-3.4431193278571124,-2.3149762599953307,-0.43470884534445753,0,3.3541019662496847,0.25,13.416407864998739,2.616230439270489,2.1329827447336935,3.26980032435149,3.318728471960549,16.053875154323617,95,5,0.6637456943921098,0.95,1.4218750000000002,0.17126933444976736,0.12045315829434186,0.18302771174946622
L1,L1_seed7,7,470000,47,1,1,-2.7929069773411763,-3.504665782128272,-2.266603024418417,-0.3506375199923508,0,3.2015621187164243,0.25,12.806248474865697,2.3351368910430375,1.7794875907877266,3.050521720703046,2.277423282484438,16.354659610335858,96,4,0.5693558206211095,0.96,0.6210937499999999,0.13612859613678122,0.21917560132714464,0.14000965467618623
L1,L1_seed8,8,470000,47,1,1,-2.0229031534779485,-2.5322301580700683,-1.7065819471994408,-0.5446177780766877,0,2.5,0.25,10.0,2.4634730656218387,1.8725215224046456,2.8536146145285013,6.626269199608473,16.416264949485665,90,10,0.6626269199608472,0.9,0.625,0.03011916778820349,0.04819066846112559,0.030242185150269378
L1,L1_seed9,9,470000,47,1,1,-2.5602333702533273,-3.44175276381145,-2.212152271260321,-0.48664420279551523,0,3.0413812651491097,0.25,12.165525060596439,2.5191953959719973,2.0500648459169106,3.291588984672436,2.339399983671562,16.265157788249038,97,3,0.7797999945571874,0.97,2.2646484375,0.3663923024074249,0.1617877178375175,0.5341820844108764
L1,L1_seed0,0,471000,,0,1,-2.082958896995856,-2.5312313102491304,-1.6879608153222725,-0.42411810391301114,0,2.8722813232690143,0.25,11.489125293076057,2.4252584410060924,1.8001112817749698,3.207877622878452,9.587427273854104,16.061551973011614,81,19,0.5046014354660054,0.81,2.4960937500000004,0.2753054700065423,0.11029452319510927,0.281678017297304
L1,L1_seed1,1,471000,,0,1,-3.092023215101962,-3.7800316435451826,-2.4410544412892152,-0.4685547238719273,0,3.5,0.25,14.0,2.7119561373972134,2.10315220849802,3.686204421479203,1.983719117193732,15.323019890812034,98,2,0.991859558596866,0.98,1.2021484375000004,0.7389210190123465,0.6146670377486942,0.8085889847585224
L1,L1_seed2,2,471000,,0,1,-2.546806632239911,-3.2374049565926684,-1.9821899782356243,-0.4618260907149929,0,3.2015621187164243,0.25,12.806248474865697,2.346715857638137,1.8276784070300087,2.9633715753613834,5.032946072879705,16.130342008056022,94,6,0.8388243454799508,0.94,1.2724609374999998,0.8747132124631557,0.6874185184668239,0.9102909710901881
L1,L1_seed3,3,471000,,0,1,-2.8658682051580353,-4.068608498084785,-2.51004347925609,-0.39774838346439984,0,3.5,0.25,14.0,2.5333593363408116,2.026851574718563,3.328105502279673,1.897606187604137,16.0011025134949,97,3,0.6325353958680456,0.97,1.5771484375000002,0.5107031698630835,0.3238142699317631,0.5597236292138914
L1,L1_seed4,4,471000,,0,1,-3.059266870009818,-3.9173377583356213,-2.4813195100118497,-0.38462376839010537,0,3.5,0.25,14.0,2.447067334970393,1.8121341007323237,3.4796881984818837,2.331330644153277,15.870424038085451,96,4,0.5828326610383192,0.96,2.6718750000000004,0.8139438020402688,0.3046339376057146,0.9290565527998497
L1,L1_seed5,5,471000,,0,1,-2.3535750500518464,-2.730916267574674,-1.9278613405907634,-0.502755208804557,0,2.8722813232690143,0.25,11.489125293076057,2.2710780079627884,1.7770577691481746,2.6106104165939357,7.32247860226662,17.14189256815237,89,11,0.6656798729333291,0.89,1.62109375,0.06984032441363268,0.04308222421660233,0.06994067665549597
L1,L1_seed6,6,471000,,0,1,-2.5109850514494876,-3.0487834500719875,-2.074648695192331,-0.43827005259673,0,3.2015621187164243,0.25,12.806248474865697,2.616230439270489,2.1329827447336935,3.26980032435149,2.450668960952629,16.06237220913752,96,4,0.6126672402381572,0.96,1.9843750000000004,0.6283244494523177,0.31663594303108916,1.1875205980332282
L1,L1_seed7,7,471000,,0,1,-2.4767347921501184,-2.9651273084036216,-2.148983917036926,-0.3450051921005033,0,3.0413812651491097,0.25,12.165525060596439,2.3351368910430375,1.794285617290214,3.050521720703046,4.483114132694819,16.345700187052962,93,7,0.6404448760992599,0.93,0.8818359375000001,0.5065643789914727,0.5744428838175725,0.6160663727523628
L1,L1_seed8,8,471000,,0,1,-1.7949825378099251,-2.233783495562574,-1.3056866598736656,-0.5689263956767716,0,2.29128784747792,0.25,9.16515138991168,2.460035206115446,1.8783951634273413,2.8572813164174757,11.225575783260242,16.407595437962005,77,23,0.4880685123156627,0.77,0.9648437499999998,0.07120509595616312,0.07379961362258203,0.07492386884836544
L1,L1_seed9,9,471000,,0,1,-2.86154602547406,-3.5527804327577734,-2.3858700540207516,-0.48819482861288443,0,3.2015621187164243,0.25,12.806248474865697,2.5191953959719973,2.0497747825987815,3.291588984672436,1.2424035213369682,16.29100837509282,98,2,0.6212017606684841,0.98,2.983398437500001,0.9178182846620084,0.30764187348409044,0.9272080556521167
L1,L1_seed0,0,472000,,0,1,-2.082958896995856,-2.5312313102491304,-1.7278250845318783,-0.4253546528457307,0,2.8722813232690143,0.25,11.489125293076057,2.46286984061454,1.8001112817749698,3.207877622878452,10.13071396706254,16.054518680290833,81,19,0.53319547195066,0.81,2.4960937500000004,0.0978813722489791,0.039213820494113684,0.09813887527043727
L1,L1_seed1,1,472000,,0,1,-3.092023215101962,-3.7800316435451826,-2.4410544412892152,-0.4685547238719273,0,3.5,0.25,14.0,2.7119561373972134,2.10315220849802,3.686204421479203,1.9176073860940954,15.320372949109403,98,2,0.9588036930470477,0.98,1.2021484375000004,0.7321049975326989,0.6089971709776469,0.8142177122367522
L1,L1_seed2,2,472000,,0,1,-2.546806632239911,-3.2374049565926684,-1.9821899782356243,-0.4618260907149929,0,3.2015621187164243,0.25,12.806248474865697,2.346715857638137,1.8339631434144663,2.9633715753613834,3.819209134166302,16.117138765782517,95,5,0.7638418268332604,0.95,1.2724609374999998,0.7222215345172635,0.5675785505339047,0.7474915023306775
L1,L1_seed3,3,472000,,0,1,-2.8658682051580353,-4.068608498084785,-2.51004347925609,-0.39774838346439984,0,3.5,0.25,14.0,2.5333593363408116,2.026851574718563,3.328105502279673,2.0581897373015607,16.010019053312508,97,3,0.6860632457671869,0.97,1.5771484375000002,0.6219834695780893,0.39437218133000823,0.6672862472050297
L1,L1_seed4,4,472000,,0,1,-3.059266870009818,-3.9173377583356213,-2.4813195100118497,-0.3832177930480731,0,3.5,0.25,14.0,2.447067334970393,1.8190637859525183,3.4796881984818837,2.457891815363995,15.859150322467572,96,4,0.6144729538409988,0.96,2.6718750000000004,0.8140477894241261,0.3046728568604916,0.8916710780150163
L1,L1_seed5,5,472000,,0,1,-2.3535750500518464,-2.730916267574674,-1.9278613405907634,-0.4994524919759926,0,2.8722813232690143,0.25,11.489125293076057,2.275316893539606,1.7770577691481746,2.6106104165939357,7.414942408492762,17.13256335288783,89,11,0.674085673499342,0.89,1.62109375,0.03712729130111943,0.022902618248401382,0.041931886888181516
L1,L1_seed6,6,472000,,0,1,-2.5109850514494876,-3.0487834500719875,-2.074648695192331,-0.43827005259673,0,3.2015621187164243,0.25,12.806248474865697,2.616230439270489,2.1329827447336935,3.26980032435149,2.5550272556996125,16.056472916317876,96,4,0.6387568139249031,0.96,1.9843750000000004,0.613863344211849,0.3093484569256561,0.613896257874321
L1,L1_seed7,7,472000,,0,1,-2.4767347921501184,-2.9651273084036216,-2.148983917036926,-0.34196388840174663,0,3.0413812651491097,0.25,12.165525060596439,2.3351368910430375,1.794285617290214,3.050521720703046,5.010215828910674,16.3482772464668,93,7,0.7157451184158106,0.93,0.8818359375000001,0.3845126754534816,0.4360365223304154,0.39447645207616444
L1,L1_seed8,8,472000,,0,1,-1.7949825378099251,-2.233783495562574,-1.3090416883481195,-0.5687160505630111,0,2.29128784747792,0.25,9.16515138991168,2.4601033870790356,1.879351665799507,2.85901585362016,11.764404505029022,16.404181350895417,77,23,0.5114958480447401,0.77,0.9648437499999998,0.03196977740621372,0.033134668080934064,0.03241098239112449
L1,L1_seed9,9,472000,,0,1,-2.86154602547406,-3.5527804327577734,-2.3858700540207516,-0.48819482861288443,0,3.2015621187164243,0.25,12.806248474865697,2.5191953959719973,2.0497747825987815,3.291588984672436,1.2185657850062535,16.296551391616973,98,2,0.6092828925031267,0.98,2.983398437500001,1.0280092664715255,0.3445765921004392,1.334906794272905
L1,L1_seed0,0,473000,,0,1,-2.082958896995856,-2.5312313102491304,-1.6879608153222725,-0.42735307164102665,0,2.8722813232690143,0.25,11.489125293076057,2.46286984061454,1.8001112817749698,3.210602582431759,10.767292506147632,16.047863711213473,81,19,0.5666996055867175,0.81,2.4960937500000004,0.06807594397662602,0.027272991640088038,0.07167639011825169
L1,L1_seed1,1,473000,,0,1,-3.092023215101962,-3.7800316435451826,-2.4410544412892152,-0.4685547238719273,0,3.5,0.25,14.0,2.7119561373972134,2.10315220849802,3.686204421479203,1.946388621042964,15.319821281325172,98,2,0.973194310521482,0.98,1.2021484375000004,0.6497098732865777,0.540457278834651,0.6765040967813536
L1,L1_seed2,2,473000,,0,1,-2.546806632239911,-3.2374049565926684,-1.9821899782356243,-0.4618260907149929,0,3.2015621187164243,0.25,12.806248474865697,2.346715857638137,1.8339631434144663,2.9633715753613834,4.287309762759529,16.10935264793986,95,5,0.8574619525519058,0.95,1.2724609374999998,0.6953660059876591,0.5464733615743385,0.6959367455004504
L1,L1_seed3,3,473000,,0,1,-2.8658682051580353,-4.068608498084785,-2.51004347925609,-0.39774838346439984,0,3.5,0.25,14.0,2.5333593363408116,2.026851574718563,3.328105502279673,2.124988201050836,16.01567520790256,97,3,0.7083294003502787,0.97,1.5771484375000002,0.5242057595169891,0.3323756642386358,0.5356840083548371
L1,L1_seed4,4,473000,,0,1,-3.059266870009818,-3.9173377583356213,-2.4813195100118497,-0.3832177930480731,0,3.5,0.25,14.0,2.447067334970393,1.8190637859525183,3.4796881984818837,2.1737509888602227,15.851350855302812,96,4,0.5434377472150557,0.96,2.6718750000000004,0.7400600298950848,0.27698153165663986,0.7422750566188423
L1,L1_seed5,5,473000,,0,1,-2.3535750500518464,-2.730916267574674,-1.9278613405907634,-0.5006972110803762,0,2.8722813232690143,0.25,11.489125293076057,2.279372426862264,1.7770577691481746,2.6106104165939357,7.4648502613057595,17.12542753941018,89,11,0.6786227510277963,0.89,1.62109375,0.021947976320037095,0.013538992621516859,0.03189820314999543
L1,L1_seed6,6,473000,,0,1,-2.5109850514494876,-3.0487834500719875,-2.074648695192331,-0.43470884534445753,0,3.2015621187164243,0.25,12.806248474865697,2.616230439270489,2.1329827447336935,3.284280590204128,2.577183911935877,16.0538455143361,96,4,0.6442959779839692,0.96,1.9843750000000004,0.5272513734295108,0.26570147952353296,0.5308577117432144
L1,L1_seed7,7,473000,,0,1,-2.4767347921501184,-2.9651273084036216,-2.148983917036926,-0.34196388840174663,0,3.0413812651491097,0.25,12.165525060596439,2.3367799867446455,1.794285617290214,3.050521720703046,4.91103422791895,16.341574898490038,93,7,0.7015763182741358,0.93,0.8818359375000001,0.3606424737727786,0.4089677664931619,0.38753889067097624
L1,L1_seed8,8,473000,,0,1,-1.7949825378099251,-2.233783495562574,-1.3028286392455937,-0.5586606397701562,0,2.29128784747792,0.25,9.16515138991168,2.4592392683009763,1.8790353312741963,2.86064907205922,11.742434753115178,16.40067423556507,78,22,0.5337470342325081,0.78,0.9648437499999998,0.019078755067839848,0.019773932378004056,0.019082138540228274
L1,L1_seed9,9,473000,,0,1,-2.86154602547406,-3.5527804327577734,-2.3858700540207516,-0.48819482861288443,0,3.2015621187164243,0.25,12.806248474865697,2.5191953959719973,2.0497747825987815,3.291588984672436,1.1942668988217378,16.300372651988734,98,2,0.5971334494108689,0.98,2.983398437500001,0.8975427415008704,0.3008457503426812,0.9307002221613785
L1,L1_seed0,0,474000,,0,1,-2.082958896995856,-2.5312313102491304,-1.6879608153222725,-0.42735307164102665,0,2.8722813232690143,0.25,11.489125293076057,2.46286984061454,1.8001112817749698,3.2127508881651026,10.766399436090106,16.043306638592547,81,19,0.5666526018994793,0.81,2.4960937500000004,0.045379164683133764,0.018180072236122443,0.052716454933018006
L1,L1_seed1,1,474000,,0,1,-3.092023215101962,-3.7800316435451826,-2.4410544412892152,-0.4685547238719273,0,3.5,0.25,14.0,2.7119561373972134,2.10315220849802,3.686204421479203,1.9216903330902246,15.315258090123955,98,2,0.9608451665451123,0.98,1.2021484375000004,0.6569200689557855,0.5464550370517661,0.7394832045552573
L1,L1_seed2,2,474000,,0,1,-2.546806632239911,-3.2374049565926684,-1.9821899782356243,-0.4618260907149929,0,3.2015621187164243,0.25,12.806248474865697,2.346715857638137,1.8339631434144663,2.9633715753613834,3.8288056448749055,16.107764036774626,95,5,0.765761128974981,0.95,1.2724609374999998,0.6776559603512514,0.5325554132000626,0.682764072055255
L1,L1_seed3,3,474000,,0,1,-2.8658682051580353,-4.068608498084785,-2.51004347925609,-0.39774838346439984,0,3.5,0.25,14.0,2.5333593363408116,2.026851574718563,3.328105502279673,2.1518267043039585,16.022513414301425,97,3,0.7172755681013195,0.97,1.5771484375000002,0.5536158839246261,0.351023322067379,0.5580223012965152
L1,L1_seed4,4,474000,,0,1,-3.059266870009818,-3.9173377583356213,-2.4813195100118497,-0.3832177930480731,0,3.5,0.25,14.0,2.4511147630080137,1.8190637859525183,3.4796881984818837,2.283051195172281,15.848100783238545,96,4,0.5707627987930702,0.96,2.6718750000000004,0.6884549803091052,0.25766736105136095,0.6884574818123851
L1,L1_seed5,5,474000,,0,1,-2.3535750500518464,-2.730916267574674,-1.9278613405907634,-0.49951851265881425,0,2.8722813232690143,0.25,11.489125293076057,2.282633485588474,1.7770577691481746,2.6106104165939357,7.425206230594545,17.120049630766164,89,11,0.6750187482358677,0.89,1.62109375,0.017143214013451216,0.01057509105408075,0.017792956495226952
L1,L1_seed6,6,474000,,0,1,-2.5109850514494876,-3.0487834500719875,-2.074648695192331,-0.43470884534445753,0,3.2015621187164243,0.25,12.806248474865697,2.616230439270489,2.1329827447336935,3.31381991482088,2.532657149004435,16.052612449370965,96,4,0.6331642872511087,0.96,1.9843750000000004,0.502323353259598,0.25313932762688396,0.6008227977952135
L1,L1_seed7,7,474000,,0,1,-2.4767347921501184,-2.9651273084036216,-2.148983917036926,-0.34196388840174663,0,3.0413812651491097,0.25,12.165525060596439,2.36263794676832,1.794285617290214,3.050521720703046,5.039032027092321,16.337335358981147,93,7,0.7198617181560458,0.93,0.8818359375000001,0.3191591751950099,0.36192579778481737,0.3222986177666754
L1,L1_seed8,8,474000,,0,1,-1.7949825378099251,-2.233783495562574,-1.3104836724456843,-0.5637907983456805,0,2.29128784747792,0.25,9.16515138991168,2.458003138315987,1.8785892469339065,2.86064907205922,11.771918527141416,16.39836390305324,78,22,0.5350872057791553,0.78,0.9648437499999998,0.01253830033698632,0.012995161482868415,0.012646367559828748
L1,L1_seed9,9,474000,,0,1,-2.86154602547406,-3.5527804327577734,-2.3858700540207516,-0.48819482861288443,0,3.2015621187164243,0.25,12.806248474865697,2.5191953959719973,2.0497747825987815,3.291588984672436,1.2620165612747427,16.302357340566967,98,2,0.6310082806373714,0.98,2.983398437500001,0.8963807606661004,0.3004562680596028,0.9114577978425893
L1,L1_seed0,0,475000,,0,1,-2.082958896995856,-2.5312313102491304,-1.6879608153222725,-0.4249204835953092,0,2.8722813232690143,0.25,11.489125293076057,2.46286984061454,1.8001112817749698,3.2285411902202803,10.921673842219104,16.0434198533679,81,19,0.5748249390641633,0.81,2.4960937500000004,0.031356995057174854,0.012562426814768015,0.03426295961960335
L1,L1_seed1,1,475000,,0,1,-3.092023215101962,-3.7800316435451826,-2.4410544412892152,-0.4685547238719273,0,3.5,0.25,14.0,2.7119561373972134,2.10315220849802,3.686204421479203,1.8641741712916395,15.313086365222349,98,2,0.9320870856458198,0.98,1.2021484375000004,0.6337919504008953,0.5272160497242214,0.6338525690581178
L1,L1_seed2,2,475000,,0,1,-2.546806632239911,-3.2374049565926684,-1.9821899782356243,-0.4618260907149929,0,3.2015621187164243,0.25,12.806248474865697,2.346715857638137,1.8339631434144663,2.9633715753613834,3.8260733559876168,16.106631749548633,95,5,0.7652146711975234,0.95,1.2724609374999998,0.6777604835585396,0.5326375557666497,0.680701825553905
L1,L1_seed3,3,475000,,0,1,-2.8658682051580353,-4.068608498084785,-2.51004347925609,-0.39774838346439984,0,3.5,0.25,14.0,2.5333593363408116,2.026851574718563,3.328105502279673,2.158438013971484,16.025464422266094,97,3,0.7194793379904946,0.97,1.5771484375000002,0.664576981475967,0.4213788415055047,0.8521518986268523
L1,L1_seed4,4,475000,,0,1,-3.059266870009818,-3.9173377583356213,-2.4813195100118497,-0.3832177930480731,0,3.5,0.25,14.0,2.4511147630080137,1.8190637859525183,3.4796881984818837,2.1980190469635463,15.839600736617372,96,4,0.5495047617408866,0.96,2.6718750000000004,0.6610611981239695,0.24741471742651486,0.6826718962660693
L1,L1_seed5,5,475000,,0,1,-2.3535750500518464,-2.730916267574674,-1.9278613405907634,-0.5000514274896977,0,2.8722813232690143,0.25,11.489125293076057,2.28557085190584,1.7770577691481746,2.6106104165939357,7.488449328656047,17.11642759960032,89,11,0.6807681207869134,0.89,1.62109375,0.007620278193629868,0.004700701729082521,0.007627747879996598
L1,L1_seed6,6,475000,,0,1,-2.5109850514494876,-3.0487834500719875,-2.074648695192331,-0.43470884534445753,0,3.2015621187164243,0.25,12.806248474865697,2.616230439270489,2.1329827447336935,3.3157245074632464,2.59840366754602,16.045740266497205,96,4,0.649600916886505,0.96,1.9843750000000004,0.4989258730351289,0.2514272116082539,0.5062736439384649
L1,L1_seed7,7,475000,,0,1,-2.4767347921501184,-2.9651273084036216,-2.148983917036926,-0.34196388840174663,0,3.0413812651491097,0.25,12.165525060596439,2.36263794676832,1.794285617290214,3.050521720703046,4.8186948225269965,16.330788242596604,93,7,0.6883849746467138,0.93,0.8818359375000001,0.3162359314833889,0.3586108458903546,0.3383083017133812
L1,L1_seed8,8,475000,,0,1,-1.7949825378099251,-2.233783495562574,-1.3184304233204354,-0.563855459320756,0,2.29128784747792,0.25,9.16515138991168,2.4579886144012395,1.8785800057989515,2.86064907205922,11.820894057042471,16.396299108153123,78,22,0.5373133662292032,0.78,0.9648437499999998,0.009461373544064233,0.009806119948503823,0.009574786822599476
L1,L1_seed9,9,475000,,0,1,-2.86154602547406,-3.5527804327577734,-2.3858700540207516,-0.48819482861288443,0,3.2015621187164243,0.25,12.806248474865697,2.5191953959719973,2.0497747825987815,3.291588984672436,1.26849271969021,16.300263162329596,98,2,0.634246359845105,0.98,2.983398437500001,1.0157071586047166,0.34045307051104073,1.4149912349500895
L1,L1_seed0,0,476000,,0,1,-2.082958896995856,-2.5312313102491304,-1.6879608153222725,-0.4256372155749202,0,2.8722813232690143,0.25,11.489125293076057,2.46286984061454,1.8001112817749698,3.2346921530898576,11.102215292038512,16.039586333122646,81,19,0.5843271206336059,0.81,2.4960937500000004,0.023999850256866302,0.009614963483189002,0.024557141903141406
