seed,env,checkpoint,layer,branch,task,step,ce,acc,online_ce,online_acc
0,PM,20,1,B20,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
0,PM,20,1,C20,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
0,PM,20,1,D20,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
0,PM,20,1,C5,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
0,PM,20,1,D5,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
0,PM,20,1,C10,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
0,PM,20,1,D10,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
0,PM,20,1,RB20,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
0,PM,20,1,RC20,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
0,PM,20,1,RD20,21,75,0.5161394476890564,0.830833375453949,2.5303521156311035,0.5908333659172058
1,PM,20,1,A,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,B20,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,C20,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,D20,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,C5,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,D5,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,C10,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,D10,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,RB20,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,RC20,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
1,PM,20,1,RD20,21,75,0.4783918261528015,0.8558333516120911,2.5411837100982666,0.5975000262260437
2,PM,20,1,A,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,B20,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,C20,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,D20,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,C5,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,D5,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,C10,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,D10,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,RB20,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,RC20,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
2,PM,20,1,RD20,21,75,0.40949198603630066,0.8691666722297668,1.6476120948791504,0.6233333349227905
0,PM,20,1,A,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,B20,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,C20,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,D20,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,C5,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,D5,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,C10,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,D10,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,RB20,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,RC20,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
0,PM,20,1,RD20,21,375,0.06986289471387863,0.9891666769981384,0.7035744786262512,0.8623332977294922
1,PM,20,1,A,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,B20,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,C20,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,D20,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,C5,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,D5,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,C10,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,D10,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,RB20,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,RC20,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
1,PM,20,1,RD20,21,375,0.08498559892177582,0.9791666865348816,0.709028422832489,0.8560000061988831
2,PM,20,1,A,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,B20,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,C20,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,D20,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,C5,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,D5,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,C10,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,D10,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,RB20,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,RC20,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
2,PM,20,1,RD20,21,375,0.03811681270599365,0.9941666722297668,0.4614507555961609,0.8836666345596313
0,PM,20,1,A,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,B20,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,C20,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,D20,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,C5,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,D5,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,C10,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,D10,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,RB20,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,RC20,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
0,PM,20,1,RD20,21,1500,0.0028175259940326214,1.0,0.18833591043949127,0.9642499685287476
1,PM,20,1,A,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,B20,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,C20,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,D20,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,C5,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,D5,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,C10,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,D10,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,RB20,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,RC20,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
1,PM,20,1,RD20,21,1500,0.0019717400427907705,1.0,0.19024021923542023,0.9623333215713501
2,PM,20,1,A,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,B20,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,C20,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,D20,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,C5,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,D5,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,C10,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,D10,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,RB20,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,RC20,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
2,PM,20,1,RD20,21,1500,0.0017961892299354076,1.0,0.12271230667829514,0.9705416560173035
0,PM,20,1,A,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,B20,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,C20,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,D20,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,C5,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,D5,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,C10,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,D10,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,RB20,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,RC20,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
0,PM,20,1,RD20,21,3000,0.0005241028848104179,1.0,0.09485051035881042,0.9821249842643738
1,PM,20,1,A,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,B20,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,C20,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,D20,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,C5,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,D5,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,C10,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,D10,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,RB20,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,RC20,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
1,PM,20,1,RD20,21,3000,0.00036575834383256733,1.0,0.09559278935194016,0.981166660785675
2,PM,20,1,A,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,B20,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,C20,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,D20,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,C5,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,D5,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,C10,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,D10,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,RB20,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,RC20,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
2,PM,20,1,RD20,21,3000,0.0003041688760276884,1.0,0.06177655607461929,0.9852707982063293
0,PM,20,1,A,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,B20,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,C20,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,D20,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,C5,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,D5,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,C10,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,D10,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,RB20,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,RC20,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
0,PM,20,1,RD20,21,6000,4.771789099322632e-05,1.0,0.04752114787697792,0.9910624623298645
1,PM,20,1,A,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,B20,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,C20,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,D20,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,C5,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,D5,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,C10,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,D10,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,RB20,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,RC20,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
1,PM,20,1,RD20,21,6000,3.806193853961304e-05,1.0,0.04786708578467369,0.9905833005905151
2,PM,20,1,A,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,B20,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,C20,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,D20,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,C5,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,D5,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,C10,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,D10,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,RB20,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,RC20,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
2,PM,20,1,RD20,21,6000,3.295421629445627e-05,1.0,0.03094887174665928,0.9926354289054871
0,PM,20,1,A,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,B20,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,C20,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,D20,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,C5,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,D5,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,C10,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,D10,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,RB20,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,RC20,22,0,11.867721557617188,0.13083334267139435,,
0,PM,20,1,RD20,22,0,11.867721557617188,0.13083334267139435,,
1,PM,20,1,A,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,B20,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,C20,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,D20,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,C5,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,D5,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,C10,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,D10,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,RB20,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,RC20,22,0,12.93491268157959,0.11666666716337204,,
1,PM,20,1,RD20,22,0,12.93491268157959,0.11666666716337204,,
2,PM,20,1,A,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,B20,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,C20,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,D20,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,C5,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,D5,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,C10,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,D10,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,RB20,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,RC20,22,0,12.191824913024902,0.10999999940395355,,
2,PM,20,1,RD20,22,0,12.191824913024902,0.10999999940395355,,
0,PM,20,1,A,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,B20,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,C20,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,D20,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,C5,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,D5,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,C10,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,D10,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,RB20,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,RC20,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
0,PM,20,1,RD20,22,75,0.5086608529090881,0.8408333659172058,2.0635900497436523,0.5841667056083679
1,PM,20,1,A,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,B20,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,C20,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,D20,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,C5,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,D5,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,C10,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,D10,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,RB20,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,RC20,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
1,PM,20,1,RD20,22,75,0.46990618109703064,0.8408333659172058,2.1002564430236816,0.5941666960716248
2,PM,20,1,A,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,B20,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,C20,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,D20,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,C5,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,D5,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,C10,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,D10,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,RB20,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,RC20,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
2,PM,20,1,RD20,22,75,0.4894179403781891,0.8533333539962769,2.0001020431518555,0.596666693687439
0,PM,20,1,A,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,B20,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,C20,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,D20,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,C5,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,D5,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,C10,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,D10,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,RB20,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,RC20,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
0,PM,20,1,RD20,22,375,0.06447825580835342,0.9883333444595337,0.5943600535392761,0.8638333082199097
1,PM,20,1,A,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,B20,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,C20,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,D20,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,C5,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,D5,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,C10,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,D10,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,RB20,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,RC20,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
1,PM,20,1,RD20,22,375,0.07240619510412216,0.987500011920929,0.6024198532104492,0.859333336353302
2,PM,20,1,A,22,375,0.06587878614664078,0.9866666793823242,0.578590452671051,0.8619999885559082
2,PM,20,1,B20,22,375,0.06587878614664078,0.9866666793823242,0.578590452671051,0.8619999885559082
2,PM,20,1,C20,22,375,0.06587878614664078,0.9866666793823242,0.578590452671051,0.8619999885559082
2,PM,20,1,D20,22,375,0.06587878614664078,0.9866666793823242,0.578590452671051,0.8619999885559082
2,PM,20,1,C5,22,375,0.06587878614664078,0.9866666793823242,0.578590452671051,0.8619999885559082
2,PM,20,1,D5,22,375,0.06587878614664078,0.9866666793823242,0.578590452671051,0.8619999885559082
2,PM,20,1,C10,22,375,0.06587878614664078,0.9866666793823242,0.578590452671051,0.8619999885559082
2,PM,20,1,D10,22,375,0.06587878614664078,0.9866666793823242,0.578590452671051,0.8619999885559082
