act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
R,l2,0.001,0.001,7,1,0.94884375,0.9875000119,0.9875000119,0.3300000131,0.3300000131,-0.01719566993,0.8149733543,-2.184326887,0.2133333385,45.39777405,0.150000006,0.150000006,0.5456541777,0.4272500575,-0.5009917021,0.9033333063,21.44243197,1.378153682,0.9874306321,2.828146696,0.3267581196,0.0002368156285,1.38556712,1.849385776,2.031793232,2.378806398,0.001020876074,-1.65939241e-05,0,0.53,nan,nan,nan,0.009566810691,0.9777134734,1.182126282,1.345411343,1.719043496,0.01139489839,0.06734773144,0,0.19,nan,nan,nan
R,l2,0.001,0.001,7,2,0.9438895833,1,1,0.2899999917,0.2899999917,-0.06189734116,0.6743921041,-0.60655725,0.2866666615,47.51815667,0.07999999821,0.07999999821,0.4574736655,0.3261218369,-0.0003662880627,0.9241666794,17.98489768,1.155682445,0.9358981848,2.86383605,0.2888687287,0.0001724503361,1.16926784,1.654293467,1.940287454,2.041014034,0.0004302210434,-5.896685934e-06,0.25,0.52,nan,nan,nan,0.0001306515196,0.9270853275,1.224328024,1.378528293,1.621349068,0.01134895659,0.08221507072,0.36,0.2,nan,nan,nan
R,l2,0.001,0.001,7,3,0.9508416667,1,1,0.2599999905,0.2599999905,-0.1289966106,0.7395858765,-0.775960803,0.2700000107,49.81829515,0,0,0.3864277005,0.3136461675,-1.07240021e-05,0.9100000262,17.08335797,1.09348774,0.9429039359,2.860995054,0.2885648679,0.0002323487488,1.095873135,1.651530772,1.945488392,1.917735664,0.0005614105213,-1.416489658e-05,0.4,0.49,nan,nan,nan,0.0001077248014,0.9372750377,1.23519464,1.533763335,1.619711633,0.01042959759,0.09672364965,0.38,0.18,nan,nan,nan
R,l2,0.001,0.001,7,4,0.9440104167,1,1,0.349999994,0.349999994,-0.02041400038,0.7084156871,-1.073369741,0.2533333302,45.04650673,0.07999999821,0.07999999821,0.3672051132,0.3160541058,-0.0008721649647,0.9016666412,17.89109411,1.173911691,0.9055783153,2.851776123,0.293643111,0.0002050188342,1.178849913,1.736706983,2.268130418,2.038197071,0.000549318762,-1.876156512e-05,0.36,0.51,nan,nan,nan,0.0001307312472,0.9030197949,1.285819927,1.475008286,1.531031692,0.008452902973,0.06550981477,0.44,0.23,nan,nan,nan
R,l2,0.001,0.001,7,5,0.93935,1,1,0.3300000131,0.3300000131,-0.08753952384,0.6737110019,-0.7110248804,0.2508333325,46.80589578,0.009999999776,0.009999999776,0.392219156,0.3072760105,-1.102357783e-05,0.915833354,15.18456128,1.04941678,0.9256666899,2.8940382,0.2892854552,0.0001686638455,1.076832381,1.684589955,1.856973055,1.868235635,0.0005255787156,-3.359303082e-05,0.37,0.48,nan,nan,nan,0.0001352819047,0.9200812524,1.292783294,1.452252024,1.597744166,0.009139515286,0.07393915579,0.49,0.26,nan,nan,nan
R,l2,0.001,0.001,7,6,0.9459125,1,1,0.3400000036,0.3400000036,-0.02951140143,0.7070242763,-0.7547781467,0.2416666597,42.33356513,0.1299999952,0.1299999952,0.3929027617,0.332183063,-0.006898085121,0.9375,13.9663966,0.9901759028,0.8916764855,2.796971321,0.2955769173,0.0002056976558,1.054214854,1.774365581,2.150477846,1.83355408,0.0003871161722,-6.131506325e-06,0.38,0.49,nan,nan,nan,8.43243421e-05,0.907379329,1.269503375,1.444368733,1.537593924,0.007601035193,0.07496355101,0.47,0.23,nan,nan,nan
R,l2,0.001,0.001,7,7,0.934575,1,1,0.2899999917,0.2899999917,-0.1158610433,0.7201114297,-0.6223961115,0.2933333218,47.91976227,0.1000000015,0.1000000015,0.3187985718,0.3044850826,-0.004239312373,0.8999999762,15.24091172,1.081456423,0.8263649344,2.841123104,0.2921855897,0.0002005219039,1.087818194,1.731050892,2.031848391,1.88829777,0.0005834803725,-6.08034461e-05,0.42,0.49,nan,nan,nan,7.553851613e-05,0.8422134323,1.322278612,1.835815782,1.469054647,0.008841436226,0.07727272809,0.46,0.2,nan,nan,nan
R,l2,0.001,0.001,7,8,0.94635625,1,1,0.2599999905,0.2599999905,-0.1886283755,0.74984622,-1.79818964,0.2524999976,49.33964047,0.05999999866,0.05999999866,0.3191041648,0.2757919133,-0.0004288116179,0.915833354,12.26707501,1.188385367,0.8079798818,2.819289207,0.2925624627,0.0001850151421,1.190613844,1.630114614,2.203752834,2.018572506,0.000582522313,-1.661747683e-05,0.41,0.51,nan,nan,nan,3.680642298e-05,0.8107897434,1.374939667,1.816304495,1.407360482,0.007647827997,0.06945577636,0.43,0.27,nan,nan,nan
R,l2,0.001,0.001,7,9,0.9419020833,1,1,0.3400000036,0.3400000036,-0.3261554837,0.7744336128,-1.467354894,0.2425000072,50.91029273,0.1800000072,0.1800000072,0.3567629457,0.2871327996,-0.007366200443,0.8999999762,13.9109346,1.219983935,0.8356339335,2.843552351,0.3154668399,0.0002160438754,1.229249183,1.876046716,2.179159967,2.065845015,0.001018379508,-9.978338085e-06,0.43,0.53,nan,nan,nan,5.27300202e-05,0.8479683433,1.402264815,1.905442136,1.443470799,0.009390571021,0.07245540991,0.45,0.28,nan,nan,nan
R,l2,0.001,0.001,7,10,0.9374916667,1,1,0.3400000036,0.3400000036,-0.3744193316,0.8160310984,-3.156015158,0.2291666716,45.61021319,0.2199999988,0.2199999988,0.4850458205,0.334633261,-0.2743496597,0.9108333588,14.62417913,1.374748945,0.9194662571,2.861167908,0.3312633122,0.0002273639232,1.371929905,1.821396841,2.071718682,2.391553954,0.001598848036,-3.913024193e-05,0.47,0.55,nan,nan,nan,0.001574245357,0.9186957526,1.38281633,1.725560792,1.607827838,0.004940804309,0.05413008854,0.49,0.29,nan,nan,nan
