act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,shell,0.001,0.001,2,1,0.9593708333,1,1,0.1400000006,0.1400000006,-0.09689562768,0.8931395411,-1.66962266,0.401666671,61.32702997,0.03999999911,0.03999999911,0.6747894287,0.4562252462,-0.002525318647,0.9358333349,21.5964019,1.364379644,1.073044896,2.446256399,0.111621865,0.3441054098,0.3574328154,0.111621865
R,shell,0.001,0.001,2,2,0.94115625,1,1,0.3300000131,0.3300000131,-0.3907802701,0.960106492,-1.773351073,0.2583333254,54.91107365,0.03999999911,0.03999999911,0.5072296262,0.4720535874,-0.04562303796,0.8774999976,26.61667913,1.57616663,1.153031945,2.633342028,0.1389888286,0.3915374668,0.4226358913,0.1389888286
R,shell,0.001,0.001,2,3,0.9482895833,1,1,0.2300000042,0.2300000042,-0.1786439866,0.7760201693,-0.9054536223,0.2791666687,54.91789867,0.009999999776,0.009999999776,0.4165912867,0.3857091963,-1.497703579e-05,0.9058333039,20.74434675,1.215119004,1.04742384,2.580238104,0.1054002587,0.3301167948,0.3728288733,0.1054002587
R,shell,0.001,0.001,2,4,0.9403854167,1,1,0.3899999857,0.3899999857,-0.5081808567,0.928206861,-3.003161192,0.1700000018,42.92849587,0.1000000015,0.1000000015,0.4638983011,0.4363558292,-0.2239392549,0.864166677,21.7733213,1.342801929,1.09783268,2.648387432,0.1445221912,0.4005884135,0.452723611,0.1445221912
R,shell,0.001,0.001,2,5,0.9458541667,1,1,0.2700000107,0.2700000107,-0.3248646855,0.8391848803,-1.232462287,0.1975000054,42.21671495,0.05999999866,0.05999999866,0.5394777656,0.3899030089,-0.004210131243,0.9458333254,15.92646061,1.430363178,1.096333861,2.647141218,0.1223194658,0.3607365032,0.4171930704,0.1223194658
R,shell,0.001,0.001,2,6,0.9319729167,1,1,0.349999994,0.349999994,-0.1925634891,0.7846112847,-1.844631791,0.265833348,41.62124454,0.07999999821,0.07999999821,0.5725462437,0.3991440535,-0.02141109481,0.948333323,15.72054588,1.155886054,1.032158971,2.624225855,0.1137464673,0.3451975062,0.4051838083,0.1137464673
R,shell,0.001,0.001,2,7,0.9422375,1,1,0.3100000024,0.3100000024,-0.1655939072,0.805242002,-1.677724838,0.2333333343,47.03499515,0.05000000075,0.05000000075,0.4352048337,0.4044088423,-6.084333654e-05,0.896666646,18.68358017,1.225979567,1.02880919,2.627846241,0.1146490591,0.3472118572,0.4075951618,0.1146490591
R,shell,0.001,0.001,2,8,0.94108125,0.8199999928,0.8199999928,0.3799999952,0.3799999952,-0.3710350394,0.8596957922,-2.559634924,0.1033333316,46.00401339,0.0700000003,0.0700000003,0.2977123857,0.3865161538,-0.1585125178,0.8075000048,19.36108539,1.295642138,1.076447725,2.68749404,0.119520214,0.3555271001,0.4140296464,0.119520214
R,shell,0.001,0.001,2,9,0.9462291667,1,1,0.3000000119,0.3000000119,-0.2389802486,0.797098279,-0.9515157342,0.226666674,50.7623642,0.0700000003,0.0700000003,0.4046781361,0.3476065099,-0.04223392159,0.9033333063,16.48859178,1.317584991,0.9969386458,2.595294952,0.111144755,0.3406517411,0.3990128937,0.111144755
R,shell,0.001,0.001,2,10,0.94615625,1,1,0.3199999928,0.3199999928,-0.1838367581,0.7805780768,-1.006381273,0.2183333337,47.51066681,0.05999999866,0.05999999866,0.5125529766,0.3766067028,-0.0003707976139,0.9258333445,16.13783308,1.263629675,1.040266514,2.661034107,0.1103327818,0.3382337641,0.4014788048,0.1103327818
R,shell,0.001,0.001,2,11,0.94853125,0.9633333087,0.9633333087,0.3899999857,0.3899999857,-0.6155180931,0.993827045,-3.758206367,0.08749999851,48.03481746,0.0700000003,0.0700000003,0.3486269712,0.4258559942,-0.1969070435,0.7708333135,25.86631234,1.421295524,1.111471891,2.707245111,0.1499243367,0.4096973528,0.4721448445,0.1499243367
R,shell,0.001,0.001,2,12,0.9232666667,1,1,0.3000000119,0.3000000119,-0.3322615027,0.8376200795,-1.011908412,0.2041666657,50.80475035,0.009999999776,0.009999999776,0.3914719224,0.3666148484,-9.632559994e-08,0.885833323,18.28817031,1.344311714,1.119726062,2.675002337,0.1164249895,0.3491894814,0.4127661689,0.1164249895
R,shell,0.001,0.001,2,13,0.9389479167,1,1,0.3400000036,0.3400000036,-0.3623811901,0.8570013046,-1.282034636,0.1791666597,47.32547355,0.009999999776,0.009999999776,0.4582832456,0.3782942891,-0.0005602491437,0.8883333206,17.38220581,1.278606534,1.092784882,2.647132635,0.1266064881,0.3683611901,0.433947032,0.1266064881
R,shell,0.001,0.001,2,14,0.9332979167,1,1,0.3400000036,0.3400000036,-0.2784991264,0.8574807644,-1.08560729,0.2216666639,46.46887717,0.05000000075,0.05000000075,0.5060773492,0.410107553,-0.02355766855,0.9091666937,16.61653537,1.37522316,1.041350126,2.581569433,0.1187069115,0.355309016,0.4260944316,0.1187069115
R,shell,0.001,0.001,2,15,0.9355791667,1,1,0.2599999905,0.2599999905,-0.251961112,0.833747685,-2.197480917,0.223333329,50.00642802,0.09000000358,0.09000000358,0.5279012918,0.3895226717,-0.01094118785,0.9300000072,15.61303939,1.230114698,1.049624324,2.591423035,0.1103506462,0.3395532122,0.4095303476,0.1103506462
R,shell,0.001,0.001,2,16,0.9439270833,1,1,0.3400000036,0.3400000036,-0.09845507145,0.7919738889,-1.619695783,0.2224999964,47.2564593,0.02999999933,0.02999999933,0.4199156165,0.38662076,-0.0003094156855,0.8941666484,16.16179145,1.186423182,1.049659371,2.621011257,0.1120951248,0.3420838859,0.4124052323,0.1120951248
