step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
4,1007,489,199,184,1600,624,SNA,l2,2,105
5,984,496,239,151,1600,666,SNA,l2,2,105
6,1028,496,265,183,1600,648,SNA,l2,2,105
7,1025,552,325,113,1600,681,SNA,l2,2,105
8,1011,447,264,158,1600,672,SNA,l2,2,105
9,1013,478,266,113,1599,640,SNA,l2,2,105
10,997,452,285,133,1600,701,SNA,l2,2,105
11,1038,487,325,164,1599,731,SNA,l2,2,105
12,1033,453,297,115,1598,630,SNA,l2,2,105
13,1038,501,341,115,1600,618,SNA,l2,2,105
14,1025,466,282,109,1600,591,SNA,l2,2,105
15,1083,516,305,156,1600,629,SNA,l2,2,105
16,1036,477,284,147,1600,629,SNA,l2,2,105
17,1057,492,265,158,1598,616,SNA,l2,2,105
18,1060,454,219,123,1599,615,SNA,l2,2,105
19,1068,487,268,147,1599,693,SNA,l2,2,105
20,1068,481,227,160,1598,615,SNA,l2,2,105
1,961,532,168,174,1600,486,SNA,l2,2,106
2,949,524,170,157,1600,498,SNA,l2,2,106
3,958,504,223,213,1600,600,SNA,l2,2,106
4,1021,514,246,228,1600,605,SNA,l2,2,106
5,991,498,327,182,1600,648,SNA,l2,2,106
6,1005,451,277,189,1600,623,SNA,l2,2,106
7,1032,461,282,205,1600,565,SNA,l2,2,106
8,1060,536,376,215,1599,662,SNA,l2,2,106
9,1069,521,382,129,1600,647,SNA,l2,2,106
10,1082,515,330,118,1598,571,SNA,l2,2,106
11,1049,510,346,151,1598,642,SNA,l2,2,106
12,1040,519,337,122,1600,635,SNA,l2,2,106
13,1070,525,307,156,1599,613,SNA,l2,2,106
14,1038,500,314,176,1599,639,SNA,l2,2,106
15,987,468,286,185,1600,673,SNA,l2,2,106
16,1025,477,285,190,1598,635,SNA,l2,2,106
17,1009,509,311,222,1599,619,SNA,l2,2,106
18,1072,522,311,164,1598,622,SNA,l2,2,106
19,1084,518,298,195,1595,659,SNA,l2,2,106
20,1016,484,305,183,1598,681,SNA,l2,2,106
1,926,499,183,180,1599,491,SNA,l2,2,107
2,944,550,198,152,1600,552,SNA,l2,2,107
3,946,515,241,210,1600,631,SNA,l2,2,107
4,1000,524,235,223,1600,537,SNA,l2,2,107
5,1035,555,293,187,1600,624,SNA,l2,2,107
6,1036,485,296,163,1600,661,SNA,l2,2,107
7,1068,547,306,152,1600,597,SNA,l2,2,107
8,1037,493,311,139,1600,608,SNA,l2,2,107
9,1113,548,310,164,1600,616,SNA,l2,2,107
10,1111,526,291,117,1600,662,SNA,l2,2,107
11,1113,503,302,152,1600,650,SNA,l2,2,107
12,1072,530,248,108,1599,565,SNA,l2,2,107
13,1084,489,230,103,1599,527,SNA,l2,2,107
14,1098,538,260,184,1598,608,SNA,l2,2,107
15,1096,501,271,204,1600,635,SNA,l2,2,107
16,1089,499,300,155,1599,672,SNA,l2,2,107
17,1058,502,295,174,1600,673,SNA,l2,2,107
18,1056,536,339,194,1600,693,SNA,l2,2,107
19,1091,500,286,174,1598,648,SNA,l2,2,107
20,1076,490,242,209,1599,648,SNA,l2,2,107
1,909,461,161,168,1600,512,SNA,l2,2,108
2,962,546,181,108,1600,556,SNA,l2,2,108
3,958,458,187,204,1600,629,SNA,l2,2,108
4,995,514,204,177,1600,599,SNA,l2,2,108
5,1048,514,294,245,1600,753,SNA,l2,2,108
6,1063,515,281,181,1599,623,SNA,l2,2,108
7,1033,518,303,147,1600,666,SNA,l2,2,108
8,1027,475,285,160,1600,593,SNA,l2,2,108
9,1070,525,331,197,1600,673,SNA,l2,2,108
10,1005,488,324,184,1599,663,SNA,l2,2,108
11,1007,485,335,202,1599,623,SNA,l2,2,108
12,1061,507,375,160,1599,659,SNA,l2,2,108
13,1067,514,344,187,1600,602,SNA,l2,2,108
14,1043,536,360,143,1599,674,SNA,l2,2,108
15,1059,493,316,183,1597,634,SNA,l2,2,108
16,1083,491,332,195,1598,672,SNA,l2,2,108
17,1082,496,311,137,1599,699,SNA,l2,2,108
18,1093,534,314,163,1600,634,SNA,l2,2,108
19,1082,463,264,186,1599,645,SNA,l2,2,108
20,1057,495,322,141,1600,719,SNA,l2,2,108
1,968,506,162,173,1600,522,SNA,l2,2,109
2,1004,529,200,199,1599,561,SNA,l2,2,109
3,961,508,225,228,1600,591,SNA,l2,2,109
4,1021,505,254,199,1600,636,SNA,l2,2,109
5,1019,533,332,180,1600,674,SNA,l2,2,109
6,1027,515,308,139,1600,622,SNA,l2,2,109
7,1079,512,312,200,1600,624,SNA,l2,2,109
8,1086,549,342,165,1599,687,SNA,l2,2,109
9,1092,534,321,173,1600,650,SNA,l2,2,109
10,1070,499,304,137,1599,632,SNA,l2,2,109
11,1005,477,267,133,1599,585,SNA,l2,2,109
12,1037,496,283,145,1600,639,SNA,l2,2,109
13,1056,470,292,190,1600,662,SNA,l2,2,109
14,1005,368,231,145,1600,470,SNA,l2,2,109
15,1032,454,268,131,1599,602,SNA,l2,2,109
16,1058,465,257,171,1599,590,SNA,l2,2,109
17,1072,472,268,90,1600,643,SNA,l2,2,109
18,1086,517,273,175,1599,619,SNA,l2,2,109
19,1096,561,254,87,1600,597,SNA,l2,2,109
20,1117,513,227,204,1599,618,SNA,l2,2,109
1,917,447,120,134,1600,476,SNA,l2,2,110
2,908,444,156,160,1600,541,SNA,l2,2,110
3,974,478,249,209,1599,693,SNA,l2,2,110
4,963,520,182,140,1600,521,SNA,l2,2,110
5,951,446,204,160,1600,600,SNA,l2,2,110
6,947,529,242,109,1600,549,SNA,l2,2,110
7,957,498,236,154,1600,569,SNA,l2,2,110
8,914,441,237,164,1600,614,SNA,l2,2,110
9,927,418,261,169,1600,624,SNA,l2,2,110
10,915,439,287,156,1599,635,SNA,l2,2,110
11,902,403,253,119,1599,602,SNA,l2,2,110
12,918,382,225,141,1600,541,SNA,l2,2,110
13,960,463,305,146,1600,692,SNA,l2,2,110
14,1000,438,275,123,1598,658,SNA,l2,2,110
15,1022,483,339,193,1600,708,SNA,l2,2,110
16,1008,474,350,236,1598,710,SNA,l2,2,110
17,1046,529,366,150,1598,703,SNA,l2,2,110
18,1075,453,285,128,1599,630,SNA,l2,2,110
19,1067,513,296,120,1598,654,SNA,l2,2,110
20,1090,539,289,105,1599,678,SNA,l2,2,110
1,928,493,163,160,1599,534,SNA,l2,2,111
2,915,477,220,192,1599,627,SNA,l2,2,111
3,953,536,277,176,1600,591,SNA,l2,2,111
4,1029,511,252,206,1600,533,SNA,l2,2,111
5,1034,563,306,156,1600,618,SNA,l2,2,111
6,1081,570,320,160,1600,626,SNA,l2,2,111
7,1066,523,260,144,1600,535,SNA,l2,2,111
8,1075,544,219,78,1598,472,SNA,l2,2,111
9,1099,522,273,81,1599,627,SNA,l2,2,111
10,1057,497,244,163,1600,616,SNA,l2,2,111
11,1059,482,283,188,1600,702,SNA,l2,2,111
12,1039,515,308,147,1600,687,SNA,l2,2,111
13,1024,478,250,155,1599,580,SNA,l2,2,111
14,1046,491,277,166,1599,650,SNA,l2,2,111
15,1056,491,260,173,1599,577,SNA,l2,2,111
16,1026,500,281,160,1599,657,SNA,l2,2,111
17,1031,494,249,103,1600,649,SNA,l2,2,111
18,1013,481,237,206,1600,633,SNA,l2,2,111
19,1031,495,260,209,1600,645,SNA,l2,2,111
20,1030,475,250,171,1598,675,SNA,l2,2,111
1,1000,550,131,134,1600,552,SNA,l2,2,112
2,921,499,122,107,1600,500,SNA,l2,2,112
3,982,547,122,110,1600,499,SNA,l2,2,112
4,927,453,142,136,1598,643,SNA,l2,2,112
5,901,430,183,123,1600,575,SNA,l2,2,112
6,907,434,199,159,1600,633,SNA,l2,2,112
7,931,441,199,154,1599,593,SNA,l2,2,112
8,931,449,244,160,1600,614,SNA,l2,2,112
9,925,446,254,147,1599,660,SNA,l2,2,112
10,961,428,213,174,1600,551,SNA,l2,2,112
11,1026,507,278,196,1600,617,SNA,l2,2,112
12,1008,480,263,151,1600,588,SNA,l2,2,112
13,992,496,331,189,1600,650,SNA,l2,2,112
14,1042,526,323,196,1600,667,SNA,l2,2,112
15,1050,512,317,87,1599,669,SNA,l2,2,112
16,1034,472,272,132,1600,601,SNA,l2,2,112
17,1048,483,320,141,1598,670,SNA,l2,2,112
18,1035,473,279,184,1598,593,SNA,l2,2,112
19,1050,562,333,219,1600,691,SNA,l2,2,112
20,1050,528,325,154,1600,722,SNA,l2,2,112
1,962,512,200,204,1600,539,SNA,l2,2,113
2,986,519,201,183,1600,576,SNA,l2,2,113
3,1025,562,259,160,1600,632,SNA,l2,2,113
4,1027,544,253,206,1599,579,SNA,l2,2,113
5,1045,530,269,222,1600,647,SNA,l2,2,113
6,1060,535,310,167,1599,698,SNA,l2,2,113
7,1044,548,327,138,1600,651,SNA,l2,2,113
8,1072,539,323,135,1600,616,SNA,l2,2,113
9,1038,506,316,179,1600,598,SNA,l2,2,113
10,1067,546,366,191,1599,655,SNA,l2,2,113
11,1033,469,321,140,1600,669,SNA,l2,2,113
12,1072,491,343,135,1599,622,SNA,l2,2,113
13,1113,553,361,179,1600,591,SNA,l2,2,113
14,1049,500,358,181,1600,635,SNA,l2,2,113
15,1095,548,377,165,1600,667,SNA,l2,2,113
16,1068,480,319,113,1599,608,SNA,l2,2,113
17,1106,520,335,156,1598,666,SNA,l2,2,113
18,1142,540,339,207,1600,600,SNA,l2,2,113
19,1097,488,308,139,1600,643,SNA,l2,2,113
20,1139,525,316,250,1596,634,SNA,l2,2,113
1,906,471,205,191,1600,507,SNA,l2,2,114
2,919,490,235,195,1600,616,SNA,l2,2,114
3,975,536,261,136,1600,656,SNA,l2,2,114
4,964,545,262,107,1600,648,SNA,l2,2,114
5,991,489,253,151,1600,637,SNA,l2,2,114
6,1034,498,246,154,1600,616,SNA,l2,2,114
7,1022,495,277,132,1600,686,SNA,l2,2,114
8,975,488,276,113,1600,669,SNA,l2,2,114
9,970,475,251,161,1599,592,SNA,l2,2,114
10,1001,419,237,147,1600,584,SNA,l2,2,114
11,1040,528,340,123,1599,716,SNA,l2,2,114
12,1006,498,300,139,1600,595,SNA,l2,2,114
13,1014,470,290,202,1600,591,SNA,l2,2,114
14,1035,479,292,174,1600,608,SNA,l2,2,114
15,1042,499,320,163,1600,640,SNA,l2,2,114
16,1053,511,329,232,1599,614,SNA,l2,2,114
17,1099,521,300,147,1599,620,SNA,l2,2,114
18,1088,554,319,164,1598,666,SNA,l2,2,114
19,1089,534,272,146,1600,673,SNA,l2,2,114
20,1085,563,275,212,1599,610,SNA,l2,2,114
1,937,524,159,140,1600,467,SNA,l2,2,115
2,964,549,213,147,1599,577,SNA,l2,2,115
3,942,514,149,120,1599,529,SNA,l2,2,115
4,950,478,207,197,1600,605,SNA,l2,2,115
5,930,449,228,223,1600,582,SNA,l2,2,115
6,961,526,295,129,1600,668,SNA,l2,2,115
7,984,503,284,138,1598,680,SNA,l2,2,115
8,951,490,250,75,1599,587,SNA,l2,2,115
9,965,416,276,190,1600,652,SNA,l2,2,115
10,977,417,281,201,1600,582,SNA,l2,2,115
11,1029,460,304,168,1599,567,SNA,l2,2,115
12,1027,470,318,212,1599,660,SNA,l2,2,115
13,1047,477,317,126,1600,635,SNA,l2,2,115
14,1048,500,323,165,1600,635,SNA,l2,2,115
15,1086,532,338,160,1600,639,SNA,l2,2,115
16,1131,525,310,149,1599,657,SNA,l2,2,115
17,1113,516,299,246,1598,648,SNA,l2,2,115
18,1117,525,288,206,1600,610,SNA,l2,2,115
19,1139,549,319,196,1600,653,SNA,l2,2,115
20,1112,515,252,147,1599,572,SNA,l2,2,115
1,900,499,210,194,1600,503,SNA,l2,2,116
2,918,498,212,196,1600,561,SNA,l2,2,116
3,977,528,290,212,1600,667,SNA,l2,2,116
4,976,544,304,144,1600,639,SNA,l2,2,116
5,999,530,302,152,1600,675,SNA,l2,2,116
6,1062,523,312,151,1600,691,SNA,l2,2,116
7,1057,543,307,185,1600,670,SNA,l2,2,116
8,1047,499,300,236,1599,633,SNA,l2,2,116
9,1072,518,331,172,1599,682,SNA,l2,2,116
10,1060,471,233,146,1600,502,SNA,l2,2,116
11,1066,519,293,164,1600,605,SNA,l2,2,116
12,1086,492,294,230,1600,646,SNA,l2,2,116
13,1083,498,293,177,1598,599,SNA,l2,2,116
14,1094,524,328,138,1600,634,SNA,l2,2,116
15,1097,529,350,134,1600,716,SNA,l2,2,116
16,1126,552,337,158,1600,653,SNA,l2,2,116
17,1116,538,332,207,1599,660,SNA,l2,2,116
18,1121,554,296,121,1600,674,SNA,l2,2,116
19,1110,559,263,106,1599,641,SNA,l2,2,116
20,1189,587,303,167,1599,683,SNA,l2,2,116
1,1040,583,203,207,1600,481,SNA,l2,2,117
2,1053,649,269,186,1599,596,SNA,l2,2,117
3,1074,555,300,229,1599,641,SNA,l2,2,117
4,1113,567,315,181,1599,644,SNA,l2,2,117
5,1181,606,320,198,1599,597,SNA,l2,2,117
6,1178,578,321,167,1600,669,SNA,l2,2,117
7,1192,620,299,83,1600,587,SNA,l2,2,117
8,1148,527,278,155,1600,605,SNA,l2,2,117
9,1120,585,283,172,1600,609,SNA,l2,2,117
10,1107,529,267,160,1600,612,SNA,l2,2,117
11,1082,504,283,140,1599,656,SNA,l2,2,117
12,1065,466,268,171,1599,580,SNA,l2,2,117
13,1066,494,276,124,1600,587,SNA,l2,2,117
14,1056,451,272,204,1600,617,SNA,l2,2,117
15,1050,464,257,130,1599,588,SNA,l2,2,117
16,1008,476,264,160,1600,594,SNA,l2,2,117
17,1037,501,303,234,1599,684,SNA,l2,2,117
18,1036,507,292,131,1599,696,SNA,l2,2,117
19,1036,488,282,189,1600,632,SNA,l2,2,117
20,1023,488,311,223,1600,660,SNA,l2,2,117
1,1027,574,181,186,1599,570,SNA,l2,2,118
2,1021,500,192,178,1600,583,SNA,l2,2,118
3,1034,541,241,222,1600,587,SNA,l2,2,118
4,1073,516,246,193,1600,594,SNA,l2,2,118
5,1127,611,321,195,1600,685,SNA,l2,2,118
6,1152,569,323,208,1600,657,SNA,l2,2,118
7,1199,578,266,189,1600,542,SNA,l2,2,118
8,1175,552,292,137,1600,593,SNA,l2,2,118
9,1182,578,300,132,1599,625,SNA,l2,2,118
10,1154,530,232,49,1600,556,SNA,l2,2,118
11,1168,549,243,146,1600,663,SNA,l2,2,118
12,1143,555,259,140,1599,622,SNA,l2,2,118
13,1120,573,271,211,1599,653,SNA,l2,2,118
14,1085,482,252,175,1599,656,SNA,l2,2,118
15,1096,471,223,133,1597,620,SNA,l2,2,118
16,1095,477,238,172,1600,698,SNA,l2,2,118
17,1083,492,242,137,1599,623,SNA,l2,2,118
18,1049,481,200,99,1600,594,SNA,l2,2,118
19,1062,471,217,205,1598,629,SNA,l2,2,118
20,1069,523,252,202,1598,656,SNA,l2,2,118
1,1012,555,165,167,1600,566,SNA,l2,2,119
2,1008,479,179,197,1599,513,SNA,l2,2,119
3,1023,512,210,227,1600,493,SNA,l2,2,119
4,1013,459,182,157,1600,445,SNA,l2,2,119
5,1095,585,302,125,1600,634,SNA,l2,2,119
6,1116,539,244,118,1600,544,SNA,l2,2,119
7,1072,549,228,146,1600,505,SNA,l2,2,119
8,1121,500,243,111,1600,614,SNA,l2,2,119
9,1070,469,238,168,1600,593,SNA,l2,2,119
10,1073,456,248,131,1600,609,SNA,l2,2,119
11,1073,517,280,155,1599,628,SNA,l2,2,119
12,1057,486,262,127,1600,641,SNA,l2,2,119
13,1017,479,265,87,1598,679,SNA,l2,2,119
14,1030,467,239,152,1598,568,SNA,l2,2,119
15,1023,483,262,192,1600,681,SNA,l2,2,119
16,1078,483,241,145,1600,601,SNA,l2,2,119
17,1067,446,207,149,1598,605,SNA,l2,2,119
18,1038,458,241,144,1599,682,SNA,l2,2,119
19,1041,525,249,119,1599,631,SNA,l2,2,119
20,1058,525,243,125,1599,645,SNA,l2,2,119
