step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
16,1246,642,290,194,1600,660,SNA,none,1,105
17,1230,577,253,140,1599,650,SNA,none,1,105
18,1223,621,305,226,1598,703,SNA,none,1,105
19,1259,619,305,280,1598,707,SNA,none,1,105
20,1224,556,239,202,1594,589,SNA,none,1,105
1,1170,593,196,211,1600,606,SNA,none,1,106
2,1128,554,213,213,1600,600,SNA,none,1,106
3,1133,594,249,202,1599,655,SNA,none,1,106
4,1142,586,234,205,1600,624,SNA,none,1,106
5,1165,596,264,232,1600,666,SNA,none,1,106
6,1187,604,310,219,1600,700,SNA,none,1,106
7,1162,576,245,191,1598,596,SNA,none,1,106
8,1111,572,279,282,1600,649,SNA,none,1,106
9,1176,583,300,252,1600,668,SNA,none,1,106
10,1170,560,249,231,1599,630,SNA,none,1,106
11,1168,569,238,191,1600,558,SNA,none,1,106
12,1182,615,330,247,1598,703,SNA,none,1,106
13,1154,590,295,191,1599,646,SNA,none,1,106
14,1181,620,328,226,1600,677,SNA,none,1,106
15,1212,601,327,261,1599,700,SNA,none,1,106
16,1189,574,295,224,1600,689,SNA,none,1,106
17,1201,615,312,240,1600,697,SNA,none,1,106
18,1204,585,304,219,1599,740,SNA,none,1,106
19,1183,574,279,214,1599,661,SNA,none,1,106
20,1204,585,281,253,1599,674,SNA,none,1,106
1,1147,595,195,202,1600,524,SNA,none,1,107
2,1146,597,234,226,1600,643,SNA,none,1,107
3,1121,584,232,218,1597,505,SNA,none,1,107
4,1136,599,264,181,1599,626,SNA,none,1,107
5,1186,584,229,189,1599,586,SNA,none,1,107
6,1159,557,272,272,1600,702,SNA,none,1,107
7,1193,597,334,245,1600,781,SNA,none,1,107
8,1119,587,306,243,1600,727,SNA,none,1,107
9,1179,610,344,233,1600,739,SNA,none,1,107
10,1163,583,301,203,1600,680,SNA,none,1,107
11,1221,651,296,223,1600,687,SNA,none,1,107
12,1201,596,239,183,1599,618,SNA,none,1,107
13,1180,600,245,231,1600,627,SNA,none,1,107
14,1163,588,269,182,1599,692,SNA,none,1,107
15,1182,597,270,244,1598,725,SNA,none,1,107
16,1211,585,264,215,1600,703,SNA,none,1,107
17,1224,583,254,218,1600,722,SNA,none,1,107
18,1183,543,250,216,1600,721,SNA,none,1,107
19,1184,522,233,244,1599,692,SNA,none,1,107
20,1177,585,273,196,1597,703,SNA,none,1,107
1,1173,594,190,206,1600,607,SNA,none,1,108
2,1161,634,212,238,1596,595,SNA,none,1,108
3,1184,628,178,200,1600,572,SNA,none,1,108
4,1167,603,207,213,1599,632,SNA,none,1,108
5,1163,613,249,306,1597,638,SNA,none,1,108
6,1141,514,232,249,1599,629,SNA,none,1,108
7,1102,542,272,274,1600,631,SNA,none,1,108
8,1165,555,272,294,1599,594,SNA,none,1,108
9,1160,567,332,248,1597,682,SNA,none,1,108
10,1200,557,311,248,1599,619,SNA,none,1,108
11,1194,596,341,264,1600,619,SNA,none,1,108
12,1217,584,351,222,1599,656,SNA,none,1,108
13,1137,568,340,193,1600,713,SNA,none,1,108
14,1168,573,341,274,1600,654,SNA,none,1,108
15,1214,575,369,283,1599,697,SNA,none,1,108
16,1182,571,364,204,1599,667,SNA,none,1,108
17,1214,578,402,299,1600,711,SNA,none,1,108
18,1206,608,335,201,1597,685,SNA,none,1,108
19,1194,597,300,155,1600,641,SNA,none,1,108
20,1211,571,285,213,1598,619,SNA,none,1,108
1,1168,575,188,187,1600,532,SNA,none,1,109
2,1190,620,254,277,1599,597,SNA,none,1,109
3,1181,632,234,217,1599,538,SNA,none,1,109
4,1205,632,257,229,1598,573,SNA,none,1,109
5,1212,572,266,260,1600,678,SNA,none,1,109
6,1176,593,279,189,1600,719,SNA,none,1,109
7,1184,622,289,226,1599,706,SNA,none,1,109
8,1182,585,275,196,1600,682,SNA,none,1,109
9,1184,624,290,146,1599,707,SNA,none,1,109
10,1227,650,263,183,1600,663,SNA,none,1,109
11,1210,615,266,275,1597,697,SNA,none,1,109
12,1188,600,242,235,1598,637,SNA,none,1,109
13,1197,591,255,253,1598,706,SNA,none,1,109
14,1181,589,281,289,1600,707,SNA,none,1,109
15,1213,628,294,208,1598,695,SNA,none,1,109
16,1199,594,248,246,1600,681,SNA,none,1,109
17,1206,588,297,278,1598,745,SNA,none,1,109
18,1196,551,277,264,1600,702,SNA,none,1,109
19,1194,561,291,296,1599,688,SNA,none,1,109
20,1189,581,321,185,1599,703,SNA,none,1,109
1,1080,587,202,217,1600,489,SNA,none,1,110
2,1050,570,256,175,1599,648,SNA,none,1,110
3,1087,560,252,255,1599,682,SNA,none,1,110
4,1070,518,254,204,1600,727,SNA,none,1,110
5,1092,550,274,213,1599,667,SNA,none,1,110
6,1107,561,247,199,1598,664,SNA,none,1,110
7,1128,594,270,142,1597,686,SNA,none,1,110
8,1126,593,259,260,1600,691,SNA,none,1,110
9,1143,604,283,213,1600,736,SNA,none,1,110
10,1168,591,249,187,1600,688,SNA,none,1,110
11,1166,622,272,185,1600,699,SNA,none,1,110
12,1151,555,291,202,1600,786,SNA,none,1,110
13,1102,568,250,192,1598,651,SNA,none,1,110
14,1109,562,240,189,1600,699,SNA,none,1,110
15,1166,617,212,156,1600,620,SNA,none,1,110
16,1146,562,208,270,1600,703,SNA,none,1,110
17,1146,582,240,265,1599,679,SNA,none,1,110
18,1123,537,265,317,1598,705,SNA,none,1,110
19,1189,540,272,201,1598,631,SNA,none,1,110
20,1176,559,326,271,1600,748,SNA,none,1,110
1,1164,621,253,223,1598,596,SNA,none,1,111
2,1133,660,230,201,1600,497,SNA,none,1,111
3,1176,616,268,289,1598,685,SNA,none,1,111
4,1162,612,313,237,1600,737,SNA,none,1,111
5,1110,588,320,237,1599,761,SNA,none,1,111
6,1168,607,261,231,1599,634,SNA,none,1,111
7,1164,565,249,232,1599,648,SNA,none,1,111
8,1213,619,319,262,1599,722,SNA,none,1,111
9,1186,590,304,258,1598,675,SNA,none,1,111
10,1213,609,300,213,1600,685,SNA,none,1,111
11,1199,610,291,213,1600,663,SNA,none,1,111
12,1184,628,269,177,1600,619,SNA,none,1,111
13,1180,588,293,250,1599,708,SNA,none,1,111
14,1183,586,258,200,1598,698,SNA,none,1,111
15,1186,611,265,183,1600,669,SNA,none,1,111
16,1191,561,242,293,1600,681,SNA,none,1,111
17,1165,583,271,213,1598,696,SNA,none,1,111
18,1211,611,233,186,1598,605,SNA,none,1,111
19,1192,559,255,282,1598,646,SNA,none,1,111
20,1187,592,270,245,1598,663,SNA,none,1,111
1,1102,623,187,190,1600,513,SNA,none,1,112
2,1122,617,182,215,1600,527,SNA,none,1,112
3,1120,596,234,258,1600,650,SNA,none,1,112
4,1105,601,285,245,1598,691,SNA,none,1,112
5,1102,618,246,215,1600,596,SNA,none,1,112
6,1097,587,234,198,1600,631,SNA,none,1,112
7,1134,555,254,236,1600,662,SNA,none,1,112
8,1131,590,278,240,1598,715,SNA,none,1,112
9,1112,565,276,237,1600,680,SNA,none,1,112
10,1142,554,299,261,1598,698,SNA,none,1,112
11,1145,511,281,228,1599,661,SNA,none,1,112
12,1142,551,290,257,1599,649,SNA,none,1,112
13,1102,542,312,254,1600,654,SNA,none,1,112
14,1160,566,329,269,1599,672,SNA,none,1,112
15,1136,623,395,248,1596,757,SNA,none,1,112
16,1174,574,336,190,1600,677,SNA,none,1,112
17,1157,580,332,188,1599,696,SNA,none,1,112
18,1175,574,297,213,1600,638,SNA,none,1,112
19,1171,545,296,195,1597,680,SNA,none,1,112
20,1124,538,287,245,1600,669,SNA,none,1,112
1,1104,598,117,118,1600,430,SNA,none,1,113
2,1089,562,163,173,1600,519,SNA,none,1,113
3,1120,564,235,231,1600,674,SNA,none,1,113
4,1105,571,220,237,1600,605,SNA,none,1,113
5,1137,573,251,226,1599,712,SNA,none,1,113
6,1124,562,247,204,1600,706,SNA,none,1,113
7,1143,596,259,242,1600,684,SNA,none,1,113
8,1167,589,299,223,1599,713,SNA,none,1,113
9,1154,554,280,251,1598,721,SNA,none,1,113
10,1187,622,318,246,1600,706,SNA,none,1,113
11,1197,591,291,170,1599,693,SNA,none,1,113
12,1190,592,290,148,1600,731,SNA,none,1,113
13,1136,574,241,150,1600,679,SNA,none,1,113
14,1156,582,237,224,1600,608,SNA,none,1,113
15,1149,578,205,185,1599,587,SNA,none,1,113
16,1163,555,212,209,1598,650,SNA,none,1,113
17,1166,577,222,196,1599,650,SNA,none,1,113
18,1140,576,241,241,1599,705,SNA,none,1,113
19,1147,525,220,189,1599,676,SNA,none,1,113
20,1131,557,245,236,1600,701,SNA,none,1,113
1,1155,648,214,215,1600,539,SNA,none,1,114
2,1171,619,210,222,1600,626,SNA,none,1,114
3,1123,599,222,226,1599,679,SNA,none,1,114
4,1166,627,203,217,1599,616,SNA,none,1,114
5,1197,612,229,250,1600,694,SNA,none,1,114
6,1144,559,202,214,1599,638,SNA,none,1,114
7,1160,589,240,234,1599,714,SNA,none,1,114
8,1171,569,218,186,1600,634,SNA,none,1,114
9,1153,569,207,239,1599,625,SNA,none,1,114
10,1162,592,239,242,1600,641,SNA,none,1,114
11,1189,599,276,257,1600,703,SNA,none,1,114
12,1189,595,295,253,1600,704,SNA,none,1,114
13,1161,582,263,223,1598,622,SNA,none,1,114
14,1196,600,317,263,1599,720,SNA,none,1,114
15,1179,628,309,209,1598,701,SNA,none,1,114
16,1171,595,275,223,1598,669,SNA,none,1,114
17,1215,612,301,261,1600,718,SNA,none,1,114
18,1199,604,299,220,1599,696,SNA,none,1,114
19,1174,610,290,200,1600,679,SNA,none,1,114
20,1159,541,267,227,1600,688,SNA,none,1,114
1,1124,600,188,186,1600,512,SNA,none,1,115
2,1121,611,196,176,1599,545,SNA,none,1,115
3,1129,549,204,176,1597,650,SNA,none,1,115
4,1167,613,219,245,1599,649,SNA,none,1,115
5,1168,649,282,189,1600,758,SNA,none,1,115
6,1121,573,252,215,1597,713,SNA,none,1,115
7,1153,622,234,206,1598,647,SNA,none,1,115
8,1156,582,240,214,1599,654,SNA,none,1,115
9,1172,562,212,239,1600,605,SNA,none,1,115
10,1180,582,239,223,1598,669,SNA,none,1,115
11,1155,604,237,212,1600,661,SNA,none,1,115
12,1190,625,295,267,1600,700,SNA,none,1,115
13,1157,624,264,175,1599,632,SNA,none,1,115
14,1178,563,262,188,1598,704,SNA,none,1,115
15,1184,585,274,298,1600,665,SNA,none,1,115
16,1176,552,286,266,1598,712,SNA,none,1,115
17,1226,606,291,149,1600,748,SNA,none,1,115
18,1159,561,293,227,1595,735,SNA,none,1,115
19,1164,588,279,224,1597,681,SNA,none,1,115
20,1176,584,267,231,1599,661,SNA,none,1,115
1,1094,569,229,218,1599,597,SNA,none,1,116
2,1095,596,271,221,1600,609,SNA,none,1,116
3,1097,600,248,197,1600,588,SNA,none,1,116
4,1113,568,241,215,1600,631,SNA,none,1,116
5,1128,588,266,176,1600,685,SNA,none,1,116
6,1094,584,291,225,1600,667,SNA,none,1,116
7,1136,597,239,176,1600,653,SNA,none,1,116
8,1148,623,217,182,1599,610,SNA,none,1,116
9,1112,561,188,198,1599,618,SNA,none,1,116
10,1117,543,229,254,1599,742,SNA,none,1,116
11,1133,568,202,185,1599,680,SNA,none,1,116
12,1141,561,227,267,1600,727,SNA,none,1,116
13,1132,556,212,263,1598,651,SNA,none,1,116
14,1108,539,247,300,1600,696,SNA,none,1,116
15,1096,531,276,300,1599,680,SNA,none,1,116
16,1121,530,271,250,1597,654,SNA,none,1,116
17,1148,573,300,226,1600,705,SNA,none,1,116
18,1139,604,297,219,1600,674,SNA,none,1,116
19,1167,582,282,186,1598,676,SNA,none,1,116
20,1182,579,273,184,1599,716,SNA,none,1,116
1,1122,620,152,161,1599,556,SNA,none,1,117
2,1130,651,146,166,1600,447,SNA,none,1,117
3,1091,595,168,196,1596,626,SNA,none,1,117
4,1089,556,177,213,1600,693,SNA,none,1,117
5,1106,589,195,256,1600,631,SNA,none,1,117
6,1091,563,194,224,1600,733,SNA,none,1,117
7,1064,534,200,227,1600,659,SNA,none,1,117
8,1089,561,225,245,1600,655,SNA,none,1,117
9,1101,601,242,206,1598,671,SNA,none,1,117
10,1111,552,201,211,1600,606,SNA,none,1,117
11,1128,526,248,242,1600,662,SNA,none,1,117
12,1081,547,257,232,1600,715,SNA,none,1,117
13,1127,550,247,235,1600,678,SNA,none,1,117
14,1139,556,231,168,1600,643,SNA,none,1,117
15,1126,509,228,182,1597,655,SNA,none,1,117
16,1130,512,236,260,1600,629,SNA,none,1,117
17,1138,504,233,236,1596,646,SNA,none,1,117
18,1111,586,297,276,1599,663,SNA,none,1,117
19,1147,545,278,230,1598,677,SNA,none,1,117
20,1123,554,286,258,1598,707,SNA,none,1,117
1,1129,575,228,215,1599,555,SNA,none,1,118
2,1124,565,319,231,1597,736,SNA,none,1,118
3,1141,593,267,263,1599,628,SNA,none,1,118
4,1101,585,334,228,1600,723,SNA,none,1,118
5,1101,581,271,255,1600,594,SNA,none,1,118
6,1139,579,277,175,1598,641,SNA,none,1,118
7,1127,544,269,276,1600,597,SNA,none,1,118
8,1144,614,311,167,1599,683,SNA,none,1,118
9,1136,572,329,252,1600,682,SNA,none,1,118
10,1136,592,283,217,1599,612,SNA,none,1,118
11,1131,512,285,227,1597,635,SNA,none,1,118
12,1152,572,317,268,1600,665,SNA,none,1,118
13,1139,546,297,210,1600,655,SNA,none,1,118
14,1169,646,233,157,1599,594,SNA,none,1,118
15,1161,602,274,236,1600,676,SNA,none,1,118
16,1112,544,259,250,1600,681,SNA,none,1,118
17,1124,581,264,186,1599,691,SNA,none,1,118
18,1112,554,210,242,1598,574,SNA,none,1,118
19,1097,554,244,262,1598,671,SNA,none,1,118
20,1123,525,259,229,1595,716,SNA,none,1,118
1,1087,575,253,248,1598,552,SNA,none,1,119
2,1087,585,268,223,1600,612,SNA,none,1,119
3,1125,593,216,182,1599,611,SNA,none,1,119
4,1026,523,221,238,1600,636,SNA,none,1,119
5,1057,556,239,192,1598,607,SNA,none,1,119
6,1081,534,233,253,1598,607,SNA,none,1,119
7,1132,593,264,204,1597,668,SNA,none,1,119
8,1149,570,250,214,1600,639,SNA,none,1,119
9,1078,565,268,238,1600,646,SNA,none,1,119
10,1086,552,270,245,1599,697,SNA,none,1,119
11,1097,551,259,234,1600,645,SNA,none,1,119
12,1153,544,267,280,1600,683,SNA,none,1,119
13,1126,583,255,207,1598,624,SNA,none,1,119
14,1119,583,244,243,1600,603,SNA,none,1,119
15,1132,586,269,149,1600,684,SNA,none,1,119
16,1126,541,237,236,1600,681,SNA,none,1,119
17,1131,592,275,189,1600,734,SNA,none,1,119
18,1158,582,259,218,1598,693,SNA,none,1,119
19,1105,531,225,215,1600,676,SNA,none,1,119
20,1155,526,228,238,1597,693,SNA,none,1,119
