step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,-1.5569547924038496,3.1798182663444483,9.606521521707203,12.786339788051626,0.0,0.0,SNA,none,2,101
1,-1.5542058858973145,3.179176876547305,9.628217027364519,12.807393903911638,-0.0006413897971426072,0.021695505657317742,SNA,none,2,101
2,-1.5505183596008214,3.178542450794676,9.649058155474119,12.827600606268845,-0.0006344257526310115,0.02084112810960288,SNA,none,2,101
3,-1.545555035270545,3.176060729724049,9.655129230269525,12.83118995999358,-0.0024817210706257423,0.006071074795404068,SNA,none,2,101
4,-1.5358828448305835,3.1729366872650804,9.66217274386704,12.835109431132121,-0.003124042458969215,0.007043513597517613,SNA,none,2,101
5,-1.5181504319790404,3.1695435622713823,9.680059288543054,12.849602850814511,-0.0033931249936967407,0.01788654467600983,SNA,none,2,101
6,-1.5037604621240115,3.170376320748111,9.717663226019559,12.888039546767587,0.0008327584767280017,0.03760393747650264,SNA,none,2,101
7,-1.4892518839829278,3.1719922452094074,9.756690595699716,12.928682840909087,0.001615924461296,0.039027369680161315,SNA,none,2,101
8,-1.4783790999546573,3.17571706231986,9.797233060793655,12.972950123113321,0.0037248171104523552,0.04054246509393523,SNA,none,2,101
9,-1.4747222969829041,3.18369701609212,9.848221393009174,13.031918409101293,0.007979953772259565,0.05098833221552443,SNA,none,2,101
10,-1.4743218526016444,3.192026233091479,9.873354069347481,13.065380302439017,0.008329216999360152,0.02513267633831026,SNA,none,2,101
11,-1.4766427761708854,3.200868714318147,9.88382030331075,13.08468901762902,0.008842481226667366,0.01046623396326123,SNA,none,2,101
12,-1.4816543629491128,3.2097780475763362,9.873659704746137,13.083437752322471,0.00890933325818873,-0.010160598564613637,SNA,none,2,101
13,-1.4857651005337436,3.2205642790411355,9.868081142422103,13.088645421463223,0.010786231464799874,-0.005578562324034742,SNA,none,2,101
14,-1.4896375109752373,3.2329280426683535,9.872184974269272,13.10511301693756,0.012363763627218471,0.004103831847177002,SNA,none,2,101
15,-1.49799127816839,3.2470410525092994,9.878508966144773,13.125550018653948,0.014113009840945594,0.0063239918754978055,SNA,none,2,101
16,-1.5098202243890038,3.26202342069738,9.884806489054336,13.146829909751665,0.014982368188080027,0.006297522909557555,SNA,none,2,101
17,-1.5218451680506286,3.278250242504015,9.891911150527918,13.170161393031828,0.01622682180663623,0.007104661473581598,SNA,none,2,101
18,-1.5380487846117847,3.2935604948116968,9.889749301201617,13.183309796013129,0.01531025230768178,-0.0021618493262957617,SNA,none,2,101
19,-1.552062784366951,3.308517400432651,9.893335779302316,13.201853179734837,0.014956905620954315,0.0035864781007024036,SNA,none,2,101
20,-1.5635611872026276,3.323636251480858,9.902729948659307,13.226366200140086,0.01511885104820723,0.009394169356984962,SNA,none,2,101
0,-1.481046581312054,3.331825018004396,10.047354237830387,13.37917925583487,0.0,0.0,SNA,none,2,102
1,-1.484159307034122,3.3274700894936564,10.045137808242595,13.372607897736259,-0.004354928510740374,-0.002216429587791658,SNA,none,2,102
2,-1.4827022566156356,3.323943390174894,10.07036253766803,13.394305927842872,-0.003526699318760932,0.025224729425434647,SNA,none,2,102
3,-1.4953762840397145,3.3203288389100702,10.060198140494583,13.38052697940458,-0.0036145512648242243,-0.010164397173448376,SNA,none,2,102
4,-1.4961387336836465,3.3143875083052414,10.049943846236708,13.36433135454189,-0.005941330604829192,-0.010254294257870509,SNA,none,2,102
5,-1.4968681429034931,3.3095193661929887,10.039648303407533,13.349167669600451,-0.004868142112252603,-0.01029554282917526,SNA,none,2,102
6,-1.5007136886337853,3.3027836403196016,9.998108147596483,13.300891787916173,-0.006735725873386558,-0.041540155811055406,SNA,none,2,102
7,-1.5110780799296453,3.2997935855756673,9.962729209343442,13.262522794919157,-0.002990054743933843,-0.03537893825304205,SNA,none,2,102
8,-1.5175554804398206,3.2967371080308077,9.918258813169613,13.214995921200439,-0.0030564775448598453,-0.044470396173821335,SNA,none,2,102
9,-1.5260104547268747,3.2963609103240183,9.88344501269825,13.179805923022222,-0.0003761977067890551,-0.03481380047136188,SNA,none,2,102
10,-1.5278869280960492,3.2939498632310573,9.842506129141519,13.136455992372445,-0.0024110470929615962,-0.04093888355673398,SNA,none,2,102
11,-1.5279770043114849,3.292387227188534,9.794271604372504,13.086658831560971,-0.001562636042524087,-0.048234524769017836,SNA,none,2,102
12,-1.5237145030314525,3.291214099893782,9.743350834752201,13.034564934646061,-0.0011731272947512058,-0.05092076962030402,SNA,none,2,102
13,-1.518635473752814,3.29316528353258,9.702215789439332,12.995381072971902,0.0019511836387976842,-0.041135045312868095,SNA,none,2,102
14,-1.5124038110179583,3.296760983101291,9.668784099300105,12.96554508240146,0.003595699568710476,-0.033431690139224035,SNA,none,2,102
15,-1.512572899868983,3.3028155072081598,9.645133904802275,12.947949412010402,0.006054524106868737,-0.023650194497830814,SNA,none,2,102
16,-1.5098851390221204,3.3088878268436948,9.61421600393841,12.923103830782063,0.006072319635535589,-0.030917900863863305,SNA,none,2,102
17,-1.5060886014169717,3.317611154158785,9.608927068250743,12.926538222409494,0.008723327315091338,-0.005288935687668835,SNA,none,2,102
18,-1.5031580723559625,3.3267574296569205,9.600612941933566,12.927370371590387,0.009146275498135435,-0.008314126317179668,SNA,none,2,102
19,-1.4966324165018137,3.3369501405164907,9.60459433627555,12.941544476792098,0.01019271085956906,0.003981394341990347,SNA,none,2,102
20,-1.4936200121173884,3.349763383267657,9.62110256754869,12.970865950816501,0.012813242751165067,0.016508231273144013,SNA,none,2,102
0,-1.464612742823256,3.3172271330480987,10.439026549385467,13.756253682433659,0.0,0.0,SNA,none,2,103
1,-1.4705883861205198,3.313186787822226,10.401743894721928,13.714930682544335,-0.004040345225872116,-0.03728265466353149,SNA,none,2,103
2,-1.476374979920785,3.3108281811424,10.387037769091219,13.697865950233565,-0.0023586066798251403,-0.014706125630711928,SNA,none,2,103
3,-1.4812299125540684,3.309314684062236,10.387177543070027,13.696492227132214,-0.0015134970801646793,0.00013977397880473967,SNA,none,2,103
4,-1.4774239320355813,3.3069963692677673,10.395825209404913,13.70282157867278,-0.0023183147944691486,0.008647666334889986,SNA,none,2,103
5,-1.4693337831412023,3.306106542401849,10.413635279826499,13.719741822228443,-0.0008898268659182174,0.017810070421591884,SNA,none,2,103
6,-1.462722481031485,3.3085764431414817,10.464192864555901,13.772769307697395,0.0024699007396329787,0.05055758472939545,SNA,none,2,103
7,-1.4570551259984401,3.3144903986990397,10.542435212537898,13.856925611236926,0.005913955557556707,0.07824234798199711,SNA,none,2,103
8,-1.4507966480387677,3.3224062768970226,10.628676189976025,13.951082466872947,0.007915878197983943,0.08624097743812187,SNA,none,2,103
9,-1.4497590575830872,3.332012594490193,10.705339096896525,14.037351691386686,0.009606317593170814,0.07666290692049943,SNA,none,2,103
10,-1.4632588739684749,3.345256106255698,10.7704379565547,14.115694062810343,0.013243511765504772,0.06509885965818295,SNA,none,2,103
11,-1.4823757032415252,3.3593711357102922,10.826981803881486,14.186352939591819,0.014115029454593846,0.05654384732677685,SNA,none,2,103
12,-1.5000540586698738,3.3733608862565636,10.861156412722819,14.234517298979402,0.013989750546271001,0.03417460884133845,SNA,none,2,103
13,-1.516032228208314,3.3883436430624454,10.891781956681706,14.280125599744169,0.014982756805883492,0.030625543958888814,SNA,none,2,103
14,-1.5306561155287008,3.404242674557582,10.928819461241735,14.333062135799269,0.015899031495135,0.037037504560032894,SNA,none,2,103
15,-1.5462637624997633,3.4200984313416467,10.959360505284529,14.379458936626259,0.015855756784065228,0.030541044042789435,SNA,none,2,103
16,-1.5651322654046635,3.4352994441587956,10.972730141039387,14.408029585197955,0.01520101281714891,0.013369635754850402,SNA,none,2,103
17,-1.577414091650329,3.446690825889202,10.96473944726582,14.411430273154979,0.011391381730406719,-0.007990693773552528,SNA,none,2,103
18,-1.5838862816524075,3.4552240818100137,10.942820690563183,14.398044772373266,0.008533255920810858,-0.021918756702641887,SNA,none,2,103
19,-1.589823068380345,3.4644363274217707,10.915925498727663,14.38036182614933,0.00921224561175725,-0.026895191835515513,SNA,none,2,103
20,-1.599242824925146,3.474161530690521,10.890724811162283,14.364886341852735,0.00972520326875144,-0.025200687565389877,SNA,none,2,103
0,-1.679167901788525,3.2000836731640687,8.753990720049796,11.954074393214025,0.0,0.0,SNA,none,2,104
1,-1.6803715679144227,3.195292773546944,8.734551706475827,11.929844480022822,-0.004790899617125117,-0.01943901357397419,SNA,none,2,104
2,-1.685752763962225,3.183820511262056,8.682489929187597,11.866310440449704,-0.011472262284888138,-0.05206177728822788,SNA,none,2,104
3,-1.692276779196141,3.173114984424428,8.628360662638034,11.801475647062603,-0.010705526837626968,-0.05412926654956679,SNA,none,2,104
4,-1.701260050533911,3.1632245110731585,8.578492513414831,11.741717024488048,-0.00989047335127053,-0.04986814922319885,SNA,none,2,104
5,-1.7117303063410418,3.1597825656984493,8.558574037870898,11.718356603569353,-0.0034419453747092242,-0.019918475543935374,SNA,none,2,104
6,-1.7208753777102086,3.1578833153785357,8.546939672173217,11.70482298755172,-0.0018992503199136812,-0.011634365697682432,SNA,none,2,104
7,-1.7349390118898165,3.1607031474084364,8.559890789068312,11.720593936476776,0.002819832029901405,0.012951116895104545,SNA,none,2,104
8,-1.7486262358811044,3.167452032109976,8.588226076987226,11.755678109097154,0.00674888470153801,0.028335287918904287,SNA,none,2,104
9,-1.7618360184149082,3.176857232265223,8.635332580668468,11.812189812933747,0.009405200155247245,0.04710650368124518,SNA,none,2,104
10,-1.7737225066986395,3.1876767681423064,8.68687140621676,11.874548174359054,0.010819535877083382,0.05153882554828904,SNA,none,2,104
11,-1.7805015469420007,3.19748456652098,8.7381351850614,11.935619751582259,0.009807798378675093,0.05126377884464429,SNA,none,2,104
12,-1.7830843576305833,3.2085735847323864,8.794004950742133,12.002578535474415,0.0110890182114052,0.055869765680731986,SNA,none,2,104
13,-1.7828244176440355,3.219604032798644,8.855625537375278,12.075229570173958,0.01103044806625793,0.06162058663314469,SNA,none,2,104
14,-1.7843467101240953,3.2318332389209496,8.915464577115896,12.147297816036932,0.012229206122305727,0.05983903974061883,SNA,none,2,104
15,-1.787044179290166,3.2459554906447967,8.976326808916781,12.222282299561424,0.014122251723847956,0.06086223180088496,SNA,none,2,104
16,-1.7857549258008354,3.2600061678374646,9.028167521938395,12.288173689775808,0.014050677192666772,0.05184071302161267,SNA,none,2,104
17,-1.785225619660231,3.274574807422553,9.080880618051957,12.355455425474618,0.014568639585089211,0.05271309611355946,SNA,none,2,104
18,-1.788642086087531,3.291257515432983,9.136748486515614,12.428006001948512,0.016682708010429134,0.05586786846366496,SNA,none,2,104
19,-1.791422101783471,3.3081182639353943,9.193922808894289,12.502041072829718,0.016860748502411906,0.05717432237866585,SNA,none,2,104
20,-1.8043215682221094,3.3260414212461935,9.242630920056632,12.56867234130291,0.017923157310798635,0.048708111162347655,SNA,none,2,104
0,-1.5128203632395607,3.2208070236157287,9.4985376905717,12.719344714187462,0.0,0.0,SNA,none,2,105
1,-1.516651562181102,3.2165415660439654,9.46762201511424,12.684163581158169,-0.0042654575717649065,-0.03091567545746603,SNA,none,2,105
2,-1.5172925516524258,3.2085921325699776,9.418039465716566,12.62663159828663,-0.00794943347398719,-0.04958254939766871,SNA,none,2,105
3,-1.5164212693939927,3.20200054426308,9.37722284109428,12.579223385357297,-0.00659158830689858,-0.04081662462228308,SNA,none,2,105
4,-1.5185382492484976,3.197542131437107,9.362705822535684,12.560247953972743,-0.0044584128259733,-0.014517018558598778,SNA,none,2,105
5,-1.519159662405086,3.1971494711844843,9.376849808809913,12.57399927999451,-0.00039266025262304105,0.014143986274224375,SNA,none,2,105
6,-1.5110177617113112,3.1978260636841447,9.40941684516083,12.607242908844972,0.0006765924996610366,0.03256703635092694,SNA,none,2,105
7,-1.5120861231331373,3.2023562718873144,9.447586372704064,12.64994264459142,0.004530208203170085,0.03816952754323273,SNA,none,2,105
8,-1.5138050179393643,3.2072483482038443,9.476091460833675,12.683339809037491,0.004892076316530344,0.028505088129605418,SNA,none,2,105
9,-1.5148973345946206,3.212147770982199,9.492786940686788,12.704934711669114,0.004899422778353371,0.01669547985312052,SNA,none,2,105
10,-1.5151001811079852,3.2177488448285727,9.502178574386539,12.719927419215239,0.005601073846374545,0.009391633699746979,SNA,none,2,105
11,-1.5186417113440194,3.2256348783470856,9.497617768280596,12.723252646627678,0.007886033518514444,-0.00456080610594263,SNA,none,2,105
12,-1.521044173442926,3.2351228391687554,9.500436437401937,12.735559276570834,0.009487960821668898,0.0028186691213380093,SNA,none,2,105
13,-1.5282006248945754,3.2469416024621567,9.513712768802412,12.76065437126439,0.011818763293401834,0.01327633140047641,SNA,none,2,105
14,-1.5354933809995703,3.2590372294196692,9.522543150451314,12.78158037987102,0.01209562695751194,0.008830381648895713,SNA,none,2,105
15,-1.5431114997618938,3.2714650765187985,9.525023607744178,12.796488684262824,0.012427847099128753,0.0024804572928726776,SNA,none,2,105
16,-1.5513464935786692,3.2858485070975507,9.53956982947363,12.825418336571142,0.01438343057875259,0.014546221729448895,SNA,none,2,105
17,-1.5604589852680852,3.2999044970668554,9.557225776076962,12.857130273143843,0.014055989969303422,0.017655946603329,SNA,none,2,105
18,-1.571737183449723,3.3146517222310945,9.577469264342628,12.892120986573687,0.014747225164239413,0.020243488265669303,SNA,none,2,105
19,-1.5792280952058886,3.329670303900932,9.602577845316215,12.932248149216996,0.01501858166983773,0.025108580973589853,SNA,none,2,105
20,-1.5865790721699604,3.342464698237834,9.602418049412282,12.94488274764998,0.012794394336903015,-0.00015979590393693562,SNA,none,2,105
0,-1.3999995687512814,3.3820060350324948,9.792793785645,13.174799820677357,0.0,0.0,SNA,none,2,106
1,-1.4013895966967822,3.378918695701912,9.774982485639939,13.153901181341816,-0.0030873393305811026,-0.01781130000505714,SNA,none,2,106
2,-1.3966650302647787,3.3742049311937934,9.75330041076107,13.127505341954794,-0.004713764508120421,-0.021682074878870736,SNA,none,2,106
3,-1.3960176851009505,3.3715517564557986,9.743184629865517,13.11473638632119,-0.0026531747379949545,-0.010115780895553279,SNA,none,2,106
4,-1.3904402335989245,3.3668541848278135,9.736710152630964,13.10356433745877,-0.004697571627985288,-0.006474477234550415,SNA,none,2,106
5,-1.3899595124719668,3.3650178476264276,9.740960656048443,13.105978503674846,-0.0018363372013853213,0.004250503417475293,SNA,none,2,106
6,-1.3929093666508865,3.3648947727811738,9.75607986544558,13.12097463822678,-0.00012307484525379234,0.01511920939713976,SNA,none,2,106
7,-1.3991815218786767,3.3644997160252994,9.755806233884782,13.120305949910062,-0.0003950567558740488,-0.0002736315607977501,SNA,none,2,106
8,-1.408552395224974,3.367721627511285,9.773929050816792,13.141650678327931,0.003221911485985005,0.018122816932008772,SNA,none,2,106
9,-1.4210760205401518,3.373014159658076,9.791422706809644,13.164436866467765,0.005292532146791794,0.0174936559928525,SNA,none,2,106
10,-1.4323096416696466,3.3810628332325985,9.82071763385804,13.20178046709072,0.00804867357452168,0.029294927048396757,SNA,none,2,106
11,-1.443073322462757,3.3914049709828578,9.861420778493544,13.252825749476404,0.010342137750259635,0.04070314463550497,SNA,none,2,106
12,-1.4568538812013905,3.4035760692105956,9.89735053674753,13.300926605958221,0.01217109822773859,0.0359297582539813,SNA,none,2,106
13,-1.4704363131173834,3.4156807228484416,9.931448607500679,13.34712933034923,0.012104653637845367,0.034098070753151855,SNA,none,2,106
14,-1.483923818087269,3.4256727230417012,9.942486042432062,13.368158765473817,0.009992000193257597,0.011037434931383445,SNA,none,2,106
15,-1.4972296950554425,3.4374725073135157,9.967967990184642,13.405440497498093,0.011799784271817057,0.02548194775257805,SNA,none,2,106
16,-1.5108703626260567,3.45077325565663,9.996203305095696,13.446976560752464,0.013300748343113225,0.028235314911064846,SNA,none,2,106
17,-1.5266374101034916,3.4646194879248715,10.028770966835665,13.493390454760505,0.013846232268242996,0.03256766173996216,SNA,none,2,106
18,-1.543352946383709,3.4820138553649467,10.081128227986385,13.563142083351458,0.01739436744007436,0.05235726115071628,SNA,none,2,106
19,-1.5606182211364688,3.49904710302525,10.125690979949361,13.624738082974506,0.01703324766030324,0.04456275196297981,SNA,none,2,106
20,-1.5763794690911705,3.5150994927017067,10.158826660413807,13.67392615311545,0.01605238967645791,0.033135680464443054,SNA,none,2,106
0,-1.5249591090556474,3.3272795231292367,10.62025818712438,13.947537710253537,0.0,0.0,SNA,none,2,107
1,-1.5267496153202487,3.3261020456488835,10.61512740092739,13.941229446576363,-0.0011774774803515178,-0.005130786196991236,SNA,none,2,107
2,-1.5265276195279753,3.3234661446965337,10.617131272694994,13.940597417391544,-0.0026359009523488153,0.002003871767605982,SNA,none,2,107
3,-1.5238741474970052,3.320517517874181,10.618615875643513,13.939133393517725,-0.0029486268223541316,0.001484602948515434,SNA,none,2,107
4,-1.5201775440405487,3.315303449721415,10.619272980656545,13.934576430377879,-0.005214068152765009,0.0006571050130354111,SNA,none,2,107
5,-1.5177752587616191,3.3135269608454805,10.641112498187516,13.954639459033046,-0.001776488875934769,0.021839517530966635,SNA,none,2,107
6,-1.5167718243224848,3.315746868303786,10.677157468198413,13.992904336502242,0.0022199074583060135,0.03604497001089973,SNA,none,2,107
7,-1.5168618952831978,3.3210262481684922,10.730000279683344,14.051026527852043,0.00527937986470558,0.05284281148493397,SNA,none,2,107
8,-1.5255459991304272,3.329496072343045,10.788044840094212,14.117540912437162,0.008469824174552392,0.058044560410868445,SNA,none,2,107
9,-1.528678400247108,3.338831323143535,10.848159507048779,14.18699083019233,0.009335250800489856,0.060114666954564015,SNA,none,2,107
10,-1.5295593023544478,3.3500374296375326,10.909717721785878,14.259755151423287,0.011206106493996828,0.06155821473709267,SNA,none,2,107
11,-1.5322974911801068,3.3640705411740526,10.982772484871312,14.346843026045347,0.014033111536522681,0.073054763085437,SNA,none,2,107
12,-1.5310254681853244,3.378888456979926,11.047322607718325,14.426211064698366,0.014817915805871067,0.06455012284700225,SNA,none,2,107
