step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
6,1397,664,305,246,1600,647,LR,none,1,107
7,1396,711,355,243,1600,738,LR,none,1,107
8,1351,720,320,140,1600,679,LR,none,1,107
9,1402,704,306,254,1600,643,LR,none,1,107
10,1397,678,332,295,1600,725,LR,none,1,107
11,1425,748,356,228,1600,730,LR,none,1,107
12,1406,649,292,284,1600,624,LR,none,1,107
13,1399,683,327,284,1600,618,LR,none,1,107
14,1396,732,331,234,1600,600,LR,none,1,107
15,1405,702,316,280,1600,605,LR,none,1,107
16,1410,743,370,243,1600,694,LR,none,1,107
17,1405,695,351,288,1600,674,LR,none,1,107
18,1406,708,344,279,1600,660,LR,none,1,107
19,1412,728,348,256,1600,631,LR,none,1,107
20,1392,783,364,188,1600,688,LR,none,1,107
1,1407,712,245,221,1600,634,LR,none,1,108
2,1355,705,243,251,1600,568,LR,none,1,108
3,1375,740,285,272,1600,620,LR,none,1,108
4,1365,725,281,248,1600,585,LR,none,1,108
5,1390,722,318,207,1600,678,LR,none,1,108
6,1374,663,272,260,1600,631,LR,none,1,108
7,1356,645,307,341,1600,652,LR,none,1,108
8,1383,714,338,295,1600,656,LR,none,1,108
9,1388,695,342,335,1600,652,LR,none,1,108
10,1420,731,378,252,1600,696,LR,none,1,108
11,1425,723,350,246,1600,630,LR,none,1,108
12,1443,714,349,224,1600,631,LR,none,1,108
13,1389,807,409,185,1600,716,LR,none,1,108
14,1392,717,351,267,1600,677,LR,none,1,108
15,1430,787,368,200,1600,622,LR,none,1,108
16,1419,718,305,210,1600,572,LR,none,1,108
17,1413,694,360,226,1600,690,LR,none,1,108
18,1417,776,348,226,1600,627,LR,none,1,108
19,1406,816,378,133,1600,681,LR,none,1,108
20,1428,722,324,246,1600,684,LR,none,1,108
1,1367,665,244,250,1600,501,LR,none,1,109
2,1387,669,285,356,1600,603,LR,none,1,109
3,1388,721,348,277,1600,618,LR,none,1,109
4,1397,705,301,239,1600,578,LR,none,1,109
5,1413,738,303,250,1600,636,LR,none,1,109
6,1376,728,318,245,1600,646,LR,none,1,109
7,1371,695,297,278,1600,602,LR,none,1,109
8,1405,764,342,208,1600,630,LR,none,1,109
9,1398,770,332,174,1600,642,LR,none,1,109
10,1406,745,290,215,1600,610,LR,none,1,109
11,1394,766,294,242,1600,618,LR,none,1,109
12,1409,703,284,278,1600,641,LR,none,1,109
13,1412,738,255,166,1600,603,LR,none,1,109
14,1389,728,280,222,1600,654,LR,none,1,109
15,1391,822,245,192,1600,506,LR,none,1,109
16,1406,731,262,267,1600,585,LR,none,1,109
17,1403,749,269,217,1600,641,LR,none,1,109
18,1403,699,233,261,1600,659,LR,none,1,109
19,1403,703,234,219,1600,656,LR,none,1,109
20,1394,777,266,305,1600,622,LR,none,1,109
1,1381,683,189,203,1600,510,LR,none,1,110
2,1378,731,229,230,1600,562,LR,none,1,110
3,1368,710,237,254,1600,592,LR,none,1,110
4,1372,706,234,193,1600,622,LR,none,1,110
5,1407,763,247,217,1600,595,LR,none,1,110
6,1398,760,263,217,1600,634,LR,none,1,110
7,1376,787,258,180,1600,649,LR,none,1,110
8,1397,750,282,268,1600,681,LR,none,1,110
9,1359,650,272,297,1600,698,LR,none,1,110
10,1382,706,296,259,1600,694,LR,none,1,110
11,1392,707,265,271,1600,651,LR,none,1,110
12,1392,646,267,303,1600,684,LR,none,1,110
13,1371,657,246,253,1600,546,LR,none,1,110
14,1399,715,305,195,1600,620,LR,none,1,110
15,1420,687,281,210,1600,587,LR,none,1,110
16,1410,716,306,222,1600,636,LR,none,1,110
17,1407,707,314,268,1600,662,LR,none,1,110
18,1418,723,337,319,1600,644,LR,none,1,110
19,1404,717,281,223,1600,580,LR,none,1,110
20,1433,763,306,238,1600,612,LR,none,1,110
1,1373,745,225,212,1600,504,LR,none,1,111
2,1357,702,228,244,1600,520,LR,none,1,111
3,1422,716,324,254,1600,720,LR,none,1,111
4,1378,752,289,209,1600,675,LR,none,1,111
5,1363,746,234,167,1600,550,LR,none,1,111
6,1379,809,246,189,1600,536,LR,none,1,111
7,1393,691,238,208,1600,634,LR,none,1,111
8,1403,736,256,130,1600,658,LR,none,1,111
9,1409,752,260,225,1600,650,LR,none,1,111
10,1386,663,251,284,1600,722,LR,none,1,111
11,1373,688,236,216,1600,687,LR,none,1,111
12,1372,729,242,209,1600,615,LR,none,1,111
13,1357,649,218,214,1600,636,LR,none,1,111
14,1361,631,233,305,1600,627,LR,none,1,111
15,1373,640,267,258,1600,639,LR,none,1,111
16,1320,654,310,334,1600,683,LR,none,1,111
17,1368,667,321,216,1600,674,LR,none,1,111
18,1362,651,349,301,1600,668,LR,none,1,111
19,1398,649,330,273,1600,632,LR,none,1,111
20,1384,715,361,244,1600,630,LR,none,1,111
1,1412,837,194,208,1600,491,LR,none,1,112
2,1429,739,243,216,1600,537,LR,none,1,112
3,1431,768,260,268,1600,565,LR,none,1,112
4,1436,827,235,171,1600,588,LR,none,1,112
5,1421,826,234,249,1600,563,LR,none,1,112
6,1416,797,193,165,1600,552,LR,none,1,112
7,1435,727,216,277,1600,646,LR,none,1,112
8,1424,750,236,298,1600,623,LR,none,1,112
9,1422,820,232,166,1600,571,LR,none,1,112
10,1432,725,265,317,1600,692,LR,none,1,112
11,1441,722,260,265,1600,627,LR,none,1,112
12,1418,732,284,240,1600,623,LR,none,1,112
13,1429,730,286,227,1600,617,LR,none,1,112
14,1415,661,269,302,1600,610,LR,none,1,112
15,1404,758,275,194,1600,605,LR,none,1,112
16,1411,736,287,235,1600,657,LR,none,1,112
17,1427,712,283,259,1600,669,LR,none,1,112
18,1418,694,272,306,1600,631,LR,none,1,112
19,1430,742,279,242,1600,624,LR,none,1,112
20,1399,747,304,260,1600,648,LR,none,1,112
1,1395,759,196,195,1600,514,LR,none,1,113
2,1392,682,174,186,1600,462,LR,none,1,113
3,1408,686,236,249,1600,588,LR,none,1,113
4,1410,811,326,209,1600,631,LR,none,1,113
5,1397,809,270,217,1600,575,LR,none,1,113
6,1416,732,325,254,1600,712,LR,none,1,113
7,1413,718,270,206,1600,604,LR,none,1,113
8,1417,750,298,222,1600,627,LR,none,1,113
9,1420,696,289,249,1600,704,LR,none,1,113
10,1419,774,307,181,1600,670,LR,none,1,113
11,1425,771,268,233,1600,574,LR,none,1,113
12,1411,775,226,169,1600,566,LR,none,1,113
13,1392,722,214,221,1600,613,LR,none,1,113
14,1401,692,229,256,1600,584,LR,none,1,113
15,1388,710,207,170,1600,592,LR,none,1,113
16,1419,683,198,232,1600,600,LR,none,1,113
17,1391,627,230,290,1600,693,LR,none,1,113
18,1417,681,263,337,1600,650,LR,none,1,113
19,1409,709,240,189,1600,601,LR,none,1,113
20,1398,678,276,259,1600,601,LR,none,1,113
1,1380,716,239,223,1600,546,LR,none,1,114
2,1411,797,265,203,1600,599,LR,none,1,114
3,1389,746,257,201,1600,600,LR,none,1,114
4,1382,782,246,200,1600,553,LR,none,1,114
5,1423,759,253,210,1600,623,LR,none,1,114
6,1377,728,262,235,1600,697,LR,none,1,114
7,1367,716,299,272,1600,763,LR,none,1,114
8,1376,745,273,186,1600,678,LR,none,1,114
9,1374,724,245,184,1600,684,LR,none,1,114
10,1379,817,227,130,1600,614,LR,none,1,114
11,1365,759,200,176,1600,641,LR,none,1,114
12,1379,709,215,241,1600,706,LR,none,1,114
13,1402,797,183,128,1600,595,LR,none,1,114
14,1412,748,175,160,1600,632,LR,none,1,114
15,1385,759,145,176,1600,597,LR,none,1,114
16,1360,711,149,280,1600,612,LR,none,1,114
17,1377,651,164,263,1600,661,LR,none,1,114
18,1387,690,203,294,1600,589,LR,none,1,114
19,1374,659,200,218,1600,646,LR,none,1,114
20,1377,659,229,304,1600,630,LR,none,1,114
1,1392,704,220,237,1600,501,LR,none,1,115
2,1400,800,235,177,1600,513,LR,none,1,115
3,1392,788,251,217,1600,587,LR,none,1,115
4,1418,860,197,205,1600,503,LR,none,1,115
5,1426,769,262,208,1600,736,LR,none,1,115
6,1366,806,257,179,1600,697,LR,none,1,115
7,1393,729,197,220,1600,628,LR,none,1,115
8,1429,766,200,213,1600,573,LR,none,1,115
9,1421,764,218,205,1600,610,LR,none,1,115
10,1420,758,224,201,1600,630,LR,none,1,115
11,1376,722,217,222,1600,663,LR,none,1,115
12,1405,697,238,371,1600,652,LR,none,1,115
13,1388,747,251,257,1600,581,LR,none,1,115
14,1399,753,262,196,1600,615,LR,none,1,115
15,1373,700,271,269,1600,669,LR,none,1,115
16,1411,690,299,325,1600,647,LR,none,1,115
17,1398,731,276,187,1600,629,LR,none,1,115
18,1386,697,278,294,1600,611,LR,none,1,115
19,1383,683,250,302,1600,584,LR,none,1,115
20,1395,636,275,270,1600,637,LR,none,1,115
1,1380,685,239,228,1600,521,LR,none,1,116
2,1373,653,296,303,1600,548,LR,none,1,116
3,1377,705,311,251,1600,563,LR,none,1,116
4,1389,679,339,308,1600,637,LR,none,1,116
5,1395,700,323,251,1600,609,LR,none,1,116
6,1350,657,284,245,1600,564,LR,none,1,116
7,1401,701,357,274,1600,636,LR,none,1,116
8,1414,748,345,200,1600,613,LR,none,1,116
9,1385,743,365,194,1600,657,LR,none,1,116
10,1386,728,403,228,1600,733,LR,none,1,116
11,1417,789,336,203,1600,639,LR,none,1,116
12,1426,813,295,156,1600,618,LR,none,1,116
13,1398,743,255,177,1600,630,LR,none,1,116
14,1394,759,230,123,1600,575,LR,none,1,116
15,1408,764,256,205,1600,620,LR,none,1,116
16,1409,765,219,206,1600,594,LR,none,1,116
17,1411,730,269,334,1600,657,LR,none,1,116
18,1401,774,233,176,1600,594,LR,none,1,116
19,1414,669,239,245,1600,726,LR,none,1,116
20,1428,711,219,239,1600,686,LR,none,1,116
1,1409,753,208,226,1600,557,LR,none,1,117
2,1409,784,201,218,1600,468,LR,none,1,117
3,1416,802,213,176,1600,597,LR,none,1,117
4,1412,720,205,263,1600,606,LR,none,1,117
5,1409,795,280,251,1600,627,LR,none,1,117
6,1404,758,247,262,1600,593,LR,none,1,117
7,1388,708,278,270,1600,670,LR,none,1,117
8,1401,716,296,196,1600,687,LR,none,1,117
9,1421,764,295,281,1600,625,LR,none,1,117
10,1427,724,304,260,1600,684,LR,none,1,117
11,1387,687,322,335,1600,623,LR,none,1,117
12,1393,765,344,230,1600,644,LR,none,1,117
13,1409,754,317,244,1600,629,LR,none,1,117
14,1404,788,330,266,1600,569,LR,none,1,117
15,1408,735,329,246,1600,612,LR,none,1,117
16,1411,702,312,326,1600,623,LR,none,1,117
17,1396,654,315,337,1600,652,LR,none,1,117
18,1403,762,351,219,1600,624,LR,none,1,117
19,1412,707,344,262,1600,661,LR,none,1,117
20,1406,683,351,263,1600,658,LR,none,1,117
1,1371,694,271,271,1600,596,LR,none,1,118
2,1340,697,326,266,1600,748,LR,none,1,118
3,1405,714,288,302,1600,631,LR,none,1,118
4,1352,706,335,295,1600,710,LR,none,1,118
5,1382,761,333,228,1600,660,LR,none,1,118
6,1384,745,350,237,1600,763,LR,none,1,118
7,1370,718,285,225,1600,623,LR,none,1,118
8,1397,824,321,116,1600,677,LR,none,1,118
9,1396,699,286,324,1600,603,LR,none,1,118
10,1379,775,329,212,1600,648,LR,none,1,118
11,1396,706,297,266,1600,658,LR,none,1,118
12,1368,747,278,195,1600,639,LR,none,1,118
13,1360,707,272,178,1600,665,LR,none,1,118
14,1391,804,283,130,1600,715,LR,none,1,118
15,1368,714,232,203,1600,681,LR,none,1,118
16,1357,680,259,295,1600,708,LR,none,1,118
17,1372,777,243,223,1600,656,LR,none,1,118
18,1348,708,176,229,1600,596,LR,none,1,118
19,1344,718,183,183,1600,604,LR,none,1,118
20,1369,746,204,227,1600,606,LR,none,1,118
1,1362,660,242,235,1600,491,LR,none,1,119
2,1384,690,230,217,1600,527,LR,none,1,119
3,1388,743,277,248,1600,570,LR,none,1,119
4,1368,703,352,317,1600,711,LR,none,1,119
5,1362,726,326,184,1600,619,LR,none,1,119
6,1393,747,362,294,1600,639,LR,none,1,119
7,1397,740,375,249,1600,688,LR,none,1,119
8,1423,713,292,251,1600,568,LR,none,1,119
9,1381,766,315,195,1600,604,LR,none,1,119
10,1404,761,239,170,1600,559,LR,none,1,119
11,1385,760,288,196,1600,646,LR,none,1,119
12,1401,684,244,280,1600,550,LR,none,1,119
13,1406,701,313,316,1600,662,LR,none,1,119
14,1397,751,337,257,1600,651,LR,none,1,119
15,1423,759,327,201,1600,633,LR,none,1,119
16,1389,699,334,303,1600,695,LR,none,1,119
17,1400,758,338,228,1600,662,LR,none,1,119
18,1419,727,306,205,1600,668,LR,none,1,119
19,1402,673,281,224,1600,635,LR,none,1,119
20,1421,737,325,211,1600,644,LR,none,1,119
