step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,0.02018195090928153,0.09925854152298438,0.34884236212067093,0.4481009036436538,0.0,0.0,LR,l2,1,101
1,0.016359969923114396,0.09834708943349917,0.34223213534477226,0.4405792247782744,-0.0009114520894852208,-0.006610226775898693,LR,l2,1,101
2,0.008540700075352322,0.09739661712538901,0.3362919818740252,0.433688598999417,-0.0009504723081101648,-0.005940153470746884,LR,l2,1,101
3,0.0031548791677146904,0.09704146141318218,0.33039445207856394,0.42743591349174115,-0.0003551557122068414,-0.0058975297954614765,LR,l2,1,101
4,-0.0013317739212538027,0.09775296451798278,0.32831223811984084,0.4260652026378245,0.0007115031048006147,-0.002082213958723039,LR,l2,1,101
5,-0.006155743386619101,0.09963842431669571,0.32661075828449315,0.4262491826011885,0.0018854597987129232,-0.0017014798353476696,LR,l2,1,101
6,-0.01697330056125917,0.1018580019078892,0.32268926286815214,0.4245472647760405,0.0022195775911934947,-0.003921495416340984,LR,l2,1,101
7,-0.03935078296791478,0.10450217178298442,0.3174471901833423,0.42194936196632904,0.0026441698750952146,-0.005242072684809792,LR,l2,1,101
8,-0.060360846754226906,0.10835718812752232,0.3166995962968283,0.4250567844243473,0.0038550163445379114,-0.0007475938865141281,LR,l2,1,101
9,-0.07868378092215864,0.11371207200654437,0.32260590900849906,0.43631798101504643,0.005354883879022062,0.005906312711670799,LR,l2,1,101
10,-0.0990281024945624,0.11987511142433085,0.3284494446094746,0.4483245560338076,0.00616303941778645,0.005843535600975502,LR,l2,1,101
11,-0.1165195593563589,0.12725824362415947,0.33900868808824486,0.46626693171240013,0.0073831321998286395,0.010559243478770216,LR,l2,1,101
12,-0.12861624994655713,0.13582126566076305,0.35233750437002187,0.4881587700307869,0.008563022036603562,0.013328816281777157,LR,l2,1,101
13,-0.13720115939183625,0.14566014475512032,0.36664753598319677,0.5123076807383145,0.009838879094357288,0.014310031613174769,LR,l2,1,101
14,-0.1463627130680074,0.15553259222710586,0.3815878116249373,0.5371204038520417,0.009872447471985535,0.014940275641740636,LR,l2,1,101
15,-0.15720600231484982,0.16603446534191071,0.3954398136191205,0.5614742789610304,0.010501873114804852,0.013852001994183365,LR,l2,1,101
16,-0.16363733266676417,0.1769360354554281,0.4090662374946501,0.5860022729500766,0.010901570113517384,0.013626423875529177,LR,l2,1,101
17,-0.16538566803540938,0.1881495637368448,0.4246945121250766,0.6128440758619188,0.011213528281416698,0.01562827463042664,LR,l2,1,101
18,-0.1674972270463681,0.19916339102928673,0.4327610250270925,0.6319244160563818,0.011013827292441922,0.00806651290201588,LR,l2,1,101
19,-0.1675357547213149,0.21081479414447482,0.44058208713818575,0.6513968812826647,0.011651403115188103,0.007821062111093199,LR,l2,1,101
20,-0.16702895435420792,0.22270547263190224,0.44750872438950945,0.6702141970214132,0.011890678487427388,0.0069266372513240235,LR,l2,1,101
0,0.04526860730483584,0.0980938217357393,0.2694276957163114,0.36752151745204875,0.0,0.0,LR,l2,1,102
1,0.040019890750307166,0.09729754020362086,0.2605312480191,0.35782878822271696,-0.0007962815321184361,-0.008896447697211277,LR,l2,1,102
2,0.022696273784285258,0.0967176987690751,0.2526129888022037,0.3493306875712795,-0.0005798414345457672,-0.00791825921689625,LR,l2,1,102
3,0.008856328641810393,0.09691103633323056,0.24742494433559312,0.34433598066882476,0.0001933375641554677,-0.005188044466610586,LR,l2,1,102
4,-0.0038103138688099503,0.09836854212545486,0.24842282905857008,0.34679137118402276,0.0014575057922242938,0.0009978847229769022,LR,l2,1,102
5,-0.021080053781102004,0.10108840869871459,0.2574867079888605,0.3585751166875747,0.002719866573259754,0.00906387893029028,LR,l2,1,102
6,-0.03194382924352216,0.10515430113244868,0.267108280672073,0.37226258180452204,0.004065892433734067,0.009621572683212645,LR,l2,1,102
7,-0.045906255089396455,0.11020984538317503,0.2820004615281989,0.39221030691137293,0.0050555442507263645,0.014892180856125679,LR,l2,1,102
