step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
9,1136,570,269,224,1598,689,SNA,none,0,104
10,1098,550,262,217,1600,712,SNA,none,0,104
11,1095,582,319,282,1599,706,SNA,none,0,104
12,1126,541,296,253,1599,679,SNA,none,0,104
13,1139,552,299,224,1600,668,SNA,none,0,104
14,1136,545,285,193,1600,659,SNA,none,0,104
15,1117,555,260,181,1600,684,SNA,none,0,104
16,1159,570,267,281,1599,673,SNA,none,0,104
17,1137,570,275,209,1599,671,SNA,none,0,104
18,1170,584,278,248,1600,656,SNA,none,0,104
19,1123,544,256,214,1598,666,SNA,none,0,104
20,1132,584,260,186,1600,675,SNA,none,0,104
1,1078,564,245,251,1599,570,SNA,none,0,105
2,1116,553,292,277,1600,639,SNA,none,0,105
3,1105,520,243,208,1599,604,SNA,none,0,105
4,1069,579,265,181,1600,636,SNA,none,0,105
5,1109,570,265,269,1600,601,SNA,none,0,105
6,1125,585,321,261,1600,688,SNA,none,0,105
7,1121,596,275,192,1597,621,SNA,none,0,105
8,1138,567,274,292,1599,643,SNA,none,0,105
9,1101,601,313,180,1600,651,SNA,none,0,105
10,1139,609,303,159,1600,681,SNA,none,0,105
11,1131,618,261,150,1600,630,SNA,none,0,105
12,1188,630,240,182,1599,619,SNA,none,0,105
13,1133,554,207,181,1598,623,SNA,none,0,105
14,1151,606,228,205,1600,614,SNA,none,0,105
15,1129,562,221,216,1599,675,SNA,none,0,105
16,1136,574,217,231,1599,668,SNA,none,0,105
17,1119,546,213,221,1599,664,SNA,none,0,105
18,1121,557,215,198,1596,703,SNA,none,0,105
19,1119,561,243,258,1600,711,SNA,none,0,105
20,1127,521,235,184,1599,734,SNA,none,0,105
1,1056,559,214,204,1600,586,SNA,none,0,106
2,1073,577,231,194,1599,588,SNA,none,0,106
3,1087,599,275,204,1600,695,SNA,none,0,106
4,1076,551,257,254,1600,657,SNA,none,0,106
5,1068,565,309,243,1600,721,SNA,none,0,106
6,1078,560,325,221,1599,738,SNA,none,0,106
7,1128,576,302,261,1600,666,SNA,none,0,106
8,1101,575,304,153,1600,686,SNA,none,0,106
9,1158,586,290,216,1600,666,SNA,none,0,106
10,1096,577,261,222,1600,624,SNA,none,0,106
11,1100,554,241,209,1600,598,SNA,none,0,106
12,1148,584,284,276,1599,683,SNA,none,0,106
13,1141,526,245,239,1598,628,SNA,none,0,106
14,1122,552,307,287,1599,670,SNA,none,0,106
15,1141,555,321,227,1599,679,SNA,none,0,106
16,1150,593,347,290,1600,697,SNA,none,0,106
17,1143,571,355,167,1599,754,SNA,none,0,106
18,1189,532,286,236,1599,617,SNA,none,0,106
19,1155,556,352,297,1600,753,SNA,none,0,106
20,1184,562,327,245,1600,698,SNA,none,0,106
1,1079,578,213,222,1600,568,SNA,none,0,107
2,1082,517,221,135,1600,608,SNA,none,0,107
3,1087,553,233,183,1600,641,SNA,none,0,107
4,1133,569,226,201,1597,635,SNA,none,0,107
5,1099,567,274,166,1599,731,SNA,none,0,107
6,1117,591,250,195,1600,689,SNA,none,0,107
7,1111,570,255,182,1598,709,SNA,none,0,107
8,1102,524,253,215,1599,710,SNA,none,0,107
9,1088,580,241,195,1599,655,SNA,none,0,107
10,1113,574,257,185,1599,643,SNA,none,0,107
11,1073,501,255,266,1599,673,SNA,none,0,107
12,1081,517,300,253,1600,717,SNA,none,0,107
13,1104,544,319,283,1599,681,SNA,none,0,107
14,1128,575,305,230,1597,675,SNA,none,0,107
15,1088,606,323,213,1600,686,SNA,none,0,107
16,1124,549,303,229,1596,687,SNA,none,0,107
17,1088,568,312,277,1597,631,SNA,none,0,107
18,1132,599,342,256,1599,649,SNA,none,0,107
19,1117,536,296,248,1600,667,SNA,none,0,107
20,1166,563,313,243,1585,685,SNA,none,0,107
1,1065,528,174,186,1598,554,SNA,none,0,108
2,1118,500,244,268,1600,571,SNA,none,0,108
3,1088,526,266,225,1600,600,SNA,none,0,108
4,1131,558,306,237,1599,693,SNA,none,0,108
5,1116,636,299,221,1600,643,SNA,none,0,108
6,1145,578,310,265,1600,700,SNA,none,0,108
7,1175,634,309,222,1599,692,SNA,none,0,108
8,1149,565,225,170,1600,653,SNA,none,0,108
9,1130,559,294,252,1600,711,SNA,none,0,108
10,1130,566,306,221,1600,733,SNA,none,0,108
11,1143,555,301,232,1600,675,SNA,none,0,108
12,1226,608,275,234,1600,617,SNA,none,0,108
13,1222,618,325,181,1599,697,SNA,none,0,108
14,1158,547,270,206,1600,693,SNA,none,0,108
15,1169,573,282,202,1600,684,SNA,none,0,108
16,1217,607,268,210,1600,627,SNA,none,0,108
17,1214,556,261,200,1600,688,SNA,none,0,108
18,1160,602,270,194,1599,649,SNA,none,0,108
19,1175,560,308,274,1598,710,SNA,none,0,108
20,1155,609,298,182,1599,669,SNA,none,0,108
1,1121,636,160,160,1600,481,SNA,none,0,109
2,1150,600,195,235,1600,581,SNA,none,0,109
3,1176,604,194,208,1600,612,SNA,none,0,109
4,1150,625,196,181,1599,575,SNA,none,0,109
5,1106,543,204,201,1599,681,SNA,none,0,109
6,1161,604,213,204,1599,661,SNA,none,0,109
7,1081,550,204,230,1600,652,SNA,none,0,109
8,1126,556,199,219,1599,636,SNA,none,0,109
9,1149,563,255,255,1598,688,SNA,none,0,109
10,1147,558,255,259,1600,605,SNA,none,0,109
11,1139,553,276,278,1600,614,SNA,none,0,109
12,1169,558,278,214,1598,699,SNA,none,0,109
13,1169,518,251,156,1597,596,SNA,none,0,109
14,1160,577,311,315,1599,640,SNA,none,0,109
15,1105,546,292,236,1598,679,SNA,none,0,109
16,1108,571,309,266,1598,668,SNA,none,0,109
17,1130,556,282,179,1600,653,SNA,none,0,109
18,1164,558,317,239,1598,709,SNA,none,0,109
19,1173,582,310,258,1598,659,SNA,none,0,109
20,1125,547,293,244,1595,679,SNA,none,0,109
1,1074,560,174,173,1600,516,SNA,none,0,110
2,1070,591,248,227,1599,628,SNA,none,0,110
3,1085,530,206,193,1600,588,SNA,none,0,110
4,1132,595,230,210,1599,550,SNA,none,0,110
5,1130,567,259,284,1600,686,SNA,none,0,110
6,1105,568,264,179,1599,678,SNA,none,0,110
7,1077,567,287,247,1600,738,SNA,none,0,110
8,1153,563,289,233,1600,720,SNA,none,0,110
9,1158,580,276,163,1598,692,SNA,none,0,110
10,1158,585,274,249,1599,679,SNA,none,0,110
11,1148,578,283,237,1598,657,SNA,none,0,110
12,1118,511,270,230,1599,606,SNA,none,0,110
13,1148,587,306,207,1600,678,SNA,none,0,110
14,1176,576,309,223,1600,657,SNA,none,0,110
15,1161,595,325,234,1600,712,SNA,none,0,110
16,1169,627,290,176,1599,732,SNA,none,0,110
17,1200,632,269,265,1600,652,SNA,none,0,110
18,1202,567,280,332,1599,642,SNA,none,0,110
19,1170,560,284,226,1598,713,SNA,none,0,110
20,1192,534,273,241,1596,705,SNA,none,0,110
1,1146,611,197,214,1599,514,SNA,none,0,111
2,1111,587,255,254,1599,598,SNA,none,0,111
3,1159,665,199,151,1599,616,SNA,none,0,111
4,1150,630,172,186,1600,637,SNA,none,0,111
5,1112,607,193,173,1600,647,SNA,none,0,111
6,1121,585,226,244,1600,724,SNA,none,0,111
7,1157,597,218,190,1598,643,SNA,none,0,111
8,1138,579,222,213,1600,674,SNA,none,0,111
9,1139,598,203,166,1600,674,SNA,none,0,111
10,1123,567,201,254,1599,696,SNA,none,0,111
11,1123,558,215,248,1598,673,SNA,none,0,111
12,1135,569,239,230,1599,699,SNA,none,0,111
13,1165,605,245,223,1599,717,SNA,none,0,111
14,1138,581,253,274,1584,706,SNA,none,0,111
15,1125,532,250,246,1597,681,SNA,none,0,111
16,1159,573,274,254,1599,709,SNA,none,0,111
17,1114,578,294,232,1597,697,SNA,none,0,111
18,1097,540,299,249,1599,742,SNA,none,0,111
19,1159,585,309,221,1599,727,SNA,none,0,111
20,1172,583,282,201,1600,702,SNA,none,0,111
1,1137,625,165,180,1599,531,SNA,none,0,112
2,1087,565,194,198,1599,637,SNA,none,0,112
3,1106,601,169,191,1599,601,SNA,none,0,112
4,1125,590,214,258,1600,651,SNA,none,0,112
5,1085,559,234,233,1600,656,SNA,none,0,112
6,1100,572,238,244,1600,659,SNA,none,0,112
7,1104,533,284,247,1600,704,SNA,none,0,112
8,1071,538,289,181,1599,669,SNA,none,0,112
9,1082,577,294,176,1599,667,SNA,none,0,112
10,1122,555,288,219,1598,668,SNA,none,0,112
11,1095,560,281,239,1600,710,SNA,none,0,112
12,1086,514,255,221,1598,639,SNA,none,0,112
13,1142,593,315,202,1597,670,SNA,none,0,112
14,1156,562,291,166,1600,688,SNA,none,0,112
15,1153,579,294,267,1599,660,SNA,none,0,112
16,1144,561,280,213,1600,663,SNA,none,0,112
17,1181,589,318,181,1600,684,SNA,none,0,112
18,1147,568,313,226,1599,710,SNA,none,0,112
19,1163,573,218,148,1600,682,SNA,none,0,112
20,1162,559,226,224,1597,765,SNA,none,0,112
1,1068,564,216,203,1599,488,SNA,none,0,113
2,1077,580,245,188,1600,545,SNA,none,0,113
3,1056,567,248,214,1600,635,SNA,none,0,113
4,1133,581,269,224,1600,668,SNA,none,0,113
5,1111,544,250,324,1599,628,SNA,none,0,113
6,1105,544,293,267,1600,689,SNA,none,0,113
7,1098,542,313,162,1599,709,SNA,none,0,113
8,1150,584,321,181,1600,677,SNA,none,0,113
9,1120,594,309,188,1600,635,SNA,none,0,113
10,1109,569,259,172,1596,625,SNA,none,0,113
11,1152,621,310,145,1599,712,SNA,none,0,113
12,1150,578,289,189,1600,684,SNA,none,0,113
13,1165,601,247,132,1600,594,SNA,none,0,113
14,1142,562,267,161,1600,725,SNA,none,0,113
15,1207,604,292,213,1600,742,SNA,none,0,113
16,1130,524,234,203,1600,698,SNA,none,0,113
17,1144,588,242,247,1600,705,SNA,none,0,113
18,1148,513,218,223,1600,700,SNA,none,0,113
19,1177,545,264,295,1599,678,SNA,none,0,113
20,1093,537,256,221,1597,664,SNA,none,0,113
1,1133,593,227,222,1599,632,SNA,none,0,114
2,1145,639,201,184,1600,519,SNA,none,0,114
3,1120,637,223,171,1600,629,SNA,none,0,114
4,1140,660,247,173,1599,700,SNA,none,0,114
5,1132,703,191,162,1600,560,SNA,none,0,114
6,1127,617,186,265,1600,679,SNA,none,0,114
7,1128,605,193,185,1600,656,SNA,none,0,114
8,1080,566,216,303,1599,712,SNA,none,0,114
9,1131,585,200,231,1599,662,SNA,none,0,114
10,1089,563,182,193,1600,653,SNA,none,0,114
11,1088,580,175,203,1600,563,SNA,none,0,114
12,1118,574,170,210,1598,592,SNA,none,0,114
13,1156,598,237,216,1600,707,SNA,none,0,114
14,1123,538,233,315,1600,637,SNA,none,0,114
15,1116,553,269,250,1600,674,SNA,none,0,114
16,1105,562,287,207,1598,702,SNA,none,0,114
17,1142,544,286,275,1599,697,SNA,none,0,114
18,1154,537,281,278,1600,703,SNA,none,0,114
19,1124,560,302,226,1600,682,SNA,none,0,114
20,1191,561,331,250,1599,714,SNA,none,0,114
1,1076,570,195,183,1600,571,SNA,none,0,115
2,1100,608,173,189,1600,561,SNA,none,0,115
3,1077,545,191,282,1598,571,SNA,none,0,115
4,1041,532,207,242,1600,536,SNA,none,0,115
5,1093,609,245,214,1600,571,SNA,none,0,115
6,1080,554,282,261,1600,682,SNA,none,0,115
7,1104,600,307,190,1599,732,SNA,none,0,115
8,1075,553,291,242,1600,700,SNA,none,0,115
9,1123,608,257,186,1600,616,SNA,none,0,115
10,1130,523,251,233,1600,705,SNA,none,0,115
11,1108,516,289,269,1600,654,SNA,none,0,115
12,1099,592,324,238,1599,689,SNA,none,0,115
13,1149,529,294,275,1598,606,SNA,none,0,115
14,1159,545,311,287,1599,632,SNA,none,0,115
15,1140,567,325,204,1599,718,SNA,none,0,115
16,1166,602,376,229,1600,743,SNA,none,0,115
17,1155,600,346,210,1599,729,SNA,none,0,115
18,1162,599,343,225,1598,709,SNA,none,0,115
19,1176,608,344,234,1599,697,SNA,none,0,115
20,1205,658,349,190,1600,737,SNA,none,0,115
1,1107,621,175,181,1600,549,SNA,none,0,116
2,1102,592,205,215,1599,610,SNA,none,0,116
3,1145,661,234,127,1598,689,SNA,none,0,116
4,1111,608,224,267,1600,645,SNA,none,0,116
5,1143,587,219,210,1600,690,SNA,none,0,116
6,1089,596,177,164,1600,623,SNA,none,0,116
7,1122,596,204,205,1600,673,SNA,none,0,116
8,1117,576,184,159,1600,650,SNA,none,0,116
9,1079,569,168,177,1600,657,SNA,none,0,116
10,1073,550,208,271,1598,715,SNA,none,0,116
11,1090,537,255,286,1598,760,SNA,none,0,116
12,1075,487,238,312,1599,686,SNA,none,0,116
13,1079,521,296,243,1599,705,SNA,none,0,116
14,1104,542,315,269,1597,720,SNA,none,0,116
15,1130,554,352,301,1599,693,SNA,none,0,116
16,1132,536,315,235,1598,656,SNA,none,0,116
17,1116,573,339,211,1598,726,SNA,none,0,116
18,1142,544,338,187,1599,737,SNA,none,0,116
19,1147,580,334,203,1600,703,SNA,none,0,116
20,1081,584,323,179,1599,708,SNA,none,0,116
1,1115,590,190,192,1599,478,SNA,none,0,117
2,1127,648,202,166,1600,536,SNA,none,0,117
3,1155,641,233,250,1600,575,SNA,none,0,117
4,1163,620,229,207,1600,634,SNA,none,0,117
5,1123,579,209,203,1600,652,SNA,none,0,117
6,1162,582,195,230,1599,646,SNA,none,0,117
7,1140,578,243,238,1598,658,SNA,none,0,117
8,1144,536,281,294,1599,629,SNA,none,0,117
9,1178,595,322,227,1600,656,SNA,none,0,117
10,1179,599,315,254,1599,611,SNA,none,0,117
11,1162,609,349,228,1600,705,SNA,none,0,117
12,1181,605,321,236,1598,659,SNA,none,0,117
13,1152,618,322,164,1600,699,SNA,none,0,117
14,1208,644,328,200,1600,688,SNA,none,0,117
15,1238,610,296,214,1598,642,SNA,none,0,117
16,1194,602,327,257,1599,677,SNA,none,0,117
17,1215,617,265,185,1600,633,SNA,none,0,117
18,1235,603,290,256,1599,703,SNA,none,0,117
19,1215,570,246,185,1600,674,SNA,none,0,117
20,1196,572,299,301,1597,706,SNA,none,0,117
1,1059,580,158,154,1599,476,SNA,none,0,118
2,1079,591,161,185,1600,503,SNA,none,0,118
3,1099,608,173,174,1599,526,SNA,none,0,118
4,1091,592,205,158,1600,627,SNA,none,0,118
5,1092,587,229,235,1600,662,SNA,none,0,118
6,1082,536,271,241,1600,774,SNA,none,0,118
7,1095,562,252,225,1600,650,SNA,none,0,118
8,1097,528,259,231,1600,623,SNA,none,0,118
9,1092,562,339,321,1600,743,SNA,none,0,118
10,1144,605,336,228,1598,715,SNA,none,0,118
11,1121,541,311,281,1600,712,SNA,none,0,118
12,1109,553,310,252,1599,714,SNA,none,0,118
13,1095,577,302,174,1600,704,SNA,none,0,118
14,1143,623,308,142,1598,686,SNA,none,0,118
15,1106,533,248,235,1598,659,SNA,none,0,118
16,1125,563,275,251,1599,661,SNA,none,0,118
17,1130,527,279,275,1600,692,SNA,none,0,118
18,1136,547,278,211,1599,625,SNA,none,0,118
19,1148,554,334,242,1599,680,SNA,none,0,118
20,1106,519,292,218,1598,691,SNA,none,0,118
1,1172,586,233,226,1600,567,SNA,none,0,119
2,1122,587,298,219,1600,667,SNA,none,0,119
3,1170,627,266,227,1600,613,SNA,none,0,119
4,1183,648,244,209,1600,614,SNA,none,0,119
5,1140,605,209,174,1599,569,SNA,none,0,119
6,1176,638,260,250,1600,668,SNA,none,0,119
7,1156,610,255,228,1600,697,SNA,none,0,119
8,1157,581,275,260,1600,711,SNA,none,0,119
9,1169,582,263,241,1600,648,SNA,none,0,119
10,1166,588,289,215,1600,678,SNA,none,0,119
11,1185,557,278,179,1600,648,SNA,none,0,119
12,1178,608,297,217,1599,667,SNA,none,0,119
13,1172,582,297,210,1599,658,SNA,none,0,119
14,1142,589,272,167,1598,616,SNA,none,0,119
15,1167,589,297,265,1599,682,SNA,none,0,119
16,1162,550,281,212,1600,633,SNA,none,0,119
17,1195,581,293,232,1587,619,SNA,none,0,119
18,1166,572,306,241,1598,650,SNA,none,0,119
19,1193,551,303,233,1596,638,SNA,none,0,119
20,1174,580,312,229,1599,673,SNA,none,0,119
