step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,-4.037793133466815,5.623398871737907,4.89775205427723,10.521150926015068,0.0,0.0,LR,none,2,101
1,-4.034433633413194,5.6187261626790725,4.850983508197394,10.46970967087644,-0.004672709058834152,-0.04676854607983385,LR,none,2,101
2,-4.035588417767736,5.613146915145279,4.786358090481336,10.399505005626645,-0.005579247533792634,-0.06462541771606152,LR,none,2,101
3,-4.036156799546254,5.607142541008714,4.706599430921741,10.31374197193042,-0.006004374136565675,-0.07975865955959431,LR,none,2,101
4,-4.034564596512974,5.601398430901193,4.630425254579491,10.231823685480727,-0.005744110107520386,-0.07617417634225042,LR,none,2,101
5,-4.033045250121701,5.595724352468988,4.553720933978098,10.149445286446989,-0.005674078432206013,-0.07670432060139443,LR,none,2,101
6,-4.038150312611556,5.5934204094026265,4.469679181247777,10.063099590650422,-0.002303943066360602,-0.08404175273031725,LR,none,2,101
7,-4.039989256194765,5.591308703074264,4.392739318531372,9.984048021605606,-0.0021117063283631822,-0.07693986271640708,LR,none,2,101
8,-4.038154664292736,5.588677909715573,4.303251184816109,9.89192909453159,-0.002630793358691214,-0.08948813371526335,LR,none,2,101
9,-4.0356084332402125,5.5864634588006155,4.226754529246024,9.81321798804665,-0.002214450914957876,-0.07649665557008403,LR,none,2,101
10,-4.032650868364803,5.585334951544176,4.154265952323581,9.739600903867704,-0.001128507256436695,-0.07248857692244517,LR,none,2,101
11,-4.02638094961353,5.584849261354455,4.096715827946244,9.68156508930076,-0.0004856901897230359,-0.05755012437733596,LR,none,2,101
12,-4.018050054812204,5.583975577916346,4.0472041120679965,9.631179689984421,-0.0008736834381087582,-0.04951171587824344,LR,none,2,101
13,-4.007579259949624,5.583798680050048,4.011094511798057,9.594893191848177,-0.00017689786629732473,-0.03610960026994397,LR,none,2,101
14,-3.9993839539913405,5.585970573476886,3.9822556517563514,9.568226225233191,0.002171893426837454,-0.02883886004170399,LR,none,2,101
15,-3.999615455865873,5.5934457440579415,3.961883654599434,9.555329398657369,0.007475170581055437,-0.02037199715691654,LR,none,2,101
16,-4.0011167985513305,5.601697351972475,3.943985848153965,9.545683200126403,0.008251607914533294,-0.017897806445469535,LR,none,2,101
17,-4.002625777510039,5.611663968310929,3.9331318792785255,9.544795847589523,0.009966616338453648,-0.010853968875440607,LR,none,2,101
18,-4.0049376262253285,5.6216293523051615,3.929924740987632,9.551554093292799,0.00996538399423284,-0.0032071382908924074,LR,none,2,101
19,-4.008736710786402,5.631700103287107,3.933308820841537,9.565008924128632,0.01007075098194624,0.003384079853906188,LR,none,2,101
20,-4.013021407519517,5.641191229610954,3.9400204157804937,9.581211645391434,0.00949112632384681,0.006711594938954296,LR,none,2,101
0,-3.8084182331100096,5.874171399066711,6.2795170734740235,12.153688472540823,0.0,0.0,LR,none,2,102
1,-3.8104595291857577,5.867881685201334,6.213867283395046,12.08174896859653,-0.00628971386537539,-0.06564979007898059,LR,none,2,102
2,-3.8156764803154295,5.861279545814743,6.1333842215716485,11.99466376738639,-0.006602139386590519,-0.08048306182339322,LR,none,2,102
3,-3.8243194331527235,5.855877066643268,6.045456247795174,11.901333314438414,-0.0054024791714748,-0.08792797377647299,LR,none,2,102
4,-3.8284322827451707,5.848097188770289,5.960961684028343,11.80905887279851,-0.007779877872979914,-0.08449456376683441,LR,none,2,102
