step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,-3.785425999173137,5.538891583666164,8.387593979592731,13.92648556325883,0.0,0.0,LR,none,1,101
1,-3.7902145820225974,5.534165755069889,8.311484076537235,13.84564983160726,-0.004725828596274356,-0.07610990305550087,LR,none,1,101
2,-3.804161531934383,5.527726911966044,8.213421250028857,13.741148161995014,-0.006438843103844557,-0.09806282650837544,LR,none,1,101
3,-3.806869159987865,5.517016629689112,8.121183714363292,13.638200344052372,-0.010710282276932333,-0.09223753566556335,LR,none,1,101
4,-3.815967865771936,5.509976471302777,8.02437932187025,13.53435579317313,-0.007040158386333244,-0.09680439249304398,LR,none,1,101
5,-3.815987156915485,5.5006276618100935,7.928188257324142,13.428815919134268,-0.009348809492684624,-0.09619106454610976,LR,none,1,101
6,-3.8204465459060284,5.493333912487577,7.815213122411857,13.308547034899473,-0.007293749322517591,-0.11297513491228353,LR,none,1,101
7,-3.8312330269328503,5.489464265247149,7.704022554643415,13.193486819890511,-0.003869647240428358,-0.11119056776844193,LR,none,1,101
8,-3.8416871843764113,5.488819727156329,7.604929342911354,13.093749070067618,-0.0006445380908187356,-0.0990932117320609,LR,none,1,101
9,-3.84602104231202,5.487644606452866,7.500535690027163,12.988180296480117,-0.001175120703463877,-0.10439365288418773,LR,none,1,101
10,-3.8463025999804996,5.48660456202972,7.402375538597305,12.88898010062691,-0.001040044423145309,-0.09816015142986009,LR,none,1,101
11,-3.851536351448873,5.4874774669133295,7.300631097772586,12.788108564685837,0.000872904883608592,-0.1017444408247166,LR,none,1,101
12,-3.8563400569284743,5.490759460049044,7.210456849894779,12.701216309943725,0.003281993135714784,-0.09017424787780953,LR,none,1,101
13,-3.859603997859992,5.4974853544787265,7.141475476972716,12.638960831451609,0.00672589442968157,-0.0689813729220622,LR,none,1,101
14,-3.8633959950452823,5.50693728250651,7.09157493565808,12.598512218164617,0.009451928027784868,-0.049900541314639994,LR,none,1,101
15,-3.8693180247774475,5.520120598485335,7.064385902607787,12.58450650109317,0.013183315978825447,-0.027189033050293843,LR,none,1,101
