step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
7,1124,580,321,117,1600,616,LR,l2,0,105
8,1114,524,302,208,1600,607,LR,l2,0,105
9,1140,540,340,155,1600,671,LR,l2,0,105
10,1128,577,319,90,1600,661,LR,l2,0,105
11,1144,591,303,134,1600,611,LR,l2,0,105
12,1104,536,305,112,1600,655,LR,l2,0,105
13,1115,492,308,216,1600,638,LR,l2,0,105
14,1096,514,309,124,1600,671,LR,l2,0,105
15,1104,517,300,177,1600,610,LR,l2,0,105
16,1092,495,305,139,1600,622,LR,l2,0,105
17,1084,499,301,227,1600,615,LR,l2,0,105
18,1073,506,319,209,1600,666,LR,l2,0,105
19,1091,532,351,190,1600,700,LR,l2,0,105
20,1089,549,346,208,1600,631,LR,l2,0,105
1,898,465,156,147,1600,555,LR,l2,0,106
2,921,447,143,133,1600,535,LR,l2,0,106
3,960,448,187,140,1600,660,LR,l2,0,106
4,974,438,216,202,1600,665,LR,l2,0,106
5,959,438,195,94,1600,609,LR,l2,0,106
6,972,416,267,197,1600,575,LR,l2,0,106
7,1029,451,259,165,1600,518,LR,l2,0,106
8,1034,554,273,90,1600,582,LR,l2,0,106
9,1031,468,257,213,1600,583,LR,l2,0,106
10,1046,513,289,166,1600,646,LR,l2,0,106
11,1027,493,247,130,1600,619,LR,l2,0,106
12,1034,447,273,167,1600,688,LR,l2,0,106
13,1046,444,307,249,1600,574,LR,l2,0,106
14,1052,455,326,246,1600,602,LR,l2,0,106
15,1067,451,298,171,1600,561,LR,l2,0,106
16,1058,466,299,187,1600,635,LR,l2,0,106
17,1086,495,349,171,1600,634,LR,l2,0,106
18,1110,518,324,116,1600,606,LR,l2,0,106
19,1086,530,330,69,1600,650,LR,l2,0,106
20,1094,556,269,91,1600,641,LR,l2,0,106
1,960,438,230,201,1600,570,LR,l2,0,107
2,986,410,185,126,1600,500,LR,l2,0,107
3,982,460,253,152,1600,626,LR,l2,0,107
4,1021,407,211,183,1600,563,LR,l2,0,107
5,1020,509,294,165,1600,653,LR,l2,0,107
6,1013,525,274,193,1600,657,LR,l2,0,107
7,1059,542,303,114,1600,706,LR,l2,0,107
8,1032,487,300,130,1600,665,LR,l2,0,107
9,1034,512,293,198,1600,618,LR,l2,0,107
10,1024,506,281,115,1600,645,LR,l2,0,107
11,1027,446,274,203,1600,610,LR,l2,0,107
12,1035,466,339,196,1600,626,LR,l2,0,107
13,1032,465,328,211,1600,593,LR,l2,0,107
14,1051,500,326,197,1600,614,LR,l2,0,107
15,1043,532,307,71,1600,616,LR,l2,0,107
16,1091,541,307,191,1600,584,LR,l2,0,107
17,1056,512,283,116,1600,627,LR,l2,0,107
18,1078,518,319,221,1600,638,LR,l2,0,107
19,1080,514,289,165,1600,604,LR,l2,0,107
20,1086,505,250,144,1600,614,LR,l2,0,107
1,983,521,195,220,1600,579,LR,l2,0,108
2,1014,436,230,217,1600,629,LR,l2,0,108
3,981,452,238,223,1600,605,LR,l2,0,108
4,1050,468,274,248,1600,683,LR,l2,0,108
5,1034,531,291,177,1600,598,LR,l2,0,108
6,1060,529,329,194,1600,675,LR,l2,0,108
7,1069,577,307,125,1600,643,LR,l2,0,108
8,1074,568,317,165,1600,686,LR,l2,0,108
9,1072,380,267,189,1600,528,LR,l2,0,108
10,1056,396,326,195,1600,560,LR,l2,0,108
11,1111,462,314,176,1600,528,LR,l2,0,108
12,1174,603,454,135,1600,654,LR,l2,0,108
13,1166,592,360,106,1600,579,LR,l2,0,108
14,1190,517,331,210,1600,582,LR,l2,0,108
15,1169,544,334,157,1600,638,LR,l2,0,108
16,1168,493,286,173,1600,570,LR,l2,0,108
17,1171,594,303,125,1600,658,LR,l2,0,108
18,1159,618,263,67,1600,627,LR,l2,0,108
19,1147,481,249,211,1600,652,LR,l2,0,108
20,1162,649,273,137,1600,613,LR,l2,0,108
1,998,486,204,223,1600,514,LR,l2,0,109
2,1032,457,223,196,1600,539,LR,l2,0,109
3,1090,499,319,177,1600,641,LR,l2,0,109
4,1092,551,291,120,1600,582,LR,l2,0,109
5,1086,527,261,149,1600,622,LR,l2,0,109
6,1121,561,300,122,1600,685,LR,l2,0,109
7,1106,548,312,154,1600,650,LR,l2,0,109
8,1106,539,307,190,1600,661,LR,l2,0,109
9,1129,482,295,188,1600,610,LR,l2,0,109
10,1143,516,320,170,1600,635,LR,l2,0,109
11,1147,501,313,158,1600,620,LR,l2,0,109
12,1144,494,329,172,1600,651,LR,l2,0,109
13,1151,589,361,86,1600,692,LR,l2,0,109
14,1144,542,339,152,1600,644,LR,l2,0,109
15,1135,588,355,124,1600,650,LR,l2,0,109
16,1128,527,286,160,1600,596,LR,l2,0,109
17,1106,442,232,156,1600,510,LR,l2,0,109
18,1121,544,351,236,1600,642,LR,l2,0,109
19,1124,520,343,196,1600,632,LR,l2,0,109
20,1108,555,330,123,1600,633,LR,l2,0,109
1,1012,451,196,193,1600,538,LR,l2,0,110
2,1065,542,269,219,1600,626,LR,l2,0,110
3,1072,495,271,194,1600,645,LR,l2,0,110
4,1095,556,276,175,1600,587,LR,l2,0,110
5,1149,564,292,198,1600,648,LR,l2,0,110
6,1107,517,263,162,1600,561,LR,l2,0,110
7,1116,575,302,150,1600,647,LR,l2,0,110
8,1102,496,267,216,1600,600,LR,l2,0,110
9,1066,521,285,165,1600,602,LR,l2,0,110
10,1099,521,330,169,1600,723,LR,l2,0,110
11,1081,523,316,183,1600,659,LR,l2,0,110
12,1046,482,332,182,1600,752,LR,l2,0,110
13,1090,553,345,160,1600,708,LR,l2,0,110
14,1056,458,355,204,1600,693,LR,l2,0,110
15,1106,516,347,217,1600,664,LR,l2,0,110
16,1087,503,312,182,1600,597,LR,l2,0,110
17,1084,465,336,250,1600,615,LR,l2,0,110
18,1104,471,362,235,1600,580,LR,l2,0,110
19,1122,511,398,191,1600,679,LR,l2,0,110
20,1123,492,385,248,1600,647,LR,l2,0,110
1,987,456,168,151,1600,533,LR,l2,0,111
2,990,481,190,159,1600,507,LR,l2,0,111
3,1042,557,289,151,1600,617,LR,l2,0,111
4,1061,539,290,175,1600,659,LR,l2,0,111
5,1045,547,255,120,1600,588,LR,l2,0,111
6,1064,472,267,207,1600,627,LR,l2,0,111
7,1057,448,218,196,1600,516,LR,l2,0,111
8,1059,485,293,178,1600,620,LR,l2,0,111
9,1068,509,327,190,1600,674,LR,l2,0,111
10,1065,499,301,187,1600,667,LR,l2,0,111
11,1048,499,332,271,1600,628,LR,l2,0,111
12,1059,524,419,160,1600,667,LR,l2,0,111
13,1058,489,367,192,1600,604,LR,l2,0,111
14,1099,589,406,115,1600,671,LR,l2,0,111
15,1068,425,286,225,1600,564,LR,l2,0,111
16,1097,540,373,153,1600,657,LR,l2,0,111
17,1082,522,336,192,1600,649,LR,l2,0,111
18,1106,528,376,222,1600,687,LR,l2,0,111
19,1125,517,355,203,1600,722,LR,l2,0,111
20,1136,517,308,157,1600,649,LR,l2,0,111
1,958,457,96,115,1600,390,LR,l2,0,112
2,943,430,185,177,1600,610,LR,l2,0,112
3,965,474,166,158,1600,502,LR,l2,0,112
4,997,457,240,267,1600,630,LR,l2,0,112
5,971,507,265,124,1600,658,LR,l2,0,112
6,1007,444,283,169,1600,639,LR,l2,0,112
7,994,445,326,187,1600,644,LR,l2,0,112
8,1001,485,328,143,1600,605,LR,l2,0,112
9,1010,501,341,137,1600,640,LR,l2,0,112
10,1030,521,366,183,1600,706,LR,l2,0,112
11,1038,456,324,222,1600,650,LR,l2,0,112
12,1052,453,338,249,1600,632,LR,l2,0,112
13,1049,517,394,226,1600,646,LR,l2,0,112
14,1067,528,414,155,1600,723,LR,l2,0,112
15,1092,533,388,165,1600,669,LR,l2,0,112
16,1079,568,418,78,1600,738,LR,l2,0,112
17,1070,537,377,164,1600,726,LR,l2,0,112
18,1102,470,336,205,1600,673,LR,l2,0,112
19,1095,569,402,217,1600,725,LR,l2,0,112
20,1099,584,370,151,1600,720,LR,l2,0,112
1,927,534,150,149,1600,501,LR,l2,0,113
2,939,505,164,194,1600,538,LR,l2,0,113
3,960,513,246,214,1600,736,LR,l2,0,113
4,1037,510,199,202,1600,573,LR,l2,0,113
5,1059,466,300,210,1600,705,LR,l2,0,113
6,1072,574,367,165,1600,721,LR,l2,0,113
7,1059,582,371,119,1600,700,LR,l2,0,113
8,1084,519,351,140,1600,699,LR,l2,0,113
9,1101,463,330,173,1600,630,LR,l2,0,113
10,1133,552,388,132,1600,706,LR,l2,0,113
11,1145,523,333,119,1600,649,LR,l2,0,113
12,1163,540,344,141,1600,645,LR,l2,0,113
13,1156,563,378,159,1600,664,LR,l2,0,113
14,1132,448,291,206,1600,576,LR,l2,0,113
15,1150,515,331,161,1600,623,LR,l2,0,113
16,1134,550,348,160,1600,638,LR,l2,0,113
17,1129,509,344,177,1600,669,LR,l2,0,113
18,1117,458,306,195,1600,640,LR,l2,0,113
19,1123,548,386,188,1600,630,LR,l2,0,113
20,1100,621,407,122,1600,649,LR,l2,0,113
1,956,458,228,211,1600,562,LR,l2,0,114
2,997,471,202,174,1600,538,LR,l2,0,114
3,1028,497,259,225,1600,631,LR,l2,0,114
4,1034,564,241,110,1600,587,LR,l2,0,114
5,1056,557,254,261,1600,592,LR,l2,0,114
6,1049,528,285,186,1600,620,LR,l2,0,114
7,1062,554,271,128,1600,593,LR,l2,0,114
8,1040,466,269,175,1600,681,LR,l2,0,114
9,1071,458,281,201,1600,607,LR,l2,0,114
10,1060,484,325,175,1600,641,LR,l2,0,114
11,1064,454,277,135,1600,531,LR,l2,0,114
12,1129,531,326,170,1600,610,LR,l2,0,114
13,1106,481,317,148,1600,631,LR,l2,0,114
14,1086,462,344,216,1600,630,LR,l2,0,114
15,1112,554,404,146,1600,705,LR,l2,0,114
16,1119,507,326,114,1600,613,LR,l2,0,114
17,1113,475,293,196,1600,581,LR,l2,0,114
18,1133,510,357,160,1600,635,LR,l2,0,114
19,1128,620,380,126,1600,688,LR,l2,0,114
20,1125,472,271,163,1600,601,LR,l2,0,114
1,1011,493,254,233,1600,542,LR,l2,0,115
2,1043,505,251,188,1600,549,LR,l2,0,115
3,1024,470,269,242,1600,615,LR,l2,0,115
4,1052,455,243,176,1600,550,LR,l2,0,115
5,1127,538,303,190,1600,575,LR,l2,0,115
6,1112,551,362,252,1600,678,LR,l2,0,115
7,1176,626,460,182,1600,745,LR,l2,0,115
8,1148,596,416,154,1600,664,LR,l2,0,115
9,1197,630,429,172,1600,674,LR,l2,0,115
10,1191,578,397,153,1600,691,LR,l2,0,115
11,1199,550,370,204,1600,667,LR,l2,0,115
12,1172,598,357,113,1600,628,LR,l2,0,115
13,1204,555,357,225,1600,632,LR,l2,0,115
14,1232,584,354,228,1600,634,LR,l2,0,115
15,1183,616,381,133,1600,672,LR,l2,0,115
16,1214,556,388,258,1600,684,LR,l2,0,115
17,1205,532,369,151,1600,689,LR,l2,0,115
18,1197,554,368,165,1600,682,LR,l2,0,115
19,1194,555,355,166,1600,643,LR,l2,0,115
20,1219,621,350,137,1600,666,LR,l2,0,115
1,1021,485,207,188,1600,539,LR,l2,0,116
2,1049,461,233,217,1600,557,LR,l2,0,116
3,1063,612,270,128,1600,598,LR,l2,0,116
4,1101,492,293,240,1600,689,LR,l2,0,116
5,1107,551,328,166,1600,731,LR,l2,0,116
6,1116,531,316,222,1600,659,LR,l2,0,116
7,1107,548,347,124,1600,684,LR,l2,0,116
8,1104,565,321,117,1600,633,LR,l2,0,116
9,1107,472,299,216,1600,597,LR,l2,0,116
10,1095,482,338,213,1600,678,LR,l2,0,116
11,1124,475,320,228,1600,573,LR,l2,0,116
12,1117,479,353,232,1600,615,LR,l2,0,116
13,1139,574,414,175,1600,658,LR,l2,0,116
14,1173,562,383,83,1600,642,LR,l2,0,116
15,1185,550,356,170,1600,629,LR,l2,0,116
16,1213,555,369,159,1600,661,LR,l2,0,116
17,1203,586,353,137,1600,661,LR,l2,0,116
18,1189,549,343,141,1600,691,LR,l2,0,116
19,1222,586,356,134,1600,713,LR,l2,0,116
20,1167,586,317,84,1600,658,LR,l2,0,116
1,1057,560,161,165,1600,533,LR,l2,0,117
2,1037,509,156,136,1600,543,LR,l2,0,117
3,1083,548,216,215,1600,575,LR,l2,0,117
4,1067,529,236,164,1600,664,LR,l2,0,117
5,1113,555,270,210,1600,716,LR,l2,0,117
6,1098,464,225,188,1600,639,LR,l2,0,117
7,1081,465,271,191,1600,623,LR,l2,0,117
8,1102,463,290,176,1600,606,LR,l2,0,117
9,1124,501,313,187,1600,595,LR,l2,0,117
10,1127,486,333,256,1600,611,LR,l2,0,117
11,1109,543,364,140,1600,676,LR,l2,0,117
12,1121,526,338,120,1600,604,LR,l2,0,117
13,1089,515,322,183,1600,674,LR,l2,0,117
14,1068,573,266,98,1600,626,LR,l2,0,117
15,1129,578,272,133,1600,680,LR,l2,0,117
16,1097,538,249,139,1600,605,LR,l2,0,117
17,1089,531,279,210,1600,665,LR,l2,0,117
18,1094,483,283,226,1600,631,LR,l2,0,117
19,1118,508,262,117,1600,599,LR,l2,0,117
20,1090,482,279,197,1600,638,LR,l2,0,117
1,927,425,107,121,1600,492,LR,l2,0,118
2,896,400,201,241,1600,580,LR,l2,0,118
3,936,438,232,159,1600,552,LR,l2,0,118
4,986,531,276,121,1600,613,LR,l2,0,118
5,983,518,258,88,1600,595,LR,l2,0,118
6,972,497,291,173,1600,734,LR,l2,0,118
7,983,459,268,154,1600,678,LR,l2,0,118
8,1001,455,271,158,1600,590,LR,l2,0,118
9,998,414,282,188,1600,587,LR,l2,0,118
10,1048,452,320,204,1600,568,LR,l2,0,118
11,1059,471,341,178,1600,631,LR,l2,0,118
12,1076,525,383,208,1600,699,LR,l2,0,118
13,1123,561,437,108,1600,754,LR,l2,0,118
14,1118,532,399,89,1600,698,LR,l2,0,118
15,1097,560,371,112,1600,713,LR,l2,0,118
16,1126,538,311,121,1600,626,LR,l2,0,118
17,1111,522,320,138,1600,715,LR,l2,0,118
18,1112,550,306,168,1600,576,LR,l2,0,118
19,1131,545,310,202,1600,661,LR,l2,0,118
20,1104,539,324,147,1600,723,LR,l2,0,118
1,1004,486,203,201,1600,514,LR,l2,0,119
2,1008,506,266,178,1600,577,LR,l2,0,119
3,1031,494,228,119,1600,566,LR,l2,0,119
4,1030,494,254,203,1600,653,LR,l2,0,119
5,1022,519,294,151,1600,629,LR,l2,0,119
6,1026,504,292,157,1600,628,LR,l2,0,119
7,1027,500,293,145,1600,669,LR,l2,0,119
8,1031,473,266,181,1600,607,LR,l2,0,119
9,1039,439,262,203,1600,568,LR,l2,0,119
10,1035,499,296,210,1600,603,LR,l2,0,119
11,1060,519,334,149,1600,666,LR,l2,0,119
12,1057,500,283,93,1600,618,LR,l2,0,119
13,1073,507,300,160,1600,663,LR,l2,0,119
14,1061,537,268,123,1600,596,LR,l2,0,119
15,1069,487,293,203,1600,594,LR,l2,0,119
16,1092,531,309,139,1600,629,LR,l2,0,119
17,1068,549,363,195,1600,712,LR,l2,0,119
18,1086,539,327,179,1600,679,LR,l2,0,119
19,1129,555,324,196,1600,659,LR,l2,0,119
20,1115,572,314,125,1600,648,LR,l2,0,119
