step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
13,1063,487,326,194,1600,644,LR,l2,2,110
14,1097,499,289,134,1600,583,LR,l2,2,110
15,1125,492,332,150,1600,615,LR,l2,2,110
16,1098,481,325,192,1600,605,LR,l2,2,110
17,1137,595,407,166,1600,689,LR,l2,2,110
18,1155,521,302,118,1600,602,LR,l2,2,110
19,1155,597,313,151,1600,625,LR,l2,2,110
20,1161,584,248,136,1600,589,LR,l2,2,110
1,1004,485,176,174,1600,464,LR,l2,2,111
2,1019,457,250,208,1600,576,LR,l2,2,111
3,1054,529,334,199,1600,644,LR,l2,2,111
4,1083,492,299,230,1600,576,LR,l2,2,111
5,1094,498,331,224,1600,647,LR,l2,2,111
6,1116,483,338,195,1600,663,LR,l2,2,111
7,1108,536,361,136,1600,643,LR,l2,2,111
8,1147,631,438,74,1600,684,LR,l2,2,111
9,1153,536,327,168,1600,620,LR,l2,2,111
10,1159,584,355,164,1600,648,LR,l2,2,111
11,1169,515,324,165,1600,652,LR,l2,2,111
12,1162,579,372,146,1600,649,LR,l2,2,111
13,1168,565,310,112,1600,583,LR,l2,2,111
14,1178,551,319,188,1600,637,LR,l2,2,111
15,1176,552,283,174,1600,629,LR,l2,2,111
16,1160,555,282,139,1600,636,LR,l2,2,111
17,1151,609,282,115,1600,610,LR,l2,2,111
18,1149,586,224,154,1600,586,LR,l2,2,111
19,1165,528,203,209,1600,600,LR,l2,2,111
20,1165,584,222,136,1600,595,LR,l2,2,111
1,1062,499,184,204,1600,570,LR,l2,2,112
2,1037,537,215,191,1600,588,LR,l2,2,112
3,1059,565,184,155,1600,494,LR,l2,2,112
4,1044,518,243,151,1600,654,LR,l2,2,112
5,1062,459,209,202,1600,608,LR,l2,2,112
6,1075,483,246,186,1600,633,LR,l2,2,112
7,1062,556,338,182,1600,616,LR,l2,2,112
8,1077,529,335,160,1600,666,LR,l2,2,112
9,1074,543,342,125,1600,687,LR,l2,2,112
10,1085,480,303,260,1600,605,LR,l2,2,112
11,1106,497,328,217,1600,661,LR,l2,2,112
12,1125,558,349,201,1600,616,LR,l2,2,112
13,1106,496,328,159,1600,638,LR,l2,2,112
14,1126,585,359,134,1600,663,LR,l2,2,112
15,1134,562,347,104,1600,678,LR,l2,2,112
16,1132,531,271,146,1600,578,LR,l2,2,112
17,1143,527,289,160,1600,627,LR,l2,2,112
18,1151,539,289,185,1600,613,LR,l2,2,112
19,1147,564,277,111,1600,688,LR,l2,2,112
20,1145,548,280,140,1600,699,LR,l2,2,112
1,1008,488,210,227,1600,524,LR,l2,2,113
2,1023,486,228,178,1600,546,LR,l2,2,113
3,1062,579,275,235,1600,574,LR,l2,2,113
4,1033,506,255,202,1600,588,LR,l2,2,113
5,1047,517,294,208,1600,685,LR,l2,2,113
6,1085,517,333,186,1600,707,LR,l2,2,113
7,1072,516,311,116,1600,645,LR,l2,2,113
8,1091,499,331,183,1600,639,LR,l2,2,113
9,1078,458,346,222,1600,611,LR,l2,2,113
10,1132,514,368,186,1600,653,LR,l2,2,113
11,1127,521,413,174,1600,698,LR,l2,2,113
12,1176,508,421,211,1600,653,LR,l2,2,113
13,1177,508,393,148,1600,620,LR,l2,2,113
14,1173,556,427,106,1600,660,LR,l2,2,113
15,1221,568,422,224,1600,666,LR,l2,2,113
16,1189,591,425,82,1600,688,LR,l2,2,113
17,1220,555,330,145,1600,623,LR,l2,2,113
18,1203,558,268,114,1600,541,LR,l2,2,113
19,1193,553,277,152,1600,610,LR,l2,2,113
20,1239,535,299,181,1600,643,LR,l2,2,113
1,1007,465,191,202,1600,517,LR,l2,2,114
2,1033,528,224,198,1600,568,LR,l2,2,114
3,1070,555,241,164,1600,593,LR,l2,2,114
4,1087,529,203,133,1600,534,LR,l2,2,114
5,1076,503,262,225,1600,649,LR,l2,2,114
6,1115,498,254,188,1600,611,LR,l2,2,114
7,1094,531,285,155,1600,647,LR,l2,2,114
8,1043,444,242,181,1600,609,LR,l2,2,114
9,1035,498,275,198,1600,565,LR,l2,2,114
10,1040,477,273,146,1600,609,LR,l2,2,114
11,1060,490,313,193,1600,670,LR,l2,2,114
12,1011,487,324,137,1600,616,LR,l2,2,114
13,1058,525,341,203,1600,616,LR,l2,2,114
14,1051,493,329,197,1600,628,LR,l2,2,114
15,1038,540,376,213,1600,673,LR,l2,2,114
16,1079,482,312,205,1600,582,LR,l2,2,114
17,1111,487,317,140,1600,606,LR,l2,2,114
18,1053,549,348,121,1600,664,LR,l2,2,114
19,1064,540,318,130,1600,653,LR,l2,2,114
20,1109,509,290,178,1600,611,LR,l2,2,114
1,991,498,157,162,1600,430,LR,l2,2,115
2,1057,566,253,200,1600,622,LR,l2,2,115
3,1058,499,235,170,1600,556,LR,l2,2,115
4,1065,543,237,197,1600,622,LR,l2,2,115
5,1034,481,238,257,1600,562,LR,l2,2,115
6,1039,518,265,145,1600,636,LR,l2,2,115
7,1069,509,277,213,1600,644,LR,l2,2,115
8,1035,501,245,125,1600,542,LR,l2,2,115
9,1051,535,316,135,1600,690,LR,l2,2,115
10,1056,490,297,172,1600,622,LR,l2,2,115
11,1059,476,278,167,1600,593,LR,l2,2,115
12,1069,488,304,157,1600,645,LR,l2,2,115
13,1076,453,293,197,1600,622,LR,l2,2,115
14,1105,486,311,159,1600,598,LR,l2,2,115
15,1085,502,353,216,1600,616,LR,l2,2,115
16,1114,462,305,155,1600,620,LR,l2,2,115
17,1119,502,327,219,1600,599,LR,l2,2,115
18,1104,488,315,161,1600,622,LR,l2,2,115
19,1142,571,328,111,1600,676,LR,l2,2,115
20,1143,592,256,54,1600,623,LR,l2,2,115
1,925,450,266,244,1600,523,LR,l2,2,116
2,973,529,291,177,1600,599,LR,l2,2,116
3,1028,516,299,217,1600,649,LR,l2,2,116
4,1055,515,318,201,1600,652,LR,l2,2,116
5,1118,562,360,208,1600,630,LR,l2,2,116
6,1178,542,381,174,1600,630,LR,l2,2,116
7,1200,564,411,219,1600,661,LR,l2,2,116
8,1186,542,391,175,1600,651,LR,l2,2,116
9,1173,551,414,186,1600,664,LR,l2,2,116
10,1176,555,405,154,1600,628,LR,l2,2,116
11,1173,585,446,159,1600,674,LR,l2,2,116
12,1180,547,380,127,1600,640,LR,l2,2,116
13,1181,528,360,213,1600,605,LR,l2,2,116
14,1167,582,391,151,1600,643,LR,l2,2,116
15,1172,588,396,108,1600,730,LR,l2,2,116
16,1189,569,349,168,1600,648,LR,l2,2,116
17,1198,578,324,161,1600,602,LR,l2,2,116
18,1205,605,388,134,1600,646,LR,l2,2,116
19,1193,620,335,74,1600,631,LR,l2,2,116
20,1230,628,295,134,1600,600,LR,l2,2,116
1,1022,517,242,263,1600,529,LR,l2,2,117
2,1049,537,302,252,1600,583,LR,l2,2,117
3,1091,505,312,217,1600,619,LR,l2,2,117
4,1092,499,310,180,1600,596,LR,l2,2,117
5,1128,525,319,219,1600,625,LR,l2,2,117
6,1145,526,323,194,1600,640,LR,l2,2,117
7,1138,561,296,142,1600,548,LR,l2,2,117
8,1133,511,301,183,1600,612,LR,l2,2,117
9,1119,543,291,199,1600,593,LR,l2,2,117
10,1109,475,265,153,1600,603,LR,l2,2,117
11,1098,533,346,153,1600,733,LR,l2,2,117
12,1087,475,321,194,1600,677,LR,l2,2,117
13,1094,512,352,172,1600,619,LR,l2,2,117
14,1073,505,337,133,1600,622,LR,l2,2,117
15,1082,528,316,157,1600,577,LR,l2,2,117
16,1058,546,321,174,1600,599,LR,l2,2,117
17,1072,502,332,220,1600,681,LR,l2,2,117
18,1076,538,361,201,1600,675,LR,l2,2,117
19,1083,511,370,165,1600,686,LR,l2,2,117
20,1058,557,345,178,1600,633,LR,l2,2,117
1,1033,610,242,245,1600,603,LR,l2,2,118
2,1038,486,218,223,1600,613,LR,l2,2,118
3,1045,487,294,255,1600,577,LR,l2,2,118
4,1092,468,301,271,1600,604,LR,l2,2,118
5,1123,585,364,221,1600,632,LR,l2,2,118
6,1146,526,400,221,1600,697,LR,l2,2,118
7,1184,499,335,229,1600,565,LR,l2,2,118
8,1184,573,380,148,1600,605,LR,l2,2,118
9,1200,573,367,148,1600,630,LR,l2,2,118
10,1185,547,333,84,1600,625,LR,l2,2,118
11,1169,521,343,183,1600,664,LR,l2,2,118
12,1175,540,360,171,1600,613,LR,l2,2,118
13,1168,572,380,164,1600,655,LR,l2,2,118
14,1150,515,355,216,1600,627,LR,l2,2,118
15,1148,541,357,139,1600,662,LR,l2,2,118
16,1135,514,355,210,1600,657,LR,l2,2,118
17,1146,533,315,125,1600,586,LR,l2,2,118
18,1131,586,289,110,1600,556,LR,l2,2,118
19,1131,471,279,222,1600,640,LR,l2,2,118
20,1161,529,303,200,1600,673,LR,l2,2,118
1,1032,507,177,153,1600,574,LR,l2,2,119
2,1016,449,178,168,1600,571,LR,l2,2,119
3,1026,510,211,176,1600,544,LR,l2,2,119
4,1037,472,185,169,1600,510,LR,l2,2,119
5,1047,563,266,123,1600,617,LR,l2,2,119
6,1062,505,228,120,1600,583,LR,l2,2,119
7,1012,495,224,156,1600,529,LR,l2,2,119
8,1039,494,266,183,1600,587,LR,l2,2,119
9,1025,498,247,155,1600,546,LR,l2,2,119
10,1040,456,280,145,1600,619,LR,l2,2,119
11,1045,499,291,140,1600,599,LR,l2,2,119
12,1046,476,283,177,1600,628,LR,l2,2,119
13,1014,487,257,131,1600,659,LR,l2,2,119
14,1039,477,226,77,1600,536,LR,l2,2,119
15,1053,517,298,220,1600,727,LR,l2,2,119
16,1063,487,261,155,1600,606,LR,l2,2,119
17,1083,519,284,158,1600,621,LR,l2,2,119
18,1070,505,248,150,1600,576,LR,l2,2,119
19,1048,555,281,134,1600,650,LR,l2,2,119
20,1048,552,227,128,1600,632,LR,l2,2,119
