step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
15,1048,476,269,173,1599,651,SNA,l2,1,103
16,1027,435,214,111,1599,583,SNA,l2,1,103
17,1035,530,271,150,1600,614,SNA,l2,1,103
18,1070,530,242,171,1597,678,SNA,l2,1,103
19,1016,476,209,187,1599,688,SNA,l2,1,103
20,1038,448,189,164,1599,645,SNA,l2,1,103
1,983,459,185,173,1599,512,SNA,l2,1,104
2,1032,541,203,183,1600,496,SNA,l2,1,104
3,1030,519,253,192,1599,616,SNA,l2,1,104
4,1122,588,323,256,1600,672,SNA,l2,1,104
5,1049,541,298,127,1600,670,SNA,l2,1,104
6,1102,540,301,198,1600,644,SNA,l2,1,104
7,1104,550,337,145,1600,679,SNA,l2,1,104
8,1077,526,300,189,1600,598,SNA,l2,1,104
9,1095,568,352,198,1599,649,SNA,l2,1,104
10,1087,519,346,159,1598,676,SNA,l2,1,104
11,1118,538,357,186,1600,669,SNA,l2,1,104
12,1097,522,322,127,1600,629,SNA,l2,1,104
13,1108,505,294,187,1600,599,SNA,l2,1,104
14,1129,540,314,188,1598,606,SNA,l2,1,104
15,1118,524,302,211,1599,647,SNA,l2,1,104
16,1102,531,284,167,1600,595,SNA,l2,1,104
17,1155,512,247,148,1598,568,SNA,l2,1,104
18,1187,527,265,139,1599,634,SNA,l2,1,104
19,1190,553,322,175,1600,711,SNA,l2,1,104
20,1177,526,246,108,1600,631,SNA,l2,1,104
1,939,525,143,149,1600,429,SNA,l2,1,105
2,947,470,147,158,1600,483,SNA,l2,1,105
3,954,474,232,193,1600,577,SNA,l2,1,105
4,1013,499,219,136,1600,498,SNA,l2,1,105
5,1056,529,282,183,1600,619,SNA,l2,1,105
6,1033,541,280,115,1600,607,SNA,l2,1,105
7,1038,488,269,162,1599,600,SNA,l2,1,105
8,1054,531,316,202,1598,623,SNA,l2,1,105
9,1079,512,313,154,1599,654,SNA,l2,1,105
10,1035,496,285,140,1600,619,SNA,l2,1,105
11,1053,493,308,185,1600,650,SNA,l2,1,105
12,1072,504,300,161,1599,613,SNA,l2,1,105
13,1061,510,319,182,1599,626,SNA,l2,1,105
14,1076,463,309,133,1598,660,SNA,l2,1,105
15,1131,520,316,166,1599,620,SNA,l2,1,105
16,1116,500,293,167,1599,635,SNA,l2,1,105
17,1117,489,253,119,1599,567,SNA,l2,1,105
18,1106,487,263,129,1600,628,SNA,l2,1,105
19,1129,520,294,205,1599,629,SNA,l2,1,105
20,1087,488,257,133,1599,590,SNA,l2,1,105
1,927,497,117,128,1600,581,SNA,l2,1,106
2,895,462,111,125,1600,566,SNA,l2,1,106
3,920,444,162,173,1600,645,SNA,l2,1,106
4,865,456,208,205,1600,608,SNA,l2,1,106
5,953,448,279,141,1600,757,SNA,l2,1,106
6,935,449,281,140,1600,665,SNA,l2,1,106
7,919,403,239,164,1600,561,SNA,l2,1,106
8,948,444,261,138,1600,593,SNA,l2,1,106
9,972,432,254,184,1600,561,SNA,l2,1,106
10,972,423,264,123,1600,598,SNA,l2,1,106
11,999,451,262,120,1600,594,SNA,l2,1,106
12,963,407,272,131,1600,569,SNA,l2,1,106
13,996,454,322,106,1600,695,SNA,l2,1,106
14,986,495,334,152,1599,644,SNA,l2,1,106
15,999,472,268,118,1600,632,SNA,l2,1,106
16,1001,467,308,211,1599,660,SNA,l2,1,106
17,1021,465,302,199,1599,654,SNA,l2,1,106
18,1035,447,326,221,1600,667,SNA,l2,1,106
19,1041,498,356,163,1597,685,SNA,l2,1,106
20,1041,458,300,172,1600,625,SNA,l2,1,106
1,1009,558,200,183,1599,515,SNA,l2,1,107
2,1041,570,221,175,1600,577,SNA,l2,1,107
3,1032,547,235,186,1600,522,SNA,l2,1,107
4,999,483,247,205,1600,622,SNA,l2,1,107
5,1051,536,277,189,1600,606,SNA,l2,1,107
6,1030,522,279,132,1600,642,SNA,l2,1,107
7,1020,543,271,166,1600,606,SNA,l2,1,107
8,1003,485,248,146,1600,636,SNA,l2,1,107
9,1025,519,276,140,1600,669,SNA,l2,1,107
10,971,457,263,136,1599,669,SNA,l2,1,107
11,993,485,311,168,1599,660,SNA,l2,1,107
12,1043,493,301,195,1597,589,SNA,l2,1,107
13,1057,488,302,188,1599,644,SNA,l2,1,107
14,1045,503,287,123,1600,606,SNA,l2,1,107
15,1056,494,300,146,1599,657,SNA,l2,1,107
16,1094,552,316,163,1599,646,SNA,l2,1,107
17,1084,504,303,155,1599,709,SNA,l2,1,107
18,1096,488,297,176,1598,678,SNA,l2,1,107
19,1081,502,253,171,1599,630,SNA,l2,1,107
20,1044,541,187,95,1600,534,SNA,l2,1,107
1,962,502,180,138,1599,525,SNA,l2,1,108
2,972,504,180,186,1600,571,SNA,l2,1,108
3,953,480,207,204,1599,602,SNA,l2,1,108
4,960,500,220,157,1598,595,SNA,l2,1,108
5,950,492,256,155,1599,645,SNA,l2,1,108
6,936,453,244,192,1599,613,SNA,l2,1,108
7,940,461,277,216,1600,618,SNA,l2,1,108
8,982,455,288,155,1598,577,SNA,l2,1,108
9,1002,485,313,252,1600,609,SNA,l2,1,108
10,1064,518,389,159,1599,665,SNA,l2,1,108
11,1082,508,366,222,1600,651,SNA,l2,1,108
12,1101,532,377,112,1599,684,SNA,l2,1,108
13,1089,592,374,143,1598,661,SNA,l2,1,108
14,1079,566,325,178,1600,597,SNA,l2,1,108
15,1100,564,348,152,1597,681,SNA,l2,1,108
16,1049,527,292,166,1598,650,SNA,l2,1,108
17,1087,482,275,220,1600,673,SNA,l2,1,108
18,1078,550,278,163,1600,603,SNA,l2,1,108
19,1045,515,287,183,1600,632,SNA,l2,1,108
20,1052,479,280,154,1598,650,SNA,l2,1,108
1,1008,554,145,142,1599,457,SNA,l2,1,109
2,1005,509,201,241,1600,601,SNA,l2,1,109
3,1004,502,257,207,1600,598,SNA,l2,1,109
4,1010,527,279,272,1599,574,SNA,l2,1,109
5,1089,567,344,209,1600,703,SNA,l2,1,109
6,1060,573,320,119,1599,686,SNA,l2,1,109
7,1052,535,318,166,1600,686,SNA,l2,1,109
8,1035,558,334,116,1600,694,SNA,l2,1,109
9,1067,588,297,86,1599,618,SNA,l2,1,109
10,1058,535,247,109,1600,628,SNA,l2,1,109
11,1020,505,235,142,1598,637,SNA,l2,1,109
12,1008,511,312,231,1600,686,SNA,l2,1,109
13,1003,444,284,210,1598,571,SNA,l2,1,109
14,978,475,324,235,1600,621,SNA,l2,1,109
15,1018,530,333,188,1600,637,SNA,l2,1,109
16,1027,506,304,207,1599,624,SNA,l2,1,109
17,1058,498,299,157,1599,669,SNA,l2,1,109
18,1062,491,303,236,1600,662,SNA,l2,1,109
19,1104,520,295,169,1599,619,SNA,l2,1,109
20,1102,555,309,106,1600,680,SNA,l2,1,109
1,920,481,242,230,1600,550,SNA,l2,1,110
2,937,518,258,143,1600,672,SNA,l2,1,110
3,954,482,247,203,1600,577,SNA,l2,1,110
4,1033,548,313,206,1600,641,SNA,l2,1,110
5,1090,599,336,245,1599,622,SNA,l2,1,110
6,1138,594,360,197,1599,678,SNA,l2,1,110
7,1121,632,392,136,1600,713,SNA,l2,1,110
8,1137,606,354,170,1600,665,SNA,l2,1,110
9,1140,531,343,220,1599,655,SNA,l2,1,110
10,1131,559,328,139,1599,589,SNA,l2,1,110
11,1117,495,289,121,1598,564,SNA,l2,1,110
12,1116,532,355,173,1599,659,SNA,l2,1,110
13,1103,502,321,158,1598,616,SNA,l2,1,110
14,1109,566,365,157,1600,689,SNA,l2,1,110
15,1150,585,287,164,1600,609,SNA,l2,1,110
16,1127,528,273,166,1599,650,SNA,l2,1,110
17,1136,540,301,213,1599,632,SNA,l2,1,110
18,1165,563,309,181,1597,607,SNA,l2,1,110
19,1165,608,287,125,1600,577,SNA,l2,1,110
20,1177,599,274,177,1599,654,SNA,l2,1,110
1,909,459,192,189,1599,566,SNA,l2,1,111
2,932,468,210,208,1600,492,SNA,l2,1,111
3,1002,552,337,184,1600,699,SNA,l2,1,111
4,1017,563,289,130,1600,615,SNA,l2,1,111
5,1039,548,270,134,1600,612,SNA,l2,1,111
6,1041,557,262,144,1600,576,SNA,l2,1,111
7,1056,470,262,155,1600,686,SNA,l2,1,111
8,1079,507,291,163,1600,679,SNA,l2,1,111
9,1075,522,306,175,1599,662,SNA,l2,1,111
10,1038,481,273,134,1600,573,SNA,l2,1,111
11,1042,507,251,137,1600,529,SNA,l2,1,111
12,1034,512,272,115,1600,664,SNA,l2,1,111
13,1064,487,250,188,1600,631,SNA,l2,1,111
14,1038,477,270,137,1600,640,SNA,l2,1,111
15,1039,465,251,140,1600,606,SNA,l2,1,111
16,1043,472,269,184,1599,678,SNA,l2,1,111
17,1025,491,277,178,1600,608,SNA,l2,1,111
18,1054,499,285,184,1599,628,SNA,l2,1,111
19,1052,404,226,181,1600,641,SNA,l2,1,111
20,1031,447,249,130,1599,647,SNA,l2,1,111
1,907,518,111,105,1600,431,SNA,l2,1,112
2,915,499,140,168,1600,521,SNA,l2,1,112
3,903,474,169,166,1600,558,SNA,l2,1,112
4,882,461,198,120,1599,642,SNA,l2,1,112
5,914,497,219,156,1600,551,SNA,l2,1,112
6,906,447,197,135,1599,546,SNA,l2,1,112
7,920,413,241,190,1600,630,SNA,l2,1,112
8,962,435,233,117,1600,578,SNA,l2,1,112
9,993,453,251,130,1599,615,SNA,l2,1,112
10,1012,447,269,197,1600,565,SNA,l2,1,112
11,989,430,310,165,1600,603,SNA,l2,1,112
12,1046,448,286,173,1600,592,SNA,l2,1,112
13,1077,497,352,170,1600,677,SNA,l2,1,112
14,1121,534,348,161,1598,634,SNA,l2,1,112
15,1123,546,304,88,1598,645,SNA,l2,1,112
16,1127,592,325,113,1598,698,SNA,l2,1,112
17,1136,534,238,100,1598,688,SNA,l2,1,112
18,1111,566,169,108,1600,523,SNA,l2,1,112
19,1078,511,188,127,1600,640,SNA,l2,1,112
20,1082,504,197,167,1599,665,SNA,l2,1,112
1,938,537,151,154,1600,496,SNA,l2,1,113
2,925,513,160,171,1599,484,SNA,l2,1,113
3,903,485,217,187,1600,588,SNA,l2,1,113
4,964,572,298,111,1600,666,SNA,l2,1,113
5,965,534,293,141,1598,672,SNA,l2,1,113
6,964,506,332,132,1600,759,SNA,l2,1,113
7,982,509,336,129,1600,690,SNA,l2,1,113
8,975,499,315,122,1600,650,SNA,l2,1,113
9,976,475,332,184,1599,672,SNA,l2,1,113
10,984,482,330,151,1600,653,SNA,l2,1,113
11,1001,457,304,199,1599,612,SNA,l2,1,113
12,1013,509,288,68,1599,622,SNA,l2,1,113
13,992,472,249,135,1598,594,SNA,l2,1,113
14,984,472,285,168,1600,600,SNA,l2,1,113
15,995,463,272,176,1599,651,SNA,l2,1,113
16,987,425,253,185,1600,621,SNA,l2,1,113
17,975,447,278,170,1600,595,SNA,l2,1,113
18,981,434,314,154,1599,684,SNA,l2,1,113
19,970,460,306,112,1598,673,SNA,l2,1,113
20,991,471,290,140,1600,651,SNA,l2,1,113
1,958,500,219,212,1600,562,SNA,l2,1,114
2,1003,535,250,172,1600,613,SNA,l2,1,114
3,1028,528,264,156,1600,675,SNA,l2,1,114
4,1070,551,176,107,1600,567,SNA,l2,1,114
5,1041,587,230,208,1600,600,SNA,l2,1,114
6,1013,496,214,165,1600,611,SNA,l2,1,114
7,969,491,261,174,1600,685,SNA,l2,1,114
8,991,467,260,144,1600,652,SNA,l2,1,114
9,1038,451,283,216,1600,667,SNA,l2,1,114
10,996,460,302,119,1600,642,SNA,l2,1,114
11,996,477,292,142,1599,596,SNA,l2,1,114
12,1018,483,307,130,1599,613,SNA,l2,1,114
13,1035,508,341,172,1600,667,SNA,l2,1,114
14,1056,483,295,152,1600,650,SNA,l2,1,114
15,1045,482,266,144,1599,656,SNA,l2,1,114
16,1039,493,313,226,1597,694,SNA,l2,1,114
17,1071,516,333,156,1598,645,SNA,l2,1,114
18,1094,501,289,153,1598,575,SNA,l2,1,114
19,1084,492,296,158,1598,654,SNA,l2,1,114
20,1088,501,288,159,1599,678,SNA,l2,1,114
1,976,476,156,159,1600,482,SNA,l2,1,115
2,990,559,216,126,1600,572,SNA,l2,1,115
3,1019,541,189,160,1600,602,SNA,l2,1,115
4,1003,540,181,192,1599,580,SNA,l2,1,115
5,1048,517,247,210,1600,698,SNA,l2,1,115
6,1022,559,199,139,1600,557,SNA,l2,1,115
7,1059,528,239,190,1599,614,SNA,l2,1,115
8,1070,509,226,192,1600,564,SNA,l2,1,115
9,1071,519,226,173,1600,572,SNA,l2,1,115
10,1071,501,211,174,1599,584,SNA,l2,1,115
11,1006,451,219,153,1599,609,SNA,l2,1,115
12,1043,471,254,217,1600,594,SNA,l2,1,115
13,1018,505,260,140,1599,623,SNA,l2,1,115
14,1041,456,268,211,1598,638,SNA,l2,1,115
15,1005,466,279,198,1600,629,SNA,l2,1,115
16,1063,488,312,253,1599,660,SNA,l2,1,115
17,1075,466,275,166,1599,673,SNA,l2,1,115
18,1089,492,299,186,1599,671,SNA,l2,1,115
19,1098,524,333,138,1600,678,SNA,l2,1,115
20,1119,552,331,241,1600,654,SNA,l2,1,115
1,819,407,199,199,1599,515,SNA,l2,1,116
2,891,454,237,223,1599,536,SNA,l2,1,116
3,895,461,221,139,1600,562,SNA,l2,1,116
4,963,506,288,150,1600,617,SNA,l2,1,116
5,988,512,272,112,1600,659,SNA,l2,1,116
6,1054,550,293,152,1600,658,SNA,l2,1,116
7,1029,509,327,168,1598,714,SNA,l2,1,116
8,1038,584,337,103,1600,630,SNA,l2,1,116
9,1035,515,301,169,1599,620,SNA,l2,1,116
10,1064,513,317,139,1598,674,SNA,l2,1,116
11,1047,555,305,131,1599,637,SNA,l2,1,116
12,1006,500,286,171,1600,642,SNA,l2,1,116
13,1043,492,321,242,1600,688,SNA,l2,1,116
14,997,504,284,137,1599,636,SNA,l2,1,116
15,1011,479,310,201,1597,665,SNA,l2,1,116
16,1015,500,309,162,1600,653,SNA,l2,1,116
17,1044,524,319,164,1600,663,SNA,l2,1,116
18,1040,539,260,105,1600,622,SNA,l2,1,116
19,1062,501,253,212,1598,658,SNA,l2,1,116
20,1078,486,236,194,1600,698,SNA,l2,1,116
1,900,466,131,145,1600,543,SNA,l2,1,117
2,859,451,134,119,1600,446,SNA,l2,1,117
3,941,472,161,116,1599,536,SNA,l2,1,117
4,943,485,228,216,1600,645,SNA,l2,1,117
5,941,451,218,164,1600,627,SNA,l2,1,117
6,960,431,239,120,1600,626,SNA,l2,1,117
7,961,454,279,140,1599,650,SNA,l2,1,117
8,950,426,299,112,1600,622,SNA,l2,1,117
9,950,438,302,150,1599,595,SNA,l2,1,117
10,953,473,385,167,1599,672,SNA,l2,1,117
11,1001,459,358,212,1599,608,SNA,l2,1,117
12,1000,450,363,160,1600,677,SNA,l2,1,117
13,1064,484,358,116,1598,635,SNA,l2,1,117
14,1063,515,353,91,1600,687,SNA,l2,1,117
15,1085,515,344,148,1599,632,SNA,l2,1,117
16,1088,512,322,155,1600,646,SNA,l2,1,117
17,1069,486,325,146,1599,654,SNA,l2,1,117
18,1053,521,311,160,1599,624,SNA,l2,1,117
19,1079,521,270,145,1600,623,SNA,l2,1,117
20,1076,505,251,142,1599,614,SNA,l2,1,117
1,850,431,169,159,1600,575,SNA,l2,1,118
2,852,448,148,94,1599,646,SNA,l2,1,118
3,896,459,138,127,1599,578,SNA,l2,1,118
4,878,460,127,102,1600,608,SNA,l2,1,118
5,928,469,131,148,1600,519,SNA,l2,1,118
6,882,417,139,94,1598,593,SNA,l2,1,118
7,869,373,149,138,1600,568,SNA,l2,1,118
8,876,422,166,120,1600,598,SNA,l2,1,118
9,894,412,186,210,1600,573,SNA,l2,1,118
10,863,397,186,129,1600,550,SNA,l2,1,118
11,886,389,203,99,1600,638,SNA,l2,1,118
12,882,403,207,130,1599,570,SNA,l2,1,118
13,877,382,218,133,1600,566,SNA,l2,1,118
14,885,436,225,136,1600,587,SNA,l2,1,118
15,888,393,233,130,1596,649,SNA,l2,1,118
16,914,420,223,140,1599,590,SNA,l2,1,118
17,865,410,262,160,1600,680,SNA,l2,1,118
18,854,386,209,113,1596,645,SNA,l2,1,118
19,915,392,237,188,1600,645,SNA,l2,1,118
20,883,402,209,107,1600,679,SNA,l2,1,118
1,852,463,118,111,1600,487,SNA,l2,1,119
2,918,476,171,203,1600,579,SNA,l2,1,119
3,896,486,193,167,1600,550,SNA,l2,1,119
4,898,473,290,137,1599,755,SNA,l2,1,119
5,970,519,274,129,1600,540,SNA,l2,1,119
6,971,493,272,136,1600,624,SNA,l2,1,119
7,983,546,283,99,1600,627,SNA,l2,1,119
8,996,510,257,114,1599,630,SNA,l2,1,119
9,975,470,235,133,1600,593,SNA,l2,1,119
10,989,522,250,87,1600,630,SNA,l2,1,119
11,945,446,235,146,1599,626,SNA,l2,1,119
12,947,429,248,157,1600,583,SNA,l2,1,119
13,985,396,216,136,1599,520,SNA,l2,1,119
14,958,457,251,175,1599,575,SNA,l2,1,119
15,1001,462,252,167,1600,620,SNA,l2,1,119
16,988,448,220,168,1600,588,SNA,l2,1,119
17,986,459,249,151,1598,715,SNA,l2,1,119
18,1049,464,248,160,1600,669,SNA,l2,1,119
19,1044,451,249,93,1597,684,SNA,l2,1,119
20,1040,476,245,95,1599,688,SNA,l2,1,119
