step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,-0.22822050654095294,0.14185670591055832,0.712910221646605,0.8547669275571695,0.0,0.0,SNA,l2,2,101
1,-0.24353028901539475,0.14108366333141686,0.6987346651050508,0.8398183284364685,-0.0007730425791414731,-0.01417555654155424,SNA,l2,2,101
2,-0.2567055053482874,0.1401238371293281,0.68441178078106,0.8245356179103949,-0.0009598262020887572,-0.0143228843239907,SNA,l2,2,101
3,-0.2651184466809196,0.13930288369759278,0.6708193290978897,0.8101222127954781,-0.0008209534317352507,-0.013592451683170673,SNA,l2,2,101
4,-0.2664944128249276,0.1388088623873614,0.660753422786103,0.7995622851734584,-0.0004940213102314629,-0.010065906311786537,SNA,l2,2,101
5,-0.2623941831102522,0.13899939900739577,0.6539767297911484,0.7929761287985437,0.0001905366200343403,-0.006776692994954753,SNA,l2,2,101
6,-0.25883823271613404,0.1408874439614342,0.654674165912983,0.7955616098744146,0.0018880449540385092,0.0006974361218348238,SNA,l2,2,101
7,-0.2583321779364091,0.1433808794156968,0.6568840903117298,0.8002649697274329,0.002493435454262559,0.0022099243987465794,SNA,l2,2,101
8,-0.26433493932419605,0.14609278301701015,0.6568700987039345,0.8029628817209443,0.0027119036013133584,-1.399160779522136e-05,SNA,l2,2,101
9,-0.27215643184547356,0.15008252416783135,0.6575661719292729,0.8076486960970981,0.003989741150821218,0.0006960732253388503,SNA,l2,2,101
10,-0.2786432163029928,0.15521248256542822,0.6568706529582278,0.8120831355236581,0.005129958397596873,-0.0006955189710454441,SNA,l2,2,101
11,-0.28649513249377184,0.16107705640124095,0.6562679282255519,0.8173449846267866,0.005864573835812721,-0.0006027247326759978,SNA,l2,2,101
12,-0.28787927871668484,0.16750654527901288,0.6534619209458832,0.8209684662248938,0.00642948887777197,-0.0028060072796689635,SNA,l2,2,101
13,-0.28669318718892595,0.17484387846356758,0.6540561724773368,0.8289000509408965,0.007337333184554671,0.0005942515314539265,SNA,l2,2,101
14,-0.2808012354980763,0.18347671891713177,0.657824185780841,0.8413009046979606,0.0086328404535642,0.0037680133035040623,SNA,l2,2,101
15,-0.27385497955212246,0.19303044065718172,0.6632256049201766,0.8562560455773541,0.009553721740049976,0.005401419139335788,SNA,l2,2,101
16,-0.2670884273476924,0.20314640625233435,0.6705143950093564,0.8736608012616979,0.010115965595152591,0.007288790089179798,SNA,l2,2,101
17,-0.2606941656159531,0.21365088734266233,0.6792154036950144,0.8928662910376748,0.010504481090327969,0.008701008685657655,SNA,l2,2,101
18,-0.2593390475104433,0.22347129642035335,0.6901880263967697,0.9136593228171149,0.009820409077691059,0.010972622701755757,SNA,l2,2,101
19,-0.2568059725402294,0.2329408075938391,0.7034097950519331,0.9363506026457622,0.009469511173485707,0.01322176865516335,SNA,l2,2,101
20,-0.2531884382476309,0.24279703647246645,0.7180959435999984,0.9608929800724648,0.009856228878627388,0.014686148548064876,SNA,l2,2,101
0,-0.15902173706119022,0.14176443091718735,0.7273240529591333,0.8690884838763197,0.0,0.0,SNA,l2,2,102
1,-0.17693053140954199,0.13991227722467628,0.7098515102695786,0.8497637874942546,-0.0018521536925110867,-0.017472542689554362,SNA,l2,2,102
2,-0.19461377765952292,0.13825156507140268,0.6960507499314117,0.8343023150028179,-0.0016607121532735342,-0.013800760338167174,SNA,l2,2,102
3,-0.2099547028404504,0.1367278734359531,0.6796794073368375,0.8164072807727935,-0.0015236916354496696,-0.01637134259457424,SNA,l2,2,102
4,-0.21889922588828029,0.13564163984230837,0.6699069093996917,0.8055485492420078,-0.0010862335936446931,-0.009772497937145738,SNA,l2,2,102
5,-0.23056432813010552,0.13543818223292475,0.6583609236734995,0.7937991059064367,-0.0002034576093835855,-0.011545985726192351,SNA,l2,2,102
6,-0.24506675674399603,0.13648440235880602,0.6520872101391422,0.7885716124979428,0.0010462201258812627,-0.006273713534356967,SNA,l2,2,102
7,-0.2659212666692348,0.13906496038406424,0.6484597645570618,0.7875247249411289,0.002580558025258255,-0.0036274455820807868,SNA,l2,2,102
8,-0.28023966966920805,0.14304857591010936,0.6509779278145799,0.7940265037246981,0.003983615526045043,0.0025181632575184488,SNA,l2,2,102
9,-0.2944680868862448,0.14873994853776465,0.6581319143638642,0.8068718629016317,0.005691372627655277,0.007153986549284055,SNA,l2,2,102
10,-0.29961454357709644,0.1556512911301946,0.6722677731135553,0.8279190642437504,0.006911342592429989,0.014135858749691387,SNA,l2,2,102
11,-0.30007947859974105,0.16358823871078595,0.6858539975653778,0.8494422362761652,0.007936947580591363,0.013586224451822433,SNA,l2,2,102
12,-0.29838756588728477,0.17247064727835387,0.7003982904451225,0.8728689377234867,0.008882408567567892,0.01454429287974442,SNA,l2,2,102
13,-0.2952777800511659,0.18250474189763186,0.7117212376477389,0.8942259795453744,0.010034094619278053,0.011322947202616628,SNA,l2,2,102
14,-0.29697928912960775,0.1934669517116977,0.7197277175853973,0.9131946692970988,0.010962209814065805,0.008006479937658607,SNA,l2,2,102
15,-0.30514997467106275,0.2052419079632387,0.7285753136458074,0.933817221609045,0.011774956251541005,0.008847596060409883,SNA,l2,2,102
16,-0.30948477588985673,0.21753698736673535,0.739450668544162,0.9569876559108863,0.012295079403496658,0.010875354898354405,SNA,l2,2,102
17,-0.31543541576072925,0.23005838057922598,0.7493430904975589,0.9794014710767948,0.012521393212490644,0.009892421953397111,SNA,l2,2,102
18,-0.32795917132139224,0.24228201516732648,0.7540940670242451,0.9963760821915834,0.01222363458810042,0.004750976526686109,SNA,l2,2,102
19,-0.3345289606079526,0.25454368643898795,0.7615203476872128,1.0160640341261986,0.012261671271661476,0.007426280662967881,SNA,l2,2,102
20,-0.3395034336613047,0.2668590318948146,0.7716472488373182,1.038506280732132,0.012315345455826673,0.010126901150105415,SNA,l2,2,102
0,-0.07109929738625897,0.12591892419932751,0.653483583794988,0.779402507994314,0.0,0.0,SNA,l2,2,103
1,-0.08193965972426838,0.1250586652357886,0.6442288197571139,0.7692874849929097,-0.0008602589635389377,-0.009254764037874123,SNA,l2,2,103
2,-0.10093060592382416,0.12418866239551361,0.6325496450306175,0.7567383074261221,-0.0008700028402749485,-0.011679174726496551,SNA,l2,2,103
3,-0.12199077724612235,0.12414331531063541,0.6229311711878115,0.74707448649844,-4.5347084878240434e-05,-0.00961847384280616,SNA,l2,2,103
4,-0.14526686532179323,0.12459338584466248,0.6103094064206777,0.7349027922653392,0.0004500705340271334,-0.01262176476713366,SNA,l2,2,103
5,-0.16318564714108644,0.12651354751775298,0.6025892629214217,0.7291028104391745,0.0019201616730904498,-0.0077201434992556816,SNA,l2,2,103
6,-0.18248817916924687,0.13021786761536258,0.6036905519850353,0.7339084196003985,0.003704320097609608,0.0011012890636136604,SNA,l2,2,103
7,-0.19456492368291944,0.13556635534219988,0.6137242861166324,0.7492906414588334,0.005348487726837341,0.01003373413159686,SNA,l2,2,103
8,-0.1963409974255432,0.1423501582301339,0.6301148431738919,0.7724650014040236,0.006783802887933958,0.016390557057259517,SNA,l2,2,103
9,-0.19823073449342327,0.15045582511491473,0.6494753222131995,0.7999311473281103,0.008105666884780819,0.0193604790393073,SNA,l2,2,103
10,-0.21256637935060801,0.15915489923383574,0.6621815669676523,0.8213364662014782,0.00869907411892109,0.012706244754453012,SNA,l2,2,103
11,-0.2305092198871786,0.168051555042431,0.6712824627506131,0.8393340177930372,0.00889665580859521,0.009100895782960939,SNA,l2,2,103
