zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,alpha_med,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,ce20,arm,seed,S2,D2,rho_mean,kap2,graw2,step2
0.30981695993554825,0.6817415975591897,0.17498001954112513,0.63544921875,0.12182978705638668,0.2622833435851562,0.058175067811584755,0.6223876953125,0.0063943745483992795,0.06258395646590692,-0.0001857786920970915,0.001006401665647097,0.0023696273797751094,0.9852634707547562,0.008870964180387091,0.02991583399690954,0.11196454865298211,0.24555869932978433,0.13837444717478958,0.704843804360366,1.1439199410262517,0.3421369194984436,0.9783986210823059,0.9143999814987183,1.1439199406444096,0.41294977057907384,0.06136091523843502,0.4743106858175053,3.552713678800501e-15,0.16662109375,0.16662109375,0.1028125,0.2498828125,0.1356687843799591,0,0.0,2.0,1,625,ref,1.650754690170288,SN1,1,,,,,,
-0.015552884222625653,0.7567072876984574,0.36390367247729954,0.46421875,0.058473366405699334,0.33776155172141825,0.15140458721524974,0.5221289062500001,0.013163101830039065,0.10066564602786557,0.0002541179633556567,0.0004266421930881559,0.0036690546121173244,1.2363541319503775,0.008019078804936726,0.036771297567859344,0.05172337150841319,0.372854490260885,0.18571696111181196,0.7656068733837419,0.9566395469068084,0.32202720642089844,0.8738874793052673,0.9175000190734863,0.9566395458613988,0.4045046745648787,0.08724385269587245,0.4917485272607492,1.942890293094024e-15,0.24755859375,0.24755859375,0.1528125,0.3549609375,0.046550720930099494,0,0.0,2.0,2,625,ref,0.9886354804039001,SN1,1,,,,,,
-0.13357109030334796,0.7750651772444349,0.4424554078942488,0.42068359375,-0.05765180511770395,0.38972559851624333,0.21108964940747976,0.44266357421875,0.017534673355650888,0.13402432571168185,0.00032704307151129895,-0.0006597514102628333,0.004211886770038833,1.430587113620481,0.005857290502608521,0.04688339059357693,-0.06172620033065835,0.4269191477031202,0.2824701671554083,0.8130184816917074,0.9248603248305153,0.29352274537086487,0.857012152671814,0.9146000146865845,0.9248603216873016,0.4069872196567084,0.08309922556817581,0.49008644522488054,3.6637359812630166e-15,0.258203125,0.258203125,0.16349609375,0.3728125,0.03022995591163636,0,0.0,2.0,3,625,ref,1.1338515281677246,SN1,1,,,,,,
-0.2321184128936396,0.8253471676070143,0.3963623639751266,0.38236328125,-0.16805965765784944,0.43875564606680884,0.27478538995125296,0.39381591796874993,0.025712388137698338,0.1664601098727408,0.00033401894506364523,-0.001712696797564618,0.004870154047070094,1.59812278963352,0.004352130312472582,0.0521340206244422,-0.17109278199512082,0.4903795627787127,0.2882409762792827,0.8548366985446281,0.8868828401865904,0.24755771458148956,0.8313623070716858,0.9254000186920166,0.8868828413076699,0.4210654486584434,0.05893092335029974,0.4799963720087416,1.5543122344752192e-15,0.27162109375,0.27162109375,0.16841796875,0.39240234375,0.035965496301651,0,0.0,2.0,4,625,ref,1.0807572603225708,SN1,1,,,,,,
-0.1412015199927395,0.8208498313658867,0.35722312102221127,0.4109765625,-0.18189380402172714,0.48162334058312967,0.3372311990339368,0.4091650390625,0.031100036981206437,0.200069534862752,0.000791470350494915,-0.0018356817381158766,0.005372753246770217,1.747983516917187,0.007404520595446229,0.059030896798859325,-0.18063869991290513,0.5377907093813737,0.2756886226651183,0.8918819123108915,0.9025868025247473,0.2699672281742096,0.7853306531906128,0.9229000210762024,0.9025867996364831,0.41375243411543505,0.07341236970232617,0.4871648038177589,2.3314683517128287e-15,0.26705078125,0.26705078125,0.16740234375,0.38623046875,0.03011816143989563,0,0.0,2.0,5,625,ref,1.0758655071258545,SN1,1,,,,,,
-0.4341655623360585,0.8640891868064147,0.5070826220492264,0.31107421875,-0.29919413225375335,0.5234295447229943,0.3825179659913859,0.354560546875,0.03957605241208047,0.23371774235132903,0.0006846935255116387,-0.002942336014474078,0.005688983276552827,1.8856350474588635,0.0039596167707350105,0.061516345065052255,-0.29744684628385726,0.5686936854905914,0.30632630827810003,0.9177796732955721,0.8012416046438738,0.2653798460960388,0.825580894947052,0.9222999811172485,0.8012416074099019,0.4069648270938744,0.05322981759161683,0.4601946446854952,3.9968028886505635e-15,0.31333984375,0.31333984375,0.19751953125,0.4431640625,0.02583141922950745,0,0.0,2.0,6,625,ref,1.2790594100952148,SN1,1,,,,,,
-0.4394052791336738,0.8829410917164878,0.44937367408472445,0.30373046875,-0.3811691682065923,0.5551134714926784,0.39580613592560815,0.31957763671875,0.04425697965302943,0.2621384430295436,0.0017555435500796154,-0.003698726739861664,0.005673907519247397,2.0020627139150493,0.0027225129841826857,0.06573903623919666,-0.3761669608838838,0.568248357857502,0.3111843437445019,0.9379015343270087,0.7751541031722445,0.23144590854644775,0.7773619294166565,0.9236999750137329,0.775154104535468,0.3965300683993711,0.05372513605829823,0.4502552044576722,2.886579864025407e-15,0.32404296875,0.32404296875,0.20611328125,0.45845703125,0.022239780426025393,0,0.0,2.0,7,625,ref,1.1877979040145874,SN1,1,,,,,,
-0.4170675350051652,0.8611707869783435,0.40778983942790925,0.30705078125,-0.41795299071933206,0.584611559232059,0.42902774150122075,0.31266845703124996,0.04929093411449557,0.2909201522077194,0.0015595888655241385,-0.004085107459692195,0.0058654549200811285,2.113438647493591,0.004500174535787664,0.06706887413198377,-0.4139692948133265,0.5890684136314773,0.3578750061274405,0.9555476800898398,0.7759126007603482,0.26638466119766235,0.7571173310279846,0.9207000136375427,0.7759126000385731,0.39258783012479825,0.060909825870236335,0.4534976559950376,2.9976021664879227e-15,0.32712890625,0.32712890625,0.2063671875,0.4590625,0.02085685133934021,0,0.0,2.0,8,625,ref,1.1178749799728394,SN1,1,,,,,,
-0.5084351169705372,0.923650882852901,0.6383257413395005,0.30873046875,-0.468089001196295,0.617663741781838,0.4811436202085319,0.305732421875,0.056080536951480804,0.32323808332790643,0.0021898776325537843,-0.004557116176315782,0.006112446466333718,2.22072384794782,0.003415272790007293,0.07115514321567322,-0.4634057366648625,0.6199905085158021,0.38833653516696287,0.9801990420692392,0.7924714830250014,0.2718300223350525,0.7141402363777161,0.9240000247955322,0.7924714820203371,0.4026921770773337,0.05721935644330037,0.459911533520634,5.551115123125783e-17,0.3172265625,0.3172265625,0.20244140625,0.450078125,0.02129352688789368,0,0.0,2.0,9,625,ref,1.2097337245941162,SN1,1,,,,,,
-0.5180397710476197,0.931430177503108,0.5935418154418238,0.29828125,-0.4799632632523735,0.6410641851567943,0.4776496360046384,0.31148437500000004,0.0565765714562133,0.3519969817127438,0.00238973632178745,-0.004689277289943482,0.006054266604984667,2.3211606249034946,0.003274628050858155,0.07376125368837783,-0.477084676695891,0.6101125020403199,0.42309288564585124,1.000379112431978,0.7805192994268145,0.2702668309211731,0.743689775466919,0.9150999784469604,0.7805192993232049,0.3956329790396438,0.05571042444910432,0.4513434034887461,2.0539125955565396e-15,0.32005859375,0.32005859375,0.2021875,0.45373046875,0.02124851942062378,0,0.0,2.0,10,625,ref,1.2690846920013428,SN1,1,,,,,,
