arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA3,7,0.001,1,none,0.9765229167,1,1,0,0,-0.7179995775,1.515244484,-5.903149128,0.3292523324,78.08963305,0,0,1.281931758,1.230516434,-2.003620625,0.8870826364,39.39260228,3.199203014,2.042529583,3.258925676,2.021715164,0.8764032125,4.004264355,0,3,2.503653049,1.4872365,3.966631651,0,3
SWA3,7,0.001,2,none,0.9627458333,1,1,0,0,-3.112269402,2.002971888,-8.263223648,0.005138039589,82.57222941,0,0,0.7633206248,0.9502637386,0.4411592484,0.9001173973,44.50946695,5.776497841,4.75039959,8.521644592,1.542361379,0.6918380857,2.838821888,0,3,3.240273952,2.439268827,4.536925793,0,3
SWA3,7,0.001,3,none,0.9512395833,1,1,0,0,-7.057416916,3.149508238,-14.72375298,-0.0160533376,79.31666065,0,0,0.5973143578,0.5082808733,0.3116567135,0.986484766,33.06019102,8.250829697,5.786160469,9.545739174,0.9748804569,0.5249943137,2.626448154,0,3,6.094818115,3.558440924,7.840802193,0,3
SWA3,7,0.001,4,none,0.9461770833,1,1,0,0,-8.829734802,3.863124132,-19.01334763,-0.01633411646,76.73222173,0,0,0.5712527633,0.5361765623,0.07233356684,0.9680153131,37.01079203,9.695445061,6.369344711,10.45197105,0.7967159748,0.4239316583,1.476649523,0,3,5.747009277,3.594353676,7.735887051,0,3
SWA3,7,0.001,5,none,0.9450125,1,1,0,0,-10.92317104,4.624063969,-20.50782967,-0.01600385085,77.80842247,0,0,0.2781306803,0.5773144364,-0.7558892965,0.7588489652,53.09665692,11.14733982,6.955281734,12.57654381,0.6671620607,0.4110893011,1.279825687,0,3,5.383021355,2.676933765,6.714471817,0,3
SWA3,7,0.001,6,none,0.9384770833,1,1,0,0,-10.10132694,4.891084671,-17.52788544,-0.01816846803,78.34762755,0,0,-0.1170502603,0.9905270338,-1.078686476,0.467846334,66.09685227,12.49761963,7.974617004,17.40188599,0.6303183436,0.3682115376,1.017840743,0,3,3.118976355,1.968292594,4.233385563,0,3
SWA3,7,0.001,7,none,0.94285,1,1,0,0,-10.60688114,5.095952988,-21.7931633,-0.01772816293,81.62400733,0,0,-1.214609504,1.444576263,-1.993415356,0.1401327103,75.25127327,14.28759861,9.236701965,24.6446991,0.6052930951,0.3039022684,0.9119473696,0,3,2.155958891,1.570146799,2.871480942,0,3
SWA3,7,0.001,8,none,0.9430958333,1,1,0,0,-10.44570065,5.207812786,-21.9619751,-0.01656399481,82.70906873,0,0,-1.649572253,1.47351706,-2.472771645,0.06213273481,73.31855546,15.95231247,9.957433701,32.88183975,0.5914213061,0.317086935,1.01006484,0,3,2.096848249,1.370871544,2.950072289,0,3
SWA3,7,0.001,9,none,0.9327520833,1,1,0,0,-9.578400612,4.781044006,-24.40929222,-0.01527128182,83.90997048,0,0,-2.227158785,1.688117266,-3.933567286,0.01638827287,64.86837388,17.16620636,10.55454254,38.0834465,0.6216716766,0.2946733236,1.109859228,0,3,1.834034443,1.179848552,2.693119764,0,3
SWA3,7,0.001,10,none,0.92825,0.9991666675,0.9991666675,0,0,-10.07989597,5.08249712,-33.77795792,-0.01677121408,83.09772777,0,0,-2.424153328,1.68342495,-3.915261269,-0.001437210594,68.26152735,18.44941711,11.19995594,43.07188034,0.6090766191,0.216563046,1.089222789,0,3,1.840520024,1.083218813,2.761988163,0,3
SWA3,7,0.001,11,none,0.9189,1,1,0,0,-9.387937546,5.01653862,-33.95608521,-0.01538167987,83.45931176,0,0,-2.985398293,1.790426373,-4.501425743,-0.01141683664,57.09167648,19.2395134,11.76035404,47.51657867,0.6150047183,0.2155945003,1.04142642,0,3,1.735258341,0.9044761062,2.557101727,0,3
