arm,seed,task,cap_on,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
ref,1,1,0,3.203914046327947,3.4604112695201277,3.987321376800537,9.461388111114502,0.019404233433306217,0.0353139266371727,0.08917626299131592,0.25546790408475223,0.7849250021303306,0.6310000006109476,0.8401035187631561,0.7707786411882049,0.00625,0.0,0.5579166666666666,0.59,0.01943625427862121,0.12944488184395675,0.0018374926032511583,0.006409848339098971,3.281489754337981,1.7719743935403163,1.1822304689347782,2.4771019212038325,3.2813513930126073,1.7635828430929097,3.278476226067829,1.7582495691780249,0.08874233958427794,0.7148129288991913,0.9975000023841858,0.82271875,0.0,0.0,0,0
ref,1,2,0,3.0203218298450585,3.4954622797280104,4.6696343421936035,8.059289455413818,0.02382160909473896,-0.0017819443892221898,-0.7252250090488137,-0.32720646375796036,0.4085848353414804,0.4108750009754052,0.5630675361861932,0.5932641733094578,0.23958333333333334,0.0,0.22249999999999998,0.34541666666666665,-0.27544072030427347,-0.15300244603185,-0.005135821313667655,0.0046199448499828575,4.52466590537426,2.1352303184187402,2.0084677374427793,2.421134124411693,4.517392441051332,2.128017353946336,4.508449121151791,2.1045126051878302,-1.6346827922567415,-0.7579145312204492,0.9958333373069763,0.7963229166666667,0.0,0.0,0,0
ref,1,3,0,3.083483326218971,3.569883353005073,5.935058116912842,8.26131820678711,0.01503125810995698,-0.01619734615087509,-0.7785776304212717,-0.5485617550518467,0.36219225576135616,0.3460000010828177,0.5361715722344929,0.5297169057303756,0.33916666666666667,0.0,0.22,0.2733333333333333,-0.3612971512431826,-0.2614738353550968,-0.006792738066965331,0.009149548250134103,5.413430672031591,2.4214624691350783,2.5796880817493975,2.7388800103416524,5.396779125240617,2.3912132579107546,5.393933357544976,2.4102219850082767,-2.051056477781385,-1.6346330292569473,0.9991666674613953,0.8018229166666667,0.0,0.0,0,0
ref,1,4,0,3.131421701583754,3.7315254472233543,6.330346345901489,7.8279242515563965,0.008124561049044132,-0.0472255814820528,-0.9833486357956254,-0.9021357448578274,0.2556679467460597,0.2492500012430052,0.45392813491946116,0.4173240563573787,0.5033333333333333,0.0,0.15375,0.16583333333333333,-0.5637229674058615,-0.36508915429440986,-0.008348654846182232,0.014077044485020451,6.351111244037416,2.6813066973469035,3.138778196623546,2.786411330480873,6.318743450319051,2.648427594117543,6.333764882117466,2.657970305805266,-3.316772393267602,-2.550004678936287,0.9983333349227905,0.8049270833333333,0.0,0.0,0,0
ref,1,5,0,3.0234059072495483,3.8556254521655884,6.662798643112183,7.440695285797119,-0.005201585590839386,-0.06847621873021126,-1.1726544760960036,-1.2852971795361556,0.18982322670204743,0.18625000134731334,0.3813061069460499,0.3238415936490305,0.6204166666666666,0.0,0.10958333333333334,0.09583333333333333,-0.7484032499104031,-0.4381981159461611,-0.011792938395548534,0.026951655603770632,7.18850120618956,2.9069667984070398,3.724756642152942,2.8660155012440462,7.152794367525635,2.86947566966066,7.168716016045103,2.894019831219694,-4.44986020399568,-3.524776991112158,0.9791666865348816,0.76596875,0.0,0.0,0,0
ref,1,6,0,3.051870401115605,3.844860605526306,7.614699840545654,8.950504779815674,-0.01768454071134329,-0.07046988606452942,-1.1886731221406643,-1.0614910332697787,0.17831022748746805,0.22712500127963722,0.37029371002303857,0.387088124790829,0.65375,0.0,0.10583333333333333,0.14125,-0.8223681702580542,-0.38905855640644255,-0.009862367314490698,0.021006983924889935,8.046666042958707,3.085674541505993,4.00148952709154,3.155560290775055,8.008863899087824,3.0464573455993955,8.009307278328594,3.055865237819081,-4.766175642859501,-3.509713704758324,0.9808333516120911,0.7311041666666667,0.0,0.0,0,0
ref,1,7,0,3.143250693350862,3.7482584948364703,8.046105861663818,8.827521800994873,-0.022375364787876606,-0.09336258098483086,-1.2090722357688897,-1.3727355200196536,0.16354433231292761,0.16900000137587387,0.3585697280623764,0.293087018264499,0.6945833333333333,0.0,0.10166666666666667,0.07666666666666666,-0.8852231450211894,-0.5031077861224935,-0.006797180030224698,0.022596486299298703,8.851852823208912,3.2336458094549227,4.268705774532856,3.471573361585137,8.80620490439886,3.175175676546191,8.839351596945502,3.1964536582713667,-5.237702682288363,-4.895241550034068,0.9674999713897705,0.7458020833333333,0.0,0.0,0,0
ref,1,8,0,3.12432095989258,3.9043135280192063,8.375076293945312,9.407416820526123,-0.02602535020560026,-0.09347550570964813,-1.2501714835556461,-1.3001532173367725,0.14079381331172164,0.1836250013516595,0.33152543599903705,0.319348941168486,0.7291666666666667,0.0,0.08666666666666667,0.09291666666666666,-1.0305916371336843,-0.49268864965808706,-0.007663160742056937,0.0250318253581645,9.732786636824057,3.3723690367023256,4.654568332476258,3.4913180188105883,9.642279723164133,3.308462916282088,9.711513527344934,3.350483469344617,-6.19154942194,-4.529175442336127,0.9800000190734863,0.7433229166666667,0.0,0.0,0,0
ref,1,9,0,3.1642433398136305,3.831983636143362,9.077125549316406,9.966497421264648,-0.048720985651016235,-0.10680507868528366,-1.294239503746807,-1.4610917144023694,0.13298113940744666,0.16450000138332446,0.3289002725347945,0.28451344121169153,0.7529166666666667,0.0,0.08458333333333334,0.07166666666666666,-1.113785727158891,-0.5884760734436311,-0.007543566688964023,0.026020763486158102,10.532075621339299,3.4827271390515504,5.0646439277368565,3.8308786475561583,10.431373619752453,3.433652195510124,10.530298123076346,3.456061045554199,-6.642325797723606,-5.51087750581714,0.9166666865348816,0.6931770833333334,0.0,0.0,0,0
ref,1,10,0,3.2668228689490117,4.172066441971337,9.76539945602417,9.89045000076294,-0.06687993183732033,-0.11517634987831116,-1.4057245604842659,-1.6782110041638374,0.10289623233418332,0.1446250014162312,0.2873941327299865,0.24306587619893344,0.8141666666666667,0.0,0.06916666666666667,0.04958333333333333,-1.3439598008937037,-0.6041508551387282,-0.005222694505837167,0.03247619165573269,11.406892235837908,3.587880858054742,5.524082236116443,3.7463269376559687,11.340850195279687,3.5281484759258195,11.354533005738514,3.5662587895464606,-8.103145284829662,-6.179672251439964,0.8558333516120911,0.6730416666666666,0.0,0.0,0,0
