arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
GG,raw,0,0,0.001,1,none,0.22126875,0.1141666695,0.1141666695,0.4599999785,0.3999999762,-67.04212189,18.52444077,-96.22718811,-8.961336673e-10,1.689851118,0,0,0.03178430721,0.02834480815,-0.5657798648,0.5253572464,1.931346401,3.045192719,1.379239082,2.869098425
GG,raw,0,0,0.001,2,none,0.1063541667,0.1116666719,0.1116666719,0.5399999619,0.4699999988,-69.1057663,19.20750809,-98.40496063,-5.43790124e-10,1.000000009,0,0,0.0004392272967,0.02605441399,-0.4292536378,0.5002062917,1.967087464,3.109395742,1.423889875,1.933781624
GG,raw,0,0,0.001,3,none,0.1180916667,0.1183333397,0.1183333397,0.5999999642,0.5099999905,-71.18795776,19.39621925,-109.0533524,-3.608172372e-10,1.000000089,0,0,0.001292777015,0.05004560947,-0.2603666782,0.4998736084,1.490975062,3.107818127,1.545175552,1.472129583
GG,raw,0,0,0.001,4,none,0.1141583333,0.1141666695,0.1141666695,0.6200000048,0.5199999809,-71.46430969,19.52482796,-109.0536423,-3.302340901e-10,1,0,0,0.002617896069,0.1003738791,-0.08793979883,0.4992940426,1.223545262,3.138871908,1.550305605,1.209555984
GG,raw,0,0,0.001,5,none,0.1207416667,0.1208333373,0.1208333373,0.6299999952,0.5299999714,-71.94645691,19.5251255,-109.0547028,-3.231908074e-10,1.000000092,0,0,0.001118121669,0.1519384682,-0.1112801135,0.4998129308,1.171118223,3.138531685,1.593721867,1.002789974
GG,raw,0,0,0.001,6,none,0.1150041667,0.1158333346,0.1158333346,0.6100000143,0.5199999809,-70.76610565,19.48786545,-113.5346222,-3.286361738e-10,1.971998298,0,0,0.006673735101,0.2414672822,-0.1190729067,0.5003857017,1.668734188,3.136206388,1.589856148,0.8292679787
GG,raw,0,0,0.001,7,none,0.1097604167,0.1099999994,0.1099999994,0.7400000095,0.6299999952,-73.06004333,19.65188599,-120.3148727,-7.661874607e-11,1,0,0,0.003131993115,0.1482362449,-0.007581888232,0.5007731318,1.076520933,3.164842606,1.590843916,0.7115627527
GG,raw,0,0,0.001,8,none,0.1122520833,0.1150000021,0.1150000021,0.6800000072,0.5999999642,-72.81607056,19.91503143,-119.5016861,-6.581793444e-11,1.000000026,0,0,0.004203138873,0.2129741907,-0.01565435156,0.5011838078,1.015497562,3.172058582,1.614529967,0.6344083548
GG,raw,0,0,0.001,9,none,0.1198604167,0.1200000048,0.1200000048,0.7599999905,0.6800000072,-73.4288559,20.02804947,-120.0645065,-4.893683375e-11,1.000000162,0,0,0.005140274297,0.2290819585,-0.06300573796,0.4999630749,1.042392404,3.229623079,1.613357544,0.6579873562
GG,raw,0,0,0.001,10,none,0.1231729167,0.1233333349,0.1233333349,0.7299999595,0.6499999762,-73.43284607,20.06087685,-164.2055511,-5.570218245e-11,1,0,0,0.003992253449,0.232154429,-0.05630717054,0.5012991428,1.057981624,3.226091862,1.600963593,0.7149992585
GG,raw,0,0,0.001,11,none,0.10541875,0.1083333343,0.1083333343,0.7699999809,0.6800000072,-73.46025085,20.10291672,-174.5041046,-4.919275057e-11,1,0,0,0.002701387741,0.1940553188,-0.02322267555,0.4982608259,1.038043844,3.232768297,1.562342763,0.8295717835
GG,raw,0,0,0.001,12,none,0.1191145833,0.1191666722,0.1191666722,0.7699999809,0.6800000072,-73.46025085,20.10313606,-174.5041046,-4.905530843e-11,1.000000259,0,0,-0.0008574030944,0.1609164476,-0.1127205417,0.4990049899,1.062156746,3.233067036,1.529216766,0.9082913399
GG,raw,0,0,0.001,13,none,0.1206625,0.1208333373,0.1208333373,0.7799999714,0.6999999881,-73.39261627,20.10435104,-178.6793823,-4.766911518e-11,1,0,0,-0.0006653945311,0.1228652298,-0.04300791025,0.4998874068,1.027239152,3.227866411,1.525548697,0.9701650143
GG,raw,0,0,0.001,14,none,0.11333125,0.113333337,0.113333337,0.7999999523,0.7099999785,-73.46025085,20.10611343,-178.6793823,-4.737588447e-11,1,0,0,-0.001684966148,0.1388579756,-0.03106438369,0.4998936951,1.020827652,3.227671385,1.525708795,1.116687894
GG,raw,0,0,0.001,15,none,0.1097083333,0.1099999994,0.1099999994,0.7999999523,0.7299999595,-73.46025085,20.10669708,-178.6793823,-4.729536207e-11,1.000000111,0,0,-0.0008848779835,0.1757439971,-0.02117248811,0.4999732673,1.007599003,3.227649212,1.525690436,1.125983357
GG,raw,0,0,0.001,16,none,0.1224583333,0.1225000024,0.1225000024,0.8299999833,0.7400000095,-73.46025085,20.10129929,-178.6793823,-3.906311039e-11,1,0,0,0.0001714267419,0.1602053046,-0.0263682995,0.5007885695,1.022582679,3.227332354,1.525640965,1.190549493
GG,raw,0,0,0.001,17,none,0.1131541667,0.113333337,0.113333337,0.8399999738,0.7400000095,-73.43347931,20.1029892,-178.6793823,-3.905738927e-11,1,0,0,-0.003331166226,0.1660781652,-0.03297129273,0.4995482564,1.01949432,3.227178335,1.528842092,1.24456048
GG,raw,0,0,0.001,18,none,0.11210625,0.1125000045,0.1125000045,0.8399999738,0.7400000095,-73.43349457,20.10264587,-178.6793823,-3.907028173e-11,1,0,0,0.0005799540086,0.2158472091,-0.09912685305,0.499691695,1.045231223,3.227093935,1.526072383,1.257562041
GG,raw,0,0,0.001,19,none,0.11144375,0.1141666695,0.1141666695,0.8399999738,0.7400000095,-73.43364716,20.06099892,-178.6793823,-3.903755791e-11,1.000000053,0,0,-0.001168593881,0.1953353435,-0.09870035946,0.4981530011,1.051265931,3.22728014,1.526886582,1.255157828
GG,raw,0,0,0.001,20,none,0.1149208333,0.1150000021,0.1150000021,0.8599999547,0.75,-73.46025085,20.10857582,-178.6793823,-3.904212023e-11,1.000000015,0,0,-0.0041431305,0.2841632366,-0.068746306,0.5000103116,1.04700926,3.244554996,1.527891278,1.263712883
GG,raw,0,0,0.001,21,none,0.1233916667,0.1241666675,0.1241666675,0.8599999547,0.7400000095,-73.46025085,20.10977554,-178.6793823,-3.901332729e-11,1.00000041,0,0,-0.007872857153,0.3001957834,-0.06656071544,0.4994847775,1.040508549,3.244469881,1.526236773,1.298741698
GG,raw,0,0,0.001,22,none,0.1106041667,0.1108333394,0.1108333394,0.8599999547,0.7400000095,-73.46025085,20.11020279,-178.6793823,-3.901484344e-11,1,0,0,-0.005071592517,0.3031323254,-0.03996135667,0.5003441572,1.018121077,3.244251251,1.527692318,1.338791728
GG,raw,0,0,0.001,23,none,0.11095625,0.1116666719,0.1116666719,0.8599999547,0.7299999595,-73.46025085,20.10989189,-178.6793823,-3.906788781e-11,1,0,0,-0.00311854016,0.2589729428,-0.03296802193,0.4999585152,1.019168537,3.243674755,1.528588533,1.369270325
GG,raw,0,0,0.001,24,none,0.11821875,0.1183333397,0.1183333397,0.8700000048,0.7400000095,-73.46025085,20.10855865,-178.6793823,-3.572155072e-11,1.000000103,0,0,-0.006819879171,0.3029569983,-0.1417520493,0.4969334006,1.053250633,3.24368453,1.529853106,1.479335427
GG,raw,0,0,0.001,25,none,0.11321875,0.113333337,0.113333337,0.8700000048,0.7400000095,-73.43379211,20.06101799,-178.6793823,-3.60449795e-11,1,0,0,-0.005994575098,0.2948852777,-0.1333119422,0.4997484088,1.033163347,3.225334167,1.533683658,1.541910291
GG,raw,0,0,0.001,26,none,0.1053354167,0.1091666669,0.1091666669,0.8700000048,0.7400000095,-73.46025085,20.10980225,-193.5180969,-3.609425953e-11,1,0,0,-0.007007888984,0.296292603,-0.04141374677,0.4995955527,1.006764606,3.243415356,1.528510571,1.505989671
GG,raw,0,0,0.001,27,none,0.1110125,0.1116666719,0.1116666719,0.8599999547,0.7400000095,-73.46024323,20.1091156,-180.2613525,-3.631043036e-11,1,0,0,-0.005784673616,0.3488484323,-0.1776743829,0.5005235672,1.047264332,3.242492914,1.529443383,1.609940648
GG,raw,0,0,0.001,28,none,0.1174604167,0.1174999997,0.1174999997,0.8599999547,0.7400000095,-73.43382263,20.02270317,-201.2198792,-3.288710276e-11,1.00000031,0,0,-0.008560111746,0.3235854208,-0.05474098399,0.4996454418,1.014173821,3.241590738,1.518882751,1.633579254
GG,raw,0,0,0.001,29,none,0.112325,0.1125000045,0.1125000045,0.8599999547,0.7400000095,-73.46024323,20.10926056,-201.5607147,-3.290204567e-11,1.000000228,0,0,-0.009570063092,0.3739114702,-0.08224841952,0.4996527135,1.028369317,3.265698195,1.526857376,1.681372762
GG,raw,0,0,0.001,30,none,0.1182041667,0.1183333397,0.1183333397,0.8599999547,0.7400000095,-74.57819366,20.10899544,-230.4059906,-3.291742226e-11,1.0000002,0,0,-0.00912803784,0.3745835423,-0.04980099946,0.4998189509,1.011547909,3.265679836,1.526597142,1.696650982
GG,raw,0,0,0.001,31,none,0.10364375,0.1058333367,0.1058333367,0.8599999547,0.7400000095,-74.578125,20.10872269,-223.1916504,-3.291986475e-11,1.000000199,0,0,-0.008777701296,0.3727921546,-0.05262235925,0.4996441901,1.003313748,3.26566577,1.522941113,1.709918618
GG,raw,0,0,0.001,32,none,0.11568125,0.1158333346,0.1158333346,0.8599999547,0.7400000095,-74.57744598,20.10881424,-219.2331238,-3.29586497e-11,1.000000055,0,0,-0.01101822685,0.4149935842,-0.0601320602,0.4989411533,1.009388559,3.26567173,1.516269207,1.756894112
GG,raw,0,0,0.001,33,none,0.1174291667,0.1174999997,0.1174999997,0.8599999547,0.7400000095,-74.57738495,20.10915756,-223.8318024,-3.296879436e-11,1.000000133,0,0,-0.01106862724,0.4015555978,-0.05653185025,0.4997302294,1.002534963,3.265635729,1.519847631,1.80641675
GG,raw,0,0,0.001,34,none,0.11325625,0.1150000021,0.1150000021,0.8700000048,0.75,-74.57942963,20.10700035,-229.1212616,-3.290460959e-11,1,0,0,-0.01208363846,0.4972313344,-0.08404295892,0.4996825159,1.043387121,3.26537919,1.525055528,1.846344471
GG,raw,0,0,0.001,35,none,0.11380625,0.1141666695,0.1141666695,0.8700000048,0.75,-74.5787735,20.105196,-229.1212616,-3.298230439e-11,1,0,0,-0.01598657295,0.6428428292,-0.07061263919,0.4996937215,1.008144178,3.265441895,1.526856422,1.91502142
GG,raw,0,0,0.001,36,none,0.1093625,0.1116666719,0.1116666719,0.8700000048,0.7599999905,-74.5790329,20.10460472,-262.9851379,-3.296237588e-11,1,0,0,-0.01806563698,0.6200848222,-0.08342048526,0.4993525445,1.037010038,3.265419483,1.526855111,1.940683365
GG,raw,0,0,0.001,37,none,0.1131354167,0.113333337,0.113333337,0.8700000048,0.75,-74.57789612,20.10493469,-291.7828674,-3.303212218e-11,1,0,0,-0.01548406482,0.6268674731,-0.0705653578,0.4997433722,1.011217857,3.265423536,1.529003501,1.938167453
GG,raw,0,0,0.001,38,none,0.1231916667,0.1233333349,0.1233333349,0.8799999952,0.75,-74.57859039,20.10448837,-303.191864,-3.300286433e-11,1.000000256,0,0,-0.01711577922,0.5769153237,-0.09735541046,0.4994803965,1.026933027,3.265376806,1.528476954,2.057071209
GG,raw,0,0,0.001,39,none,0.1123416667,0.1125000045,0.1125000045,0.8700000048,0.7599999905,-74.57749939,20.10294342,-338.0024414,-3.309152258e-11,1,0,0,-0.01800655387,0.6045257449,-0.07408642769,0.4992427826,1.017995316,3.265362978,1.52860558,2.078220606
GG,raw,0,0,0.001,40,none,0.1098375,0.1099999994,0.1099999994,0.8700000048,0.7599999905,-74.57717133,20.10243416,-317.7997742,-3.310808919e-11,1.000000245,0,0,-0.01864970475,0.7042293549,-0.0846978277,0.5000961423,1.004767556,3.265325546,1.525989652,2.128269911
GG,raw,0,0,0.001,41,none,0.1134916667,0.1141666695,0.1141666695,0.8799999952,0.75,-74.57646942,20.1032753,-271.3578186,-3.316024885e-11,1.00000021,0,0,-0.02678698301,0.8164321184,-0.1177187413,0.5008089542,1.019533085,3.265339613,1.530265689,2.182121277
GG,raw,0,0,0.001,42,none,0.1157083333,0.1158333346,0.1158333346,0.8899999857,0.7699999809,-74.57563782,20.10339165,-361.0978699,-3.317064332e-11,1,0,0,-0.02376716211,0.8665851951,-0.1057730466,0.4996091723,1.003306687,3.265441895,1.576787949,2.210957289
GG,raw,0,0,0.001,43,none,0.116575,0.1166666672,0.1166666672,0.8899999857,0.7599999905,-74.57700348,20.10423088,-417.4432373,-3.313013405e-11,1,0,0,-0.02584297955,0.8298147917,-0.09534773231,0.4989951551,1.030493639,3.265234709,1.567640066,2.284174919
GG,raw,0,0,0.001,44,none,0.1182729167,0.1183333397,0.1183333397,0.8899999857,0.75,-74.57588959,20.10386658,-398.9816284,-3.318288699e-11,1.000000107,0,0,-0.02500568517,0.8847651482,-0.1034886613,0.4999244213,1.006224347,3.2650702,1.576556087,2.297905922
