act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,none,0,0.001,7,1,0.9743520833,1,1,0,0,-0.05355184525,1.051422834,-1.910676241,0.9657153487,76.87103762,0,0,1.069654584,1.748779893,-1.00246048,1.338192701,57.71282727,2.909890652,1.40697813,2.196318626,0.5900981426,0.3424619138,0.8304382563,0,1.200000048,0.3534090221,0.2030388117,0.4799928963,0,1.200000048,0,1.089792918,0.9562438705,0.6350809026
SNA,none,0,0.001,7,2,0.9761520833,1,1,0,0,-2.625243425,2.212644815,-21.97166252,0.5929688215,61.64045787,0,0,-1.560086012,4.103756905,-15.79256058,0.8088964224,65.96878096,4.550057888,1.905286908,2.708304167,0.2787194252,0.09243531525,0.4331198335,0,1.200000048,0.1504758298,0.06896000355,0.3000813723,0,1.200000048,0,2.496760732,2.343830067,1.789220501
SNA,none,0,0.001,7,3,0.97884375,1,1,0,0,-2.502492666,2.520535946,-11.21764469,0.617610991,74.24108957,0,0,-4.091376781,5.023868561,-12.27782345,0.596162796,75.40705761,5.607340813,2.143174171,2.813824415,0.2457119673,0.1552909613,0.3659859598,0,1.200000048,0.1228393763,0.07479292899,0.1881272048,0,1.200000048,0,3.702986923,3.554530503,2.840796683
SNA,none,0,0.001,7,4,0.98078125,1,1,0,0,-2.327111721,2.810470581,-15.54567719,0.6083277464,75.46059218,0,0,-6.04028511,6.132421017,-14.21542358,0.5656752586,76.82996822,6.692008972,2.36877656,2.900679588,0.220047608,0.1142010167,0.3417633176,0,1.200000048,0.09990869462,0.06369830668,0.1689317673,0,1.200000048,0,5.166982564,5.018384471,4.150200129
SNA,none,0,0.001,7,5,0.9842333333,1,1,0,0,-2.936458826,3.172007084,-13.41033077,0.6129634976,76.09400772,0,0,-7.929472446,7.934596539,-19.30272102,0.5726299286,75.11721371,7.583156586,2.619699478,3.11194253,0.1947799027,0.1266387552,0.2993052006,0,1.200000048,0.07773697376,0.05000000075,0.1120733693,0.01999999955,1.200000048,0,6.563603184,6.411486836,5.412376364
SNA,none,0,0.001,7,6,0.9843979167,1,1,0,0,-3.163174629,3.484923124,-11.78132915,0.5974948406,77.83481036,0,0,-7.883598804,8.194489479,-20.29257774,0.5703240037,76.48192271,8.1235466,2.782714605,3.167210102,0.177485019,0.1210381091,0.2873360217,0,1.200000048,0.07582619786,0.05216595903,0.1238283217,0,1.200000048,0,7.638829038,7.485658223,6.395838662
SNA,none,0,0.001,7,7,0.9849708333,1,1,0,0,-3.692928076,3.62367487,-9.050216675,0.5802901983,79.32379486,0,0,-10.45515633,8.650192261,-18.60182571,0.5444027781,76.37646333,8.798402786,2.980355501,3.255500078,0.1696134657,0.1087672263,0.2662798166,0,1.200000048,0.0711183548,0.05000000075,0.1003772244,0.009999999776,1.200000048,0,8.716505499,8.561619319,7.385264919
SNA,none,0,0.001,7,8,0.9845708333,1,1,0,0,-3.464280605,3.563678503,-8.049929619,0.587523222,80.17045064,0,0,-9.459025383,8.704742432,-20.75593758,0.5472538471,77.18746938,9.166047096,3.065022945,3.268086433,0.1730168611,0.1199441254,0.2725082338,0,1.200000048,0.07111323625,0.0500298515,0.1045665219,0,1.200000048,0,9.500186307,9.348178459,8.110983021
SNA,none,0,0.001,7,9,0.985575,1,1,0,0,-3.752872705,3.6086061,-7.191307068,0.5679366589,81.44130035,0,0,-10.05032253,9.098578453,-20.6685524,0.5414045453,77.16029476,9.589321136,3.179472208,3.272870779,0.1718269587,0.1226035282,0.2773803473,0,1.200000048,0.06809155643,0.05242841318,0.09695471078,0,1.200000048,0,10.42498866,10.26992987,8.968087467
SNA,none,0,0.001,7,10,0.984775,1,1,0,0,-3.523564816,3.485806704,-7.964875698,0.5686801076,81.48946666,0,0,-10.1848278,9.093420029,-25.34200668,0.5492441058,76.22178325,9.773328781,3.253172636,3.162223339,0.1765015572,0.1164869815,0.2849916816,0,1.200000048,0.06802213937,0.05000000075,0.09295264632,0.009999999776,1.200000048,0,10.9506425,10.80121797,9.458175447
