/home/issan/Projects/claude/proj_004_drift/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:321: UserWarning: TensorFloat32 tensor cores for float32 matrix multiplication available but not enabled. Consider setting `torch.set_float32_matmul_precision('high')` for better performance.
  warnings.warn(
W0919 03:50:02.513000 777994 torch/_inductor/utils.py:1953] [0/0] Not enough SMs to use max_autotune_gemm mode
{"task": 1, "tasks": 40, "train_seconds": 47.44, "seconds": 49.46}
{"task": 2, "tasks": 40, "train_seconds": 31.24, "seconds": 32.66}
{"task": 3, "tasks": 40, "train_seconds": 31.26, "seconds": 32.66}
{"task": 4, "tasks": 40, "train_seconds": 31.25, "seconds": 32.64}
{"task": 5, "tasks": 40, "train_seconds": 31.25, "seconds": 32.65}
{"task": 6, "tasks": 40, "train_seconds": 31.23, "seconds": 32.62}
{"task": 7, "tasks": 40, "train_seconds": 31.25, "seconds": 32.64}
{"task": 8, "tasks": 40, "train_seconds": 31.23, "seconds": 32.82}
{"task": 9, "tasks": 40, "train_seconds": 31.23, "seconds": 32.65}
{"task": 10, "tasks": 40, "train_seconds": 31.23, "seconds": 32.64}
{"task": 11, "tasks": 40, "train_seconds": 31.24, "seconds": 32.64}
{"task": 12, "tasks": 40, "train_seconds": 31.24, "seconds": 32.63}
{"task": 13, "tasks": 40, "train_seconds": 31.23, "seconds": 32.62}
{"task": 14, "tasks": 40, "train_seconds": 31.23, "seconds": 32.55}
{"task": 15, "tasks": 40, "train_seconds": 31.25, "seconds": 32.57}
{"task": 16, "tasks": 40, "train_seconds": 31.22, "seconds": 32.55}
{"task": 17, "tasks": 40, "train_seconds": 31.21, "seconds": 32.54}
{"task": 18, "tasks": 40, "train_seconds": 31.21, "seconds": 32.74}
{"task": 19, "tasks": 40, "train_seconds": 31.22, "seconds": 32.54}
{"task": 20, "tasks": 40, "train_seconds": 31.24, "seconds": 32.57}
{"task": 21, "tasks": 40, "train_seconds": 31.22, "seconds": 32.55}
{"task": 22, "tasks": 40, "train_seconds": 31.2, "seconds": 32.53}
{"task": 23, "tasks": 40, "train_seconds": 31.2, "seconds": 32.53}
{"task": 24, "tasks": 40, "train_seconds": 31.19, "seconds": 32.53}
{"task": 25, "tasks": 40, "train_seconds": 31.21, "seconds": 32.54}
{"task": 26, "tasks": 40, "train_seconds": 31.2, "seconds": 32.53}
{"task": 27, "tasks": 40, "train_seconds": 31.36, "seconds": 32.69}
{"task": 28, "tasks": 40, "train_seconds": 31.2, "seconds": 32.5}
{"task": 29, "tasks": 40, "train_seconds": 31.2, "seconds": 32.52}
{"task": 30, "tasks": 40, "train_seconds": 31.2, "seconds": 32.52}
{"task": 31, "tasks": 40, "train_seconds": 31.21, "seconds": 32.54}
{"task": 32, "tasks": 40, "train_seconds": 31.19, "seconds": 32.51}
{"task": 33, "tasks": 40, "train_seconds": 31.21, "seconds": 32.55}
{"task": 34, "tasks": 40, "train_seconds": 31.18, "seconds": 32.51}
{"task": 35, "tasks": 40, "train_seconds": 31.19, "seconds": 32.53}
{"task": 36, "tasks": 40, "train_seconds": 31.35, "seconds": 32.68}
{"task": 37, "tasks": 40, "train_seconds": 31.18, "seconds": 32.52}
{"task": 38, "tasks": 40, "train_seconds": 31.19, "seconds": 32.54}
{"task": 39, "tasks": 40, "train_seconds": 31.19, "seconds": 32.53}
{"task": 40, "tasks": 40, "train_seconds": 31.19, "seconds": 32.54}
