act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,shell,0.001,0.001,3,45,0.9672583333,1,1,0,0,-0.568153739,1.342778802,-13.12114429,0.8392840624,60.35887513,0,0,-2.518474817,2.786760569,-8.300441742,0.612763226,63.67581077,1.44885838,1.14584744,2.175256014,0.1400885688,0.4020799778,0.4715496855,0.1400885688,0.4564274549,0.1705908775,2.406238317,0,1.200000048,0.219924584,0.1080757156,2.898796558,0,1.200000048
SNA,shell,0.001,0.001,3,46,0.9690041667,0.9983333349,0.9983333349,0,0,-0.6007099152,1.321447015,-10.11367035,0.7440052629,64.03669459,0,0,-1.91607976,2.537088394,-6.227671623,0.6567665935,65.13632451,1.503439903,1.161764979,2.162217855,0.1517681489,0.4215593651,0.4924151423,0.1517681489,0.4692555964,0.2106880695,2.121997595,0,1.200000048,0.2428424209,0.1431610435,1.86107707,0,1.200000048
SNA,shell,0.001,0.001,3,47,0.9682375,1,1,0,0,-0.369156152,1.33652401,-13.87328911,0.8305416703,59.97676583,0,0,-2.834213495,3.076621294,-7.965308666,0.6114857793,65.39087794,1.493306518,1.210709214,2.18168807,0.1485384747,0.4166544575,0.4853873853,0.1485384747,0.4554673135,0.160168916,1.764314413,0,1.200000048,0.1986949891,0.1278302222,1.851555467,0,1.200000048
SNA,shell,0.001,0.001,3,48,0.9682145833,1,1,0,0,-0.4224970937,1.319198251,-10.15875435,0.812299192,61.86526849,0,0,-2.187508106,2.746403933,-8.677209854,0.6422613859,66.00039249,1.505505919,1.208054662,2.204045057,0.1517843283,0.4218171556,0.4913397052,0.1517843283,0.4642590582,0.2114086151,2.565140009,0,1.200000048,0.2256472856,0.1339998841,1.011015415,0,1.200000048
SNA,shell,0.001,0.001,3,49,0.9692020833,1,1,0,0,-0.145932138,1.224244356,-12.36188412,0.9773058891,58.575718,0,0,-2.401444197,2.770985603,-8.392329216,0.6631971598,62.10418934,1.32638526,1.161779404,2.190925121,0.1203681854,0.3677149964,0.4394339482,0.1203681854,0.4972927868,0.1827681214,3,0.009999999776,1.200000048,0.2202013731,0.1127504781,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,3,50,0.9678708333,0.9883333445,0.9883333445,0,0,-0.8986155391,1.446208,-11.09000969,0.7176023126,64.32532582,0,0,-2.283594608,2.834663391,-7.945766449,0.6286134124,65.96196082,1.52596736,1.213825941,2.20533371,0.16460405,0.4426893677,0.512312663,0.16460405,0.4304359555,0.1935646981,1.59155333,0,1.200000048,0.2200718969,0.1356847286,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,1,0.95843125,1,1,0,0,-0.2112638652,0.7787066102,-1.714561343,0.8101869226,67.53085897,0,0,0.5305401087,0.5773737431,0.1942335963,1.424961329,46.38084508,1.262145877,0.8652424216,1.703643799,0.05832016916,0.2459191562,0.2598142928,0.05832016916,0.7781719565,0.4672412276,3,0.09000000358,1.200000048,1.046105623,0.5978772044,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,2,0.96421875,0.9916666746,0.9916666746,0,0,-0.673658371,1.027990103,-5.259502411,0.719909668,64.82936362,0,0,0.1569603831,0.8317084908,-5.483914375,1.132382393,51.62020114,1.298427939,0.9632030725,1.86702466,0.07561880474,0.2815819664,0.3185844015,0.07561880474,0.5956965089,0.3656189442,3,0.05000000075,1.200000048,0.7223895788,0.2116192877,3,0.1199999973,1.200000048
SNA,shell,0.001,0.001,4,3,0.96516875,1,1,0,0,-0.8324177861,1.321273565,-9.715752602,0.7148082256,63.3571308,0,0,-0.6899115443,1.79577589,-6.644741058,0.7125543952,59.01690742,1.452933311,1.06608808,2.006351471,0.1235432353,0.371371596,0.4201067152,0.1235432353,0.4656455815,0.2172244042,3,0.01999999955,1.200000048,0.3332159817,0.1470872462,3,0.05000000075,1.200000048
SNA,shell,0.001,0.001,4,4,0.9654666667,1,1,0,0,-0.8912452459,1.225870728,-11.81392765,0.7557294369,60.5646471,0,0,-0.835018754,1.863374949,-7.429588318,0.7431079149,57.412971,1.338615179,1.079521179,2.069478273,0.1035375948,0.3360011197,0.3877925209,0.1035375948,0.503272891,0.1839006096,2.765705824,0,1.200000048,0.3299364448,0.1398960799,3,0.05000000075,1.200000048
SNA,shell,0.001,0.001,4,5,0.9681958333,0.9966666698,0.9966666698,0,0,-0.7626364231,1.302873015,-10.8360405,0.6913450956,65.06084671,0,0,-1.202329755,1.945434213,-5.528149128,0.6781203151,63.27897476,1.506258965,1.125540376,2.045577049,0.1337298319,0.3888824231,0.4443375507,0.1337298319,0.4875133932,0.193674475,2.421322107,0,1.200000048,0.306494832,0.162727803,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,6,0.9667666667,1,1,0,0,-0.4451380968,1.366451979,-14.7418623,0.83397609,57.51938088,0,0,-2.311096907,2.748701811,-7.834676266,0.6489517689,63.5241044,1.440547228,1.150624752,2.135464907,0.1336710418,0.3904522276,0.4473688216,0.1336710418,0.446939975,0.1458222568,3,0.03999999911,1.200000048,0.221896261,0.117056042,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,7,0.9671083333,0.9866666794,0.9866666794,0,0,-0.6858215332,1.342205167,-14.44415188,0.7283392549,61.81419682,0,0,-2.092820883,2.575857401,-6.440410614,0.6336914897,64.21923919,1.528461576,1.221684694,2.16008091,0.1581086837,0.4311021696,0.4918220894,0.1581086837,0.4600002468,0.1498042792,1.770575047,0,1.200000048,0.2453541011,0.1356306374,0.976373136,0,1.200000048
SNA,shell,0.001,0.001,4,8,0.9687291667,1,1,0,0,-0.578230679,1.363758206,-10.8791666,0.7897626162,64.67115331,0,0,-1.50663352,2.55436635,-6.083353043,0.6414893866,65.59989346,1.499804139,1.167725682,2.149721384,0.1542112814,0.4247815929,0.4868589443,0.1542112814,0.4530729949,0.1939861923,2.054225922,0,1.200000048,0.2446430027,0.1438040882,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,9,0.9682375,1,1,0,0,-0.1428335607,1.282948375,-14.39116383,0.9363197088,57.9638618,0,0,-2.176064253,2.846026421,-8.907390594,0.6452457905,63.86758544,1.393571973,1.158558846,2.192844152,0.1328243816,0.3891967728,0.4528620579,0.1328243816,0.4809637666,0.1484544128,3,0.009999999776,1.200000048,0.2143411785,0.1137034744,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,10,0.9696583333,1,1,0,0,-0.5302048922,1.261453152,-13.65384579,0.7877486944,59.52854249,0,0,-1.506070137,2.526854992,-6.059156418,0.6835031509,61.91339935,1.381654382,1.116357923,2.133413315,0.1259444509,0.3767548144,0.4399697846,0.1259444509,0.4829181135,0.1523066461,3,0.02999999933,1.200000048,0.2437626868,0.1383616328,2.879174709,0,1.200000048
SNA,shell,0.001,0.001,4,11,0.968625,0.9958333373,0.9958333373,0,0,-0.4358682334,1.221682787,-12.6427536,0.8670452833,59.93391219,0,0,-1.685231805,2.531645298,-6.098083973,0.6588885784,61.74357692,1.347584128,1.123593092,2.134948015,0.1179135704,0.3626612809,0.4272679074,0.1179135704,0.5028645396,0.1628859639,3,0.009999999776,1.200000048,0.2422053367,0.1216395795,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,12,0.9700916667,1,1,0,0,-0.6052535772,1.28606987,-8.697537422,0.7606470585,66.00374344,0,0,-1.08030808,2.148354769,-5.580486298,0.7420932055,65.5887972,1.501140356,1.128156066,2.158184528,0.1370517397,0.3958772558,0.4610326091,0.1370517397,0.4779795706,0.2232931703,3,0.01999999955,1.200000048,0.2843718827,0.1520368606,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,13,0.96813125,0.9991666675,0.9991666675,0,0,-0.7605592608,1.287430048,-10.58729172,0.7317190766,64.71539626,0,0,-1.52371347,2.238265276,-7.377960682,0.7103648186,63.31757623,1.423970699,1.085068583,2.130040646,0.1277627205,0.3795090237,0.4442158485,0.1277627205,0.4763732255,0.1927779317,1.837391615,0,1.200000048,0.2744146883,0.1422341466,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,14,0.9681020833,1,1,0,0,-0.2986419201,1.2107476,-11.6536274,0.8929209113,58.42336558,0,0,-1.671369433,2.582618952,-7.261345863,0.7128803134,62.0163269,1.331925273,1.090242267,2.138386011,0.1129193721,0.3541215668,0.4210281927,0.1129193721,0.5067307949,0.178353548,3,0.02999999933,1.200000048,0.239629209,0.1251565367,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,15,0.9696333333,1,1,0,0,-0.4262640476,1.35374999,-12.79804325,0.8085598946,59.9576973,0,0,-1.878749609,2.687988758,-8.515564919,0.6766349673,64.34728919,1.472752571,1.210957289,2.17263937,0.1401769631,0.4014792522,0.4680556887,0.1401769631,0.4521110356,0.1613232195,3,0.01999999955,1.200000048,0.2302074134,0.1241887286,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,16,0.9692604167,1,1,0,0,-0.736957252,1.222650886,-11.01032543,0.788395524,64.24364574,0,0,-1.13862896,2.379887581,-5.738188267,0.7226589918,64.37765369,1.437301993,1.110491157,2.115629673,0.1310243443,0.3854630645,0.4528632985,0.1310243443,0.5041411519,0.1814080626,1.522786498,0,1.200000048,0.2557028234,0.16658324,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,17,0.9682083333,1,1,0,0,-0.3577989638,1.301181912,-11.75762844,0.8647217751,61.20360504,0,0,-1.684880853,2.696430206,-7.46873188,0.7068298459,64.00031908,1.437128782,1.142192602,2.138720274,0.1368529761,0.3960781808,0.4627698662,0.1368529761,0.4717927575,0.1741713732,1.587161422,0,1.200000048,0.2291826606,0.1344478577,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,18,0.9677291667,1,1,0,0,-0.4813181162,1.282670975,-13.23372841,0.77011168,60.5932413,0,0,-2.158412695,2.718099594,-6.513587475,0.6735524535,66.7871121,1.557576299,1.15367198,2.180539608,0.1489321956,0.4160779644,0.4827765279,0.1489321956,0.4797554016,0.1582992226,2.120251894,0,1.200000048,0.2287807912,0.1318609118,2.094943285,0,1.200000048
SNA,shell,0.001,0.001,4,19,0.9668520833,1,1,0,0,-0.7313844562,1.432971478,-11.97217655,0.7527934313,63.47235178,0,0,-1.846449375,2.642355204,-7.896333694,0.6809475422,64.97471378,1.553817511,1.208989739,2.193417072,0.1560666185,0.4283311969,0.4957921044,0.1560666185,0.4278909862,0.1752782166,1.855889916,0,1.200000048,0.2354382724,0.1245963052,1.916738987,0,1.200000048
SNA,shell,0.001,0.001,4,20,0.9671895833,1,1,0,0,-0.5907236338,1.416023612,-14.10653687,0.7753924727,61.7174337,0,0,-2.314323664,3.05316186,-6.995499611,0.6222243309,64.47734289,1.562027216,1.169423938,2.199943781,0.1596796706,0.4343922078,0.5016538439,0.1596796706,0.4351782799,0.1507731378,1.88129735,0,1.200000048,0.2063379884,0.1337855458,0.9067777991,0,1.200000048
SNA,shell,0.001,0.001,4,21,0.96721875,1,1,0,0,-0.5554538965,1.382402182,-12.31612206,0.7833275199,61.38085748,0,0,-2.077581167,2.544691324,-8.462130547,0.6508766413,63.74137179,1.398405433,1.159274697,2.155765057,0.1356260102,0.3939470487,0.4626717303,0.1356260102,0.4428549409,0.1721910536,3,0.01999999955,1.200000048,0.2401523292,0.1258803904,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,22,0.9690083333,1,1,0,0,-0.4186851382,1.377339721,-12.35820484,0.795891881,62.19631447,0,0,-2.090887308,2.763548136,-7.265843868,0.6450197697,64.52718272,1.490480304,1.158221722,2.179715157,0.1465713373,0.4125155282,0.4815140215,0.1465713373,0.4482578933,0.1672169417,2.351794481,0,1.200000048,0.2236857563,0.1279965788,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,23,0.967175,0.9875000119,0.9875000119,0,0,-0.689581573,1.392568231,-12.20832157,0.7441601753,64.26813409,0,0,-2.273337603,2.661540508,-6.428564548,0.6191176176,64.97475862,1.516688943,1.140996575,2.165463448,0.1563542398,0.4285755818,0.4983764036,0.1563542398,0.454620719,0.1714360416,1.78982985,0,1.200000048,0.2353774011,0.1454297602,1.532532096,0,1.200000048
SNA,shell,0.001,0.001,4,24,0.9675,1,1,0,0,-0.2553912103,1.310567498,-13.67927551,0.942282021,56.42982438,0,0,-2.470800877,3.040939569,-9.414733887,0.6373060346,60.66523,1.335737944,1.131926775,2.191608667,0.1229905255,0.3720580798,0.4423146242,0.1229905255,0.4630168378,0.1540296376,3,0.01999999955,1.200000048,0.2035686523,0.1078637689,3,0.03999999911,1.200000048
SNA,shell,0.001,0.001,4,25,0.9695604167,0.9758333564,0.9758333564,0,0,-0.3393403888,1.255605698,-12.12191391,0.8648426533,58.39669068,0,0,-2.018115997,2.684202909,-10.14345169,0.6394037604,61.84555414,1.316863537,1.135787606,2.178969383,0.1188687098,0.3645229519,0.4341500247,0.1188687098,0.4848559201,0.1773663163,3,0.01999999955,1.200000048,0.224239856,0.1203932688,3,0.02999999933,1.200000048
SNA,shell,0.001,0.001,4,26,0.9689708333,1,1,0,0,-0.2819289267,1.325905561,-11.69534683,0.8865014911,60.13765254,0,0,-1.763342023,2.818709612,-11.03336334,0.6753016114,62.57106419,1.408944011,1.171185732,2.141809225,0.128456776,0.3819004386,0.4513502873,0.128456776,0.4603067935,0.1780556291,3,0.01999999955,1.200000048,0.2157733887,0.1096543297,3,0.02999999933,1.200000048
SNA,shell,0.001,0.001,4,27,0.9686229167,1,1,0,0,-0.2923527062,1.267756462,-13.11695099,0.8740176558,58.95290133,0,0,-2.156980515,2.898526669,-7.426992416,0.6797115803,64.57174534,1.419840097,1.152807713,2.191497326,0.1323470307,0.3882607451,0.4589472364,0.1323470307,0.4831723273,0.1624043584,2.988326788,0,1.200000048,0.212889716,0.1310629547,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,28,0.9702270833,0.9975000024,0.9975000024,0,0,-0.2594956756,1.216144919,-12.25657558,0.927642405,59.25777369,0,0,-1.985299706,2.530479908,-6.48312664,0.6801097393,62.52400933,1.334987402,1.112104058,2.149971962,0.1123190925,0.3529117201,0.4236800075,0.1123190925,0.5012187958,0.1682713032,3,0.03999999911,1.200000048,0.2400863469,0.1304938197,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,29,0.9690708333,1,1,0,0,-0.4529760778,1.298476458,-12.02659702,0.8173975348,61.1468581,0,0,-2.1264503,2.623800755,-5.835270405,0.6803642511,65.92710565,1.420364261,1.136525154,2.17905283,0.1394288038,0.4004212307,0.4709508156,0.1394288038,0.4715878665,0.1675833166,3,0.01999999955,1.200000048,0.2351906449,0.1144947112,0.8903694749,0,1.200000048
SNA,shell,0.001,0.001,4,30,0.9667416667,1,1,0,0,-0.3747593164,1.307394862,-12.92891788,0.8419439793,60.32746083,0,0,-1.769738197,2.588878393,-9.172841072,0.7275134921,64.3833295,1.37683785,1.165768027,2.15920043,0.1343209322,0.3916805429,0.4611626639,0.1343209322,0.4690017998,0.1626081169,1.965694904,0,1.200000048,0.2391941696,0.1242042854,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,31,0.96910625,1,1,0,0,-0.480456382,1.239316821,-11.69280529,0.8162940145,60.58454416,0,0,-1.337457418,2.357601404,-6.374610424,0.6999143958,64.16726784,1.446873188,1.10744071,2.129667997,0.1251395097,0.3755082863,0.4439556684,0.1251395097,0.4730592668,0.1684090048,3,0.01999999955,1.200000048,0.2522240281,0.1256562322,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,32,0.9677145833,0.9966666698,0.9966666698,0,0,-0.5819419622,1.333611369,-11.22208977,0.7683811188,65.47857173,0,0,-1.837386847,2.554895639,-6.476468563,0.6668860316,65.20905595,1.514012218,1.176311612,2.163594961,0.1536259215,0.4240132866,0.4916327144,0.1536259215,0.4672060013,0.1781149805,1.598327279,0,1.200000048,0.2443932742,0.1158670858,2.555162907,0,1.200000048
SNA,shell,0.001,0.001,4,33,0.9669104167,0.9941666722,0.9941666722,0,0,-0.6391361952,1.272383094,-12.31736469,0.7068427205,63.94072809,0,0,-1.709029913,2.394318581,-11.57426929,0.6831349134,64.31503823,1.553110003,1.140681624,2.144629955,0.1530633597,0.4225065598,0.4900035222,0.1530633597,0.4873031378,0.1675824821,1.63514781,0,1.200000048,0.260735333,0.113388449,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,34,0.9662666667,0.9325000048,0.9325000048,0,0,-0.733148694,1.320934534,-12.38874149,0.724237144,61.80956325,0,0,-1.581717372,2.322349072,-7.102115154,0.6648168564,61.19280379,1.378916979,1.080673337,2.136677027,0.1202798033,0.3667823314,0.4347875791,0.1202798033,0.472255677,0.1652389914,2.298438549,0,1.200000048,0.2534027994,0.146440208,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,35,0.9695708333,1,1,0,0,-0.5811475515,1.264861703,-11.30706692,0.7869209647,63.34280636,0,0,-1.562428355,2.448820114,-6.335875988,0.7346711159,63.87438191,1.497585297,1.139520049,2.159216642,0.1364819682,0.394906131,0.4656106771,0.1364819682,0.4677684009,0.1769400984,2.148372412,0,1.200000048,0.2470584214,0.1256983131,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,36,0.9682604167,1,1,0,0,-0.6696874499,1.376680493,-11.27348328,0.7523043752,63.82496837,0,0,-1.71554935,2.532579184,-6.352322102,0.7015516162,64.89082634,1.487957597,1.118093729,2.151297808,0.1452993876,0.4099265399,0.481149169,0.1452993876,0.4422932863,0.1777773052,2.943384409,0,1.200000048,0.2436029166,0.1326639056,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,37,0.9669125,0.9966666698,0.9966666698,0,0,-0.969766736,1.336716533,-10.80799294,0.660548389,66.68545813,0,0,-1.297247171,2.228300333,-5.666878223,0.730896771,64.81763911,1.520266652,1.127233028,2.082566738,0.1535031425,0.4230883763,0.4942218943,0.1535031425,0.4673080146,0.1800288856,1.431947947,0,1.200000048,0.2776540518,0.1354647875,2.041710138,0,1.200000048
SNA,shell,0.001,0.001,4,38,0.9676916667,1,1,0,0,-0.2736565173,1.260655761,-11.20636845,0.9008526802,61.85538491,0,0,-2.009780169,2.638597012,-5.691762447,0.6918603778,65.10950413,1.417823076,1.146723747,2.126719713,0.1279578862,0.3806032232,0.4516809733,0.1279578862,0.4904078841,0.1852397323,2.12596488,0,1.200000048,0.2287081927,0.1277471483,0.8724126816,0,1.200000048
SNA,shell,0.001,0.001,4,39,0.9693083333,1,1,0,0,-0.5493947864,1.226842523,-9.611149788,0.8090308309,63.50562458,0,0,-1.174711704,2.263072252,-6.325443745,0.740961194,64.61989279,1.38134253,1.104154825,2.093004942,0.1191744202,0.3648686811,0.4343713802,0.1191744202,0.4995100796,0.2138882279,2.470676184,0,1.200000048,0.2720710635,0.1285863221,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,40,0.9673208333,1,1,0,0,-0.7529346347,1.376434326,-13.68252277,0.7121642232,60.25110392,0,0,-1.349073172,2.423812389,-7.372836113,0.7027415633,61.55971496,1.499876022,1.1336447,2.126626015,0.1391783704,0.3991596191,0.4691191024,0.1391783704,0.4441670477,0.1529132575,2.890189648,0,1.200000048,0.2522603869,0.1219598874,2.799003124,0,1.200000048
SNA,shell,0.001,0.001,4,41,0.96760625,0.9983333349,0.9983333349,0,0,-0.7355899811,1.265872359,-12.85359859,0.7230110168,63.06356768,0,0,-1.915628076,2.461937666,-6.772641182,0.6491267681,63.70042656,1.51455617,1.136493206,2.096258879,0.1489353203,0.4157266628,0.4872492861,0.1489353203,0.4886556566,0.1636610329,1.545288086,0,1.200000048,0.2468109876,0.1306940168,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,42,0.9672916667,1,1,0,0,-0.7078031898,1.331987023,-10.87062454,0.74836725,64.00958351,0,0,-1.708766103,2.650956154,-6.867140293,0.7313998938,65.1470613,1.471367121,1.180142164,2.170214176,0.1466954045,0.4129065463,0.482757622,0.1466954045,0.4563525021,0.1803598255,2.978245735,0,1.200000048,0.2314081043,0.128995508,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,43,0.9681520833,1,1,0,0,-0.5029079914,1.251583576,-13.63279629,0.7801421285,59.33278745,0,0,-1.849449515,2.533545017,-8.437109947,0.6682124734,62.00515747,1.436819434,1.127586961,2.142593622,0.1318136511,0.3867479335,0.4549969678,0.1318136511,0.4896954298,0.1528887451,3,0.01999999955,1.200000048,0.2446223199,0.1286369562,0.8257060647,0,1.200000048
SNA,shell,0.001,0.001,4,44,0.9693479167,1,1,0,0,-0.677485168,1.287062645,-11.299119,0.735786736,61.96337872,0,0,-1.319442868,2.356616735,-8.182391167,0.7213050723,63.88147201,1.453006625,1.107650638,2.113836765,0.1288688743,0.3817815567,0.449780863,0.1288688743,0.4759649932,0.1802861542,3,0.01999999955,1.200000048,0.2609922588,0.1270031184,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,45,0.9677229167,1,1,0,0,-0.7748912573,1.385917902,-12.84806919,0.7134075165,62.84826557,0,0,-1.419815421,2.469851971,-7.031332016,0.6460301876,63.42021933,1.528877139,1.172275066,2.158809185,0.1505848013,0.4181602886,0.4900465798,0.1505848013,0.4450309277,0.1622254997,1.501539588,0,1.200000048,0.2471521199,0.1428327858,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,46,0.9673625,1,1,0,0,-0.4090218246,1.355931997,-10.96516132,0.8766309619,60.04614497,0,0,-1.977673292,2.598771811,-6.583815575,0.6489700675,62.50841834,1.354640484,1.141558886,2.141305923,0.1201571748,0.3668822445,0.4371383614,0.1201571748,0.4556986392,0.1875604093,2.044936895,0,1.200000048,0.2317944318,0.1296748221,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,4,47,0.9685479167,1,1,0,0,-0.5261442661,1.355548382,-12.79667473,0.7577587962,61.68010661,0,0,-1.966589928,2.793316603,-6.914851189,0.6676062346,64.61028126,1.553429604,1.17421484,2.203154325,0.1541527606,0.4248959643,0.49557992,0.1541527606,0.453479141,0.1652475595,2.563979387,0,1.200000048,0.2252750099,0.1355302781,2.927665234,0,1.200000048
SNA,shell,0.001,0.001,4,48,0.9677875,1,1,0,0,-0.5190181732,1.331715822,-11.72662735,0.8479317427,61.67865056,0,0,-1.867873907,2.633196115,-5.49386692,0.692451179,65.64235601,1.38542068,1.144858241,2.11517787,0.1243887459,0.37443262,0.4451641309,0.1243887459,0.457752198,0.1740730703,2.468580484,0,1.200000048,0.2312053889,0.1352422982,2.055447578,0,1.200000048
SNA,shell,0.001,0.001,4,49,0.9683770833,1,1,0,0,-0.6997513771,1.355846405,-12.05646133,0.7842995524,62.861953,0,0,-2.140940666,2.594978094,-6.59397316,0.6577759385,64.68720039,1.503219843,1.135335445,2.150833845,0.1435371081,0.407111687,0.4796042529,0.1435371081,0.4550887048,0.1703370512,2.91826272,0,1.200000048,0.2386987805,0.130188942,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,4,50,0.9682625,1,1,0,0,-0.3735779524,1.283410668,-11.67561722,0.8533604145,60.72352237,0,0,-1.757713795,2.617415667,-6.216634274,0.7074642777,63.50981908,1.357289433,1.087124348,2.135835171,0.1228984425,0.3714835669,0.4423498441,0.1228984425,0.4755874276,0.1741577983,3,0.009999999776,1.200000048,0.2314074188,0.1152159721,1.770374656,0,1.200000048
SNA,shell,0.001,0.001,5,1,0.9600583333,1,1,0,0,-0.1446927339,0.6842362285,-1.846119642,0.8389713764,65.60398653,0,0,0.42690292,0.421312809,0.009714343585,1.426311493,39.51325639,1.106033325,0.800779283,1.702262998,0.04013218444,0.2043836803,0.2243792564,0.04013218444,0.8925878406,0.5149871111,3,0.150000006,1.200000048,1.465487838,0.4607281685,3,0.07999999821,1.200000048
SNA,shell,0.001,0.001,5,2,0.96353125,0.9616666436,0.9616666436,0,0,-0.7530047297,0.996281743,-3.286134958,0.6150467396,72.92965989,0,0,-0.0485919714,0.7002183199,-2.772093534,0.9499645233,56.76829603,1.425076604,0.8767684698,1.755250931,0.09002279113,0.3062897088,0.345795323,0.09002279113,0.6284167767,0.3500111103,1.627988338,0,1.200000048,0.9119752049,0.3227835596,3,0.05000000075,1.200000048
SNA,shell,0.001,0.001,5,3,0.9636854167,1,1,0,0,-0.6583447456,1.178048253,-9.619636536,0.7322310209,64.47339974,0,0,-0.6582227945,1.77582407,-6.598340511,0.7882658243,58.83502387,1.407113433,1.058819413,1.980244756,0.1125965137,0.3511816225,0.3963489308,0.1125965137,0.5202530622,0.2166397721,3,0.009999999776,1.200000048,0.3459149301,0.1535615176,3,0.05000000075,1.200000048
SNA,shell,0.001,0.001,5,4,0.9674333333,1,1,0,0,-0.6856835485,1.237722993,-9.723825455,0.7440295219,62.62749809,0,0,-0.9503691792,1.818462849,-6.600881577,0.7227647901,61.22787714,1.409953475,1.071287155,2.023421764,0.1137799196,0.3536606779,0.4071827499,0.1137799196,0.4880726933,0.2181610018,2.835464954,0,1.200000048,0.3371244669,0.1508105546,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,5,0.9670833333,1,1,0,0,-0.6099345088,1.231789708,-7.324539185,0.7836049199,63.15981104,0,0,-0.7931835651,1.767247796,-7.850065708,0.7455574274,61.10544963,1.408284068,1.035084248,2.021713018,0.1085006143,0.3444401939,0.4001652403,0.1085006143,0.4996858537,0.2720861137,2.615973949,0,1.200000048,0.3354819417,0.1159826815,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,6,0.968275,0.9991666675,0.9991666675,0,0,-0.3164723217,1.176645994,-11.31625652,0.9287656546,58.13602803,0,0,-1.980061412,2.539310694,-8.772867203,0.679800272,61.4249115,1.296067834,1.059824705,2.081941128,0.1026208708,0.3345287959,0.3929680582,0.1026208708,0.5091215968,0.1901798695,3,0.009999999776,1.200000048,0.2421836108,0.1247881427,0.9230348468,0,1.200000048
SNA,shell,0.001,0.001,5,7,0.96931875,1,1,0,0,-0.4953604639,1.306299567,-10.11525917,0.8377255201,61.69728418,0,0,-1.449792504,2.173213005,-8.347395897,0.7174152136,64.35278858,1.387654305,1.106948256,2.057326078,0.1186798065,0.3634068192,0.4226863459,0.1186798065,0.47004807,0.2095199674,2.99309206,0,1.200000048,0.2782840133,0.1303201914,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,8,0.969125,1,1,0,0,-0.5122509003,1.294912457,-11.74726772,0.8478421569,60.90429716,0,0,-1.921702266,2.473248959,-8.027647018,0.6484168172,64.30357925,1.400895119,1.117379427,2.118051291,0.1211945377,0.3684643206,0.4277434346,0.1211945377,0.4749433398,0.1861434728,3,0.01999999955,1.200000048,0.2454327792,0.1091678068,0.8329054117,0,1.200000048
SNA,shell,0.001,0.001,5,9,0.9707125,0.9991666675,0.9991666675,0,0,-0.3231850564,1.247613668,-12.79133797,0.9215781689,58.68117888,0,0,-1.846220136,2.505845785,-6.32788229,0.6733844876,62.5945817,1.320949197,1.094036341,2.124521255,0.1073389703,0.3428997449,0.4059331064,0.1073389703,0.495829463,0.171935752,3,0.009999999776,1.200000048,0.2450926155,0.1386712641,3,0.02999999933,1.200000048
