act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,none,0,0.001,6,1,0.96864375,1,1,0.1899999976,0.1899999976,-0.6727389693,1.554800868,-5.056407928,0.3291666806,63.67352733,0.02999999933,0.02999999933,1.331559658,1.498844504,-2.245855808,0.8249999881,43.01447921,3.832001925,1.98817265,3.465193987,0,1.780920853,1.638577478,1.171800894
R,none,0,0.001,6,2,0.8980354167,0.9866666794,0.9866666794,0.349999994,0.349999994,-4.160870075,2.717208147,-8.851980209,0.01333333366,53.95203918,0,0,-0.2248160988,1.981949091,-2.171833277,0.4408333302,67.01727836,4.900017738,3.194898605,8.755235672,0,4.491197478,4.307244968,3.490646627
R,none,0,0.001,6,3,0.2681833333,0.3258333206,0.3258333206,0.5099999905,0.5099999905,-7.577201366,3.342053413,-10.99603176,0,41.16662429,0,0,-0.6784552336,0.8832888603,-2.229294777,0.07249999791,46.15993693,5.174217224,3.607195139,11.89252472,0,5.947040007,5.752082026,4.814588136
R,none,0,0.001,6,4,0.1317729167,0.1350000054,0.1350000054,0.75,0.75,-9.372321129,3.692075014,-14.7785511,0,20.03773984,0.02999999933,0.02999999933,-0.8173711896,0.3304571211,-2.143515348,0.01083333325,17.75679571,5.362819672,3.612857103,12.27939701,0,6.082287566,5.891948114,4.941003409
R,none,0,0.001,6,5,0.11099375,0.1241666675,0.1241666675,0.8899999857,0.8899999857,-9.386875153,3.834987402,-16.43597412,0,9.826096234,0.02999999933,0.02999999933,-0.8441188335,0.2542995214,-2.153525591,0.006666666828,9.116073939,5.329349995,3.597447157,12.96168518,0,6.196288553,6.007263439,5.048781248
R,none,0,0.001,6,6,0.1032104167,0.112499997,0.112499997,0.9300000072,0.9300000072,-9.386875153,3.834987402,-18.75992584,0,5.36853848,0.07999999821,0.07999999821,-0.8683451414,0.1846845597,-2.192775011,0.003333333414,5.378428871,5.329349995,3.605671406,12.99299622,0,6.291464973,6.10366605,5.13838293
R,none,0,0.001,6,7,0.11501875,0.1225000024,0.1225000024,0.9599999785,0.9599999785,-9.386875153,3.834987402,-18.75992584,0,3.41478614,0.1700000018,0.1700000018,-0.951132834,0.1606707573,-2.211771965,0.001666666707,4.001267291,5.417460918,3.612550735,13.15336609,0,6.334164549,6.147819263,5.17901953
R,none,0,0.001,6,8,0.1208729167,0.1241666675,0.1241666675,0.9700000286,0.9700000286,-9.386875153,3.834987402,-18.75992584,0,2.739503456,0.2700000107,0.2700000107,-0.9587942362,0.1482792646,-2.181523561,0.001666666707,3.673738013,5.426069736,3.603689194,13.49947262,0,6.359702421,6.174930122,5.203044314
R,none,0,0.001,6,9,0.12309375,0.1266666651,0.1266666651,0.9700000286,0.9700000286,-9.386875153,3.834987402,-18.75992584,0,2.620357078,0.2800000012,0.2800000012,-0.9396572709,0.131089136,-2.182424545,0.0008333333535,3.388365495,5.41600275,3.603688717,13.47158051,0,6.376483044,6.192936729,5.218822293
R,none,0,0.001,6,10,0.1173604167,0.1225000024,0.1225000024,0.9800000191,0.9800000191,-9.69361496,3.867346525,-18.75992584,0,1.896259205,0.3199999928,0.3199999928,-0.9396775365,0.1072986796,-2.23910737,0.0008333333535,2.784392256,5.407349586,3.612818241,13.52244854,0,6.39057288,6.208123016,5.232161472
