zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,alpha_med,task,step,clamp,pressure,acc,arm,iv,seed
0.18809386172683468,0.3090874434285907,0.06348222823776091,0.6722265625,0.08950006424129367,0.16162826169711064,0.021368567724796325,0.6417236328125,0.002455081650576897,0.023665109332333324,3.5039963194663993e-06,0.0008416639870436549,0.0013551288177537488,0.6034199342465351,0.0020550586783792822,0.021968300198472308,0.08827327582534178,0.14157562382492614,0.10595623003336252,0.5839890892926736,1.2078473310207483,1.557978630065918,0.6602815389633179,1,20,ref,0.0,,SNA,none,1
0.4478168386240586,0.6508814093463499,0.2220319715360777,0.69818359375,0.15274086130897246,0.2334342982087255,0.10912391093659979,0.6408325195312501,0.011491628908136436,0.04355816712190541,-0.0005582244498416613,0.0013135434195296223,0.0031915595989795904,0.8341644136307573,0.009000968955806456,0.026497044763723762,0.14355748262435977,0.3294353047907212,0.14261853618158826,0.6592685750255896,1.2064874866092579,0.46987760066986084,0.9940258264541626,1,300,ref,0.0,,SNA,none,1
0.287544706884824,0.7874401075585705,0.2215501047707491,0.60419921875,0.06014146633195239,0.2741974272312516,0.18635299120969592,0.54275390625,0.017526487864163713,0.05945549203183507,-0.0017977507957612764,0.00043833715572599857,0.004239650704409186,0.9793016314388542,0.008381430775625632,0.030097773196866726,0.05328372986140776,0.4403727134120085,0.1325289771090714,0.693382883916822,1.1101837981364224,0.3389514088630676,0.8706186413764954,1,625,ref,0.0,0.9162999987602234,SNA,none,1
-0.2925742936272552,0.5663475450801421,0.44320408780287607,0.35177734375,-0.10349169622331442,0.29646062482338575,0.2114242649843758,0.39345703125000003,0.02040938223199661,0.06877532128571467,-0.001295801447038996,-0.001011800655675168,0.004486786292632636,1.047080197571631,0.004843153235851787,0.029439529408529688,-0.09880349196142685,0.45770868058429215,0.14457244450034198,0.6907530175632709,0.7978117240278516,0.8538577556610107,0.9363569021224976,2,20,ref,0.0,,SNA,none,1
-0.1523365445301897,0.8950918622032565,0.5817695707814695,0.42650390625,-0.07010214987906446,0.35320119345748024,0.2835721975138098,0.436455078125,0.025979257682361964,0.09997190744130866,-0.001200082063882261,-0.0006701173258316828,0.005145803390956488,1.2493325318429718,0.006153812162665417,0.03193011971581616,-0.06249154037931182,0.5243626645068724,0.14780307595366474,0.7191507349138802,0.9325400865904521,0.3305380344390869,0.7338843941688538,2,300,ref,0.0,,SNA,none,1
-0.23722606615452407,0.9997347982597501,0.6897158344020791,0.40796875,-0.12720571418978624,0.3839018419097202,0.371663293797069,0.40364501953125,0.03454527504987881,0.11485927769412946,-0.0020239285223324884,-0.0012112870721929488,0.005860041842457052,1.3281057236406093,0.006206900847610086,0.03509223071763991,-0.11787469635184727,0.5986680103545885,0.13561979948773595,0.7414298217739733,0.9086505390319508,0.29494258761405945,0.6354638338088989,2,625,ref,0.0,0.9246000051498413,SNA,none,1
-0.5375286609660367,0.5892217497211356,0.4954910877136561,0.2542578125,-0.2949406002673884,0.3958565239385415,0.3259380320672636,0.3226708984375,0.0367097615204606,0.12234643517917602,-0.0023538091549315555,-0.002810622416273166,0.005491017153208403,1.3664994251481242,0.0030354553402867166,0.03593409073983415,-0.2848785549235163,0.5554236153850193,0.15861956033932453,0.738312145698861,0.6678669152129442,1.0133551359176636,0.6863305568695068,3,20,ref,0.0,,SNA,none,1
-0.37273246920147485,0.9503456153778572,0.7942447300626402,0.36572265625,-0.28270218817104475,0.43414436749023955,0.40008332947787634,0.34415039062499997,0.04139123854848155,0.1482774307516679,-0.0011873374766493033,-0.0026203699368248425,0.006003085298437175,1.508995747529915,0.003999984183319611,0.04066555290923997,-0.26442497838647433,0.607665143299978,0.16993440075700272,0.7616340828854143,0.8855027847201563,0.30018460750579834,0.7098476886749268,3,300,ref,0.0,,SNA,none,1
-0.4083321179510388,1.0332837825613455,0.7076552606824197,0.35181640625,-0.30733185757287834,0.4483215139015141,0.41141528873749594,0.33897216796875,0.0428279993592271,0.15925999445366382,-0.001095813985945462,-0.0028827711543007515,0.006006850399471563,1.5651460130596015,0.0037151523516513406,0.04151041749025597,-0.2915896167635448,0.6072923985904649,0.19087797305525728,0.7765492308631741,0.8487685943394899,0.2818232774734497,0.6317757368087769,3,625,ref,0.0,0.9171000123023987,SNA,none,1
-0.7318233094920354,0.6033975829465731,0.4926627717300132,0.19978515625,-0.492033476098117,0.4652188772968738,0.3729649434611402,0.25242919921875,0.052656455356931836,0.1648616464835189,-0.0010894980470870638,-0.004570193038628776,0.005804607888789265,1.587515137871824,0.0006712867811438628,0.042734870169384605,-0.46748928783495236,0.5823344889577597,0.20359577083745256,0.7729658171279179,0.6255511831294279,1.190144658088684,0.6805862188339233,4,20,ref,0.0,,SNA,none,1
-0.5105386394585382,0.9692912367250172,0.736515921442671,0.30900390625,-0.4017194262842206,0.48847815777330517,0.4376039939317631,0.29906494140625,0.052132582675202405,0.18712916593447143,-0.0006508379880719212,-0.0037776435083703886,0.0063060713220050284,1.6943220506066783,0.002591564665781334,0.0457898159280535,-0.3843819702867104,0.6328321288952723,0.21197257437610562,0.7978106391112019,0.8141519635124133,0.3142460584640503,0.7031864523887634,4,300,ref,0.0,,SNA,none,1
-0.5257856397333245,1.0749125645051334,0.7203779420452036,0.30921875,-0.4283966383131475,0.5052274371399397,0.4862661978587521,0.29348388671875003,0.058187087085213494,0.19714740535732672,-7.972920354862634e-05,-0.004033427256971731,0.006636586643834805,1.7375650934325881,0.002689285785309039,0.044943188833888134,-0.4104861766810789,0.6663239888207236,0.21340678754221032,0.8126814308068756,0.7923062638391275,0.2392161339521408,0.6427047848701477,4,625,ref,0.0,0.9289000034332275,SNA,none,1
-0.6035728565329255,0.632694821811059,0.647984855581342,0.2528125,-0.4880310684042526,0.5086967691049973,0.4492543417908351,0.26983642578125,0.059222927651740635,0.20007761282724307,-0.0005281375811207757,-0.004580179902033093,0.006356764301830555,1.7537043457616204,0.001762962833745405,0.046576340625882354,-0.46742064421674895,0.6384139090082177,0.21767946921219222,0.8110100917911188,0.6787361572461669,1.0506280660629272,0.6839956045150757,5,20,ref,0.0,,SNA,none,1
-0.4896981553474991,0.9769854135304046,0.6164605345942136,0.29767578125,-0.47707686237859065,0.5316676678078713,0.4943569976737761,0.27644287109375004,0.060926511594481265,0.21981942863122314,0.0019245687665565571,-0.0044188520385645665,0.006605003211716928,1.8382916361486705,0.002484210565453395,0.0481295638908694,-0.4501733231606473,0.6611405514336124,0.26578748706279204,0.8288082079097553,0.7789659912639764,0.2732824385166168,0.6778938174247742,5,300,ref,0.0,,SNA,none,1
-0.4148056897157315,1.068425048611327,0.7115404812983323,0.34107421875,-0.4644303127637804,0.5425645583509592,0.5225408409325394,0.2908349609375,0.06308521911891081,0.22927725735415216,0.002013823505508336,-0.004331848833128148,0.006828248484270167,1.8743543724672886,0.004189741335867438,0.050299738001411534,-0.43955537440125986,0.6843134888364507,0.2814163290302456,0.8404804774682694,0.829332183378283,0.2626262605190277,0.6160134077072144,5,625,ref,0.0,0.9200999736785889,SNA,none,1
-0.5514864781431791,0.6587150312189999,0.6321091952201043,0.26572265625,-0.5334712748406496,0.5470504845701728,0.4777992780202274,0.26306396484375,0.06302480348715031,0.2324822233220241,0.003757205859286491,-0.004885304421352428,0.006439027070109849,1.8894479341500299,0.0025894509046338497,0.051390477654481445,-0.4978504442471744,0.6445316908635361,0.2834879843962512,0.8370233084614277,0.6986806440039072,1.070542812347412,0.6524947285652161,6,20,ref,0.0,,SNA,none,1
-0.4157379563517243,1.0096029035745253,0.6066628542126716,0.3398828125,-0.5172279544550662,0.5638139574178342,0.46679238222395897,0.27395751953124997,0.06044892350208019,0.2524425653543128,0.004994689722766407,-0.004698413634440242,0.0063704155607450545,1.9723450914074678,0.005608978580276016,0.05547923036121364,-0.4756862333050426,0.6324434327679558,0.2940366269366803,0.8533346819206458,0.8280629852111452,0.3636133074760437,0.6543508768081665,6,300,ref,0.0,,SNA,none,1
-0.4627533621031343,1.0959140614370235,0.5197851574002273,0.32287109375,-0.5388681095677484,0.5748359503552849,0.4810079303287385,0.2677392578125,0.06284834055053945,0.262520763445473,0.005067265824851186,-0.004921140405853745,0.006397400753661277,2.0090350052687183,0.004423950557684293,0.05531571251112663,-0.4996869044319832,0.6341168590169419,0.3054274016381472,0.8655717175848107,0.7877081392484251,0.23520652949810028,0.6037054061889648,6,625,ref,0.0,0.9271000027656555,SNA,none,1
-0.6218443892105332,0.702929966260957,0.5933889147492344,0.2556640625,-0.5840622273858765,0.5774613084983393,0.45576528744291905,0.24711669921874999,0.06564102892573825,0.2648080083840449,0.003012525502831019,-0.005314710505536644,0.006308163308331998,2.0228201370270726,0.004257338421884924,0.05652037955764396,-0.5401699763894761,0.6261697765349867,0.31653846891953863,0.8599984572976942,0.6874831038701814,1.026882529258728,0.6467034220695496,7,20,ref,0.0,,SNA,none,1
-0.5852699797785441,1.04399140791362,0.7252174092178726,0.29833984375,-0.5814670007564586,0.5958857916852521,0.49516047587697865,0.2550732421875,0.06823997154248497,0.28271307162651105,0.004126833563363669,-0.005244232687475983,0.006575027344083886,2.094442529830672,0.0050478434516116975,0.0582987151848684,-0.5321598778935468,0.6522839819636421,0.33328648124079274,0.87602376587469,0.7889020678261295,0.35848793387413025,0.638459324836731,7,300,ref,0.0,,SNA,none,1
-0.6097041853892802,1.149481088210868,0.8339554136420537,0.309375,-0.6212118155360425,0.6124150401108885,0.5634475385141335,0.25379150390625,0.07687639669836092,0.2923217545822999,0.00585403007336037,-0.0056140758063883,0.006940248617150793,2.130877377642083,0.004791634762659669,0.05916707680570336,-0.5703020064122114,0.6936266077485042,0.3257973043940101,0.8881077160910118,0.7949427636724431,0.2504417896270752,0.5850557088851929,7,625,ref,0.0,0.9269000291824341,SNA,none,1
-0.5854433652208602,0.6980116781544471,0.7150438556107557,0.2605078125,-0.656962847634202,0.6166998581426919,0.5747629213577512,0.23940429687499998,0.08271336418841306,0.2938281898401035,0.003777161004699779,-0.005985028064204745,0.007065022625168284,2.140339327982167,0.004925205954350531,0.060679640936392776,-0.6081679728126111,0.7108119347724245,0.3406339232029521,0.8853559326125517,0.6858566993428394,1.1234257221221924,0.6127829551696777,8,20,ref,0.0,,SNA,none,1
-0.6060309293075756,1.0372057360521971,0.726350903716267,0.29818359375,-0.6776628685582401,0.6342885499665587,0.6207424911564415,0.25399414062500003,0.08847208054146147,0.31070182265929686,0.0031480614179211852,-0.00619725898787057,0.007300560553488042,2.2106580052161497,0.007153132378298324,0.0621822881920712,-0.6276805178162135,0.7333979944925756,0.33001051159973227,0.9042330301034411,0.7873598063085229,0.3543798327445984,0.6389159560203552,8,300,ref,0.0,,SNA,none,1
-0.6683116275431249,1.1188586290790887,0.7049742990571874,0.2849609375,-0.7258212916722926,0.6466909463036399,0.6579489875035748,0.24324218749999998,0.09841942111208125,0.3161340543009235,0.0036557046180924553,-0.006680385942020751,0.0075754465658836095,2.235559030461745,0.005629710453504231,0.06230632511081116,-0.678694407770633,0.7634580444216313,0.34922595318941074,0.9080580446194447,0.7590979043848347,0.24664250016212463,0.598135769367218,8,625,ref,0.0,0.9221000075340271,SNA,none,1
-0.7096400483629398,0.7411585114162946,0.6344771196302793,0.225546875,-0.7469995506072364,0.6461360410319498,0.5942496401924513,0.23489990234375,0.09623759435604708,0.3192756439724391,0.0019785451919553027,-0.0068527717555041225,0.007265874450066071,2.2445061626224883,0.005220401431433857,0.06327749917247515,-0.6967625423201809,0.7339438572853386,0.348589967043454,0.9036353079158629,0.6372446484072134,1.1913734674453735,0.6327870488166809,9,20,ref,0.0,,SNA,none,1
-0.6564499416117157,1.080004124677565,0.8871455830721277,0.29943359375,-0.7221387210202462,0.6615264916283687,0.6105708638266001,0.24884521484375002,0.09333316094212483,0.3414780812480875,0.0028060569359258736,-0.006592695831511266,0.0072992625490471644,2.3151432281817885,0.006734927326906472,0.06522479917880449,-0.6686064078556226,0.7383585182979091,0.3859361874881587,0.9206988368172117,0.7882055692828726,0.2840004861354828,0.6025635004043579,9,300,ref,0.0,,SNA,none,1
-0.6418198775934232,1.1653115170802448,0.8761075987806598,0.313359375,-0.7363000271824981,0.6695796163194404,0.6189798824008842,0.2453466796875,0.09449887752758399,0.3510128176064529,0.0028251674564520623,-0.00670199025078084,0.007282479118381238,2.3412370962863926,0.006361537260236218,0.06709178802104325,-0.6801756790798485,0.7385314519084213,0.4069990636218572,0.9307384863277633,0.7853177989996039,0.21403768658638,0.5533128380775452,9,625,ref,0.0,0.9348999857902527,SNA,none,1
-0.69985998746466,0.7652452613690375,0.802355210829368,0.2526953125,-0.7153589577398377,0.6702211674151327,0.6177651481886728,0.24930908203125,0.09204868891558159,0.35445232223965273,0.002695402096069036,-0.0065057415565294655,0.007286069011853614,2.348215114109739,0.0069206109321385155,0.06810544293408408,-0.6595133185901213,0.7401264025572981,0.4258405439917219,0.9267116638194378,0.6676321029267274,1.0955512523651123,0.5758911967277527,10,20,ref,0.0,,SNA,none,1
-0.665868119863039,1.0467084158513702,0.589877054386912,0.2613671875,-0.7464492662413776,0.6813090088654926,0.5503119876972868,0.2379150390625,0.08763625973138112,0.37340365475129306,0.003142051078605736,-0.006740492775783758,0.006738219713505096,2.403866894016555,0.007723367254948243,0.06959092039677521,-0.6827579634971933,0.6822870352369734,0.441054030634947,0.9376340699080734,0.7307238367851824,0.3095492124557495,0.6180238127708435,10,300,ref,0.0,,SNA,none,1
-0.6871613263587136,1.139466785425723,0.5771784729095851,0.2743359375,-0.7522508785261437,0.6873860946040714,0.5553695789526099,0.24057373046875,0.08858817186263916,0.38066064572714536,0.0032508254652527393,-0.006783617419710739,0.006768092087874503,2.4285837789784583,0.008273528194113169,0.07077005935358947,-0.6866253967187835,0.6864653674554768,0.4599203840056828,0.9448180445696446,0.740639548470499,0.27041032910346985,0.5473379492759705,10,625,ref,0.0,0.9221000075340271,SNA,none,1
-0.8245480339303302,0.7724571961829922,0.862540333047935,0.21900390625,-0.8411706585160432,0.6957318845400945,0.5129609715749296,0.20561767578125,0.09881035646895267,0.382227331294158,0.0030051674026006815,-0.007642221723755833,0.006634501594522131,2.4354354585340516,0.006736125488532707,0.07113516896117432,-0.7761163455770245,0.6724018251852019,0.4650843264530481,0.9415839505378523,0.6670827846729662,1.1239023208618164,0.5774355530738831,11,20,ref,0.0,,SNA,none,1
-0.6967045223111046,1.0698743073248336,0.8173065036519215,0.2819921875,-0.7897249956496899,0.7000417584499856,0.4762547938411801,0.22097900390625,0.08756847477986673,0.39906977472085514,0.003420214073026001,-0.007171712786350335,0.006271692128926399,2.489046772137637,0.009563170283654472,0.07252423346791566,-0.7250913947775084,0.6347536418785017,0.517052006507335,0.9539437669572212,0.7775989318417851,0.3640115559101105,0.6305825114250183,11,300,ref,0.0,,SNA,none,1
