zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,task,step,clamp,pressure,acc,arm,iv,seed
0.22989027060845543,0.30461084242982034,0.11146734781710631,0.7062890625,0.11403910743509782,0.16530673564901174,0.032969673978059034,0.6676025390625,0.0040027432403875966,0.02338558231065205,-6.200870010739538e-05,0.0010669933632315816,0.001735079066984215,0.5996733798402407,0.002892833937657997,0.02142218977299349,0.11219329932717549,0.18040700240898655,0.1004253536988059,0.5811396194712554,0.7356601566876634,1.9582167863845825,1,20,ref,0.0,,LR,none,1
0.8783013001575246,0.8951522946791766,0.30088975570977256,0.7965234375,0.357687174302679,0.2874866917074366,0.16025157778981644,0.7565625000000001,0.024678955488505253,0.05879190255739747,-0.0008222601370160221,0.0032301337152051603,0.0038918864608174426,0.9648565792588903,0.016811056873993948,0.02839602150650685,0.34769888664737153,0.39777104116853684,0.17716426732542254,0.7227357908157062,0.8168710940532037,0.45728713274002075,1,300,ref,0.0,,LR,none,1
0.6707528644003935,1.0133690251396708,0.29464669164364626,0.70724609375,0.24133172687561782,0.3293416585352491,0.2643446909857714,0.64385009765625,0.029234829944530222,0.08207519504991874,-0.0028440969477003435,0.002123234984796907,0.005078851251252093,1.1423046624917501,0.016719155711180066,0.03454346138723763,0.23421870160033123,0.523141168296588,0.16609380242312627,0.7702042758191583,0.7365214848112374,0.36980247497558594,1,625,ref,0.0,0.909600019454956,LR,none,1
-0.24956463740671658,0.6379897086901267,0.6788198153427287,0.3868359375,0.027634835459693464,0.3463420099126821,0.31703352384410727,0.501630859375,0.02957363095911309,0.09316937859919973,-0.0027902217279564523,0.00018973158178518635,0.005533356764735893,1.21166824163107,0.012342946994467639,0.03444975247783202,0.03177863507166631,0.5637166620993128,0.17685206462550263,0.7672344376565531,0.44815234466368564,1.0290125608444214,2,20,ref,0.0,,LR,none,1
0.059931556374379226,1.0513753924658806,1.2200802252003282,0.49423828125,0.10526762686422958,0.4224706153414879,0.5182795805181984,0.5176000976562499,0.048762822690371216,0.13237459327347292,-0.002655995136828707,0.0009381889584812002,0.00704727330969211,1.435322054374871,0.015259499192179646,0.03931515649959232,0.11136552320223297,0.7156284449912865,0.20366938956798245,0.8091106296204491,0.5448144538786437,0.37341049313545227,2,300,ref,0.0,,LR,none,1
-0.06014364647078911,1.1664834771349797,1.1588715271844832,0.46716796875,0.02219900095805005,0.4545731877077622,0.6234413099130964,0.47857177734375,0.057975886506069864,0.15245429108661987,-0.0037933946098933123,0.00016193375324321258,0.007750334113713957,1.5275877916908243,0.015352547818329185,0.045474669293594845,0.03194068716546486,0.7855259072702983,0.18247678904741282,0.8402085946462592,0.5204511726689816,0.35184794664382935,2,625,ref,0.0,0.9114999771118164,LR,none,1
-0.5814463141630084,0.6665866554037337,0.7483919904604137,0.26662109375,-0.24511953015901256,0.45703006450592215,0.4696336966418007,0.36417236328124997,0.04951392224938658,0.16251308213576238,-0.0031505245228615974,-0.002395847841131318,0.006751497018401552,1.569218159815163,0.010642612719384487,0.04742547357500829,-0.23478279765525145,0.6788613650814442,0.2361262405958383,0.8364404629003391,0.3399589854678197,1.2685191631317139,3,20,ref,0.0,,LR,none,1
-0.23814187276958043,1.119446681610531,1.340250390901,0.40513671875,-0.18752642393029548,0.5079546491322918,0.6534118608676516,0.40060546875,0.06322145398671135,0.19722123908172937,-0.002424767493330991,-0.001765109300714615,0.007900347633244433,1.7339976225274638,0.013214209934230893,0.05379353474560662,-0.16759972450970817,0.7952382826945162,0.28017408313000125,0.8718575638544892,0.4646230477614154,0.3255194425582886,3,300,ref,0.0,,LR,none,1
-0.3833169592146899,1.2391724867974585,1.2650351081533948,0.3776171875,-0.28506204700668275,0.5298919199318848,0.6899994892990153,0.37034912109375,0.07004748024660624,0.21271807729873843,-0.001980110736245766,-0.0027219260257016513,0.008074504419473681,1.803232204567807,0.012772587218787521,0.05513490961584798,-0.2660555588757434,0.8113948618871636,0.2870351897994713,0.897309909276529,0.4398554696774227,0.2578400671482086,3,625,ref,0.0,0.9204999804496765,LR,none,1
-0.9192828631160644,0.6825304195447162,0.789576922697064,0.18642578125,-0.5718306868420351,0.548354009030511,0.5906579341698687,0.26697021484375,0.08078136020759627,0.21984975637131365,6.100264092384247e-05,-0.005341687927223595,0.0074295955767662465,1.8268281733001999,0.007465915119973942,0.05650830340056516,-0.5397249077383935,0.7426112841424457,0.275349047666978,0.8924512436896592,0.26778320433732006,1.4779529571533203,4,20,ref,0.0,,LR,none,1
-0.6473323911234519,1.1424995535188784,1.7808624500647892,0.30259765625,-0.5003201814619058,0.5903606845764712,0.8189337025269787,0.29241943359375,0.09499141705556552,0.2518558038116476,0.0016785170263864026,-0.004741633400643592,0.008716571656646705,1.9528181047551931,0.010623090765438974,0.06318811748681635,-0.47509945939848436,0.8706937804190209,0.2551842730711223,0.9329802298667996,0.3723378916642105,0.3367478549480438,4,300,ref,0.0,,LR,none,1
-0.75403099502761,1.253895436481739,1.5831739057166505,0.2890234375,-0.5778984610038865,0.6090546217748167,0.8178602635568414,0.27475830078124996,0.10313458574919743,0.26589454447804917,0.0019184020780185162,-0.005459262318358704,0.00878059361413948,2.0021592651713784,0.01042773637920618,0.06503946281059479,-0.5488071498368144,0.8739926063244106,0.28347684052745803,0.9564345729685454,0.36012109480943766,0.26746055483818054,4,625,ref,0.0,0.920799970626831,LR,none,1
-0.9622718632376899,0.7169121528579596,0.7177067160651557,0.15578125,-0.7266315422049618,0.6134317214261314,0.6713389610997088,0.219384765625,0.10509690167321104,0.26855469401058235,0.0026468811680335643,-0.00682128787837292,0.007899772500199905,2.0166442289428166,0.007721304581791628,0.06760177191413053,-0.691036499687901,0.786242733038484,0.27373374665812544,0.9537119559425108,0.24020312625798396,1.2627471685409546,5,20,ref,0.0,,LR,none,1
-0.8558337755316685,1.1614036978661157,1.6742764703887345,0.2558203125,-0.7263784650281626,0.6595124573337962,0.996958749966717,0.2352587890625,0.13272431926404832,0.29768152700963607,0.004550835104777733,-0.006843807227108935,0.009525512999299804,2.120163419946701,0.010512110368581488,0.07103499113293596,-0.6905525267099496,0.9519011504520818,0.3159657744861324,0.9880342353057284,0.33023828235891417,0.2955178916454315,5,300,ref,0.0,,LR,none,1
-0.8140402829110479,1.2613784174322942,1.6017123459145526,0.2705859375,-0.7407931798086602,0.6694767003262869,0.9675106967326608,0.2380615234375,0.1325830410370163,0.3106125447169624,0.005003466525794229,-0.006979763556343328,0.009418575075824148,2.1633196257931844,0.012671340385568329,0.07287917361610938,-0.7023203655670962,0.9380348459142522,0.3268828286217104,1.0100473019857703,0.34352734483691166,0.2585901618003845,5,625,ref,0.0,0.9217000007629395,LR,none,1
