zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,task,step,clamp,pressure,acc,arm,iv,seed
0.08788363470499355,0.3194480100175815,0.04353920283813049,0.58724609375,0.047193901833704234,0.1598813511239518,0.020311358561485963,0.5744140625,0.0019202149973628724,0.02374596461275252,-0.00010413317289503447,0.0004623457621530549,0.0013328923463022965,0.6050570820949702,0.0001822023538989015,0.02194759704236461,0.047543890547672586,0.13768594065937625,0.10920672866520546,0.5858800657225182,0.9112346349877771,1.736405372619629,1,20,ref,0.0,,ELU1,none,1
0.4749755484857651,0.8117372920069925,0.1993386788717045,0.68068359375,0.19726623635753002,0.26551613283620595,0.15662598843085995,0.6483447265625,0.017570209440989294,0.053932076792741236,-0.0010034694374367774,0.0018486882942495711,0.0038463551567287342,0.930542478083982,0.0044905288692098115,0.02981647590847183,0.1938661125276206,0.39424035913343264,0.14628017586968,0.7451793890795042,0.8833498545593466,0.4602821469306946,1,300,ref,0.0,,ELU1,none,1
0.27364673531090633,0.9234137725017105,0.21291111882359526,0.59431640625,0.084661132770139,0.3118975421604895,0.2666984783525952,0.54402587890625,0.025576876910039178,0.07426307993204871,-0.002559880036333606,0.0008000700106560463,0.00508636971952704,1.0943684881015576,0.001406992439806345,0.03622745868073911,0.08336441365941916,0.5272157726364324,0.1506976503176135,0.7845775605956546,0.8214037120863577,0.37383365631103516,1,625,ref,0.0,0.90829998254776,ELU1,none,1
-0.2618882228240594,0.6218810257875018,0.28932110132290095,0.36541015625,-0.06571285871854561,0.32556806664253574,0.2458209031397197,0.450205078125,0.024082152902036868,0.08384186545775585,-0.0019294523424341228,-0.0005474009847628533,0.004966114257182194,1.158728135482245,-0.003116430059017148,0.035686884855091736,-0.059190989143480935,0.504757751887557,0.14829029576108865,0.7691372629438235,0.7070146118656158,0.8992018103599548,2,20,ref,0.0,,ELU1,none,1
-0.02323506953200048,0.9620075672260159,0.3604520162019194,0.4831640625,-0.0011818698080279088,0.38462259061351173,0.35398204322150834,0.486181640625,0.03322190417956514,0.11644845123768668,-0.0017358182070028078,6.82498840432479e-05,0.005867787620218252,1.3554202214679623,-0.002081117968991748,0.04138744744858072,0.0049102508115172715,0.5947014751715811,0.12888613433042162,0.8101500530747905,0.7358117943295838,0.3793588876724243,2,300,ref,0.0,,ELU1,none,1
-0.1674152380705953,1.087805444025847,0.46704081420540766,0.449375,-0.10224093134382535,0.42845827674902937,0.5488599165000707,0.43713134765625,0.05069690320400346,0.13528314385796983,-0.0024035521472254417,-0.0008458640684924803,0.007199549379814963,1.4499880421048994,-0.003900828709738562,0.04877677224749744,-0.0905492930099168,0.7339639097184137,0.1337358017960248,0.845553561786409,0.6911505066207235,0.33965879678726196,2,625,ref,0.0,0.9107000231742859,ELU1,none,1
-0.5735723851869102,0.6859987785006378,0.7959644434254828,0.2905078125,-0.2813157490172498,0.44469027339984196,0.5349444063639258,0.3714404296875,0.05476956182063606,0.14495369731995278,-0.001973819884162656,-0.0025541365953328705,0.007088499652662961,1.490101584290182,-0.008257427767384798,0.049792884910992666,-0.2698975917631279,0.7164649856931836,0.1594163831738355,0.8344338690472486,0.583508717284758,1.1111570596694946,3,20,ref,0.0,,ELU1,none,1
-0.24638310389986656,1.0749521944635203,0.7910983145205135,0.4205859375,-0.22490275721413855,0.478257204331982,0.5980098956356048,0.40406494140625,0.055745760313136807,0.17358538409478164,-0.0006011909124753132,-0.0019358456398708942,0.007350836984886727,1.6387455861170412,-0.007614274065344944,0.056530244851721624,-0.20591806549598907,0.7436830587366036,0.2036054078637503,0.8708512635266183,0.6565666249117408,0.31639835238456726,3,300,ref,0.0,,ELU1,none,1
-0.31512178386034845,1.207427311949009,0.8313505431949961,0.41294921875,-0.29353876713155935,0.5081769021998972,0.748322159521156,0.38904296875000005,0.0703669637037758,0.18833369338885983,-0.00045689316315178916,-0.0025758582041789293,0.008142641614840431,1.7101078649331092,-0.008498204637435265,0.05884518319639492,-0.27236348271326294,0.8259172819964612,0.20663801297515527,0.8988580554460915,0.6370029412649109,0.27687278389930725,3,625,ref,0.0,0.9151999950408936,ELU1,none,1
-0.6756533758494254,0.7024438699475588,1.3926198158063725,0.30873046875,-0.4580482289460262,0.5351681805485864,0.8550036727306478,0.33940673828124995,0.08947034816708799,0.19606978786102588,0.0008648454435704259,-0.0040561589017244735,0.008734215210656867,1.7371030834323173,-0.01197161842501373,0.06071101975057134,-0.4274756608396582,0.8871090785673345,0.2190191384193667,0.8924884613165773,0.5510359007200168,1.3354830741882324,4,20,ref,0.0,,ELU1,none,1
